base_model,task,module,layer,module_type,rank,lora_frobenius_norm,hns_frobenius_norm,gamma_hns_matched,lora_nuclear_norm,lora_spectral_hhi,ideal_flat_gamma,gamma_to_ideal_flat_ratio,lora_top1_nuclear_share,lora_top1_energy_share,lora_top4_energy_share,lora_effective_rank,adapter_global_gamma,gamma_minus_global
Qwen3-8B,commonsense,base_model.model.model.layers.8.self_attn.o_proj,8,o_proj,16,4.315034022206775,3.0273972825947393,0.701592911438154,12.10958218574524,0.1269726344545406,0.7015925090871133,1.0000005734825208,0.26062329728363354,0.5349538770994935,0.8808580695445194,10.892032276633097,0.6048746971985547,0.09671821423959936
Qwen3-8B,commonsense,base_model.model.model.layers.8.self_attn.q_proj,8,q_proj,16,4.388895582379656,3.220694955761354,0.7338281112659999,12.882770642638206,0.11606250697639008,0.7338275883322096,1.0000007126112436,0.21977013811110058,0.4161457034113298,0.8399990194009455,11.091549522063406,0.6048746971985547,0.1289534140674452
Qwen3-8B,commonsense,base_model.model.model.layers.8.self_attn.v_proj,8,v_proj,16,2.7178269833349393,1.3930132387541545,0.5125466953179052,5.572052292525768,0.23791030030173868,0.5125466343785174,1.0000001188953036,0.44407705053387353,0.8289024332311486,0.9700483880303352,7.4084611896529164,0.6048746971985547,-0.09232800188064949
Qwen3-8B,commonsense,base_model.model.model.layers.9.mlp.down_proj,9,down_proj,16,8.563782064715175,5.2286673608482985,0.6105558643758177,20.91465476155281,0.1676601356145113,0.61055543577312,1.0000007019881776,0.36099042815823135,0.7772514840467794,0.9159005937247262,9.726694484557319,0.6048746971985547,0.005681167177262969
Qwen3-8B,commonsense,base_model.model.model.layers.9.mlp.gate_proj,9,gate_proj,16,10.048525348711744,5.987510804081595,0.5958596506749336,23.95002993941307,0.17603237300376248,0.5958593203549899,1.0000005543589443,0.3725125269177008,0.7882958136776625,0.9295314353287405,9.51230211292805,0.6048746971985547,-0.009015046523621062
Qwen3-8B,commonsense,base_model.model.model.layers.9.mlp.up_proj,9,up_proj,16,8.04902108136216,5.2833650265365035,0.6563984580398669,21.13344180583954,0.14505932931065885,0.6563978896382473,1.0000008659406565,0.31966575571494155,0.7044441461463186,0.8996877925767368,10.643997787578996,0.6048746971985547,0.05152376084131216
Qwen3-8B,commonsense,base_model.model.model.layers.9.self_attn.k_proj,9,k_proj,16,2.2167237022806647,1.5353199969637763,0.6926077414989383,6.141275703907013,0.13028845684408902,0.6926072583593292,1.0000006975664826,0.26643817401191294,0.5448625479980352,0.8768232724574486,10.57583365715502,0.6048746971985547,0.08773304430038364
Qwen3-8B,commonsense,base_model.model.model.layers.9.self_attn.o_proj,9,o_proj,16,4.268009496140863,2.9264324235703074,0.6856668023387459,11.705727562308311,0.1329394659342033,0.685666677457761,1.000000182130748,0.25187258496771187,0.4772081684886259,0.8950354677240027,10.658951308805467,0.6048746971985547,0.0807921051401912
Qwen3-8B,commonsense,base_model.model.model.layers.9.self_attn.q_proj,9,q_proj,16,5.030015063005641,3.2815632443566964,0.6523963056277265,13.126247748732567,0.14684439598198715,0.6523960457530465,1.0000003983388337,0.28837910217998025,0.5663308158135819,0.9092552149259933,9.887229151522432,0.6048746971985547,0.04752160842917186
Qwen3-8B,commonsense,base_model.model.model.layers.9.self_attn.v_proj,9,v_proj,16,2.567360919177422,1.2520915721322976,0.4876959693432841,5.008363891392946,0.2627738235938606,0.48769573591912596,1.0000004786266128,0.4636395072978717,0.8180479691145142,0.9802704475415627,6.692359150497223,0.6048746971985547,-0.11717872785527061
Llama-3.1-8B-Instruct,magicoder,base_model.model.model.layers.0.mlp.down_proj,0,down_proj,16,0.12955244860103463,0.09388907554522304,0.7247186491577684,0.3755136467516422,0.11902544186314104,0.7246363361067406,1.0001135922212652,0.27725608799190904,0.6458361937186983,0.8405695767823246,11.99475058849552,0.6417631097300763,0.08295553942769207
Llama-3.1-8B-Instruct,magicoder,base_model.model.model.layers.0.mlp.gate_proj,0,gate_proj,16,0.24158184474973862,0.2277805303838237,0.9428710614400181,0.9110621549189091,0.07031250542235283,0.9428090052283356,1.000065820554681,0.13853807705578702,0.27296422846871937,0.5110246508225444,15.200602430201743,0.6417631097300763,0.30110795170994176
Llama-3.1-8B-Instruct,magicoder,base_model.model.model.layers.0.mlp.up_proj,0,up_proj,16,0.24193809440852213,0.22590858505241326,0.9337454095631489,0.9036023207008839,0.07168921684660992,0.933712323094431,1.0000354353989978,0.1487381409268506,0.3085964045849642,0.5246386959910414,15.105702503820895,0.6417631097300763,0.29198229983307256
Llama-3.1-8B-Instruct,magicoder,base_model.model.model.layers.0.self_attn.k_proj,0,k_proj,16,0.06611997324297961,0.05489542584698858,0.8302396863540351,0.2195691759698093,0.09068231411119157,0.8301923201138107,1.0000570545391432,0.1742089504922912,0.3346711950294183,0.7362487342820111,13.238868907122304,0.6417631097300763,0.18847657662395878
Llama-3.1-8B-Instruct,magicoder,base_model.model.model.layers.0.self_attn.o_proj,0,o_proj,16,0.1444225261424173,0.11741089246510772,0.8129680016074986,0.4695889614522457,0.0945875802156736,0.8128734727108581,1.0001162898037812,0.1983124149320158,0.41578200675495447,0.7741061021342691,13.10721488719479,0.6417631097300763,0.17120489187742227
Llama-3.1-8B-Instruct,magicoder,base_model.model.model.layers.0.self_attn.q_proj,0,q_proj,16,0.12290748426990465,0.10215427217534229,0.8311476943992414,0.4085949007421732,0.09048378812589251,0.8311025629751305,1.0000543030741589,0.19307534379235466,0.411986380683686,0.7387674818503045,13.486437637868606,0.6417631097300763,0.18938458466916508
Llama-3.1-8B-Instruct,magicoder,base_model.model.model.layers.0.self_attn.v_proj,0,v_proj,16,0.06130000699614827,0.041058730081875175,0.6697997617594899,0.16421393025666475,0.1393481018010364,0.6697141578914623,1.0001278214996934,0.2759743837692753,0.5465582918781086,0.8996227357333364,10.42415798818355,0.6417631097300763,0.028036652029413522
Llama-3.1-8B-Instruct,magicoder,base_model.model.model.layers.1.mlp.down_proj,1,down_proj,16,0.09852759415803673,0.04229149053241985,0.42923498633880125,0.16914241819176823,0.3393209592369926,0.4291752468868427,1.0001391959401011,0.5671174534907634,0.9478406720794895,0.9827573450739356,5.934209294431399,0.6417631097300763,-0.21252812339127508
Llama-3.1-8B-Instruct,magicoder,base_model.model.model.layers.1.mlp.gate_proj,1,gate_proj,16,0.22056623745130183,0.20737338663695792,0.9401864448213353,0.8294678516685963,0.07070969318453282,0.9401573210538762,1.0000309775468499,0.14419498164321815,0.294050105362869,0.504890872932425,15.190384293239942,0.6417631097300763,0.29842333509125896
Llama-3.1-8B-Instruct,magicoder,base_model.model.model.layers.1.mlp.up_proj,1,up_proj,16,0.22815070418668967,0.20877747182227294,0.9150858094719526,0.835082896053791,0.07464220317591858,0.9150562333685204,1.0000323216239109,0.16305494657442438,0.35619146369149485,0.555830088117354,14.868177139708015,0.6417631097300763,0.2733226997418763
Llama-3.1-8B-Instruct,magicoder,base_model.model.model.layers.1.self_attn.k_proj,1,k_proj,16,0.06182473055481055,0.045827872169465815,0.7412547011238041,0.18329000705853105,0.11377501166245298,0.7411678361300571,1.00011720016643,0.26273384708541103,0.6067155994595297,0.8120949405890974,12.045839110441904,0.6417631097300763,0.09949159139372776
Llama-3.1-8B-Instruct,magicoder,base_model.model.model.layers.1.self_attn.o_proj,1,o_proj,16,0.11841856164490695,0.10509825814840365,0.8875150710203192,0.4203790361061692,0.0793519243558397,0.8874855222585987,1.000033294922542,0.15978992249549792,0.321766857431457,0.6597053408069968,14.31051032235523,0.6417631097300763,0.2457519612902429
Llama-3.1-8B-Instruct,magicoder,base_model.model.model.layers.1.self_attn.q_proj,1,q_proj,16,0.1193562749592902,0.08563762727442831,0.7174958107869688,0.3425180218182504,0.12142934663798909,0.717427763925851,1.0000948483799197,0.2830493264573404,0.659782197847135,0.8405663368519951,11.797919387771804,0.6417631097300763,0.07573270105689245
Llama-3.1-8B-Instruct,magicoder,base_model.model.model.layers.1.self_attn.v_proj,1,v_proj,16,0.0651279791081357,0.039654607212863104,0.6088720662900088,0.15859755058772862,0.1686328785453841,0.6087919230704213,1.0001316430401759,0.351747013507805,0.7337001098416382,0.9312085108791088,9.53441806309234,0.6417631097300763,-0.03289104344006755
Llama-3.1-8B-Instruct,magicoder,base_model.model.model.layers.10.mlp.down_proj,10,down_proj,16,0.13775763916556868,0.0927102525699059,0.6729953644057368,0.3708111345767975,0.13801486019292672,0.6729411465362105,1.000080568515992,0.31666781462708393,0.7265775923006912,0.8753556915305551,11.207898451805152,0.6417631097300763,0.031232254675660487
Llama-3.1-8B-Instruct,magicoder,base_model.model.model.layers.10.mlp.gate_proj,10,gate_proj,16,0.3704127430227706,0.22536535356390616,0.6084168479863884,0.9013502560555935,0.16888250612429265,0.6083418247844838,1.0001233240899245,0.3729181544386012,0.8234597715381039,0.9071504161483488,10.197692547922262,0.6417631097300763,-0.03334626174368793
Llama-3.1-8B-Instruct,magicoder,base_model.model.model.layers.10.mlp.up_proj,10,up_proj,16,0.26094306587071375,0.20655356531164476,0.7915656414261006,0.8261834066361189,0.09975589857166038,0.7915360807532033,1.0000373459575833,0.24249461179841125,0.5894752851032676,0.7509092595237026,13.200390665072693,0.6417631097300763,0.1498025316960243
Llama-3.1-8B-Instruct,magicoder,base_model.model.model.layers.10.self_attn.k_proj,10,k_proj,16,0.057846521568015855,0.05010137451352933,0.8661086813080058,0.20039086556062102,0.08332947694239189,0.8660454428750817,1.0000730197629286,0.18413318964192796,0.4068792073559966,0.6640071936181258,14.054264017271104,0.6417631097300763,0.22434557157792945
Llama-3.1-8B-Instruct,magicoder,base_model.model.model.layers.10.self_attn.o_proj,10,o_proj,16,0.13712423672269894,0.11658965320405615,0.8502483294753422,0.46630689036101103,0.08647384712234053,0.8501540309464137,1.0001109193457844,0.17666259109712595,0.3609145670250548,0.7190253371935968,13.67256609497409,0.6417631097300763,0.2084852197452659
Llama-3.1-8B-Instruct,magicoder,base_model.model.model.layers.10.self_attn.q_proj,10,q_proj,16,0.12514865736111216,0.10536672466783668,0.84193252160752,0.4214416826143861,0.08818148637922961,0.8418821493991951,1.000059832849955,0.19599271201449786,0.4356146027931525,0.7133571393311418,13.704585480706998,0.6417631097300763,0.20016941187744364
Llama-3.1-8B-Instruct,magicoder,base_model.model.model.layers.10.self_attn.v_proj,10,v_proj,16,0.05657986969402308,0.044885505295645285,0.7933122776418633,0.1795248296111822,0.09932872010580981,0.7932363161228111,1.0000957615246657,0.2045552463461954,0.4212562969016376,0.8026692588668933,12.665507718255677,0.6417631097300763,0.15154916791178696
Llama-3.1-8B-Instruct,magicoder,base_model.model.model.layers.11.mlp.down_proj,11,down_proj,16,0.1474061198895472,0.09870864090556887,0.6696373324223729,0.39478183072060347,0.13941731542618413,0.6695478976999348,1.0001335747938949,0.3097800143853497,0.6883195033503305,0.887935077857933,10.966521450223302,0.6417631097300763,0.027874222692296557
Llama-3.1-8B-Instruct,magicoder,base_model.model.model.layers.11.mlp.gate_proj,11,gate_proj,16,0.383341747627774,0.25174348328567064,0.656707715357197,1.0068661626428366,0.14495351296707606,0.6566374317913495,1.0001070355761714,0.33048500116514046,0.7534852640648357,0.8815996522344973,10.93071879025636,0.6417631097300763,0.014944605627120633
Llama-3.1-8B-Instruct,magicoder,base_model.model.model.layers.11.mlp.up_proj,11,up_proj,16,0.274054555094144,0.20562905981714363,0.7503216275551609,0.8224642667919397,0.11102990621169562,0.75027421685201,1.0000631911667575,0.2661237993657541,0.6378630677560991,0.7984404927653123,12.50165520766697,0.6417631097300763,0.10855851782508452
Llama-3.1-8B-Instruct,magicoder,base_model.model.model.layers.11.self_attn.k_proj,11,k_proj,16,0.06198017245103737,0.05506898957985243,0.8884936488899804,0.22026509419083595,0.0791797638578215,0.8884498279060102,1.000049322969732,0.14085412744280904,0.2505676229762496,0.6543699799722024,14.232416236495478,0.6417631097300763,0.24673053915990406
Llama-3.1-8B-Instruct,magicoder,base_model.model.model.layers.11.self_attn.o_proj,11,o_proj,16,0.1402804358853821,0.11900462578241881,0.8483337325787399,0.47598205879330635,0.08685864439472642,0.8482687835070128,1.0000765666177867,0.1681474405887915,0.325512353705094,0.7130325873504875,13.5707971089086,0.6417631097300763,0.20657062284866357
Llama-3.1-8B-Instruct,magicoder,base_model.model.model.layers.11.self_attn.q_proj,11,q_proj,16,0.12226173954727569,0.10515619937318649,0.8600908163303623,0.4206010205671191,0.08449684573294965,0.8600421974293985,1.0000565308319862,0.18768117554110966,0.416870278966604,0.6816595563459572,13.98694251190315,0.6417631097300763,0.218327706600286
Llama-3.1-8B-Instruct,magicoder,base_model.model.model.layers.11.self_attn.v_proj,11,v_proj,16,0.05806453535958871,0.044064539317422144,0.7588890369058189,0.1762326224707067,0.10855486770830147,0.7587790954466143,1.0001448925779115,0.2452636249578634,0.554136788127386,0.8125625974947862,12.239191861852367,0.6417631097300763,0.11712592717574255
Llama-3.1-8B-Instruct,magicoder,base_model.model.model.layers.12.mlp.down_proj,12,down_proj,16,0.14508220016070905,0.10396554176679272,0.7165974988773882,0.4158182507380843,0.1217366010382639,0.716521823968547,1.000105614241339,0.2821194583702377,0.6537999920508654,0.8479049997896253,11.838070385231624,0.6417631097300763,0.07483438914731189
Llama-3.1-8B-Instruct,magicoder,base_model.model.model.layers.12.mlp.gate_proj,12,gate_proj,16,0.36935113459670627,0.2411892763241166,0.6530080829113214,0.9646253623068333,0.14660930066873737,0.6529189109978677,1.0001365742544008,0.33526187409020547,0.766667078458037,0.8844915799975014,10.9136251883049,0.6417631097300763,0.011244973181245066
Llama-3.1-8B-Instruct,magicoder,base_model.model.model.layers.12.mlp.up_proj,12,up_proj,16,0.25458965422775287,0.20929893271507966,0.8221030557975594,0.8371121101081371,0.09249414730878959,0.822020942531375,1.000099891939409,0.21266992374826907,0.48898765795526805,0.7412329851595446,13.454867666140856,0.6417631097300763,0.18033994606748305
Llama-3.1-8B-Instruct,magicoder,base_model.model.model.layers.12.self_attn.k_proj,12,k_proj,16,0.060570958201012964,0.05185941705120235,0.8561762698073856,0.2074226001277566,0.08527402058536067,0.8561140779686713,1.0000726443359766,0.19119912456595792,0.4287015551025232,0.681728590022726,13.914158309291562,0.6417631097300763,0.21441316007730926
Llama-3.1-8B-Instruct,magicoder,base_model.model.model.layers.12.self_attn.o_proj,12,o_proj,16,0.14263758212584493,0.12792454712742904,0.8968502215255232,0.5116378534585238,0.07772175531895947,0.8967444726578455,1.0001179253074894,0.1382193492735007,0.24580747610739578,0.6485618388082998,14.356219116498277,0.6417631097300763,0.25508711179544685
Llama-3.1-8B-Instruct,magicoder,base_model.model.model.layers.12.self_attn.q_proj,12,q_proj,16,0.12400902948518015,0.1013951667768249,0.817643418368517,0.405554655008018,0.09349918730468221,0.8175909784385585,1.00006413956531,0.21725151296271666,0.5047981832268384,0.7271219435084213,13.387457498272775,0.6417631097300763,0.17588030863844062
Llama-3.1-8B-Instruct,magicoder,base_model.model.model.layers.12.self_attn.v_proj,12,v_proj,16,0.060157219513753,0.0439663745437975,0.7308578238684388,0.17584870802238584,0.11702998406820575,0.7307880477345854,1.0000954806719538,0.26645266303743015,0.6066566803799683,0.843514046261536,11.881980861774283,0.6417631097300763,0.08909471413836245
Llama-3.1-8B-Instruct,magicoder,base_model.model.model.layers.13.mlp.down_proj,13,down_proj,16,0.14236805413534706,0.09203552006532945,0.6464618809626542,0.36811279971152544,0.14957646361940768,0.646410463968213,1.0000795423300013,0.342619500818388,0.784803434313914,0.8824516503774074,10.883429499533777,0.6417631097300763,0.004698771232577892
Llama-3.1-8B-Instruct,magicoder,base_model.model.model.layers.13.mlp.gate_proj,13,gate_proj,16,0.39887681341946946,0.24284268715659907,0.6088162535063657,0.9712620880454779,0.1686571314121597,0.6087481494092719,1.0001118756536014,0.37051851117052415,0.8139825809353475,0.9101572528106583,10.077784368328084,0.6417631097300763,-0.03294685622371063
Llama-3.1-8B-Instruct,magicoder,base_model.model.model.layers.13.mlp.up_proj,13,up_proj,16,0.284466126249156,0.214702682403596,0.7547565864328741,0.8587401024997234,0.10973309493880613,0.7546945165516621,1.0000822450406763,0.25975323366624875,0.6148714062762851,0.8066245725177862,12.51367026694355,0.6417631097300763,0.1129934767027978
Llama-3.1-8B-Instruct,magicoder,base_model.model.model.layers.13.self_attn.k_proj,13,k_proj,16,0.05959989260677913,0.05669315237167781,0.9512291028059555,0.2267504157498479,0.06908675117451084,0.9511360081043854,1.0000978773811284,0.10922639560074827,0.17268731403790216,0.5012204584846147,15.225265251656399,0.6417631097300763,0.3094659930758792
Llama-3.1-8B-Instruct,magicoder,base_model.model.model.layers.13.self_attn.o_proj,13,o_proj,16,0.13579749936294297,0.11710477421796428,0.8623485319488906,0.4683884037658572,0.08405649497986785,0.8622920266631824,1.0000655291756864,0.1727967942876556,0.35522218863922117,0.6801666683566034,13.84366435884225,0.6417631097300763,0.22058542221881428
Llama-3.1-8B-Instruct,magicoder,base_model.model.model.layers.13.self_attn.q_proj,13,q_proj,16,0.13170168693890114,0.1113004435359046,0.8450950486878649,0.44514864683151245,0.08753315061604827,0.8449942008678013,1.000119347351686,0.20031569870473484,0.45841351379633033,0.6870777902704509,13.793537824842142,0.6417631097300763,0.20333193895778856
Llama-3.1-8B-Instruct,magicoder,base_model.model.model.layers.13.self_attn.v_proj,13,v_proj,16,0.0576339653299411,0.045644331769884784,0.7919693102596977,0.18255108268931508,0.0996754432821045,0.7918554694451979,1.000143764637478,0.20800914042663018,0.43408688315102534,0.796335470260222,12.674359983902457,0.6417631097300763,0.15020620052962141
Llama-3.1-8B-Instruct,magicoder,base_model.model.model.layers.14.mlp.down_proj,14,down_proj,16,0.13707660481680778,0.10562180034676098,0.7705311966831707,0.422460550442338,0.10528205588632251,0.77048259075085,1.0000630850494276,0.23959317159922128,0.5452485458581505,0.8128377550734894,12.636207946578464,0.6417631097300763,0.12876808695309439
Llama-3.1-8B-Instruct,magicoder,base_model.model.model.layers.14.mlp.gate_proj,14,gate_proj,16,0.4484251225521785,0.2385501615046966,0.5319732314438718,0.9540877304971218,0.22090383180828807,0.531910280286596,1.0001183492021282,0.44275919062039415,0.8874255338809902,0.9472873216448502,8.559492333104414,0.6417631097300763,-0.10978987828620457
Llama-3.1-8B-Instruct,magicoder,base_model.model.model.layers.14.mlp.up_proj,14,up_proj,16,0.28414095177535353,0.2102488032083724,0.7399454457187802,0.840920826420188,0.11417143110755269,0.739879997203847,1.0000884582840197,0.2758354760550027,0.6664119833867684,0.8012117412286701,12.412880501001883,0.6417631097300763,0.09818233598870385
Llama-3.1-8B-Instruct,magicoder,base_model.model.model.layers.14.self_attn.k_proj,14,k_proj,16,0.061169072583801984,0.0547362937430533,0.8948360900529309,0.21893428126350045,0.07806138498963448,0.8947915671091761,1.0000497578937837,0.16106892148074145,0.332343545664917,0.6198375320442463,14.428694139860017,0.6417631097300763,0.2530729803228545
Llama-3.1-8B-Instruct,magicoder,base_model.model.model.layers.14.self_attn.o_proj,14,o_proj,16,0.1385981029913307,0.12578038756016205,0.9075188249007246,0.5030828341841698,0.075898916185055,0.9074489897881891,1.000076957617807,0.12956421206014843,0.2211742392452313,0.6101470664448366,14.526011093346423,0.6417631097300763,0.2657557151706482
Llama-3.1-8B-Instruct,magicoder,base_model.model.model.layers.14.self_attn.q_proj,14,q_proj,16,0.1296659070839075,0.10812136783245131,0.8338457676657088,0.4324492383748293,0.08990447967693169,0.833775909374137,1.0000837854521658,0.19979120678069326,0.4439881800142133,0.7297730196442075,13.517753546494696,0.6417631097300763,0.1920826579356325
Llama-3.1-8B-Instruct,magicoder,base_model.model.model.layers.14.self_attn.v_proj,14,v_proj,16,0.05651069242760188,0.046296845319041526,0.8192581497449226,0.1851688353344798,0.09313769111546413,0.8191761035829948,1.0001001569278802,0.21073458194380754,0.4768108753305551,0.7434733697052456,13.330795015621172,0.6417631097300763,0.17749504001484628
Llama-3.1-8B-Instruct,magicoder,base_model.model.model.layers.15.mlp.down_proj,15,down_proj,16,0.14381113938672507,0.10634679759723796,0.7394892916553488,0.4253510981798172,0.11431150363353682,0.7394265492814122,1.0000848527470343,0.27191826932997215,0.6468250599908549,0.8186758647063207,12.316632550015456,0.6417631097300763,0.09772618192527249
Llama-3.1-8B-Instruct,magicoder,base_model.model.model.layers.15.mlp.gate_proj,15,gate_proj,16,0.4505963470503844,0.2419097142067955,0.5368656798714478,0.9675454217940569,0.216886544067456,0.536813840218432,1.00009656914396,0.4391080573643825,0.8890172826136797,0.9444916401814937,8.739400071221237,0.6417631097300763,-0.10489742985862849
Llama-3.1-8B-Instruct,magicoder,base_model.model.model.layers.15.mlp.up_proj,15,up_proj,16,0.2833287796256454,0.23477134066220548,0.8286180492232468,0.9389783442020416,0.09104796211570036,0.8285236196643068,1.0001139732853703,0.20510075813588047,0.4620237511132497,0.7339977509003163,13.50383427652716,0.6417631097300763,0.18685493949317045
Llama-3.1-8B-Instruct,magicoder,base_model.model.model.layers.15.self_attn.k_proj,15,k_proj,16,0.06196174123313988,0.05594658953964719,0.9029215194121187,0.2237752601504326,0.07666958032270776,0.9028767417479694,1.0000495944375116,0.16365797628049536,0.3493423739570725,0.5883914782746863,14.60675678546394,0.6417631097300763,0.2611584096820424
Llama-3.1-8B-Instruct,magicoder,base_model.model.model.layers.15.self_attn.o_proj,15,o_proj,16,0.13630368178505284,0.12386919847559615,0.9087736798697372,0.4954435247927904,0.07568797054472462,0.9087126596735868,1.0000671501552232,0.1445310769872299,0.275991443088634,0.6081525975658969,14.597932202539644,0.6417631097300763,0.2670105701396609
Llama-3.1-8B-Instruct,magicoder,base_model.model.model.layers.15.self_attn.q_proj,15,q_proj,16,0.12469575777138309,0.10944558040636924,0.8777009127048774,0.43774732761085033,0.0811439884399207,0.8776307539134878,1.0000799411268084,0.17747893424831845,0.3881836807324394,0.6466209880174959,14.237572280154998,0.6417631097300763,0.23593780297480105
Llama-3.1-8B-Instruct,magicoder,base_model.model.model.layers.15.self_attn.v_proj,15,v_proj,16,0.06181674230698245,0.048355505744048066,0.782239631844626,0.19340288639068604,0.10216128010357961,0.7821622394393,1.0000989467420232,0.2300672591703182,0.5181115946127198,0.7980912406266933,12.695900562472184,0.6417631097300763,0.14047652211454964
Llama-3.1-8B-Instruct,magicoder,base_model.model.model.layers.16.mlp.down_proj,16,down_proj,16,0.13853122075077232,0.10056638374595514,0.7259474304848677,0.4022328397259116,0.11861518005705889,0.7258884270744239,1.000081284407139,0.2843954131796757,0.6818752119141195,0.8283430818660351,12.213261860704984,0.6417631097300763,0.08418432075479132
Llama-3.1-8B-Instruct,magicoder,base_model.model.model.layers.16.mlp.gate_proj,16,gate_proj,16,0.47842120102356483,0.2480189564192982,0.518411299266568,0.9919772669672966,0.23260411564472117,0.5183597972064141,1.0000993558150757,0.455697625978066,0.8927629063933896,0.9550042926636438,8.237755192120368,0.6417631097300763,-0.1233518104635083
Llama-3.1-8B-Instruct,magicoder,base_model.model.model.layers.16.mlp.up_proj,16,up_proj,16,0.2982565018431484,0.22104052526676604,0.7411088237835303,0.8841001130640507,0.11380908912845407,0.7410568651484039,1.0000701142349124,0.2628189146308902,0.6069267614451858,0.8315132025975075,12.177969029427988,0.6417631097300763,0.09934571405345394
Llama-3.1-8B-Instruct,magicoder,base_model.model.model.layers.16.self_attn.k_proj,16,k_proj,16,0.06997464664991875,0.061366244055620085,0.8769782627504178,0.24544093757867813,0.08128069822096481,0.8768923793449521,1.0000979406452704,0.16639741489154217,0.3406479064355084,0.661449261757551,14.146193359709766,0.6417631097300763,0.23521515302034146
Llama-3.1-8B-Instruct,magicoder,base_model.model.model.layers.16.self_attn.o_proj,16,o_proj,16,0.1396924077511381,0.12178279909590133,0.8717925408863829,0.48709388822317123,0.08224703398481985,0.8717257724752812,1.0000765933659528,0.16382369634044333,0.32631211342647637,0.6799161557350252,14.004865368610288,0.6417631097300763,0.23002943115630659
Llama-3.1-8B-Instruct,magicoder,base_model.model.model.layers.16.self_attn.q_proj,16,q_proj,16,0.13156138244143642,0.11076834434111263,0.8419518120404393,0.4430253189057112,0.08818602416284212,0.8418604887777776,1.0001084779056377,0.20304594701761874,0.46750782781806427,0.7068729838338154,13.762501544367034,0.6417631097300763,0.200188702310363
Llama-3.1-8B-Instruct,magicoder,base_model.model.model.layers.16.self_attn.v_proj,16,v_proj,16,0.05899295476126566,0.05130246147967178,0.8696370895013483,0.20519857667386532,0.082651665632789,0.869589332761296,1.000054918728017,0.1700390596310828,0.3498209210771506,0.6682169635984978,13.972143906169569,0.6417631097300763,0.227873979771272
Llama-3.1-8B-Instruct,magicoder,base_model.model.model.layers.17.mlp.down_proj,17,down_proj,16,0.14525517360180415,0.10086735420560158,0.6944148817866874,0.40343404188752174,0.1296337656761672,0.6943539976646155,1.000087684556115,0.29505144885266815,0.6715484736247505,0.8719654946116455,11.457625638715797,0.6417631097300763,0.05265177205661109
Llama-3.1-8B-Instruct,magicoder,base_model.model.model.layers.17.mlp.gate_proj,17,gate_proj,16,0.45944728935060797,0.24795994170371627,0.5396918154728648,0.99174565076828,0.21462029034992175,0.5396406039145607,1.0000948993792027,0.4343430096922656,0.8790121836148392,0.9442729469974238,8.707571316814887,0.6417631097300763,-0.10207129425721151
Llama-3.1-8B-Instruct,magicoder,base_model.model.model.layers.17.mlp.up_proj,17,up_proj,16,0.31720393299343586,0.23237883291991418,0.7325849674276358,0.9294385481625795,0.11647581701282579,0.7325244515346324,1.000082612795896,0.2778114729416791,0.6626200740839336,0.8259363935172785,12.24057498831311,0.6417631097300763,0.09082185769755946
Llama-3.1-8B-Instruct,magicoder,base_model.model.model.layers.17.self_attn.k_proj,17,k_proj,16,0.06993090206094302,0.06265187414170495,0.8959111393573248,0.2505929684266448,0.0778754374932991,0.8958592018742277,1.0000579750512004,0.16558424138066968,0.35207687913112684,0.6194670416322349,14.49700998524551,0.6417631097300763,0.2541480296272485
Llama-3.1-8B-Instruct,magicoder,base_model.model.model.layers.17.self_attn.o_proj,17,o_proj,16,0.13167493692855212,0.11286549395866555,0.8571524436720047,0.4514276785776019,0.08508046811345353,0.857087326387994,1.000075975086792,0.18049131325821094,0.3828976836167913,0.7026821069252365,13.869398309632631,0.6417631097300763,0.21538933394192838
Llama-3.1-8B-Instruct,magicoder,base_model.model.model.layers.17.self_attn.q_proj,17,q_proj,16,0.147931275835071,0.10667038706767304,0.7210806941636881,0.4266486428678036,0.12022070450671274,0.7210250848905598,1.0000771252960454,0.28753342763430967,0.6876974506709737,0.8246604090455991,12.117526842045674,0.6417631097300763,0.07931758443361181
Llama-3.1-8B-Instruct,magicoder,base_model.model.model.layers.17.self_attn.v_proj,17,v_proj,16,0.06185815742884619,0.04989885976578299,0.8066657954236728,0.1995804193429649,0.09606343179639724,0.806605093162276,1.0000752564816555,0.21791969175835407,0.49435035963223906,0.7582799263528393,13.14806602988629,0.6417631097300763,0.16490268569359645
Llama-3.1-8B-Instruct,magicoder,base_model.model.model.layers.18.mlp.down_proj,18,down_proj,16,0.14141056027683568,0.10130618454553829,0.7163975897359707,0.4051939472556114,0.1217973354463423,0.7163431543980415,1.0000759905885817,0.27817513064591487,0.6353291968686958,0.8490435528297303,11.828239939107323,0.6417631097300763,0.07463448000589434
Llama-3.1-8B-Instruct,magicoder,base_model.model.model.layers.18.mlp.gate_proj,18,gate_proj,16,0.45008100154647307,0.2766685217845409,0.614708287694684,1.1065483931452036,0.1654400066064425,0.6146384702659723,1.0001135910491927,0.3627600345745013,0.7954233403625169,0.9125821110765658,10.081706029108492,0.6417631097300763,-0.027054822035392334
