base_model,task,seed,module_type,target_module,source_module,lora_frobenius_norm,raw_permuted_gamma,norm_correction,final_gamma
Llama-3.1-8B-Instruct,metamath,20260912,down_proj,base_model.model.model.layers.0.mlp.down_proj,base_model.model.model.layers.29.mlp.down_proj,1.216198028126282,0.7422924403136544,0.9950299125413411,0.7386031819653942
Llama-3.1-8B-Instruct,metamath,20260912,down_proj,base_model.model.model.layers.1.mlp.down_proj,base_model.model.model.layers.9.mlp.down_proj,1.1020962152270048,0.7936928007696272,0.9950299125413411,0.7897480781344942
Llama-3.1-8B-Instruct,metamath,20260912,down_proj,base_model.model.model.layers.10.mlp.down_proj,base_model.model.model.layers.26.mlp.down_proj,0.9246057418290494,0.8424291233742575,0.9950299125413411,0.838242176953366
Llama-3.1-8B-Instruct,metamath,20260912,down_proj,base_model.model.model.layers.11.mlp.down_proj,base_model.model.model.layers.3.mlp.down_proj,0.9473239930910005,0.8378220008937899,0.9950299125413411,0.8336579522745592
Llama-3.1-8B-Instruct,metamath,20260912,down_proj,base_model.model.model.layers.12.mlp.down_proj,base_model.model.model.layers.31.mlp.down_proj,0.9069293440076657,0.9308918096548178,0.9950299125413411,0.9262651959462841
Llama-3.1-8B-Instruct,metamath,20260912,down_proj,base_model.model.model.layers.13.mlp.down_proj,base_model.model.model.layers.10.mlp.down_proj,0.9076815607879551,0.8506843676343258,0.9950299125413411,0.8464563919274692
Llama-3.1-8B-Instruct,metamath,20260912,down_proj,base_model.model.model.layers.14.mlp.down_proj,base_model.model.model.layers.14.mlp.down_proj,0.8737676484295959,0.8612761181920142,0.9950299125413411,0.8569955005585457
Llama-3.1-8B-Instruct,metamath,20260912,down_proj,base_model.model.model.layers.15.mlp.down_proj,base_model.model.model.layers.28.mlp.down_proj,0.851914755843928,0.7695034295072214,0.9950299125413411,0.7656789301628325
Llama-3.1-8B-Instruct,metamath,20260912,down_proj,base_model.model.model.layers.16.mlp.down_proj,base_model.model.model.layers.22.mlp.down_proj,0.9147246206435169,0.8303843177739891,0.9950299125413411,0.8262572350903536
Llama-3.1-8B-Instruct,metamath,20260912,down_proj,base_model.model.model.layers.17.mlp.down_proj,base_model.model.model.layers.11.mlp.down_proj,0.8808403427318134,0.8044511641788263,0.9950299125413411,0.8004529715366376
Llama-3.1-8B-Instruct,metamath,20260912,down_proj,base_model.model.model.layers.18.mlp.down_proj,base_model.model.model.layers.13.mlp.down_proj,0.8982328282425854,0.8079965166634633,0.9950299125413411,0.8039807033093541
Llama-3.1-8B-Instruct,metamath,20260912,down_proj,base_model.model.model.layers.19.mlp.down_proj,base_model.model.model.layers.18.mlp.down_proj,0.8818655908820932,0.826596544649208,0.9950299125413411,0.8224882875292762
Llama-3.1-8B-Instruct,metamath,20260912,down_proj,base_model.model.model.layers.2.mlp.down_proj,base_model.model.model.layers.21.mlp.down_proj,1.0735030021065246,0.8138540135989923,0.9950299125413411,0.8098090879728248
Llama-3.1-8B-Instruct,metamath,20260912,down_proj,base_model.model.model.layers.20.mlp.down_proj,base_model.model.model.layers.24.mlp.down_proj,0.9085435017745555,0.8275746849783626,0.9950299125413411,0.8234615664154481
Llama-3.1-8B-Instruct,metamath,20260912,down_proj,base_model.model.model.layers.21.mlp.down_proj,base_model.model.model.layers.7.mlp.down_proj,0.910585741769529,0.8271601526134428,0.9950299125413411,0.8230490943126363
Llama-3.1-8B-Instruct,metamath,20260912,down_proj,base_model.model.model.layers.22.mlp.down_proj,base_model.model.model.layers.12.mlp.down_proj,0.9269225676550904,0.8247337429176674,0.9950299125413411,0.8206347440852595
Llama-3.1-8B-Instruct,metamath,20260912,down_proj,base_model.model.model.layers.23.mlp.down_proj,base_model.model.model.layers.17.mlp.down_proj,0.9307130373787975,0.8526767544393321,0.9950299125413411,0.8484388763958032
Llama-3.1-8B-Instruct,metamath,20260912,down_proj,base_model.model.model.layers.24.mlp.down_proj,base_model.model.model.layers.20.mlp.down_proj,0.9503164629946377,0.8381455484748194,0.9950299125413411,0.8339798917958139
Llama-3.1-8B-Instruct,metamath,20260912,down_proj,base_model.model.model.layers.25.mlp.down_proj,base_model.model.model.layers.6.mlp.down_proj,0.9370682286533967,0.7894903457558381,0.9950299125413411,0.7855665096896647
Llama-3.1-8B-Instruct,metamath,20260912,down_proj,base_model.model.model.layers.26.mlp.down_proj,base_model.model.model.layers.15.mlp.down_proj,0.9284594235591378,0.8885793528790371,0.9950299125413411,0.8841630357812698
Llama-3.1-8B-Instruct,metamath,20260912,down_proj,base_model.model.model.layers.27.mlp.down_proj,base_model.model.model.layers.0.mlp.down_proj,0.8799799938609879,0.7729857144603266,0.9950299125413411,0.7691439078551648
Llama-3.1-8B-Instruct,metamath,20260912,down_proj,base_model.model.model.layers.28.mlp.down_proj,base_model.model.model.layers.25.mlp.down_proj,0.8979728158866199,0.860024893545401,0.9950299125413411,0.8557504946078566
Llama-3.1-8B-Instruct,metamath,20260912,down_proj,base_model.model.model.layers.29.mlp.down_proj,base_model.model.model.layers.19.mlp.down_proj,0.8329568111802486,0.8516460726156216,0.9950299125413411,0.8474133171508986
Llama-3.1-8B-Instruct,metamath,20260912,down_proj,base_model.model.model.layers.3.mlp.down_proj,base_model.model.model.layers.4.mlp.down_proj,1.0106307079787873,0.8216650751866765,0.9950299125413411,0.8175813279012732
Llama-3.1-8B-Instruct,metamath,20260912,down_proj,base_model.model.model.layers.30.mlp.down_proj,base_model.model.model.layers.8.mlp.down_proj,0.6898781187799287,0.8240553950375036,0.9950299125413411,0.8199597676533875
Llama-3.1-8B-Instruct,metamath,20260912,down_proj,base_model.model.model.layers.31.mlp.down_proj,base_model.model.model.layers.5.mlp.down_proj,0.4844073209963396,0.8094643840533787,0.9950299125413411,0.805441275269964
Llama-3.1-8B-Instruct,metamath,20260912,down_proj,base_model.model.model.layers.4.mlp.down_proj,base_model.model.model.layers.23.mlp.down_proj,1.005162684021973,0.8616019780335928,0.9950299125413411,0.8573197408482124
Llama-3.1-8B-Instruct,metamath,20260912,down_proj,base_model.model.model.layers.5.mlp.down_proj,base_model.model.model.layers.27.mlp.down_proj,0.9701630442836996,0.795942019914969,0.9950299125413411,0.79198611846397
Llama-3.1-8B-Instruct,metamath,20260912,down_proj,base_model.model.model.layers.6.mlp.down_proj,base_model.model.model.layers.16.mlp.down_proj,0.9412183041618035,0.8188233782245173,0.9950299125413411,0.814753754421547
Llama-3.1-8B-Instruct,metamath,20260912,down_proj,base_model.model.model.layers.7.mlp.down_proj,base_model.model.model.layers.2.mlp.down_proj,0.9609479430997784,0.871307100033526,0.9950299125413411,0.8669766275430089
Llama-3.1-8B-Instruct,metamath,20260912,down_proj,base_model.model.model.layers.8.mlp.down_proj,base_model.model.model.layers.1.mlp.down_proj,0.9307885778162852,0.427491245827183,0.9950299125413411,0.4253665769476109
Llama-3.1-8B-Instruct,metamath,20260912,down_proj,base_model.model.model.layers.9.mlp.down_proj,base_model.model.model.layers.30.mlp.down_proj,0.943914442262015,0.8069510172126548,0.9950299125413411,0.8029404000822542
Llama-3.1-8B-Instruct,metamath,20260912,gate_proj,base_model.model.model.layers.0.mlp.gate_proj,base_model.model.model.layers.18.mlp.gate_proj,1.487024959263716,0.7918746197995528,0.9950299125413411,0.7879389336828567
Llama-3.1-8B-Instruct,metamath,20260912,gate_proj,base_model.model.model.layers.1.mlp.gate_proj,base_model.model.model.layers.4.mlp.gate_proj,1.4391996782130192,0.7949234735777099,0.9950299125413411,0.7909726343910878
Llama-3.1-8B-Instruct,metamath,20260912,gate_proj,base_model.model.model.layers.10.mlp.gate_proj,base_model.model.model.layers.27.mlp.gate_proj,1.463449997506601,0.7263926812379081,0.9950299125413411,0.7227824460828259
Llama-3.1-8B-Instruct,metamath,20260912,gate_proj,base_model.model.model.layers.11.mlp.gate_proj,base_model.model.model.layers.6.mlp.gate_proj,1.5936895378709242,0.8885596931854342,0.9950299125413411,0.8841434737980635
Llama-3.1-8B-Instruct,metamath,20260912,gate_proj,base_model.model.model.layers.12.mlp.gate_proj,base_model.model.model.layers.15.mlp.gate_proj,1.5663041047634305,0.8677757754091667,0.9950299125413411,0.8634628539108776
Llama-3.1-8B-Instruct,metamath,20260912,gate_proj,base_model.model.model.layers.13.mlp.gate_proj,base_model.model.model.layers.17.mlp.gate_proj,1.582597024989992,0.8514680079512134,0.9950299125413411,0.8472361374834457
Llama-3.1-8B-Instruct,metamath,20260912,gate_proj,base_model.model.model.layers.14.mlp.gate_proj,base_model.model.model.layers.16.mlp.gate_proj,1.5684877393712098,0.8067525906209259,0.9950299125413411,0.8027429596880402
Llama-3.1-8B-Instruct,metamath,20260912,gate_proj,base_model.model.model.layers.15.mlp.gate_proj,base_model.model.model.layers.30.mlp.gate_proj,1.5691250836243873,0.8024049251929432,0.9950299125413411,0.7984169025374755
Llama-3.1-8B-Instruct,metamath,20260912,gate_proj,base_model.model.model.layers.16.mlp.gate_proj,base_model.model.model.layers.3.mlp.gate_proj,1.679471610756132,0.8600650332019003,0.9950299125413411,0.8557904347667525
Llama-3.1-8B-Instruct,metamath,20260912,gate_proj,base_model.model.model.layers.17.mlp.gate_proj,base_model.model.model.layers.21.mlp.gate_proj,1.6413544213061797,0.8203674206363033,0.9950299125413411,0.8162901228075065
Llama-3.1-8B-Instruct,metamath,20260912,gate_proj,base_model.model.model.layers.18.mlp.gate_proj,base_model.model.model.layers.8.mlp.gate_proj,1.6996753701984322,0.8623640838816046,0.9950299125413411,0.8580780589635068
Llama-3.1-8B-Instruct,metamath,20260912,gate_proj,base_model.model.model.layers.19.mlp.gate_proj,base_model.model.model.layers.2.mlp.gate_proj,1.643867050382981,0.9373086827833785,0.9950299125413411,0.9326501766541848
Llama-3.1-8B-Instruct,metamath,20260912,gate_proj,base_model.model.model.layers.2.mlp.gate_proj,base_model.model.model.layers.0.mlp.gate_proj,1.3971044197572073,0.948585379643929,0.9950299125413411,0.9438708273450935
Llama-3.1-8B-Instruct,metamath,20260912,gate_proj,base_model.model.model.layers.20.mlp.gate_proj,base_model.model.model.layers.26.mlp.gate_proj,1.636861020129611,0.7433950635410419,0.9950299125413411,0.7397003250589076
Llama-3.1-8B-Instruct,metamath,20260912,gate_proj,base_model.model.model.layers.21.mlp.gate_proj,base_model.model.model.layers.10.mlp.gate_proj,1.658217824697486,0.9228068052531976,0.9950299125413411,0.9182203747236436
Llama-3.1-8B-Instruct,metamath,20260912,gate_proj,base_model.model.model.layers.22.mlp.gate_proj,base_model.model.model.layers.25.mlp.gate_proj,1.6435174491349138,0.7633516582870377,0.9950299125413411,0.7595577337836388
Llama-3.1-8B-Instruct,metamath,20260912,gate_proj,base_model.model.model.layers.23.mlp.gate_proj,base_model.model.model.layers.9.mlp.gate_proj,1.6554801041102287,0.9179811384892996,0.9950299125413411,0.9134186919456085
Llama-3.1-8B-Instruct,metamath,20260912,gate_proj,base_model.model.model.layers.24.mlp.gate_proj,base_model.model.model.layers.29.mlp.gate_proj,1.6180137770388952,0.7910183759263093,0.9950299125413411,0.7870869454165492
Llama-3.1-8B-Instruct,metamath,20260912,gate_proj,base_model.model.model.layers.25.mlp.gate_proj,base_model.model.model.layers.14.mlp.gate_proj,1.7337143733065052,0.8873266315333763,0.9950299125413411,0.8829165405702583
Llama-3.1-8B-Instruct,metamath,20260912,gate_proj,base_model.model.model.layers.26.mlp.gate_proj,base_model.model.model.layers.28.mlp.gate_proj,1.7772571466837936,0.8049235378070382,0.9950299125413411,0.8009229974266041
Llama-3.1-8B-Instruct,metamath,20260912,gate_proj,base_model.model.model.layers.27.mlp.gate_proj,base_model.model.model.layers.12.mlp.gate_proj,1.8455266927505203,0.8951071766867489,0.9950299125413411,0.8906584157337425
Llama-3.1-8B-Instruct,metamath,20260912,gate_proj,base_model.model.model.layers.28.mlp.gate_proj,base_model.model.model.layers.22.mlp.gate_proj,1.7506970568335525,0.8158017922805942,0.9950299125413411,0.811747186024029
Llama-3.1-8B-Instruct,metamath,20260912,gate_proj,base_model.model.model.layers.29.mlp.gate_proj,base_model.model.model.layers.13.mlp.gate_proj,1.7282086380649002,0.8876121120435411,0.9950299125413411,0.8832006022173198
Llama-3.1-8B-Instruct,metamath,20260912,gate_proj,base_model.model.model.layers.3.mlp.gate_proj,base_model.model.model.layers.20.mlp.gate_proj,1.5603154962655594,0.8541138033279894,0.9950299125413411,0.8498687830258015
Llama-3.1-8B-Instruct,metamath,20260912,gate_proj,base_model.model.model.layers.30.mlp.gate_proj,base_model.model.model.layers.23.mlp.gate_proj,1.5580889427395914,0.8533566085953425,0.9950299125413411,0.8491153516171991
Llama-3.1-8B-Instruct,metamath,20260912,gate_proj,base_model.model.model.layers.31.mlp.gate_proj,base_model.model.model.layers.5.mlp.gate_proj,1.3196919532163114,0.8834372766627243,0.9950299125413411,0.8790465161334712
Llama-3.1-8B-Instruct,metamath,20260912,gate_proj,base_model.model.model.layers.4.mlp.gate_proj,base_model.model.model.layers.19.mlp.gate_proj,1.582595869669701,0.8001829446539926,0.9950299125413411,0.7962059654361351
Llama-3.1-8B-Instruct,metamath,20260912,gate_proj,base_model.model.model.layers.5.mlp.gate_proj,base_model.model.model.layers.11.mlp.gate_proj,1.4852357934797777,0.8739748169207752,0.9950299125413411,0.8696310856440135
Llama-3.1-8B-Instruct,metamath,20260912,gate_proj,base_model.model.model.layers.6.mlp.gate_proj,base_model.model.model.layers.7.mlp.gate_proj,1.4601312004864582,0.9281166181589452,0.9950299125413411,0.9235037973948605
Llama-3.1-8B-Instruct,metamath,20260912,gate_proj,base_model.model.model.layers.7.mlp.gate_proj,base_model.model.model.layers.31.mlp.gate_proj,1.448457439864876,0.9297575301350692,0.9950299125413411,0.9251365538949512
Llama-3.1-8B-Instruct,metamath,20260912,gate_proj,base_model.model.model.layers.8.mlp.gate_proj,base_model.model.model.layers.1.mlp.gate_proj,1.553551118386209,0.9454693289529574,0.9950299125413411,0.9407702636985817
Llama-3.1-8B-Instruct,metamath,20260912,gate_proj,base_model.model.model.layers.9.mlp.gate_proj,base_model.model.model.layers.24.mlp.gate_proj,1.499510265969668,0.8562247656222285,0.9950299125413411,0.8519692536528163
Llama-3.1-8B-Instruct,metamath,20260912,k_proj,base_model.model.model.layers.0.self_attn.k_proj,base_model.model.model.layers.22.self_attn.k_proj,0.323212526507216,0.7991203722467165,0.9950299125413411,0.7951486741066542
Llama-3.1-8B-Instruct,metamath,20260912,k_proj,base_model.model.model.layers.1.self_attn.k_proj,base_model.model.model.layers.20.self_attn.k_proj,0.32336539039191065,0.9023510116128329,0.9950299125413411,0.8978662481667078
Llama-3.1-8B-Instruct,metamath,20260912,k_proj,base_model.model.model.layers.10.self_attn.k_proj,base_model.model.model.layers.27.self_attn.k_proj,0.349908811283281,0.888176402499583,0.9950299125413411,0.883762088100443
Llama-3.1-8B-Instruct,metamath,20260912,k_proj,base_model.model.model.layers.11.self_attn.k_proj,base_model.model.model.layers.2.self_attn.k_proj,0.3973138171187841,0.8680825904959028,0.9950299125413411,0.863768144099799
Llama-3.1-8B-Instruct,metamath,20260912,k_proj,base_model.model.model.layers.12.self_attn.k_proj,base_model.model.model.layers.8.self_attn.k_proj,0.3598452206134097,0.8611636874284417,0.9950299125413411,0.8568836285857012
Llama-3.1-8B-Instruct,metamath,20260912,k_proj,base_model.model.model.layers.13.self_attn.k_proj,base_model.model.model.layers.26.self_attn.k_proj,0.4090563148456421,0.8095340676703414,0.9950299125413411,0.805510612553256
Llama-3.1-8B-Instruct,metamath,20260912,k_proj,base_model.model.model.layers.14.self_attn.k_proj,base_model.model.model.layers.17.self_attn.k_proj,0.3902874891021045,0.863572949733093,0.9950299125413411,0.8592809166459874
Llama-3.1-8B-Instruct,metamath,20260912,k_proj,base_model.model.model.layers.15.self_attn.k_proj,base_model.model.model.layers.5.self_attn.k_proj,0.3991426642671314,0.8447848834097494,0.9950299125413411,0.8405862286554501
Llama-3.1-8B-Instruct,metamath,20260912,k_proj,base_model.model.model.layers.16.self_attn.k_proj,base_model.model.model.layers.15.self_attn.k_proj,0.4132535897347844,0.8889836599101114,0.9950299125413411,0.8845653333710395
Llama-3.1-8B-Instruct,metamath,20260912,k_proj,base_model.model.model.layers.17.self_attn.k_proj,base_model.model.model.layers.31.self_attn.k_proj,0.4298314987154369,0.835050103889585,0.9950299125413411,0.8308998318408916
Llama-3.1-8B-Instruct,metamath,20260912,k_proj,base_model.model.model.layers.18.self_attn.k_proj,base_model.model.model.layers.9.self_attn.k_proj,0.41910324307816477,0.7607209763470242,0.9950299125413411,0.7569401265629431
Llama-3.1-8B-Instruct,metamath,20260912,k_proj,base_model.model.model.layers.19.self_attn.k_proj,base_model.model.model.layers.6.self_attn.k_proj,0.4726978571146486,0.87124488667266,0.9950299125413411,0.8669147233879875
Llama-3.1-8B-Instruct,metamath,20260912,k_proj,base_model.model.model.layers.2.self_attn.k_proj,base_model.model.model.layers.23.self_attn.k_proj,0.36013432952403535,0.8759527169058117,0.9950299125413411,0.8715991552931399
Llama-3.1-8B-Instruct,metamath,20260912,k_proj,base_model.model.model.layers.20.self_attn.k_proj,base_model.model.model.layers.18.self_attn.k_proj,0.4107728440391006,0.7949741173397993,0.9950299125413411,0.7910230264492503
Llama-3.1-8B-Instruct,metamath,20260912,k_proj,base_model.model.model.layers.21.self_attn.k_proj,base_model.model.model.layers.21.self_attn.k_proj,0.4406480237052577,0.8072010532910711,0.9950299125413411,0.8031891934594928
Llama-3.1-8B-Instruct,metamath,20260912,k_proj,base_model.model.model.layers.22.self_attn.k_proj,base_model.model.model.layers.11.self_attn.k_proj,0.4745869123550907,0.816121292243859,0.9950299125413411,0.8120650980445333
Llama-3.1-8B-Instruct,metamath,20260912,k_proj,base_model.model.model.layers.23.self_attn.k_proj,base_model.model.model.layers.29.self_attn.k_proj,0.3976419721208912,0.8298271468463893,0.9950299125413411,0.8257028333509934
Llama-3.1-8B-Instruct,metamath,20260912,k_proj,base_model.model.model.layers.24.self_attn.k_proj,base_model.model.model.layers.25.self_attn.k_proj,0.4123991582298742,0.7666570268617142,0.9950299125413411,0.762846674387416
Llama-3.1-8B-Instruct,metamath,20260912,k_proj,base_model.model.model.layers.25.self_attn.k_proj,base_model.model.model.layers.19.self_attn.k_proj,0.4435943099670351,0.7683084777659805,0.9950299125413411,0.7644899174362545
Llama-3.1-8B-Instruct,metamath,20260912,k_proj,base_model.model.model.layers.26.self_attn.k_proj,base_model.model.model.layers.13.self_attn.k_proj,0.4087084038435215,0.8909222700658637,0.9950299125413411,0.8864943084647694
Llama-3.1-8B-Instruct,metamath,20260912,k_proj,base_model.model.model.layers.27.self_attn.k_proj,base_model.model.model.layers.7.self_attn.k_proj,0.39179261169617385,0.8325987942707673,0.9950299125413411,0.8284607054452676
Llama-3.1-8B-Instruct,metamath,20260912,k_proj,base_model.model.model.layers.28.self_attn.k_proj,base_model.model.model.layers.12.self_attn.k_proj,0.36354153489021823,0.9064466585343677,0.9950299125413411,0.9019415393648428
Llama-3.1-8B-Instruct,metamath,20260912,k_proj,base_model.model.model.layers.29.self_attn.k_proj,base_model.model.model.layers.30.self_attn.k_proj,0.44624055136129265,0.7848159956302642,0.9950299125413411,0.7809153914930272
Llama-3.1-8B-Instruct,metamath,20260912,k_proj,base_model.model.model.layers.3.self_attn.k_proj,base_model.model.model.layers.24.self_attn.k_proj,0.3280955787491976,0.8085491889434775,0.9950299125413411,0.8045306287598006
Llama-3.1-8B-Instruct,metamath,20260912,k_proj,base_model.model.model.layers.30.self_attn.k_proj,base_model.model.model.layers.10.self_attn.k_proj,0.4339514862621757,0.8827510466742597,0.9950299125413411,0.878363696768066
Llama-3.1-8B-Instruct,metamath,20260912,k_proj,base_model.model.model.layers.31.self_attn.k_proj,base_model.model.model.layers.4.self_attn.k_proj,0.3555183992081597,0.8498478066989783,0.9950299125413411,0.8456239887731349
Llama-3.1-8B-Instruct,metamath,20260912,k_proj,base_model.model.model.layers.4.self_attn.k_proj,base_model.model.model.layers.0.self_attn.k_proj,0.31658008694472667,0.8485053627107434,0.9950299125413411,0.8442882168489299
Llama-3.1-8B-Instruct,metamath,20260912,k_proj,base_model.model.model.layers.5.self_attn.k_proj,base_model.model.model.layers.16.self_attn.k_proj,0.34983665220086185,0.872266867902557,0.9950299125413411,0.8679316252817908
Llama-3.1-8B-Instruct,metamath,20260912,k_proj,base_model.model.model.layers.6.self_attn.k_proj,base_model.model.model.layers.1.self_attn.k_proj,0.35446297032277185,0.7518523825659222,0.9950299125413411,0.7481156104685686
Llama-3.1-8B-Instruct,metamath,20260912,k_proj,base_model.model.model.layers.7.self_attn.k_proj,base_model.model.model.layers.3.self_attn.k_proj,0.37946490309396474,0.892341353182983,0.9950299125413411,0.8879063386146856
Llama-3.1-8B-Instruct,metamath,20260912,k_proj,base_model.model.model.layers.8.self_attn.k_proj,base_model.model.model.layers.14.self_attn.k_proj,0.3761027879973759,0.8759209100277181,0.9950299125413411,0.8715675064980123
Llama-3.1-8B-Instruct,metamath,20260912,k_proj,base_model.model.model.layers.9.self_attn.k_proj,base_model.model.model.layers.28.self_attn.k_proj,0.42975032517610473,0.9032296781757684,0.9950299125413411,0.8987405476799785
Llama-3.1-8B-Instruct,metamath,20260912,o_proj,base_model.model.model.layers.0.self_attn.o_proj,base_model.model.model.layers.19.self_attn.o_proj,0.7167846775149135,0.8871972305057404,0.9950299125413411,0.8827877826770469
Llama-3.1-8B-Instruct,metamath,20260912,o_proj,base_model.model.model.layers.1.self_attn.o_proj,base_model.model.model.layers.28.self_attn.o_proj,0.7445862906131556,0.9410116139219818,0.9950299125413411,0.9363347039011758
Llama-3.1-8B-Instruct,metamath,20260912,o_proj,base_model.model.model.layers.10.self_attn.o_proj,base_model.model.model.layers.17.self_attn.o_proj,0.6405923792659579,0.886903195626043,0.9950299125413411,0.8824952091764175
Llama-3.1-8B-Instruct,metamath,20260912,o_proj,base_model.model.model.layers.11.self_attn.o_proj,base_model.model.model.layers.0.self_attn.o_proj,0.639154420576096,0.902562134905386,0.9950299125413411,0.8980763221580322
Llama-3.1-8B-Instruct,metamath,20260912,o_proj,base_model.model.model.layers.12.self_attn.o_proj,base_model.model.model.layers.27.self_attn.o_proj,0.6444664755371645,0.918663379344451,0.9950299125413411,0.9140975420040419
Llama-3.1-8B-Instruct,metamath,20260912,o_proj,base_model.model.model.layers.13.self_attn.o_proj,base_model.model.model.layers.9.self_attn.o_proj,0.6479897705074708,0.8586807353080762,0.9950299125413411,0.8544130169545295
Llama-3.1-8B-Instruct,metamath,20260912,o_proj,base_model.model.model.layers.14.self_attn.o_proj,base_model.model.model.layers.12.self_attn.o_proj,0.6527089460626179,0.9379967387515551,0.9950299125413411,0.9333348129240231
Llama-3.1-8B-Instruct,metamath,20260912,o_proj,base_model.model.model.layers.15.self_attn.o_proj,base_model.model.model.layers.11.self_attn.o_proj,0.6857267503129327,0.9101034755906977,0.9950299125413411,0.9055801817205825
Llama-3.1-8B-Instruct,metamath,20260912,o_proj,base_model.model.model.layers.16.self_attn.o_proj,base_model.model.model.layers.4.self_attn.o_proj,0.6885003170314903,0.878309405415245,0.9950299125413411,0.8739441308545686
Llama-3.1-8B-Instruct,metamath,20260912,o_proj,base_model.model.model.layers.17.self_attn.o_proj,base_model.model.model.layers.30.self_attn.o_proj,0.7728142099583671,0.866773495165325,0.9950299125413411,0.8624655550875059
Llama-3.1-8B-Instruct,metamath,20260912,o_proj,base_model.model.model.layers.18.self_attn.o_proj,base_model.model.model.layers.23.self_attn.o_proj,0.7419905804583674,0.9283164535940478,0.9950299125413411,0.9237026396303734
Llama-3.1-8B-Instruct,metamath,20260912,o_proj,base_model.model.model.layers.19.self_attn.o_proj,base_model.model.model.layers.25.self_attn.o_proj,0.7950019674639598,0.9412342395514499,0.9950299125413411,0.9365562230617949
Llama-3.1-8B-Instruct,metamath,20260912,o_proj,base_model.model.model.layers.2.self_attn.o_proj,base_model.model.model.layers.16.self_attn.o_proj,0.7275652633061748,0.9079297400827475,0.9950299125413411,0.9034172498682188
Llama-3.1-8B-Instruct,metamath,20260912,o_proj,base_model.model.model.layers.20.self_attn.o_proj,base_model.model.model.layers.15.self_attn.o_proj,0.7581381103223314,0.9518865247405973,0.9950299125413411,0.9471555654619177
Llama-3.1-8B-Instruct,metamath,20260912,o_proj,base_model.model.model.layers.21.self_attn.o_proj,base_model.model.model.layers.21.self_attn.o_proj,0.7236673742612583,0.9180976738827967,0.9950299125413411,0.9135346481480079
Llama-3.1-8B-Instruct,metamath,20260912,o_proj,base_model.model.model.layers.22.self_attn.o_proj,base_model.model.model.layers.1.self_attn.o_proj,0.8024725255864339,0.8950971910275537,0.9950299125413411,0.8906484797041468
Llama-3.1-8B-Instruct,metamath,20260912,o_proj,base_model.model.model.layers.23.self_attn.o_proj,base_model.model.model.layers.3.self_attn.o_proj,0.779975611710156,0.8935680282903741,0.9950299125413411,0.8891269170395095
Llama-3.1-8B-Instruct,metamath,20260912,o_proj,base_model.model.model.layers.24.self_attn.o_proj,base_model.model.model.layers.7.self_attn.o_proj,0.7782381670336113,0.9217568601543181,0.9950299125413411,0.9171756479437323
Llama-3.1-8B-Instruct,metamath,20260912,o_proj,base_model.model.model.layers.25.self_attn.o_proj,base_model.model.model.layers.10.self_attn.o_proj,0.7319854517743785,0.9221939877999712,0.9950299125413411,0.9176106030267559
Llama-3.1-8B-Instruct,metamath,20260912,o_proj,base_model.model.model.layers.26.self_attn.o_proj,base_model.model.model.layers.22.self_attn.o_proj,0.7219128015903647,0.8909982727519845,0.9950299125413411,0.8865699334108932
Llama-3.1-8B-Instruct,metamath,20260912,o_proj,base_model.model.model.layers.27.self_attn.o_proj,base_model.model.model.layers.13.self_attn.o_proj,0.7462729156495732,0.9348459215739271,0.9950299125413411,0.9301996555833341
Llama-3.1-8B-Instruct,metamath,20260912,o_proj,base_model.model.model.layers.28.self_attn.o_proj,base_model.model.model.layers.5.self_attn.o_proj,0.6980733893485134,0.8897012119156981,0.9950299125413411,0.8852793190804022
Llama-3.1-8B-Instruct,metamath,20260912,o_proj,base_model.model.model.layers.29.self_attn.o_proj,base_model.model.model.layers.14.self_attn.o_proj,0.6871410073801109,0.9524189760249346,0.9950299125413411,0.9476853704168043
Llama-3.1-8B-Instruct,metamath,20260912,o_proj,base_model.model.model.layers.3.self_attn.o_proj,base_model.model.model.layers.2.self_attn.o_proj,0.7027218522048433,0.8953408514420763,0.9950299125413411,0.890890929105099
Llama-3.1-8B-Instruct,metamath,20260912,o_proj,base_model.model.model.layers.30.self_attn.o_proj,base_model.model.model.layers.29.self_attn.o_proj,0.7601937110584912,0.9088052022629369,0.9950299125413411,0.9042883609248059
Llama-3.1-8B-Instruct,metamath,20260912,o_proj,base_model.model.model.layers.31.self_attn.o_proj,base_model.model.model.layers.31.self_attn.o_proj,0.5640112364869029,0.9013040209090374,0.9950299125413411,0.8968244610982785
Llama-3.1-8B-Instruct,metamath,20260912,o_proj,base_model.model.model.layers.4.self_attn.o_proj,base_model.model.model.layers.20.self_attn.o_proj,0.7005928482598818,0.9202898312986324,0.9950299125413411,0.9157159103497637
Llama-3.1-8B-Instruct,metamath,20260912,o_proj,base_model.model.model.layers.5.self_attn.o_proj,base_model.model.model.layers.18.self_attn.o_proj,0.7095465645353443,0.8854254653604261,0.9950299125413411,0.881024823359461
Llama-3.1-8B-Instruct,metamath,20260912,o_proj,base_model.model.model.layers.6.self_attn.o_proj,base_model.model.model.layers.8.self_attn.o_proj,0.6662281317999051,0.9105724296481208,0.9950299125413411,0.9060468050353261
Llama-3.1-8B-Instruct,metamath,20260912,o_proj,base_model.model.model.layers.7.self_attn.o_proj,base_model.model.model.layers.26.self_attn.o_proj,0.6801723606383647,0.9085782484315165,0.9950299125413411,0.9040625350737768
