base_model,task,module,layer,module_type,dose_label,dose,lora_fro,head_fro,scalar_gamma_head_matched,suppressed_directions
Qwen3-8B,metamath,base_model.model.model.layers.25.self_attn.v_proj,25,v_proj,0p50,0.5,0.33720794320106506,0.24585598707199097,0.7290931344032288,4
Qwen3-8B,metamath,base_model.model.model.layers.25.self_attn.v_proj,25,v_proj,1p00,1.0,0.33720794320106506,0.17304547131061554,0.513171374797821,4
Qwen3-8B,metamath,base_model.model.model.layers.26.mlp.down_proj,26,down_proj,0p00,0.0,0.8648146390914917,0.8648146390914917,1.0,4
Qwen3-8B,metamath,base_model.model.model.layers.26.mlp.down_proj,26,down_proj,0p25,0.25,0.8648146390914917,0.7637871503829956,0.8831802010536194,4
Qwen3-8B,metamath,base_model.model.model.layers.26.mlp.down_proj,26,down_proj,0p50,0.5,0.8648146390914917,0.6700255274772644,0.7747620344161987,4
Qwen3-8B,metamath,base_model.model.model.layers.26.mlp.down_proj,26,down_proj,1p00,1.0,0.8648146390914917,0.5199535489082336,0.6012312173843384,4
Qwen3-8B,metamath,base_model.model.model.layers.26.mlp.gate_proj,26,gate_proj,0p00,0.0,2.1917619705200195,2.1917619705200195,1.0,4
Qwen3-8B,metamath,base_model.model.model.layers.26.mlp.gate_proj,26,gate_proj,0p25,0.25,2.1917619705200195,1.8121839761734009,0.8268160223960876,4
Qwen3-8B,metamath,base_model.model.model.layers.26.mlp.gate_proj,26,gate_proj,0p50,0.5,2.1917619705200195,1.4499951601028442,0.6615659594535828,4
Qwen3-8B,metamath,base_model.model.model.layers.26.mlp.gate_proj,26,gate_proj,1p00,1.0,2.1917619705200195,0.8684996366500854,0.39625635743141174,4
Qwen3-8B,metamath,base_model.model.model.layers.26.mlp.up_proj,26,up_proj,0p00,0.0,1.5243498086929321,1.5243498086929321,1.0,5
Qwen3-8B,metamath,base_model.model.model.layers.26.mlp.up_proj,26,up_proj,0p25,0.25,1.5243498086929321,1.3323317766189575,0.8740328550338745,5
Qwen3-8B,metamath,base_model.model.model.layers.26.mlp.up_proj,26,up_proj,0p50,0.5,1.5243498086929321,1.1534442901611328,0.7566795349121094,5
Qwen3-8B,metamath,base_model.model.model.layers.26.mlp.up_proj,26,up_proj,1p00,1.0,1.5243498086929321,0.8675623536109924,0.5691360235214233,5
Qwen3-8B,metamath,base_model.model.model.layers.26.self_attn.k_proj,26,k_proj,0p00,0.0,0.6191610097885132,0.6191610097885132,1.0,5
Qwen3-8B,metamath,base_model.model.model.layers.26.self_attn.k_proj,26,k_proj,0p25,0.25,0.6191610097885132,0.5322214365005493,0.8595848679542542,5
Qwen3-8B,metamath,base_model.model.model.layers.26.self_attn.k_proj,26,k_proj,0p50,0.5,0.6191610097885132,0.4502424895763397,0.727181613445282,5
Qwen3-8B,metamath,base_model.model.model.layers.26.self_attn.k_proj,26,k_proj,1p00,1.0,0.6191610097885132,0.3167233169078827,0.5115363001823425,5
Qwen3-8B,metamath,base_model.model.model.layers.26.self_attn.o_proj,26,o_proj,0p00,0.0,1.033660888671875,1.033660888671875,1.0,6
Qwen3-8B,metamath,base_model.model.model.layers.26.self_attn.o_proj,26,o_proj,0p25,0.25,1.033660888671875,0.9587166905403137,0.9274963140487671,6
Qwen3-8B,metamath,base_model.model.model.layers.26.self_attn.o_proj,26,o_proj,0p50,0.5,1.033660888671875,0.8884937167167664,0.8595601320266724,6
Qwen3-8B,metamath,base_model.model.model.layers.26.self_attn.o_proj,26,o_proj,1p00,1.0,1.033660888671875,0.7673258781433105,0.7423381209373474,6
Qwen3-8B,metamath,base_model.model.model.layers.26.self_attn.q_proj,26,q_proj,0p00,0.0,1.2242225408554077,1.2242225408554077,1.0,5
Qwen3-8B,metamath,base_model.model.model.layers.26.self_attn.q_proj,26,q_proj,0p25,0.25,1.2242225408554077,1.0312973260879517,0.8424100279808044,5
Qwen3-8B,metamath,base_model.model.model.layers.26.self_attn.q_proj,26,q_proj,0p50,0.5,1.2242225408554077,0.8483763933181763,0.6929919719696045,5
Qwen3-8B,metamath,base_model.model.model.layers.26.self_attn.q_proj,26,q_proj,1p00,1.0,1.2242225408554077,0.5531942844390869,0.4518739581108093,5
Qwen3-8B,metamath,base_model.model.model.layers.26.self_attn.v_proj,26,v_proj,0p00,0.0,0.40679433941841125,0.40679433941841125,1.0,4
Qwen3-8B,metamath,base_model.model.model.layers.26.self_attn.v_proj,26,v_proj,0p25,0.25,0.40679433941841125,0.3490004539489746,0.8579285144805908,4
Qwen3-8B,metamath,base_model.model.model.layers.26.self_attn.v_proj,26,v_proj,0p50,0.5,0.40679433941841125,0.29462265968322754,0.7242545485496521,4
Qwen3-8B,metamath,base_model.model.model.layers.26.self_attn.v_proj,26,v_proj,1p00,1.0,0.40679433941841125,0.207000732421875,0.5088584423065186,4
Qwen3-8B,metamath,base_model.model.model.layers.27.mlp.down_proj,27,down_proj,0p00,0.0,0.8534654974937439,0.8534654974937439,1.0,4
Qwen3-8B,metamath,base_model.model.model.layers.27.mlp.down_proj,27,down_proj,0p25,0.25,0.8534654974937439,0.7694801092147827,0.901594877243042,4
Qwen3-8B,metamath,base_model.model.model.layers.27.mlp.down_proj,27,down_proj,0p50,0.5,0.8534654974937439,0.6911426782608032,0.8098074197769165,4
Qwen3-8B,metamath,base_model.model.model.layers.27.mlp.down_proj,27,down_proj,1p00,1.0,0.8534654974937439,0.5607868432998657,0.6570703387260437,4
Qwen3-8B,metamath,base_model.model.model.layers.27.mlp.gate_proj,27,gate_proj,0p00,0.0,2.196031332015991,2.196031332015991,1.0,3
Qwen3-8B,metamath,base_model.model.model.layers.27.mlp.gate_proj,27,gate_proj,0p25,0.25,2.196031332015991,1.796466588973999,0.8180514574050903,3
Qwen3-8B,metamath,base_model.model.model.layers.27.mlp.gate_proj,27,gate_proj,0p50,0.5,2.196031332015991,1.414332389831543,0.6440401673316956,3
Qwen3-8B,metamath,base_model.model.model.layers.27.mlp.gate_proj,27,gate_proj,1p00,1.0,2.196031332015991,0.8070577383041382,0.3675073981285095,3
Qwen3-8B,metamath,base_model.model.model.layers.27.mlp.up_proj,27,up_proj,0p00,0.0,1.5088858604431152,1.5088858604431152,1.0,4
Qwen3-8B,metamath,base_model.model.model.layers.27.mlp.up_proj,27,up_proj,0p25,0.25,1.5088858604431152,1.2915219068527222,0.8559440970420837,4
Qwen3-8B,metamath,base_model.model.model.layers.27.mlp.up_proj,27,up_proj,0p50,0.5,1.5088858604431152,1.0894205570220947,0.7220032811164856,4
Qwen3-8B,metamath,base_model.model.model.layers.27.mlp.up_proj,27,up_proj,1p00,1.0,1.5088858604431152,0.7791035771369934,0.5163435935974121,4
Qwen3-8B,metamath,base_model.model.model.layers.27.self_attn.k_proj,27,k_proj,0p00,0.0,0.5649350881576538,0.5649350881576538,1.0,5
Qwen3-8B,metamath,base_model.model.model.layers.27.self_attn.k_proj,27,k_proj,0p25,0.25,0.5649350881576538,0.4753839671611786,0.8414842486381531,5
Qwen3-8B,metamath,base_model.model.model.layers.27.self_attn.k_proj,27,k_proj,0p50,0.5,0.5649350881576538,0.39016714692115784,0.6906406879425049,5
Qwen3-8B,metamath,base_model.model.model.layers.27.self_attn.k_proj,27,k_proj,1p00,1.0,0.5649350881576538,0.2508348822593689,0.4440065622329712,5
Qwen3-8B,metamath,base_model.model.model.layers.27.self_attn.o_proj,27,o_proj,0p00,0.0,0.9527498483657837,0.9527498483657837,1.0,4
Qwen3-8B,metamath,base_model.model.model.layers.27.self_attn.o_proj,27,o_proj,0p25,0.25,0.9527498483657837,0.8349632620811462,0.8763719797134399,4
Qwen3-8B,metamath,base_model.model.model.layers.27.self_attn.o_proj,27,o_proj,0p50,0.5,0.9527498483657837,0.7266377806663513,0.7626742720603943,4
Qwen3-8B,metamath,base_model.model.model.layers.27.self_attn.o_proj,27,o_proj,1p00,1.0,0.9527498483657837,0.560270369052887,0.5880560874938965,4
Qwen3-8B,metamath,base_model.model.model.layers.27.self_attn.q_proj,27,q_proj,0p00,0.0,1.1514137983322144,1.1514137983322144,1.0,4
Qwen3-8B,metamath,base_model.model.model.layers.27.self_attn.q_proj,27,q_proj,0p25,0.25,1.1514137983322144,0.9702988862991333,0.8427021503448486,4
Qwen3-8B,metamath,base_model.model.model.layers.27.self_attn.q_proj,27,q_proj,0p50,0.5,1.1514137983322144,0.7990527749061584,0.6939753293991089,4
Qwen3-8B,metamath,base_model.model.model.layers.27.self_attn.q_proj,27,q_proj,1p00,1.0,1.1514137983322144,0.5256741642951965,0.45654669404029846,4
Qwen3-8B,metamath,base_model.model.model.layers.27.self_attn.v_proj,27,v_proj,0p00,0.0,0.3345751166343689,0.3345751166343689,1.0,3
Qwen3-8B,metamath,base_model.model.model.layers.27.self_attn.v_proj,27,v_proj,0p25,0.25,0.3345751166343689,0.280440092086792,0.8381977081298828,3
Qwen3-8B,metamath,base_model.model.model.layers.27.self_attn.v_proj,27,v_proj,0p50,0.5,0.3345751166343689,0.22909782826900482,0.6847425699234009,3
Qwen3-8B,metamath,base_model.model.model.layers.27.self_attn.v_proj,27,v_proj,1p00,1.0,0.3345751166343689,0.14684425294399261,0.4388976991176605,3
Qwen3-8B,metamath,base_model.model.model.layers.28.mlp.down_proj,28,down_proj,0p00,0.0,0.905273973941803,0.905273973941803,1.0,5
Qwen3-8B,metamath,base_model.model.model.layers.28.mlp.down_proj,28,down_proj,0p25,0.25,0.905273973941803,0.8202663064002991,0.9060972929000854,5
Qwen3-8B,metamath,base_model.model.model.layers.28.mlp.down_proj,28,down_proj,0p50,0.5,0.905273973941803,0.7412519454956055,0.8188150525093079,5
Qwen3-8B,metamath,base_model.model.model.layers.28.mlp.down_proj,28,down_proj,1p00,1.0,0.905273973941803,0.6104064583778381,0.6742781400680542,5
Qwen3-8B,metamath,base_model.model.model.layers.28.mlp.gate_proj,28,gate_proj,0p00,0.0,2.222461700439453,2.222461700439453,1.0,4
Qwen3-8B,metamath,base_model.model.model.layers.28.mlp.gate_proj,28,gate_proj,0p25,0.25,2.222461700439453,1.846329927444458,0.8307589292526245,4
Qwen3-8B,metamath,base_model.model.model.layers.28.mlp.gate_proj,28,gate_proj,0p50,0.5,2.222461700439453,1.4880670309066772,0.6695579886436462,4
Qwen3-8B,metamath,base_model.model.model.layers.28.mlp.gate_proj,28,gate_proj,1p00,1.0,2.222461700439453,0.9124674201011658,0.4105660915374756,4
Qwen3-8B,metamath,base_model.model.model.layers.28.mlp.up_proj,28,up_proj,0p00,0.0,1.6283948421478271,1.6283948421478271,1.0,4
Qwen3-8B,metamath,base_model.model.model.layers.28.mlp.up_proj,28,up_proj,0p25,0.25,1.6283948421478271,1.3848059177398682,0.8504116535186768,4
Qwen3-8B,metamath,base_model.model.model.layers.28.mlp.up_proj,28,up_proj,0p50,0.5,1.6283948421478271,1.157827377319336,0.71102374792099,4
Qwen3-8B,metamath,base_model.model.model.layers.28.mlp.up_proj,28,up_proj,1p00,1.0,1.6283948421478271,0.8104902505874634,0.49772343039512634,4
Qwen3-8B,metamath,base_model.model.model.layers.28.self_attn.k_proj,28,k_proj,0p00,0.0,0.555424690246582,0.555424690246582,1.0,4
Qwen3-8B,metamath,base_model.model.model.layers.28.self_attn.k_proj,28,k_proj,0p25,0.25,0.555424690246582,0.4859321713447571,0.8748840093612671,4
Qwen3-8B,metamath,base_model.model.model.layers.28.self_attn.k_proj,28,k_proj,0p50,0.5,0.555424690246582,0.4202418029308319,0.7566134929656982,4
Qwen3-8B,metamath,base_model.model.model.layers.28.self_attn.k_proj,28,k_proj,1p00,1.0,0.555424690246582,0.30994850397109985,0.5580387711524963,4
Qwen3-8B,metamath,base_model.model.model.layers.28.self_attn.o_proj,28,o_proj,0p00,0.0,0.9005576968193054,0.9005576968193054,1.0,6
Qwen3-8B,metamath,base_model.model.model.layers.28.self_attn.o_proj,28,o_proj,0p25,0.25,0.9005576968193054,0.8241797685623169,0.915188193321228,6
Qwen3-8B,metamath,base_model.model.model.layers.28.self_attn.o_proj,28,o_proj,0p50,0.5,0.9005576968193054,0.7522811889648438,0.8353503346443176,6
Qwen3-8B,metamath,base_model.model.model.layers.28.self_attn.o_proj,28,o_proj,1p00,1.0,0.9005576968193054,0.6280098557472229,0.6973565816879272,6
Qwen3-8B,metamath,base_model.model.model.layers.28.self_attn.q_proj,28,q_proj,0p00,0.0,1.0733250379562378,1.0733250379562378,1.0,5
Qwen3-8B,metamath,base_model.model.model.layers.28.self_attn.q_proj,28,q_proj,0p25,0.25,1.0733250379562378,0.9027733206748962,0.8410996794700623,5
Qwen3-8B,metamath,base_model.model.model.layers.28.self_attn.q_proj,28,q_proj,0p50,0.5,1.0733250379562378,0.7414672374725342,0.6908133029937744,5
Qwen3-8B,metamath,base_model.model.model.layers.28.self_attn.q_proj,28,q_proj,1p00,1.0,1.0733250379562378,0.4844830632209778,0.4513852298259735,5
Qwen3-8B,metamath,base_model.model.model.layers.28.self_attn.v_proj,28,v_proj,0p00,0.0,0.40915733575820923,0.40915733575820923,1.0,5
Qwen3-8B,metamath,base_model.model.model.layers.28.self_attn.v_proj,28,v_proj,0p25,0.25,0.40915733575820923,0.3558136820793152,0.8696255683898926,5
Qwen3-8B,metamath,base_model.model.model.layers.28.self_attn.v_proj,28,v_proj,0p50,0.5,0.40915733575820923,0.30546095967292786,0.7465611100196838,5
Qwen3-8B,metamath,base_model.model.model.layers.28.self_attn.v_proj,28,v_proj,1p00,1.0,0.40915733575820923,0.22190196812152863,0.5423389673233032,5
Qwen3-8B,metamath,base_model.model.model.layers.29.mlp.down_proj,29,down_proj,0p00,0.0,0.9251481294631958,0.9251481294631958,1.0,5
Qwen3-8B,metamath,base_model.model.model.layers.29.mlp.down_proj,29,down_proj,0p25,0.25,0.9251481294631958,0.8205926418304443,0.8869851231575012,5
Qwen3-8B,metamath,base_model.model.model.layers.29.mlp.down_proj,29,down_proj,0p50,0.5,0.9251481294631958,0.7249479293823242,0.7836019992828369,5
Qwen3-8B,metamath,base_model.model.model.layers.29.mlp.down_proj,29,down_proj,1p00,1.0,0.9251481294631958,0.5779411196708679,0.6247011423110962,5
Qwen3-8B,metamath,base_model.model.model.layers.29.mlp.gate_proj,29,gate_proj,0p00,0.0,2.3908958435058594,2.3908958435058594,1.0,4
Qwen3-8B,metamath,base_model.model.model.layers.29.mlp.gate_proj,29,gate_proj,0p25,0.25,2.3908958435058594,1.9786967039108276,0.8275963664054871,4
Qwen3-8B,metamath,base_model.model.model.layers.29.mlp.gate_proj,29,gate_proj,0p50,0.5,2.3908958435058594,1.587605595588684,0.6640212535858154,4
Qwen3-8B,metamath,base_model.model.model.layers.29.mlp.gate_proj,29,gate_proj,1p00,1.0,2.3908958435058594,0.9747702479362488,0.4077008366584778,4
Qwen3-8B,metamath,base_model.model.model.layers.29.mlp.up_proj,29,up_proj,0p00,0.0,1.5147112607955933,1.5147112607955933,1.0,5
Qwen3-8B,metamath,base_model.model.model.layers.29.mlp.up_proj,29,up_proj,0p25,0.25,1.5147112607955933,1.332114815711975,0.879451334476471,5
Qwen3-8B,metamath,base_model.model.model.layers.29.mlp.up_proj,29,up_proj,0p50,0.5,1.5147112607955933,1.1644868850708008,0.7687847018241882,5
Qwen3-8B,metamath,base_model.model.model.layers.29.mlp.up_proj,29,up_proj,1p00,1.0,1.5147112607955933,0.9071881771087646,0.5989181995391846,5
Qwen3-8B,metamath,base_model.model.model.layers.29.self_attn.k_proj,29,k_proj,0p00,0.0,0.5673940777778625,0.5673940777778625,1.0,6
Qwen3-8B,metamath,base_model.model.model.layers.29.self_attn.k_proj,29,k_proj,0p25,0.25,0.5673940777778625,0.5046702027320862,0.8894526958465576,6
Qwen3-8B,metamath,base_model.model.model.layers.29.self_attn.k_proj,29,k_proj,0p50,0.5,0.5673940777778625,0.4448298215866089,0.7839874029159546,6
Qwen3-8B,metamath,base_model.model.model.layers.29.self_attn.k_proj,29,k_proj,1p00,1.0,0.5673940777778625,0.3398723602294922,0.5990058183670044,6
Qwen3-8B,metamath,base_model.model.model.layers.29.self_attn.o_proj,29,o_proj,0p00,0.0,0.823523759841919,0.823523759841919,1.0,5
Qwen3-8B,metamath,base_model.model.model.layers.29.self_attn.o_proj,29,o_proj,0p25,0.25,0.823523759841919,0.7737669348716736,0.9395805597305298,5
Qwen3-8B,metamath,base_model.model.model.layers.29.self_attn.o_proj,29,o_proj,0p50,0.5,0.823523759841919,0.7265082597732544,0.8821946382522583,5
Qwen3-8B,metamath,base_model.model.model.layers.29.self_attn.o_proj,29,o_proj,1p00,1.0,0.823523759841919,0.6416679620742798,0.7791736125946045,5
Qwen3-8B,metamath,base_model.model.model.layers.29.self_attn.q_proj,29,q_proj,0p00,0.0,1.0895466804504395,1.0895466804504395,1.0,5
Qwen3-8B,metamath,base_model.model.model.layers.29.self_attn.q_proj,29,q_proj,0p25,0.25,1.0895466804504395,0.9569612741470337,0.8783113956451416,5
Qwen3-8B,metamath,base_model.model.model.layers.29.self_attn.q_proj,29,q_proj,0p50,0.5,1.0895466804504395,0.8327670693397522,0.7643243670463562,5
Qwen3-8B,metamath,base_model.model.model.layers.29.self_attn.q_proj,29,q_proj,1p00,1.0,1.0895466804504395,0.6293984651565552,0.5776700377464294,5
Qwen3-8B,metamath,base_model.model.model.layers.29.self_attn.v_proj,29,v_proj,0p00,0.0,0.3707144856452942,0.3707144856452942,1.0,5
Qwen3-8B,metamath,base_model.model.model.layers.29.self_attn.v_proj,29,v_proj,0p25,0.25,0.3707144856452942,0.3209875226020813,0.8658618330955505,5
Qwen3-8B,metamath,base_model.model.model.layers.29.self_attn.v_proj,29,v_proj,0p50,0.5,0.3707144856452942,0.27378180623054504,0.7385247349739075,5
Qwen3-8B,metamath,base_model.model.model.layers.29.self_attn.v_proj,29,v_proj,1p00,1.0,0.3707144856452942,0.19432589411735535,0.5241928696632385,5
Qwen3-8B,metamath,base_model.model.model.layers.3.mlp.down_proj,3,down_proj,0p00,0.0,0.6134085059165955,0.6134085059165955,1.0,3
Qwen3-8B,metamath,base_model.model.model.layers.3.mlp.down_proj,3,down_proj,0p25,0.25,0.6134085059165955,0.5242609977722168,0.8546686172485352,3
Qwen3-8B,metamath,base_model.model.model.layers.3.mlp.down_proj,3,down_proj,0p50,0.5,0.6134085059165955,0.4411105215549469,0.719113826751709,3
Qwen3-8B,metamath,base_model.model.model.layers.3.mlp.down_proj,3,down_proj,1p00,1.0,0.6134085059165955,0.31222453713417053,0.5089993476867676,3
Qwen3-8B,metamath,base_model.model.model.layers.3.mlp.gate_proj,3,gate_proj,0p00,0.0,2.2607412338256836,2.2607412338256836,1.0,1
Qwen3-8B,metamath,base_model.model.model.layers.3.mlp.gate_proj,3,gate_proj,0p25,0.25,2.2607412338256836,1.7438879013061523,0.7713788151741028,1
Qwen3-8B,metamath,base_model.model.model.layers.3.mlp.gate_proj,3,gate_proj,0p50,0.5,2.2607412338256836,1.2288260459899902,0.5435500741004944,1
Qwen3-8B,metamath,base_model.model.model.layers.3.mlp.gate_proj,3,gate_proj,1p00,1.0,2.2607412338256836,0.2525326609611511,0.11170347779989243,1
Qwen3-8B,metamath,base_model.model.model.layers.3.mlp.up_proj,3,up_proj,0p00,0.0,0.7324607968330383,0.7324607968330383,1.0,2
Qwen3-8B,metamath,base_model.model.model.layers.3.mlp.up_proj,3,up_proj,0p25,0.25,0.7324607968330383,0.5872414708137512,0.8017377257347107,2
Qwen3-8B,metamath,base_model.model.model.layers.3.mlp.up_proj,3,up_proj,0p50,0.5,0.7324607968330383,0.44655996561050415,0.6096708178520203,2
Qwen3-8B,metamath,base_model.model.model.layers.3.mlp.up_proj,3,up_proj,1p00,1.0,0.7324607968330383,0.2171885222196579,0.2965189814567566,2
Qwen3-8B,metamath,base_model.model.model.layers.3.self_attn.k_proj,3,k_proj,0p00,0.0,0.387434720993042,0.387434720993042,1.0,4
Qwen3-8B,metamath,base_model.model.model.layers.3.self_attn.k_proj,3,k_proj,0p25,0.25,0.387434720993042,0.3355790674686432,0.8661563992500305,4
Qwen3-8B,metamath,base_model.model.model.layers.3.self_attn.k_proj,3,k_proj,0p50,0.5,0.387434720993042,0.286897748708725,0.7405060529708862,4
Qwen3-8B,metamath,base_model.model.model.layers.3.self_attn.k_proj,3,k_proj,1p00,1.0,0.387434720993042,0.20802055299282074,0.5369176864624023,4
Qwen3-8B,metamath,base_model.model.model.layers.3.self_attn.o_proj,3,o_proj,0p00,0.0,0.5644568204879761,0.5644568204879761,1.0,3
Qwen3-8B,metamath,base_model.model.model.layers.3.self_attn.o_proj,3,o_proj,0p25,0.25,0.5644568204879761,0.47443604469299316,0.8405178785324097,3
Qwen3-8B,metamath,base_model.model.model.layers.3.self_attn.o_proj,3,o_proj,0p50,0.5,0.5644568204879761,0.3884706199169159,0.6882202625274658,3
Qwen3-8B,metamath,base_model.model.model.layers.3.self_attn.o_proj,3,o_proj,1p00,1.0,0.5644568204879761,0.24611879885196686,0.4360276758670807,3
Qwen3-8B,metamath,base_model.model.model.layers.3.self_attn.q_proj,3,q_proj,0p00,0.0,0.915644645690918,0.915644645690918,1.0,3
Qwen3-8B,metamath,base_model.model.model.layers.3.self_attn.q_proj,3,q_proj,0p25,0.25,0.915644645690918,0.7607002854347229,0.830781102180481,3
Qwen3-8B,metamath,base_model.model.model.layers.3.self_attn.q_proj,3,q_proj,0p50,0.5,0.915644645690918,0.6126963496208191,0.6691420674324036,3
Qwen3-8B,metamath,base_model.model.model.layers.3.self_attn.q_proj,3,q_proj,1p00,1.0,0.915644645690918,0.371856153011322,0.40611404180526733,3
Qwen3-8B,metamath,base_model.model.model.layers.3.self_attn.v_proj,3,v_proj,0p00,0.0,0.5484353303909302,0.5484353303909302,1.0,2
Qwen3-8B,metamath,base_model.model.model.layers.3.self_attn.v_proj,3,v_proj,0p25,0.25,0.5484353303909302,0.4353998005390167,0.7938945293426514,2
Qwen3-8B,metamath,base_model.model.model.layers.3.self_attn.v_proj,3,v_proj,0p50,0.5,0.5484353303909302,0.32394519448280334,0.5906716585159302,2
Qwen3-8B,metamath,base_model.model.model.layers.3.self_attn.v_proj,3,v_proj,1p00,1.0,0.5484353303909302,0.12410882115364075,0.22629618644714355,2
Qwen3-8B,metamath,base_model.model.model.layers.30.mlp.down_proj,30,down_proj,0p00,0.0,0.994976818561554,0.994976818561554,1.0,5
Qwen3-8B,metamath,base_model.model.model.layers.30.mlp.down_proj,30,down_proj,0p25,0.25,0.994976818561554,0.8703669309616089,0.8747609853744507,5
Qwen3-8B,metamath,base_model.model.model.layers.30.mlp.down_proj,30,down_proj,0p50,0.5,0.994976818561554,0.7547661066055298,0.7585765719413757,5
Qwen3-8B,metamath,base_model.model.model.layers.30.mlp.down_proj,30,down_proj,1p00,1.0,0.994976818561554,0.572414755821228,0.5753046274185181,5
Qwen3-8B,metamath,base_model.model.model.layers.30.mlp.gate_proj,30,gate_proj,0p00,0.0,2.543196678161621,2.543196678161621,1.0,3
Qwen3-8B,metamath,base_model.model.model.layers.30.mlp.gate_proj,30,gate_proj,0p25,0.25,2.543196678161621,2.0771443843841553,0.8167454600334167,3
Qwen3-8B,metamath,base_model.model.model.layers.30.mlp.gate_proj,30,gate_proj,0p50,0.5,2.543196678161621,1.628633737564087,0.6403884291648865,3
Qwen3-8B,metamath,base_model.model.model.layers.30.mlp.gate_proj,30,gate_proj,1p00,1.0,2.543196678161621,0.8955473303794861,0.3521345257759094,3
Qwen3-8B,metamath,base_model.model.model.layers.30.mlp.up_proj,30,up_proj,0p00,0.0,1.8913509845733643,1.8913509845733643,1.0,3
Qwen3-8B,metamath,base_model.model.model.layers.30.mlp.up_proj,30,up_proj,0p25,0.25,1.8913509845733643,1.559680700302124,0.8246384263038635,3
Qwen3-8B,metamath,base_model.model.model.layers.30.mlp.up_proj,30,up_proj,0p50,0.5,1.8913509845733643,1.244950771331787,0.6582335829734802,3
Qwen3-8B,metamath,base_model.model.model.layers.30.mlp.up_proj,30,up_proj,1p00,1.0,1.8913509845733643,0.7551207542419434,0.399249404668808,3
Qwen3-8B,metamath,base_model.model.model.layers.30.self_attn.k_proj,30,k_proj,0p00,0.0,0.6458750367164612,0.6458750367164612,1.0,4
Qwen3-8B,metamath,base_model.model.model.layers.30.self_attn.k_proj,30,k_proj,0p25,0.25,0.6458750367164612,0.5267226696014404,0.8155179023742676,4
Qwen3-8B,metamath,base_model.model.model.layers.30.self_attn.k_proj,30,k_proj,0p50,0.5,0.6458750367164612,0.4120837450027466,0.6380239725112915,4
Qwen3-8B,metamath,base_model.model.model.layers.30.self_attn.k_proj,30,k_proj,1p00,1.0,0.6458750367164612,0.22549426555633545,0.349129855632782,4
Qwen3-8B,metamath,base_model.model.model.layers.30.self_attn.o_proj,30,o_proj,0p00,0.0,0.9525139331817627,0.9525139331817627,1.0,4
Qwen3-8B,metamath,base_model.model.model.layers.30.self_attn.o_proj,30,o_proj,0p25,0.25,0.9525139331817627,0.800585150718689,0.8404970765113831,4
Qwen3-8B,metamath,base_model.model.model.layers.30.self_attn.o_proj,30,o_proj,0p50,0.5,0.9525139331817627,0.6570318937301636,0.6897871494293213,4
Qwen3-8B,metamath,base_model.model.model.layers.30.self_attn.o_proj,30,o_proj,1p00,1.0,0.9525139331817627,0.4295348823070526,0.45094865560531616,4
Qwen3-8B,metamath,base_model.model.model.layers.30.self_attn.q_proj,30,q_proj,0p00,0.0,1.2867329120635986,1.2867329120635986,1.0,3
Qwen3-8B,metamath,base_model.model.model.layers.30.self_attn.q_proj,30,q_proj,0p25,0.25,1.2867329120635986,1.046708106994629,0.8134618401527405,3
Qwen3-8B,metamath,base_model.model.model.layers.30.self_attn.q_proj,30,q_proj,0p50,0.5,1.2867329120635986,0.8165953755378723,0.6346269249916077,3
Qwen3-8B,metamath,base_model.model.model.layers.30.self_attn.q_proj,30,q_proj,1p00,1.0,1.2867329120635986,0.4508109390735626,0.3503531515598297,3
Qwen3-8B,metamath,base_model.model.model.layers.30.self_attn.v_proj,30,v_proj,0p00,0.0,0.3383997082710266,0.3383997082710266,1.0,4
Qwen3-8B,metamath,base_model.model.model.layers.30.self_attn.v_proj,30,v_proj,0p25,0.25,0.3383997082710266,0.2865585386753082,0.8468049168586731,4
Qwen3-8B,metamath,base_model.model.model.layers.30.self_attn.v_proj,30,v_proj,0p50,0.5,0.3383997082710266,0.23718541860580444,0.7009031176567078,4
Qwen3-8B,metamath,base_model.model.model.layers.30.self_attn.v_proj,30,v_proj,1p00,1.0,0.3383997082710266,0.15542933344841003,0.459306925535202,4
Qwen3-8B,metamath,base_model.model.model.layers.31.mlp.down_proj,31,down_proj,0p00,0.0,1.1195721626281738,1.1195721626281738,1.0,4
Qwen3-8B,metamath,base_model.model.model.layers.31.mlp.down_proj,31,down_proj,0p25,0.25,1.1195721626281738,0.9439774751663208,0.8431591391563416,4
Qwen3-8B,metamath,base_model.model.model.layers.31.mlp.down_proj,31,down_proj,0p50,0.5,1.1195721626281738,0.7802926301956177,0.6969560980796814,4
Qwen3-8B,metamath,base_model.model.model.layers.31.mlp.down_proj,31,down_proj,1p00,1.0,1.1195721626281738,0.5335883498191833,0.4766002297401428,4
Qwen3-8B,metamath,base_model.model.model.layers.31.mlp.gate_proj,31,gate_proj,0p00,0.0,2.6312527656555176,2.6312527656555176,1.0,4
Qwen3-8B,metamath,base_model.model.model.layers.31.mlp.gate_proj,31,gate_proj,0p25,0.25,2.6312527656555176,2.1697301864624023,0.8245996832847595,4
Qwen3-8B,metamath,base_model.model.model.layers.31.mlp.gate_proj,31,gate_proj,0p50,0.5,2.6312527656555176,1.729968547821045,0.6574695706367493,4
Qwen3-8B,metamath,base_model.model.model.layers.31.mlp.gate_proj,31,gate_proj,1p00,1.0,2.6312527656555176,1.0321722030639648,0.39227405190467834,4
