base_model	task	module	gamma_fro	gamma_energy	gamma_fit	shape_residual_fraction	suppressed_original_energy_share	relative_distance_to_equal_spectrum	peak_gain_ratio	nuclear_relative_error	participation_rank_sigma_probabilities	hns_majorized_by_lora_tolerance_1e_6	cached_energy_consistency_relative_error
Llama-3.1-8B-Instruct	commonsense	layers.10.mlp.up_proj	0.8608741860830924	0.7239880723307351	0.6220340653224676	0.2618144903349221	0.8392663603113646	0.00011984475299428624	0.34092703036356276	1.6138960723388607e-08	11.857670040659643	True	4.163998445466865e-08
Llama-3.1-8B-Instruct	commonsense	layers.10.self_attn.k_proj	0.7377285039595025	0.581690741779431	0.4571174562494295	0.38245116124873624	0.9522395254228319	0.00017895912950275045	0.2766025872522289	6.349121866033869e-07	8.707904307492608	True	2.1224729714313015e-08
Llama-3.1-8B-Instruct	commonsense	layers.10.self_attn.o_proj	0.8286185861331301	0.72509078358179	0.6227362270359769	0.2623956110349064	0.8490989946377986	0.00018342387934179176	0.338574443747376	8.03649067293577e-08	10.98573804522083	True	3.4434097849365534e-08
Llama-3.1-8B-Instruct	commonsense	layers.10.self_attn.q_proj	0.762396803688493	0.632582231700699	0.5041639385934695	0.36480133144442906	0.907997539635269	0.00014170924094950073	0.262365891870521	6.137856134458275e-08	9.299983135272349	True	3.077641965995987e-08
Llama-3.1-8B-Instruct	commonsense	layers.10.self_attn.v_proj	0.8581415152543423	0.7474621630031837	0.6594880612483192	0.22154152846074449	0.8919265042669902	0.00016133232077397277	0.4100665242292195	4.1905337422321054e-08	11.782508469071743	True	2.2186312221864132e-08
Llama-3.1-8B-Instruct	commonsense	layers.11.mlp.down_proj	0.6480597178338856	0.6117352503015274	0.4315936700269395	0.5022364175794953	0.9625453002522402	0.00018322667329734286	0.21949537016715143	7.369901301457205e-07	6.719712045188286	True	4.068887448297654e-08
Llama-3.1-8B-Instruct	commonsense	layers.11.mlp.gate_proj	0.7174281434784004	0.46251867705739763	0.33909445822969464	0.46249459601224785	0.9613445354600823	0.00014067554374187693	0.22910518592705179	1.509950209310773e-08	8.235249845209104	True	4.001497992050495e-08
Llama-3.1-8B-Instruct	commonsense	layers.11.mlp.up_proj	0.8784064410842676	0.7802517325652458	0.6876604136638027	0.22325482364979987	0.8024791144955891	0.0001442627276871316	0.40490592422753247	4.9180151062699906e-08	12.345566969194287	True	3.763701519846916e-08
Llama-3.1-8B-Instruct	commonsense	layers.11.self_attn.k_proj	0.7355201901844419	0.5271520328866627	0.4113550971967274	0.39107753760521935	0.9354305836585458	0.00019154171082285632	0.27272621470447445	8.337436263605724e-08	8.655840328486208	True	4.569273032557093e-08
Llama-3.1-8B-Instruct	commonsense	layers.11.self_attn.o_proj	0.8073371327833258	0.601026284245671	0.5094894343031009	0.28140625258196406	0.934605724092607	0.0001129138697188124	0.3368695569020977	6.806995100916424e-08	10.428690382810844	True	3.375087322439716e-08
Llama-3.1-8B-Instruct	commonsense	layers.11.self_attn.q_proj	0.9012158820960245	0.8496904243565595	0.7698378744416566	0.17912486745321088	0.7671422625744804	0.0001418141031294552	0.49545408936347185	1.7427159115790403e-07	12.995036267595774	True	4.547021761782599e-08
Llama-3.1-8B-Instruct	commonsense	layers.11.self_attn.v_proj	0.7894577958294163	0.6200330075861783	0.5111976670041614	0.3202517369492984	0.9331907795761774	0.0001546481277499532	0.33866269864411264	1.2010724215194557e-07	9.971899939239762	True	2.5463927011154536e-08
Llama-3.1-8B-Instruct	commonsense	layers.12.mlp.down_proj	0.6205177093273766	0.5221163998612193	0.3454971841624064	0.5621207608188056	0.9446155012377462	0.00016849692440572107	0.18683388524825217	4.704690370616049e-07	6.160669669703241	True	2.2090854923194774e-08
Llama-3.1-8B-Instruct	commonsense	layers.12.mlp.gate_proj	0.7396566212948227	0.4901152928610817	0.3781652690833624	0.40465765564524125	0.9562466367397665	0.00013630947561965955	0.2427638348623341	8.919862770628839e-07	8.753454900232224	True	2.0768681634443546e-08
Llama-3.1-8B-Instruct	commonsense	layers.12.mlp.up_proj	0.7259173966147047	0.5344857372984713	0.3997165381570199	0.44071651706177906	0.9434532786771165	0.0001415092565900042	0.23122816229930218	3.873769478524025e-07	8.43129036631398	True	3.1575692383732255e-08
Llama-3.1-8B-Instruct	commonsense	layers.12.self_attn.k_proj	0.6834602829876446	0.46151810414964867	0.3493209957391218	0.4271091379889701	0.9576881593807023	0.00019014705151100558	0.24572439912466518	6.472164117976575e-07	7.473877390084346	True	2.6971917330054668e-08
Llama-3.1-8B-Instruct	commonsense	layers.12.self_attn.o_proj	0.8906183377448466	0.7070415934234472	0.6477352369371001	0.1607233879470471	0.9065705116853562	0.0001895894161303824	0.47536676391646987	3.378482715810094e-07	12.691207344856975	True	2.300997382256896e-08
Llama-3.1-8B-Instruct	commonsense	layers.12.self_attn.q_proj	0.6860768200163643	0.5700631893103929	0.43757028407608123	0.41081776259800806	0.9509992110736334	0.00012184339072053507	0.21745597391713356	6.434225756635215e-07	7.53121264410556	True	3.231852623736428e-08
Llama-3.1-8B-Instruct	commonsense	layers.12.self_attn.v_proj	0.8046655851124807	0.7191016174439865	0.607029299535873	0.2874115542180957	0.8597987450871009	0.0001446122626887583	0.30325885466823554	6.42975285902736e-07	10.359773723018156	True	3.788077943727484e-08
Llama-3.1-8B-Instruct	commonsense	layers.13.mlp.down_proj	0.6878737522202683	0.5292120476641706	0.395266746060283	0.4421452798432326	0.9661931810037397	0.00021157611797005272	0.2542920548876605	6.021845178061369e-08	7.570725356792789	True	3.083348708600523e-08
Llama-3.1-8B-Instruct	commonsense	layers.13.mlp.gate_proj	0.7823503136388017	0.6143975973995595	0.4720174153211065	0.40977577927091446	0.8846365875661346	0.00010431506212987664	0.26152131269804585	1.522597835590389e-07	9.793155087653343	True	3.608675373101823e-08
Llama-3.1-8B-Instruct	commonsense	layers.13.mlp.up_proj	0.8697766766830042	0.6875786606318599	0.6021945385835347	0.23294086624481136	0.8758474541440558	0.00015156113586561532	0.36998295420119603	2.5798037484037195e-08	12.10418257425687	True	2.2419772733773675e-08
Llama-3.1-8B-Instruct	commonsense	layers.13.self_attn.k_proj	0.5845818670023982	0.38713037808452627	0.2511688322948948	0.5790631084590654	0.9710661178424287	0.00018476787340031294	0.17337796543215064	3.66046125188646e-07	5.467771158069234	True	3.378540429874285e-08
Llama-3.1-8B-Instruct	commonsense	layers.13.self_attn.o_proj	0.8376469133174321	0.674445491976885	0.5856494012166806	0.24598203244413486	0.8583369593357374	0.0001228025115160265	0.3858760265095043	6.05914254769857e-07	11.226423848439138	True	2.10447318227573e-08
Llama-3.1-8B-Instruct	commonsense	layers.13.self_attn.q_proj	0.7705996970855814	0.5871351734126552	0.4670199088130462	0.3673047227563957	0.9328920683268183	0.00019940138721334855	0.2827544083757947	4.363150782893399e-07	9.50117362158612	True	4.953923901757335e-08
Llama-3.1-8B-Instruct	commonsense	layers.13.self_attn.v_proj	0.8493793090599755	0.731089770824042	0.640701018331301	0.23198551039047632	0.8889644623433718	9.118356011855637e-05	0.4010269576476815	1.3523475916876748e-07	11.543120152510241	True	2.6891806525894442e-08
Llama-3.1-8B-Instruct	commonsense	layers.14.mlp.down_proj	0.621862833742877	0.4977648940951043	0.33566323209631216	0.5452643358914964	0.9542466235899988	0.00015984080823630456	0.19553661872178374	1.8288295544621747e-08	6.187413759454269	True	2.627499456104851e-08
Llama-3.1-8B-Instruct	commonsense	layers.14.mlp.gate_proj	0.7216920532463275	0.4010792608048561	0.3099842031996327	0.4026639665040347	0.9630549093507881	0.00016091230677084845	0.23802460175760712	5.084332446170237e-07	8.333422025747037	True	2.20430509533276e-08
Llama-3.1-8B-Instruct	commonsense	layers.14.mlp.up_proj	0.7627958799516255	0.4992224513196092	0.3847053569110888	0.40616163660818794	0.9333923312513775	0.00011882352943069377	0.25714911124556933	3.560995598395067e-07	9.309727370473011	True	4.627593893911975e-08
Llama-3.1-8B-Instruct	commonsense	layers.14.self_attn.k_proj	0.6889614073403507	0.5379031161017945	0.4024827891197962	0.4401308888787998	0.9487478997489615	0.00018725096971821051	0.2656202773193451	2.563345475881107e-07	7.594680973019742	True	4.508284380261271e-08
Llama-3.1-8B-Instruct	commonsense	layers.14.self_attn.o_proj	0.744980024858324	0.4694315378748897	0.36854515906133234	0.3836365250178112	0.968962002065245	0.0001870118372344753	0.2508262828046729	3.598315095887372e-07	8.879929879001171	True	3.180655759501852e-08
Llama-3.1-8B-Instruct	commonsense	layers.14.self_attn.q_proj	0.7428681759712787	0.48645516884702006	0.3770190622569317	0.3993230415278022	0.956082199062409	0.00018303640328352352	0.2657170013216124	7.607252834329614e-07	8.829636300260248	True	3.217791977105114e-08
Llama-3.1-8B-Instruct	commonsense	layers.14.self_attn.v_proj	0.8066783640308691	0.7111960731074242	0.5809472306588885	0.33274064460080743	0.8736143012093178	0.00012290744927844188	0.30507215533154697	8.13381275666103e-08	10.411677876914132	True	3.6103447815172004e-08
Llama-3.1-8B-Instruct	commonsense	layers.15.mlp.down_proj	0.641808952352599	0.5527644170192813	0.3795729533604971	0.5284688794674146	0.9534265998001156	0.00013274089947887602	0.22750373856737555	6.347487806479535e-07	6.590691218120875	True	3.2597533448147515e-08
Llama-3.1-8B-Instruct	commonsense	layers.15.mlp.gate_proj	0.7480660414997087	0.494690989855593	0.3870622954695236	0.3877994223291571	0.9669467383534063	0.00016083350074559013	0.25593044537575704	3.037087468182875e-07	8.953639168915169	True	2.3814273352762728e-08
Llama-3.1-8B-Instruct	commonsense	layers.15.mlp.up_proj	0.6913671681058694	0.5412662515308645	0.39189455900849657	0.47577639920418735	0.9344427652118303	0.00016536778822307639	0.21583911438326517	3.0924663529940943e-07	7.6478214991400035	True	2.7763807609153956e-08
Llama-3.1-8B-Instruct	commonsense	layers.15.self_attn.k_proj	0.48382580526355384	0.3571097949077594	0.1961701507365629	0.6982395442517051	0.97532520612074	0.00017560770120745973	0.1267178537630156	1.729038855424747e-07	3.7453997371102004	True	2.4412269730277294e-08
Llama-3.1-8B-Instruct	commonsense	layers.15.self_attn.o_proj	0.7669489906484876	0.634709795916318	0.5071839600473985	0.36147101177313046	0.8895239786486903	0.00017402894375825414	0.2721174802513881	7.285905501142054e-08	9.411370411667077	True	4.335560264862766e-08
Llama-3.1-8B-Instruct	commonsense	layers.15.self_attn.q_proj	0.562092891367857	0.3343818198925141	0.23491196229370484	0.5064570517006712	0.9845435842742251	0.00018355975022079583	0.18637769120454362	1.1281024736575773e-06	5.055163120599988	True	3.8360973799740474e-08
Llama-3.1-8B-Instruct	commonsense	layers.15.self_attn.v_proj	0.8175367824390231	0.7135268603124183	0.6003037898239212	0.2921821392432681	0.907364352155905	0.00014153753715559755	0.33027291063888053	4.7600427155458647e-08	10.693861017958481	True	3.791764670807518e-08
Llama-3.1-8B-Instruct	commonsense	layers.16.mlp.down_proj	0.7624531957186274	0.6467368126552109	0.5066645788543187	0.38625788819140694	0.9138059171832461	0.0001937938043962868	0.30752375171049323	1.4034092565839984e-07	9.301360271985441	True	3.472830613955658e-08
Llama-3.1-8B-Instruct	commonsense	layers.16.mlp.gate_proj	0.8176903911889313	0.5408675296800692	0.444587155062643	0.324334098443007	0.9225444544737285	0.00016306804338023066	0.31557009320531937	4.7817224624324695e-08	10.697879905928087	True	2.4876265308030184e-08
Llama-3.1-8B-Instruct	commonsense	layers.16.mlp.up_proj	0.828423212966014	0.5508078211381533	0.45032189148915946	0.33158540699926153	0.9234425836424335	0.00015360744365820126	0.3139625353472675	2.518477567603483e-07	10.980565588266836	True	4.527789803035373e-08
Llama-3.1-8B-Instruct	commonsense	layers.16.self_attn.k_proj	0.44728254695762837	0.2407227387332199	0.15975939627129748	0.5595479965407715	0.987302948455496	0.00016563987551720282	0.1171538679978623	3.6415510451526245e-07	3.200984409872305	True	1.656148570363992e-08
Llama-3.1-8B-Instruct	commonsense	layers.16.self_attn.o_proj	0.786629063086331	0.6012252980644868	0.5287685387165932	0.22650640554797874	0.9479844343103603	0.00012956498545361184	0.28484668904166155	4.2557087742700617e-07	9.900555933293292	True	2.2673654315161955e-08
Llama-3.1-8B-Instruct	commonsense	layers.16.self_attn.q_proj	0.4745600223384525	0.19864414490118976	0.14541132334605505	0.4641479253914813	0.9965217308340704	0.0001925611054275652	0.13010766543192268	5.253305326302637e-07	3.603311517359707	True	4.4716775632218987e-08
Llama-3.1-8B-Instruct	commonsense	layers.16.self_attn.v_proj	0.613346207381729	0.467543231942733	0.3050414394206515	0.5743289311143334	0.9468631298224407	0.0001793295611694764	0.17943776538339282	1.4525448421842668e-07	6.01909517958286	True	3.2622814960504155e-08
Llama-3.1-8B-Instruct	commonsense	layers.17.mlp.down_proj	0.6454213438766593	0.538850546946771	0.3819125992855602	0.4976674551383513	0.9427888156848854	0.00016352799367232482	0.2128769341079498	3.1011604961772576e-07	6.665103333781117	True	3.046000453136196e-08
Llama-3.1-8B-Instruct	commonsense	layers.17.mlp.gate_proj	0.7896919859432567	0.45141886901030875	0.3758920797424199	0.30662698868409966	0.9599007819491896	0.00018522015166974224	0.2942437391524778	3.440423168576956e-09	9.977814648959932	True	3.09376061907535e-08
Llama-3.1-8B-Instruct	commonsense	layers.17.mlp.up_proj	0.8740589237425712	0.6921053695325485	0.6253122726814384	0.18370061814165373	0.8953343375205775	0.0001331802264662191	0.4457407249733119	1.3085016303815422e-07	12.223667016910992	True	4.059671774406509e-08
Llama-3.1-8B-Instruct	commonsense	layers.17.self_attn.k_proj	0.45348402716342817	0.18215096898753286	0.12953601643848078	0.4942707151043878	0.9974680570212687	0.0001694128146434656	0.11819047068510809	9.007607353339608e-07	3.2903581841884257	True	4.341942418696474e-08
Llama-3.1-8B-Instruct	commonsense	layers.17.self_attn.o_proj	0.7377583496540483	0.46498705969926707	0.3643210160399054	0.38611543342862076	0.9649418484871497	0.00016727511552914367	0.23507483223913558	2.2022428614043577e-07	8.708594040385035	True	2.260662622178304e-08
Llama-3.1-8B-Instruct	commonsense	layers.17.self_attn.q_proj	0.6561959482025798	0.6117262280627844	0.4530515885635716	0.4514943416318351	0.9414185575184941	0.0001419903834572637	0.20510920630302937	1.7280832531607615e-07	6.889492201221874	True	2.855868858280146e-08
Llama-3.1-8B-Instruct	commonsense	layers.17.self_attn.v_proj	0.6400703760556955	0.4788290451618585	0.31387184297329773	0.5703213821609763	0.9563576180190654	0.00017099567702952417	0.18425734472448047	6.009427528930189e-07	6.555033310797105	True	2.7899312668900973e-08
Llama-3.1-8B-Instruct	commonsense	layers.18.mlp.down_proj	0.5204167257191921	0.35180587433383254	0.21757780946447103	0.6175074097369855	0.987792296636124	0.00014356831160975295	0.14196629878015413	6.336788793692705e-07	4.333331513331364	True	3.094930616631613e-08
Llama-3.1-8B-Instruct	commonsense	layers.18.mlp.gate_proj	0.7926141638410233	0.5336637964954356	0.4256371130272034	0.36387349006728	0.9368088140430895	6.881118715343548e-05	0.2721083839831868	1.876405688605587e-07	10.051791583699295	True	4.216361134781935e-08
Llama-3.1-8B-Instruct	commonsense	layers.18.mlp.up_proj	0.8428473731736595	0.5711952509727433	0.4850078911532423	0.2790113409447511	0.938475543780422	0.00012129006263360426	0.32731861467893286	1.1968180624322144e-07	11.366264223569255	True	2.4453259935543034e-08
Llama-3.1-8B-Instruct	commonsense	layers.18.self_attn.k_proj	0.5742039186858057	0.31223073223899406	0.24383602512749084	0.39011992492053804	0.9901405056520597	0.0001863708085794784	0.17183143268293438	1.5508011297349356e-07	5.2753636967191895	True	4.3134997475738825e-08
Llama-3.1-8B-Instruct	commonsense	layers.18.self_attn.o_proj	0.6641069947852523	0.4275515489911652	0.3033306196164576	0.49666684800633554	0.9734245909254785	9.859507772899116e-05	0.19524080531434093	4.971219719207554e-07	7.056616555762488	True	2.067216311511443e-08
Llama-3.1-8B-Instruct	commonsense	layers.18.self_attn.q_proj	0.7301077410050988	0.5781548364629674	0.46748620638050264	0.34619343631323063	0.9447989183479453	0.00015526805899325946	0.2668317867221133	2.904845350926166e-07	8.528911854957805	True	6.56987042649498e-08
Llama-3.1-8B-Instruct	commonsense	layers.18.self_attn.v_proj	0.7655953598974397	0.6366544606807234	0.49622525174620713	0.39249459125541863	0.906203081518863	0.00018216658407306266	0.28291308705657425	1.7208680369584783e-08	9.378180093104287	True	3.486208117003058e-08
Llama-3.1-8B-Instruct	commonsense	layers.19.mlp.down_proj	0.5734388468692911	0.4252372634888837	0.2634953797122963	0.6160423017654265	0.9774811621080166	0.00018345124628661066	0.16668307896459844	2.1229932634092563e-07	5.261311366568416	True	4.582054879199652e-08
Llama-3.1-8B-Instruct	commonsense	layers.19.mlp.gate_proj	0.8381692650721794	0.5247111958960217	0.4478023406614089	0.27166353036746094	0.9397822257266379	0.0001423126375168626	0.3481353754724771	3.7567227995083385e-08	11.240442398390227	True	2.126284610999553e-08
Llama-3.1-8B-Instruct	commonsense	layers.19.mlp.up_proj	0.861543962113433	0.6142664302064691	0.516464808056056	0.2930838481747915	0.8933056587973918	0.00010483003130230947	0.3470501877540993	9.987537830102866e-08	11.876130220220919	True	7.67596986659827e-08
Llama-3.1-8B-Instruct	commonsense	layers.19.self_attn.k_proj	0.48413182012390377	0.30942302817246203	0.20256246861152624	0.5714389493429362	0.982747831619548	0.00015191731615886358	0.1296392388320472	3.467918741062448e-07	3.7501352205215004	True	4.737576948205631e-08
Llama-3.1-8B-Instruct	commonsense	layers.19.self_attn.o_proj	0.5583916379207664	0.2622508237749494	0.18348877479048892	0.5104632735205692	0.9911631384914669	0.0001396002494663912	0.15136393119714642	3.32102327416095e-07	4.988822757172866	True	4.4910259469877515e-08
Llama-3.1-8B-Instruct	commonsense	layers.19.self_attn.q_proj	0.623365484477537	0.4205807023335919	0.31532106228885654	0.4379081631387717	0.983007893517654	0.00016833436504722955	0.2163434102979674	3.438960118895551e-07	6.217356535876379	True	2.5803069472749673e-08
Llama-3.1-8B-Instruct	commonsense	layers.19.self_attn.v_proj	0.6160440323007731	0.4930609092007988	0.3409566279668165	0.5218136993022341	0.9523966187869932	0.0001569716734343381	0.17511451639996126	2.475508034116558e-07	6.0721608397786095	True	4.011088385798197e-08
Llama-3.1-8B-Instruct	commonsense	layers.2.mlp.down_proj	0.667506332826281	0.5953954314295751	0.41588480215252205	0.5120951847457516	0.894068798240077	0.00015660412775461003	0.22225991885166826	5.823539517280096e-07	7.129026791736229	True	3.763783311335498e-08
Llama-3.1-8B-Instruct	commonsense	layers.2.mlp.gate_proj	0.8779657069641156	0.7090277955371893	0.6134138845370396	0.2515191692397467	0.8402016447698155	6.960525643820563e-05	0.3615112746097814	7.177235195054976e-07	12.33316275831875	True	2.5980998011031955e-08
Llama-3.1-8B-Instruct	commonsense	layers.2.mlp.up_proj	0.8600574806490658	0.6573794832502426	0.5504177258479079	0.2989442884018595	0.8631574031308968	0.00014384344064310227	0.3325309235498708	1.5458692348424563e-07	11.835178016317908	True	3.404951337762775e-08
Llama-3.1-8B-Instruct	commonsense	layers.2.self_attn.k_proj	0.7514498678383045	0.6542354693023671	0.5298971187260652	0.3439832250131736	0.9086767591702269	0.00018868277878894682	0.26605650959607935	6.156108689481243e-08	9.034829027948735	True	5.967729885498555e-08
Llama-3.1-8B-Instruct	commonsense	layers.2.self_attn.o_proj	0.8364548659388805	0.6740280207420408	0.5816319189481634	0.25536994598470797	0.8786554366179699	0.00017121774585420087	0.3945594965594419	1.610811106722565e-07	11.194503949425954	True	3.5513344027174225e-08
Llama-3.1-8B-Instruct	commonsense	layers.2.self_attn.q_proj	0.8184403165410378	0.7358134649928068	0.6315813882422174	0.2632448417122065	0.8572617591019484	0.00017874956193236755	0.34650905103688856	1.8203900509217164e-07	10.71751638740879	True	4.410092114188649e-08
Llama-3.1-8B-Instruct	commonsense	layers.2.self_attn.v_proj	0.8010781028642571	0.7229079126297818	0.5984539728233651	0.31467661388769097	0.8371385907420061	0.00011777567510739599	0.33065300544757126	4.1484086632515016e-07	10.267609368944605	True	4.538788852823808e-08
Llama-3.1-8B-Instruct	commonsense	layers.20.mlp.down_proj	0.6414549188641994	0.4565279090486074	0.3074070242015356	0.5465881058229849	0.9576310790865113	0.00019533987865201426	0.20805527961319947	2.9619340047304377e-07	6.583426455817347	True	3.244522865439535e-08
Llama-3.1-8B-Instruct	commonsense	layers.20.mlp.gate_proj	0.6896172424803914	0.3403082923063604	0.2510596964466456	0.4557368443489661	0.9752289590865273	0.00016822169960618074	0.20364353374882804	1.3031878065561386e-07	7.60915282592318	True	4.835626893753819e-08
Llama-3.1-8B-Instruct	commonsense	layers.20.mlp.up_proj	0.73098011008333	0.4462365342976378	0.3313098826545898	0.44876278058019214	0.9635022263873012	0.00018475095526569905	0.23005083941876492	1.5025016275593828e-07	8.5493078805161	True	2.176918915295118e-08
Llama-3.1-8B-Instruct	commonsense	layers.20.self_attn.k_proj	0.7400722459348058	0.48019607729874564	0.38335816050391397	0.3626584841717576	0.9695107313846365	0.000175101920886057	0.27481201770180924	4.874803503085445e-07	8.763302054681516	True	3.08665072267204e-08
Llama-3.1-8B-Instruct	commonsense	layers.20.self_attn.o_proj	0.5353440247400347	0.24933056096854234	0.16879227457294027	0.5416955196687884	0.9888131803226947	0.00020692810208575673	0.1434702550118339	6.307806046379483e-07	4.585485615977875	True	1.5716619649059515e-08
Llama-3.1-8B-Instruct	commonsense	layers.20.self_attn.q_proj	0.5917369652088889	0.28074440596440314	0.20062809278849836	0.4893053989845617	0.9851486229621699	0.00011910584777154316	0.16553487216526913	2.955586694275425e-07	5.602445408138761	True	1.4990498131085757e-08
Llama-3.1-8B-Instruct	commonsense	layers.20.self_attn.v_proj	0.6898062444022958	0.4361523716912708	0.32463781015562243	0.4459847447738684	0.970195089476613	0.00015929607907432542	0.21704066363126415	1.542798575560056e-07	7.6133199347084926	True	2.6146318510103325e-08
Llama-3.1-8B-Instruct	commonsense	layers.21.mlp.down_proj	0.7527549648879909	0.6227902069596352	0.4992046904478368	0.3574990639741986	0.9425967349240674	0.00013485141977062203	0.32630120277758073	1.8767026344068682e-07	9.06624383267602	True	3.289676922021072e-08
Llama-3.1-8B-Instruct	commonsense	layers.21.mlp.gate_proj	0.7027667252430726	0.37245377082226205	0.2757216884500475	0.4519791176696143	0.9710869757889306	0.00018912311915648389	0.21370463102387752	5.477266395992331e-07	7.902088182732483	True	4.166903204874963e-08
Llama-3.1-8B-Instruct	commonsense	layers.21.mlp.up_proj	0.8645917062052821	0.656678079970098	0.5715170536488499	0.2425510838253092	0.8699294268335167	6.460657509943278e-05	0.37739387879278186	1.3299570666980287e-07	11.960297863764216	True	2.76713154367873e-08
Llama-3.1-8B-Instruct	commonsense	layers.21.self_attn.k_proj	0.41820922582364894	0.19392495334847587	0.12253555744321616	0.6007390182061896	0.9963226020644863	0.00019300970962813442	0.10748507534916507	8.586347743921863e-09	2.798383248832568	True	2.278090511195695e-08
Llama-3.1-8B-Instruct	commonsense	layers.21.self_attn.o_proj	0.794607384860963	0.6118928262466807	0.5100214622816794	0.30525379853114554	0.9239435666232395	0.00016309923570934315	0.29516659290456404	1.6104382249970683e-07	10.102410814609321	True	3.839676537660955e-08
Llama-3.1-8B-Instruct	commonsense	layers.21.self_attn.q_proj	0.4716650942421861	0.2957185530474025	0.16110877804195264	0.7031881319155324	0.9877351858657379	0.0001698837031301148	0.12322162473426498	6.02876050415091e-07	3.559482983439978	True	2.922591717901196e-08
Llama-3.1-8B-Instruct	commonsense	layers.21.self_attn.v_proj	0.7266080277685836	0.5512776894454618	0.43706542470541654	0.37143228570422326	0.9460602591535526	0.0002012908005108624	0.29563368449705446	1.4399769865391931e-07	8.447344841217886	True	3.855959123654332e-08
Llama-3.1-8B-Instruct	commonsense	layers.22.mlp.down_proj	0.6302298576843011	0.4238344574912388	0.31265324331474875	0.4558315568567428	0.9774023955446474	0.00017264444642168907	0.20223602697123094	5.164029343029952e-07	6.3550411503716555	True	2.608331181921718e-08
Llama-3.1-8B-Instruct	commonsense	layers.22.mlp.gate_proj	0.8055488180177712	0.5375704464425072	0.44960671523174583	0.30048858076897733	0.935396109110821	0.00017520738159612504	0.30816553130579444	6.162977339574383e-07	10.382529255175397	True	2.941895930940608e-08
Llama-3.1-8B-Instruct	commonsense	layers.22.mlp.up_proj	0.8606471260531872	0.6111429495046752	0.5286891927066724	0.25163192254798306	0.9230447488713505	0.000161562116092156	0.3900854303650885	1.0728733790266176e-07	11.85141275697517	True	4.217455544129663e-08
Llama-3.1-8B-Instruct	commonsense	layers.22.self_attn.k_proj	0.43929890014129663	0.1978319480485675	0.13419908477296127	0.5398427669243234	0.9933378433965849	0.00016424187576308472	0.11403137520349829	3.3254053510844983e-07	3.0877342417588047	True	2.578522233842096e-08
Llama-3.1-8B-Instruct	commonsense	layers.22.self_attn.o_proj	0.7071501759790292	0.34562651224968555	0.2732042656420667	0.3751714662894149	0.9783949012593488	0.00016625529443208166	0.22301079558643594	3.3128690546391226e-07	8.000987022284612	True	2.7256115365178886e-08
Llama-3.1-8B-Instruct	commonsense	layers.22.self_attn.q_proj	0.6216541620180212	0.4141256446336684	0.3232791458831728	0.3906158835447042	0.9844796851654568	0.00017518563198826905	0.18265763050450973	4.3359312362767355e-07	6.183256802668468	True	1.651719873874679e-08
Llama-3.1-8B-Instruct	commonsense	layers.22.self_attn.v_proj	0.8223541799244244	0.6372872067538877	0.5415644466831167	0.2778458848818145	0.9357346765457263	9.215279423853549e-05	0.3607108250530627	6.564656540586356e-08	10.820263684565855	True	4.9090075000264366e-08
Llama-3.1-8B-Instruct	commonsense	layers.23.mlp.down_proj	0.5627550872565733	0.3664786925055157	0.22428863523751214	0.6254437243722595	0.9692874589563245	0.00017984719584613663	0.15818129745036155	1.1261569001774774e-06	5.067081035172309	True	3.0405198844170674e-08
Llama-3.1-8B-Instruct	commonsense	layers.23.mlp.gate_proj	0.8174412801841546	0.5010798928754177	0.413982171694327	0.3174266544307881	0.9487771309981365	7.408003004837012e-05	0.3161310232959464	1.9540928464234497e-07	10.691368064497906	True	1.969768767400234e-08
Llama-3.1-8B-Instruct	commonsense	layers.23.mlp.up_proj	0.8774413358971533	0.6495099483363393	0.5691134471440817	0.23223894272105805	0.9187479423494213	0.0001350615184824815	0.40987205788130426	6.887788783771498e-09	12.318452372653445	True	1.1914428047901304e-08
Llama-3.1-8B-Instruct	commonsense	layers.23.self_attn.k_proj	0.6580300341078701	0.46564673863427897	0.3657439955748376	0.3830623440667773	0.9743100066261965	0.00017642424281424677	0.21108706222413265	3.9866790291220866e-07	6.928050672984796	True	2.1802037423388615e-08
Llama-3.1-8B-Instruct	commonsense	layers.23.self_attn.o_proj	0.7209776995717054	0.3731460448438522	0.2902853480775609	0.3948088812636239	0.9788237279211557	0.00014330425866102727	0.2299495892811904	2.661784770374709e-08	8.316940878919565	True	6.669132221019405e-08
