cohort	outcome	feature	family	rows	source_clusters	raw_pearson	raw_spearman	within_pearson	within_spearman	cluster_ci_low	cluster_ci_high	partial_pearson_logFro	median_checkpoint_spearman	positive_checkpoints	negative_checkpoints	nonconstant_checkpoints	permutation_p	fdr_q
joint_flat_hns	forgetting_reduction	functional_erank_iqr	core	72	18	0.46487541347946354	0.5845345178879235	0.6819402795255634	0.4178358252465963	0.08144629623753681	0.6997431514325109	0.5897067555001441	0.8164965809277261	11	3	14	0.0034982508745627187	0.003816273681341148
joint_flat_hns	forgetting_reduction	functional_attn_mlp_gap	core	72	18	0.48771746501469754	0.6689256296359007	0.6615370610479414	0.2892709559399513	-0.009355552438795637	0.5465943944999486	0.5752163612534958	0.566227766016838	11	3	14	0.03798100949525238	0.03798100949525238
joint_flat_hns	forgetting_reduction	functional_energy_ratio	core	72	18	-0.5365758314503437	-0.7141237825319697	-0.7442294971883642	-0.6708203932499369	-0.8075476010423299	-0.5193791563672419	-0.6669379859745027	-0.7872983346207416	0	14	14	0.0004997501249375312	0.0005997001499250374
joint_flat_hns	forgetting_reduction	gamma_functional	core	72	18	-0.5277054535241884	-0.7097992270026049	-0.7418983495198871	-0.6708203932499369	-0.8075476010423299	-0.5193791563672419	-0.6610533407599376	-0.7872983346207416	0	14	14	0.0004997501249375312	0.0005997001499250374
joint_flat_hns	forgetting_reduction	eta_functional	core	72	18	0.41922998025033076	0.30588237514706157	0.6910965487174447	0.6708203932499369	0.5193791563672416	0.8075476010423296	0.5860547635786167	0.7872983346207416	14	0	14	0.0004997501249375312	0.0005997001499250374
joint_flat_hns	forgetting_reduction	functional_cov_participation	core	72	18	0.02293279137096567	0.18281679599776987	0.5386176546877105	0.6963930420776605	0.5865557254410011	0.7856742013183861	0.44263370006597336	0.8164965809277261	14	0	14	0.0004997501249375312	0.0005997001499250374
joint_flat_hns	forgetting_reduction	functional_cov_erank	core	72	18	0.15871475880061384	0.22683242135741924	0.6644694135134153	0.6963930420776605	0.5865557254410011	0.7856742013183861	0.5734815977118468	0.8164965809277261	14	0	14	0.0004997501249375312	0.0005997001499250374
joint_flat_hns	forgetting_reduction	functional_cov_top1	core	72	18	-0.19222810900753295	-0.1323891827253339	-0.7452140787200474	-0.6535380856421121	-0.7516283835227738	-0.5384288377617437	-0.667191887427816	-0.8164965809277261	0	14	14	0.0004997501249375312	0.0005997001499250374
joint_flat_hns	forgetting_reduction	functional_offdiag_fraction	core	72	18	0.4526688234780929	0.4613542188446255	0.743045098826198	0.6749655638598863	0.5657766117382096	0.7714080778260047	0.6666393209087728	0.8164965809277261	14	0	14	0.0004997501249375312	0.0005997001499250374
hns_grid_target	target_gain	functional_participation	core	180	18	-0.2073683398971431	-0.02970557470230411	0.5320435919225998	0.38887658029276717	0.256522320039755	0.5155031756854493	0.06565339453267123	0.3993793835971063	17	1	18	0.0004997501249375312	0.0005997001499250374
