cohort	field	value	clusters	feature	outcome	within_spearman
hns_grid_retention	seed	44	6	nuclear_participation_rank	forgetting_reduction	0.24746037564052095
hns_grid_retention	seed	44	6	top1_energy	target_gain	-0.23654802626845942
hns_grid_retention	seed	44	6	top1_energy	off_gain	-0.17004083422324662
hns_grid_retention	seed	44	6	top1_energy	forgetting_reduction	-0.22307809522476743
hns_grid_retention	seed	44	6	top4_energy	target_gain	-0.20380852012974515
hns_grid_retention	seed	44	6	top4_energy	off_gain	-0.16565656565656567
hns_grid_retention	seed	44	6	top4_energy	forgetting_reduction	-0.2233205182513552
hns_grid_retention	seed	44	6	log_condition	target_gain	-0.2089293372184322
hns_grid_retention	seed	44	6	log_condition	off_gain	-0.18181818181818182
hns_grid_retention	seed	44	6	log_condition	forgetting_reduction	-0.2760297088945322
hns_grid_retention	seed	44	6	log_fro	target_gain	-0.20585684696521997
hns_grid_retention	seed	44	6	log_fro	off_gain	-0.16767676767676767
hns_grid_retention	seed	44	6	log_fro	forgetting_reduction	-0.2344171899657083
hns_grid_retention	seed	44	6	log_nuclear	target_gain	
hns_grid_retention	seed	44	6	log_nuclear	off_gain	
hns_grid_retention	seed	44	6	log_nuclear	forgetting_reduction	
hns_grid_retention	seed	44	6	log_head_rss	target_gain	-0.22838844215544307
hns_grid_retention	seed	44	6	log_head_rss	off_gain	-0.15757575757575756
hns_grid_retention	seed	44	6	log_head_rss	forgetting_reduction	-0.2233205182513552
hns_grid_retention	seed	44	6	fro_ratio	target_gain	-0.21278327308767814
hns_grid_retention	seed	44	6	fro_ratio	off_gain	-0.17988139282913573
hns_grid_retention	seed	44	6	fro_ratio	forgetting_reduction	-0.23515316374590797
hns_grid_retention	seed	44	6	nuclear_ratio	target_gain	
hns_grid_retention	seed	44	6	nuclear_ratio	off_gain	
hns_grid_retention	seed	44	6	nuclear_ratio	forgetting_reduction	
hns_grid_retention	seed	44	6	head_ratio	target_gain	-0.22810688793136893
hns_grid_retention	seed	44	6	head_ratio	off_gain	-0.15267955226377475
hns_grid_retention	seed	44	6	head_ratio	forgetting_reduction	-0.21382702659145938
hns_grid_retention	seed	44	6	original_head1_retention	target_gain	-0.3489211667300486
hns_grid_retention	seed	44	6	original_head1_retention	off_gain	-0.053643834606143276
hns_grid_retention	seed	44	6	original_head1_retention	forgetting_reduction	-0.34538882656295766
hns_grid_retention	seed	44	6	original_head4_retention	target_gain	-0.3189985207241005
hns_grid_retention	seed	44	6	original_head4_retention	off_gain	-0.0020232699065862937
hns_grid_retention	seed	44	6	original_head4_retention	forgetting_reduction	-0.26116779430099213
hns_grid_retention	seed	44	6	scalar_fit	target_gain	-0.404851177279424
hns_grid_retention	seed	44	6	scalar_fit	off_gain	-0.0030364434682722606
hns_grid_retention	seed	44	6	scalar_fit	forgetting_reduction	-0.355118089283041
hns_grid_retention	seed	44	6	shape_residual	target_gain	0.372335893964143
hns_grid_retention	seed	44	6	shape_residual	off_gain	0.02023269906586294
hns_grid_retention	seed	44	6	shape_residual	forgetting_reduction	0.38480573947539803
hns_grid_retention	seed	44	6	displacement	target_gain	0.3765702910854945
hns_grid_retention	seed	44	6	displacement	off_gain	0.01920161942968382
hns_grid_retention	seed	44	6	displacement	forgetting_reduction	0.3747019615872507
hns_grid_retention	base	Qwen3-8B	6	entropy_rank	target_gain	0.32667539673458684
hns_grid_retention	base	Qwen3-8B	6	entropy_rank	off_gain	0.06281690618027334
hns_grid_retention	base	Qwen3-8B	6	entropy_rank	forgetting_reduction	0.3469416654986297
hns_grid_retention	base	Qwen3-8B	6	energy_entropy_rank	target_gain	0.32667539673458684
hns_grid_retention	base	Qwen3-8B	6	energy_entropy_rank	off_gain	0.06281690618027334
hns_grid_retention	base	Qwen3-8B	6	energy_entropy_rank	forgetting_reduction	0.3469416654986297
hns_grid_retention	base	Qwen3-8B	6	stable_rank	target_gain	0.29305878435496985
hns_grid_retention	base	Qwen3-8B	6	stable_rank	off_gain	0.06771097377835873
hns_grid_retention	base	Qwen3-8B	6	stable_rank	forgetting_reduction	0.33384954531146616
hns_grid_retention	base	Qwen3-8B	6	participation_rank	target_gain	0.32667539673458684
hns_grid_retention	base	Qwen3-8B	6	participation_rank	off_gain	0.06281690618027334
hns_grid_retention	base	Qwen3-8B	6	participation_rank	forgetting_reduction	0.3469416654986297
hns_grid_retention	base	Qwen3-8B	6	nuclear_participation_rank	target_gain	0.32667539673458684
hns_grid_retention	base	Qwen3-8B	6	nuclear_participation_rank	off_gain	0.06281690618027334
hns_grid_retention	base	Qwen3-8B	6	nuclear_participation_rank	forgetting_reduction	0.3469416654986297
hns_grid_retention	base	Qwen3-8B	6	top1_energy	target_gain	-0.28654325922165225
hns_grid_retention	base	Qwen3-8B	6	top1_energy	off_gain	-0.0606673717604403
hns_grid_retention	base	Qwen3-8B	6	top1_energy	forgetting_reduction	-0.3340184547810694
hns_grid_retention	base	Qwen3-8B	6	top4_energy	target_gain	-0.27307750360349464
hns_grid_retention	base	Qwen3-8B	6	top4_energy	off_gain	-0.05356241209332855
hns_grid_retention	base	Qwen3-8B	6	top4_energy	forgetting_reduction	-0.33384954531146616
hns_grid_retention	base	Qwen3-8B	6	log_condition	target_gain	-0.28369326671326334
hns_grid_retention	base	Qwen3-8B	6	log_condition	off_gain	-0.050505050505050504
hns_grid_retention	base	Qwen3-8B	6	log_condition	forgetting_reduction	-0.3336808918299724
hns_grid_retention	base	Qwen3-8B	6	log_fro	target_gain	-0.3195389863340728
hns_grid_retention	base	Qwen3-8B	6	log_fro	off_gain	-0.06262626262626263
hns_grid_retention	base	Qwen3-8B	6	log_fro	forgetting_reduction	-0.34588872933594705
hns_grid_retention	base	Qwen3-8B	6	log_nuclear	target_gain	
hns_grid_retention	base	Qwen3-8B	6	log_nuclear	off_gain	
hns_grid_retention	base	Qwen3-8B	6	log_nuclear	forgetting_reduction	
hns_grid_retention	base	Qwen3-8B	6	log_head_rss	target_gain	-0.29905571797932456
hns_grid_retention	base	Qwen3-8B	6	log_head_rss	off_gain	-0.06666666666666667
hns_grid_retention	base	Qwen3-8B	6	log_head_rss	forgetting_reduction	-0.3336808918299724
hns_grid_retention	base	Qwen3-8B	6	fro_ratio	target_gain	-0.3225662722473593
hns_grid_retention	base	Qwen3-8B	6	fro_ratio	off_gain	-0.05673785074347269
hns_grid_retention	base	Qwen3-8B	6	fro_ratio	forgetting_reduction	-0.3469416654986297
hns_grid_retention	base	Qwen3-8B	6	nuclear_ratio	target_gain	
hns_grid_retention	base	Qwen3-8B	6	nuclear_ratio	off_gain	
hns_grid_retention	base	Qwen3-8B	6	nuclear_ratio	forgetting_reduction	
hns_grid_retention	base	Qwen3-8B	6	head_ratio	target_gain	-0.2993582529256617
hns_grid_retention	base	Qwen3-8B	6	head_ratio	off_gain	-0.06774523179915834
hns_grid_retention	base	Qwen3-8B	6	head_ratio	forgetting_reduction	-0.3340184547810694
hns_grid_retention	base	Qwen3-8B	6	original_head1_retention	target_gain	-0.3350669439334143
hns_grid_retention	base	Qwen3-8B	6	original_head1_retention	off_gain	-0.10121478227574203
hns_grid_retention	base	Qwen3-8B	6	original_head1_retention	forgetting_reduction	-0.34658961907057234
hns_grid_retention	base	Qwen3-8B	6	original_head4_retention	target_gain	-0.3668803444293893
hns_grid_retention	base	Qwen3-8B	6	original_head4_retention	off_gain	-0.014170069518603884
hns_grid_retention	base	Qwen3-8B	6	original_head4_retention	forgetting_reduction	-0.28542674511694194
hns_grid_retention	base	Qwen3-8B	6	scalar_fit	target_gain	-0.3893395451648063
hns_grid_retention	base	Qwen3-8B	6	scalar_fit	off_gain	-0.04052703624533764
hns_grid_retention	base	Qwen3-8B	6	scalar_fit	forgetting_reduction	-0.3469416654986297
hns_grid_retention	base	Qwen3-8B	6	shape_residual	target_gain	0.28925267795561527
hns_grid_retention	base	Qwen3-8B	6	shape_residual	off_gain	0.07384935159039972
hns_grid_retention	base	Qwen3-8B	6	shape_residual	forgetting_reduction	0.36271583242615313
hns_grid_retention	base	Qwen3-8B	6	displacement	target_gain	0.2933555528202339
hns_grid_retention	base	Qwen3-8B	6	displacement	off_gain	0.08801224093650378
hns_grid_retention	base	Qwen3-8B	6	displacement	forgetting_reduction	0.36271583242615313
hns_grid_retention	base	Llama-3.1-8B-Instruct	6	entropy_rank	target_gain	-0.08606217871833897
hns_grid_retention	base	Llama-3.1-8B-Instruct	6	entropy_rank	off_gain	0.3904508253635499
hns_grid_retention	base	Llama-3.1-8B-Instruct	6	entropy_rank	forgetting_reduction	0.3183298803944027
hns_grid_retention	base	Llama-3.1-8B-Instruct	6	energy_entropy_rank	target_gain	-0.07513635191260981
hns_grid_retention	base	Llama-3.1-8B-Instruct	6	energy_entropy_rank	off_gain	0.3912674363797585
hns_grid_retention	base	Llama-3.1-8B-Instruct	6	energy_entropy_rank	forgetting_reduction	0.3096826376090218
hns_grid_retention	base	Llama-3.1-8B-Instruct	6	stable_rank	target_gain	-0.08858544675505758
hns_grid_retention	base	Llama-3.1-8B-Instruct	6	stable_rank	off_gain	0.3434343434343434
hns_grid_retention	base	Llama-3.1-8B-Instruct	6	stable_rank	forgetting_reduction	0.28671785566799446
hns_grid_retention	base	Llama-3.1-8B-Instruct	6	participation_rank	target_gain	-0.07513635191260981
hns_grid_retention	base	Llama-3.1-8B-Instruct	6	participation_rank	off_gain	0.3912674363797585
hns_grid_retention	base	Llama-3.1-8B-Instruct	6	participation_rank	forgetting_reduction	0.3096826376090218
hns_grid_retention	base	Llama-3.1-8B-Instruct	6	nuclear_participation_rank	target_gain	-0.07780685842922304
hns_grid_retention	base	Llama-3.1-8B-Instruct	6	nuclear_participation_rank	off_gain	0.3855642012303645
hns_grid_retention	base	Llama-3.1-8B-Instruct	6	nuclear_participation_rank	forgetting_reduction	0.30757316030512016
hns_grid_retention	base	Llama-3.1-8B-Instruct	6	top1_energy	target_gain	0.08058952189427213
hns_grid_retention	base	Llama-3.1-8B-Instruct	6	top1_energy	off_gain	-0.3525852153344375
hns_grid_retention	base	Llama-3.1-8B-Instruct	6	top1_energy	forgetting_reduction	-0.28819484906235276
hns_grid_retention	base	Llama-3.1-8B-Instruct	6	top4_energy	target_gain	0.09167563675814099
hns_grid_retention	base	Llama-3.1-8B-Instruct	6	top4_energy	off_gain	-0.3414141414141414
hns_grid_retention	base	Llama-3.1-8B-Instruct	6	top4_energy	forgetting_reduction	-0.28671785566799446
hns_grid_retention	base	Llama-3.1-8B-Instruct	6	log_condition	target_gain	0.11536709344844709
hns_grid_retention	base	Llama-3.1-8B-Instruct	6	log_condition	off_gain	-0.32323232323232326
hns_grid_retention	base	Llama-3.1-8B-Instruct	6	log_condition	forgetting_reduction	-0.28671785566799446
hns_grid_retention	base	Llama-3.1-8B-Instruct	6	log_fro	target_gain	0.10197627010175234
hns_grid_retention	base	Llama-3.1-8B-Instruct	6	log_fro	off_gain	-0.34545454545454546
hns_grid_retention	base	Llama-3.1-8B-Instruct	6	log_fro	forgetting_reduction	-0.29394603690332205
hns_grid_retention	base	Llama-3.1-8B-Instruct	6	log_nuclear	target_gain	
hns_grid_retention	base	Llama-3.1-8B-Instruct	6	log_nuclear	off_gain	
hns_grid_retention	base	Llama-3.1-8B-Instruct	6	log_nuclear	forgetting_reduction	
hns_grid_retention	base	Llama-3.1-8B-Instruct	6	log_head_rss	target_gain	0.08858544675505758
hns_grid_retention	base	Llama-3.1-8B-Instruct	6	log_head_rss	off_gain	-0.3434343434343434
hns_grid_retention	base	Llama-3.1-8B-Instruct	6	log_head_rss	forgetting_reduction	-0.28671785566799446
hns_grid_retention	base	Llama-3.1-8B-Instruct	6	fro_ratio	target_gain	0.1012007739034414
hns_grid_retention	base	Llama-3.1-8B-Instruct	6	fro_ratio	off_gain	-0.3786369862625248
hns_grid_retention	base	Llama-3.1-8B-Instruct	6	fro_ratio	forgetting_reduction	-0.2968054940971611
hns_grid_retention	base	Llama-3.1-8B-Instruct	6	nuclear_ratio	target_gain	
hns_grid_retention	base	Llama-3.1-8B-Instruct	6	nuclear_ratio	off_gain	
hns_grid_retention	base	Llama-3.1-8B-Instruct	6	nuclear_ratio	forgetting_reduction	
hns_grid_retention	base	Llama-3.1-8B-Instruct	6	head_ratio	target_gain	0.08197287782933059
hns_grid_retention	base	Llama-3.1-8B-Instruct	6	head_ratio	off_gain	-0.3427706504464877
hns_grid_retention	base	Llama-3.1-8B-Instruct	6	head_ratio	forgetting_reduction	-0.27856650011825446
hns_grid_retention	base	Llama-3.1-8B-Instruct	6	original_head1_retention	target_gain	-0.44950158523917094
hns_grid_retention	base	Llama-3.1-8B-Instruct	6	original_head1_retention	off_gain	-0.0799596779978362
hns_grid_retention	base	Llama-3.1-8B-Instruct	6	original_head1_retention	forgetting_reduction	-0.283073861814283
hns_grid_retention	base	Llama-3.1-8B-Instruct	6	original_head4_retention	target_gain	-0.35849058836384956
hns_grid_retention	base	Llama-3.1-8B-Instruct	6	original_head4_retention	off_gain	-0.11026820990895302
hns_grid_retention	base	Llama-3.1-8B-Instruct	6	original_head4_retention	forgetting_reduction	-0.2678488452056499
hns_grid_retention	base	Llama-3.1-8B-Instruct	6	scalar_fit	target_gain	-0.47089952592886236
hns_grid_retention	base	Llama-3.1-8B-Instruct	6	scalar_fit	off_gain	-0.06177234985562837
hns_grid_retention	base	Llama-3.1-8B-Instruct	6	scalar_fit	forgetting_reduction	-0.28563301889516735
hns_grid_retention	base	Llama-3.1-8B-Instruct	6	shape_residual	target_gain	0.4681218432014602
hns_grid_retention	base	Llama-3.1-8B-Instruct	6	shape_residual	off_gain	0.06572298607381033
hns_grid_retention	base	Llama-3.1-8B-Instruct	6	shape_residual	forgetting_reduction	0.29544931830723953
hns_grid_retention	base	Llama-3.1-8B-Instruct	6	displacement	target_gain	0.46764875379995513
hns_grid_retention	base	Llama-3.1-8B-Instruct	6	displacement	off_gain	0.06060606060606061
hns_grid_retention	base	Llama-3.1-8B-Instruct	6	displacement	forgetting_reduction	0.28912724941310364
hns_grid_retention	train_task	magicoder	4	entropy_rank	target_gain	0.25441870636066516
hns_grid_retention	train_task	magicoder	4	entropy_rank	off_gain	0.3072265554487261
hns_grid_retention	train_task	magicoder	4	entropy_rank	forgetting_reduction	0.2826683913975084
hns_grid_retention	train_task	magicoder	4	energy_entropy_rank	target_gain	0.26756366683891464
hns_grid_retention	train_task	magicoder	4	energy_entropy_rank	off_gain	0.31763064657283374
hns_grid_retention	train_task	magicoder	4	energy_entropy_rank	forgetting_reduction	0.28245286075892817
hns_grid_retention	train_task	magicoder	4	stable_rank	target_gain	0.2706629499337379
hns_grid_retention	train_task	magicoder	4	stable_rank	off_gain	0.30303030303030304
hns_grid_retention	train_task	magicoder	4	stable_rank	forgetting_reduction	0.28872464580941154
hns_grid_retention	train_task	magicoder	4	participation_rank	target_gain	0.26756366683891464
hns_grid_retention	train_task	magicoder	4	participation_rank	off_gain	0.31763064657283374
hns_grid_retention	train_task	magicoder	4	participation_rank	forgetting_reduction	0.28245286075892817
hns_grid_retention	train_task	magicoder	4	nuclear_participation_rank	target_gain	0.26404325814007873
hns_grid_retention	train_task	magicoder	4	nuclear_participation_rank	off_gain	0.3089834343012543
hns_grid_retention	train_task	magicoder	4	nuclear_participation_rank	forgetting_reduction	0.27930360078891187
hns_grid_retention	train_task	magicoder	4	top1_energy	target_gain	-0.2710739797072583
hns_grid_retention	train_task	magicoder	4	top1_energy	off_gain	-0.2959032238382455
hns_grid_retention	train_task	magicoder	4	top1_energy	forgetting_reduction	-0.28023831697732177
hns_grid_retention	train_task	magicoder	4	top4_energy	target_gain	-0.24093696121269154
hns_grid_retention	train_task	magicoder	4	top4_energy	off_gain	-0.2696969696969697
hns_grid_retention	train_task	magicoder	4	top4_energy	forgetting_reduction	-0.28872464580941154
hns_grid_retention	train_task	magicoder	4	log_condition	target_gain	-0.23154980687972954
hns_grid_retention	train_task	magicoder	4	log_condition	off_gain	-0.2515151515151515
hns_grid_retention	train_task	magicoder	4	log_condition	forgetting_reduction	-0.2637731332085982
hns_grid_retention	train_task	magicoder	4	log_fro	target_gain	-0.2628403213229362
hns_grid_retention	train_task	magicoder	4	log_fro	off_gain	-0.31212121212121213
hns_grid_retention	train_task	magicoder	4	log_fro	forgetting_reduction	-0.2905068967094696
hns_grid_retention	train_task	magicoder	4	log_nuclear	target_gain	
hns_grid_retention	train_task	magicoder	4	log_nuclear	off_gain	
hns_grid_retention	train_task	magicoder	4	log_nuclear	forgetting_reduction	
hns_grid_retention	train_task	magicoder	4	log_head_rss	target_gain	-0.2706629499337379
hns_grid_retention	train_task	magicoder	4	log_head_rss	off_gain	-0.30303030303030304
hns_grid_retention	train_task	magicoder	4	log_head_rss	forgetting_reduction	-0.28872464580941154
hns_grid_retention	train_task	magicoder	4	fro_ratio	target_gain	-0.2713233585269611
hns_grid_retention	train_task	magicoder	4	fro_ratio	off_gain	-0.31988268767102945
hns_grid_retention	train_task	magicoder	4	fro_ratio	forgetting_reduction	-0.28310093700843997
hns_grid_retention	train_task	magicoder	4	nuclear_ratio	target_gain	
hns_grid_retention	train_task	magicoder	4	nuclear_ratio	off_gain	
hns_grid_retention	train_task	magicoder	4	nuclear_ratio	forgetting_reduction	
hns_grid_retention	train_task	magicoder	4	head_ratio	target_gain	-0.2702905288988558
hns_grid_retention	train_task	magicoder	4	head_ratio	off_gain	-0.2959032238382455
hns_grid_retention	train_task	magicoder	4	head_ratio	forgetting_reduction	-0.2766684021113686
hns_grid_retention	train_task	magicoder	4	original_head1_retention	target_gain	-0.4025224665347895
hns_grid_retention	train_task	magicoder	4	original_head1_retention	off_gain	-0.2568400922048273
hns_grid_retention	train_task	magicoder	4	original_head1_retention	forgetting_reduction	-0.32893244544077715
hns_grid_retention	train_task	magicoder	4	original_head4_retention	target_gain	-0.29581085747293495
hns_grid_retention	train_task	magicoder	4	original_head4_retention	off_gain	-0.17477284380801855
hns_grid_retention	train_task	magicoder	4	original_head4_retention	forgetting_reduction	-0.24133630507883105
hns_grid_retention	train_task	magicoder	4	scalar_fit	target_gain	-0.44242962599066765
hns_grid_retention	train_task	magicoder	4	scalar_fit	off_gain	-0.1613411036252855
hns_grid_retention	train_task	magicoder	4	scalar_fit	forgetting_reduction	-0.3312254240124916
hns_grid_retention	train_task	magicoder	4	shape_residual	target_gain	0.35544381547808895
hns_grid_retention	train_task	magicoder	4	shape_residual	off_gain	0.2203657595840234
hns_grid_retention	train_task	magicoder	4	shape_residual	forgetting_reduction	0.34859688511386705
hns_grid_retention	train_task	magicoder	4	displacement	target_gain	0.35827639037471665
hns_grid_retention	train_task	magicoder	4	displacement	off_gain	0.22424242424242424
hns_grid_retention	train_task	magicoder	4	displacement	forgetting_reduction	0.3386276710110382
hns_grid_retention	train_task	metamath	4	entropy_rank	target_gain	-0.08039901080290916
hns_grid_retention	train_task	metamath	4	entropy_rank	off_gain	0.22796457888002422
hns_grid_retention	train_task	metamath	4	entropy_rank	forgetting_reduction	0.43827089360529603
hns_grid_retention	train_task	metamath	4	energy_entropy_rank	target_gain	-0.07733619134375071
hns_grid_retention	train_task	metamath	4	energy_entropy_rank	off_gain	0.21884599572482324
hns_grid_retention	train_task	metamath	4	energy_entropy_rank	forgetting_reduction	0.42490315393106043
hns_grid_retention	train_task	metamath	4	stable_rank	target_gain	-0.10534658085529923
hns_grid_retention	train_task	metamath	4	stable_rank	off_gain	0.22727272727272727
hns_grid_retention	train_task	metamath	4	stable_rank	forgetting_reduction	0.3712568732585483
hns_grid_retention	train_task	metamath	4	participation_rank	target_gain	-0.07733619134375071
hns_grid_retention	train_task	metamath	4	participation_rank	off_gain	0.21884599572482324
hns_grid_retention	train_task	metamath	4	participation_rank	forgetting_reduction	0.42490315393106043
hns_grid_retention	train_task	metamath	4	nuclear_participation_rank	target_gain	-0.07733619134375071
hns_grid_retention	train_task	metamath	4	nuclear_participation_rank	off_gain	0.21884599572482324
hns_grid_retention	train_task	metamath	4	nuclear_participation_rank	forgetting_reduction	0.42490315393106043
hns_grid_retention	train_task	metamath	4	top1_energy	target_gain	0.10780018145104915
hns_grid_retention	train_task	metamath	4	top1_energy	off_gain	-0.23975748393047586
hns_grid_retention	train_task	metamath	4	top1_energy	forgetting_reduction	-0.38230791487757976
hns_grid_retention	train_task	metamath	4	top4_energy	target_gain	0.11535795964622944
hns_grid_retention	train_task	metamath	4	top4_energy	off_gain	-0.2410918054525421
hns_grid_retention	train_task	metamath	4	top4_energy	forgetting_reduction	-0.3715384484778336
hns_grid_retention	train_task	metamath	4	log_condition	target_gain	0.12061420126911071
hns_grid_retention	train_task	metamath	4	log_condition	off_gain	-0.24242424242424243
hns_grid_retention	train_task	metamath	4	log_condition	forgetting_reduction	-0.39791121287711073
hns_grid_retention	train_task	metamath	4	log_fro	target_gain	0.11908743922772956
hns_grid_retention	train_task	metamath	4	log_fro	off_gain	-0.19393939393939394
hns_grid_retention	train_task	metamath	4	log_fro	forgetting_reduction	-0.39219956867313305
hns_grid_retention	train_task	metamath	4	log_nuclear	target_gain	
hns_grid_retention	train_task	metamath	4	log_nuclear	off_gain	
hns_grid_retention	train_task	metamath	4	log_nuclear	forgetting_reduction	
hns_grid_retention	train_task	metamath	4	log_head_rss	target_gain	0.10534658085529923
hns_grid_retention	train_task	metamath	4	log_head_rss	off_gain	-0.22727272727272727
hns_grid_retention	train_task	metamath	4	log_head_rss	forgetting_reduction	-0.3712568732585483
hns_grid_retention	train_task	metamath	4	fro_ratio	target_gain	0.1186842540423897
hns_grid_retention	train_task	metamath	4	fro_ratio	off_gain	-0.197569301696021
hns_grid_retention	train_task	metamath	4	fro_ratio	forgetting_reduction	-0.40389670587154736
hns_grid_retention	train_task	metamath	4	nuclear_ratio	target_gain	
hns_grid_retention	train_task	metamath	4	nuclear_ratio	off_gain	
hns_grid_retention	train_task	metamath	4	nuclear_ratio	forgetting_reduction	
hns_grid_retention	train_task	metamath	4	head_ratio	target_gain	0.10160667968840077
hns_grid_retention	train_task	metamath	4	head_ratio	off_gain	-0.2319940014732009
hns_grid_retention	train_task	metamath	4	head_ratio	forgetting_reduction	-0.3715384484778336
hns_grid_retention	train_task	metamath	4	original_head1_retention	target_gain	-0.41424633185117954
hns_grid_retention	train_task	metamath	4	original_head1_retention	off_gain	-0.3161108827136336
hns_grid_retention	train_task	metamath	4	original_head1_retention	forgetting_reduction	-0.3351483304040499
hns_grid_retention	train_task	metamath	4	original_head4_retention	target_gain	-0.43076363796192046
hns_grid_retention	train_task	metamath	4	original_head4_retention	off_gain	-0.3128330060037009
hns_grid_retention	train_task	metamath	4	original_head4_retention	forgetting_reduction	-0.34729662453970916
hns_grid_retention	train_task	metamath	4	scalar_fit	target_gain	-0.47896631858643374
hns_grid_retention	train_task	metamath	4	scalar_fit	off_gain	-0.30220275822687614
hns_grid_retention	train_task	metamath	4	scalar_fit	forgetting_reduction	-0.3368013968750476
hns_grid_retention	train_task	metamath	4	shape_residual	target_gain	0.457612038596632
hns_grid_retention	train_task	metamath	4	shape_residual	off_gain	0.31084163596082476
hns_grid_retention	train_task	metamath	4	shape_residual	forgetting_reduction	0.34867454395612074
hns_grid_retention	train_task	metamath	4	displacement	target_gain	0.46178233756335946
hns_grid_retention	train_task	metamath	4	displacement	off_gain	0.3156301054274619
hns_grid_retention	train_task	metamath	4	displacement	forgetting_reduction	0.34893939362891324
hns_grid_retention	train_task	tulu	4	entropy_rank	target_gain	0.19367376197522868
hns_grid_retention	train_task	tulu	4	entropy_rank	off_gain	0.14351563188982794
hns_grid_retention	train_task	tulu	4	entropy_rank	forgetting_reduction	0.26311740579210874
hns_grid_retention	train_task	tulu	4	energy_entropy_rank	target_gain	0.19367376197522868
hns_grid_retention	train_task	tulu	4	energy_entropy_rank	off_gain	0.14351563188982794
hns_grid_retention	train_task	tulu	4	energy_entropy_rank	forgetting_reduction	0.26311740579210874
hns_grid_retention	train_task	tulu	4	stable_rank	target_gain	0.14713373738451704
hns_grid_retention	train_task	tulu	4	stable_rank	off_gain	0.08642913780374152
hns_grid_retention	train_task	tulu	4	stable_rank	forgetting_reduction	0.26131452452624276
hns_grid_retention	train_task	tulu	4	participation_rank	target_gain	0.19367376197522868
hns_grid_retention	train_task	tulu	4	participation_rank	off_gain	0.14351563188982794
hns_grid_retention	train_task	tulu	4	participation_rank	forgetting_reduction	0.26311740579210874
hns_grid_retention	train_task	tulu	4	nuclear_participation_rank	target_gain	0.19367376197522868
hns_grid_retention	train_task	tulu	4	nuclear_participation_rank	off_gain	0.14351563188982794
hns_grid_retention	train_task	tulu	4	nuclear_participation_rank	forgetting_reduction	0.26311740579210874
hns_grid_retention	train_task	tulu	4	top1_energy	target_gain	-0.15207821832832996
hns_grid_retention	train_task	tulu	4	top1_energy	off_gain	-0.08358701225600888
hns_grid_retention	train_task	tulu	4	top1_energy	forgetting_reduction	-0.2619113609135918
hns_grid_retention	train_task	tulu	4	top4_energy	target_gain	-0.15161667487143757
hns_grid_retention	train_task	tulu	4	top4_energy	off_gain	-0.08181818181818182
hns_grid_retention	train_task	tulu	4	top4_energy	forgetting_reduction	-0.26111648393354675
hns_grid_retention	train_task	tulu	4	log_condition	target_gain	-0.14702223017836372
hns_grid_retention	train_task	tulu	4	log_condition	off_gain	-0.06666666666666667
hns_grid_retention	train_task	tulu	4	log_condition	forgetting_reduction	-0.26111648393354675
hns_grid_retention	train_task	tulu	4	log_fro	target_gain	-0.1883722324160285
hns_grid_retention	train_task	tulu	4	log_fro	off_gain	-0.10606060606060606
hns_grid_retention	train_task	tulu	4	log_fro	forgetting_reduction	-0.26111648393354675
hns_grid_retention	train_task	tulu	4	log_nuclear	target_gain	
hns_grid_retention	train_task	tulu	4	log_nuclear	off_gain	
hns_grid_retention	train_task	tulu	4	log_nuclear	forgetting_reduction	
hns_grid_retention	train_task	tulu	4	log_head_rss	target_gain	-0.15621111956451145
hns_grid_retention	train_task	tulu	4	log_head_rss	off_gain	-0.08484848484848485
hns_grid_retention	train_task	tulu	4	log_head_rss	forgetting_reduction	-0.26111648393354675
hns_grid_retention	train_task	tulu	4	fro_ratio	target_gain	-0.18750089306765166
hns_grid_retention	train_task	tulu	4	fro_ratio	off_gain	-0.13435505964154104
hns_grid_retention	train_task	tulu	4	fro_ratio	forgetting_reduction	-0.26311740579210874
hns_grid_retention	train_task	tulu	4	nuclear_ratio	target_gain	
hns_grid_retention	train_task	tulu	4	nuclear_ratio	off_gain	
hns_grid_retention	train_task	tulu	4	nuclear_ratio	forgetting_reduction	
hns_grid_retention	train_task	tulu	4	head_ratio	target_gain	-0.1632264899109486
hns_grid_retention	train_task	tulu	4	head_ratio	off_gain	-0.08794543846696505
hns_grid_retention	train_task	tulu	4	head_ratio	forgetting_reduction	-0.26131452452624276
hns_grid_retention	train_task	tulu	4	original_head1_retention	target_gain	-0.35989816762411947
hns_grid_retention	train_task	tulu	4	original_head1_retention	off_gain	0.3
hns_grid_retention	train_task	tulu	4	original_head1_retention	forgetting_reduction	-0.26111648393354675
hns_grid_retention	train_task	tulu	4	original_head4_retention	target_gain	-0.35989816762411947
hns_grid_retention	train_task	tulu	4	original_head4_retention	off_gain	0.3
hns_grid_retention	train_task	tulu	4	original_head4_retention	forgetting_reduction	-0.26111648393354675
hns_grid_retention	train_task	tulu	4	scalar_fit	target_gain	-0.36888065036387974
hns_grid_retention	train_task	tulu	4	scalar_fit	off_gain	0.309560295707703
hns_grid_retention	train_task	tulu	4	scalar_fit	forgetting_reduction	-0.2615130164079025
hns_grid_retention	train_task	tulu	4	shape_residual	target_gain	0.3216111285151706
hns_grid_retention	train_task	tulu	4	shape_residual	off_gain	-0.3212121212121212
hns_grid_retention	train_task	tulu	4	shape_residual	forgetting_reduction	0.26111648393354675
hns_grid_retention	train_task	tulu	4	displacement	target_gain	0.32032240743087564
