base	train_task	method	quantity	mean	sample_sd	seed42	seed43	seed44
Llama-3.1-8B-Instruct	magicoder	hns_f4_s1	original_head1_retention	0.03871666666666667	0.004271795094961054	0.03382	0.04168	0.04065
Llama-3.1-8B-Instruct	magicoder	hns_f4_s1	previous_mean_entropy_rank	0.99992	0.0	0.99992	0.99992	0.99992
Llama-3.1-8B-Instruct	magicoder	hns_f4_s1	base_left_overlap_k16	0.004366333333333333	0.00024067890088940767	0.004092	0.004465	0.004542
Llama-3.1-8B-Instruct	magicoder	hns_f4_s1	base_right_overlap_k16	0.01063	0.0006821642031065541	0.011414	0.010172	0.010304
Llama-3.1-8B-Instruct	magicoder	hns_f4_s1	base_bilateral_overlap_k16	2.6999999999999996e-05	4.1495970321976264e-21	2.7e-05	2.7e-05	2.7e-05
Llama-3.1-8B-Instruct	magicoder	hns_f4_s1	target	54.87804878048781	1.2195121951219505	54.87804878048781	56.09756097560976	53.65853658536586
Llama-3.1-8B-Instruct	magicoder	hns_f4_s1	off_score	65.68365141322374	0.7808683122644412	64.80729199670706	65.93811680274065	66.30554544022351
Llama-3.1-8B-Instruct	magicoder	hns_f4_s1	forgetting_gap	1.367769979034218	0.4682208409654724	0.8377523277372845	1.7252002464571774	1.5403573629081915
Llama-3.1-8B-Instruct	magicoder	hns_f4_s1	target_gain	0.6097560975609753	0.6097560975609753	1.2195121951219505	0.6097560975609753	0.0
Llama-3.1-8B-Instruct	magicoder	hns_f4_s1	off_gain	4.533477159742017	0.3609900321286067	4.6053817020401695	4.853103439540384	4.1419463376455
Llama-3.1-8B-Instruct	magicoder	hns_f4_s1	forgetting_reduction	3.2534584442154943	0.8404612231480855	4.201034974721495	2.961189067073991	2.598151290850997
Llama-3.1-8B-Instruct	metamath	original_lora	shannon_eff_rank	13.469843333333335	0.47756796420335074	14.0208	13.17421	13.21452
Llama-3.1-8B-Instruct	metamath	original_lora	r2_participation	11.195276666666667	0.8566046177982785	12.18363	10.66734	10.73486
Llama-3.1-8B-Instruct	metamath	original_lora	stable_rank	2.590196666666667	0.4476004528967025	3.10694	2.34068	2.32297
Llama-3.1-8B-Instruct	metamath	original_lora	flatness	0.8574866666666666	0.02542701188369043	0.88678	0.84112	0.84456
Llama-3.1-8B-Instruct	metamath	original_lora	gini	0.30841999999999997	0.0280607145311733	0.27614	0.32699	0.32213
Llama-3.1-8B-Instruct	metamath	original_lora	decay_slope	-0.10468999999999999	0.007227060259884373	-0.09637	-0.10941	-0.10829
Llama-3.1-8B-Instruct	metamath	original_lora	erank_energy	7.853813333333332	1.2707676739803124	9.32085	7.09378	7.14681
Llama-3.1-8B-Instruct	metamath	original_lora	entropy_gap	0.5455533333333333	0.11988452874884786	0.40715	0.61714	0.61237
Llama-3.1-8B-Instruct	metamath	original_lora	hill_tail_contrast	1.0946866666666668	0.08604341133017296	0.99543	1.1405	1.14813
Llama-3.1-8B-Instruct	metamath	original_lora	d_flat_l1	0.4635766666666667	0.04521330814409992	0.41138	0.49061	0.48874
Llama-3.1-8B-Instruct	metamath	original_lora	soft_rank	0.33798666666666666	0.044723955922227325	0.3896	0.31369	0.31067
Llama-3.1-8B-Instruct	metamath	original_lora	head_tail	1.3328166666666668	0.11410527346855326	1.20134	1.406	1.39111
Llama-3.1-8B-Instruct	metamath	original_lora	erank_iqr	1.1941533333333334	0.09103050715739937	1.29777	1.15765	1.12704
Llama-3.1-8B-Instruct	metamath	original_lora	erank_depth_slope	-0.00741	0.01098707877463341	-0.02008	-0.00164	-0.00051
Llama-3.1-8B-Instruct	metamath	original_lora	erank_depth_slope_normalized	-0.22958333333333333	0.3405779767297547	-0.62233	-0.0507	-0.01572
Llama-3.1-8B-Instruct	metamath	original_lora	erank_attn_mlp_gap	0.36186	0.29804070208614125	0.02545	0.59291	0.46722
Llama-3.1-8B-Instruct	metamath	original_lora	gamma_param	1.0	0.0	1.0	1.0	1.0
Llama-3.1-8B-Instruct	metamath	original_lora	eta_param	0.0	0.0	0.0	0.0	0.0
Llama-3.1-8B-Instruct	metamath	original_lora	fro_ratio	1.0	0.0	1.0	1.0	1.0
Llama-3.1-8B-Instruct	metamath	original_lora	original_head1_retention	1.0	0.0	1.0	1.0	1.0
Llama-3.1-8B-Instruct	metamath	original_lora	previous_mean_entropy_rank	0.8343666666666666	0.030534376255842082	0.86962	0.81624	0.81724
Llama-3.1-8B-Instruct	metamath	original_lora	base_left_overlap_k16	0.0039036666666666664	6.448514040717691e-05	0.003957	0.003832	0.003922
Llama-3.1-8B-Instruct	metamath	original_lora	base_right_overlap_k16	0.022054666666666667	0.013598258944928698	0.006369	0.030516	0.029279
Llama-3.1-8B-Instruct	metamath	original_lora	base_bilateral_overlap_k16	4.566666666666667e-05	2.050203241957571e-05	2.2e-05	5.8e-05	5.7e-05
Llama-3.1-8B-Instruct	metamath	original_lora	target	75.56229466767753	1.4707591131616309	77.25549658832449	74.82941622441244	74.60197119029569
Llama-3.1-8B-Instruct	metamath	original_lora	off_score	58.572191449156826	0.9085481792430945	57.818716309118	58.316737431116444	59.581120607236016
Llama-3.1-8B-Instruct	metamath	original_lora	forgetting_gap	4.094853610836966	0.6858628445543824	4.71282739586223	4.214806273863796	3.356927162784873
Llama-3.1-8B-Instruct	metamath	original_lora	target_gain	0.0	0.0	0.0	0.0	0.0
Llama-3.1-8B-Instruct	metamath	original_lora	off_gain	0.0	0.0	0.0	0.0	0.0
Llama-3.1-8B-Instruct	metamath	original_lora	forgetting_reduction	0.0	0.0	0.0	0.0	0.0
Llama-3.1-8B-Instruct	metamath	flat_fro	shannon_eff_rank	16.0	0.0	16.0	16.0	16.0
Llama-3.1-8B-Instruct	metamath	flat_fro	r2_participation	16.0	0.0	16.0	16.0	16.0
Llama-3.1-8B-Instruct	metamath	flat_fro	stable_rank	16.0	0.0	16.0	16.0	16.0
Llama-3.1-8B-Instruct	metamath	flat_fro	flatness	1.0	0.0	1.0	1.0	1.0
Llama-3.1-8B-Instruct	metamath	flat_fro	gini	0.0	0.0	0.0	0.0	0.0
Llama-3.1-8B-Instruct	metamath	flat_fro	decay_slope	0.0	0.0	0.0	0.0	0.0
Llama-3.1-8B-Instruct	metamath	flat_fro	erank_energy	16.0	0.0	16.0	16.0	16.0
Llama-3.1-8B-Instruct	metamath	flat_fro	entropy_gap	0.0	0.0	0.0	0.0	0.0
Llama-3.1-8B-Instruct	metamath	flat_fro	hill_tail_contrast	0.0	0.0	0.0	0.0	0.0
Llama-3.1-8B-Instruct	metamath	flat_fro	d_flat_l1	0.0	0.0	0.0	0.0	0.0
Llama-3.1-8B-Instruct	metamath	flat_fro	soft_rank	1.0	0.0	1.0	1.0	1.0
Llama-3.1-8B-Instruct	metamath	flat_fro	head_tail	0.0	0.0	0.0	0.0	0.0
Llama-3.1-8B-Instruct	metamath	flat_fro	erank_iqr	0.0	0.0	0.0	0.0	0.0
Llama-3.1-8B-Instruct	metamath	flat_fro	erank_depth_slope	0.0	0.0	0.0	0.0	0.0
Llama-3.1-8B-Instruct	metamath	flat_fro	erank_depth_slope_normalized	0.0	0.0	0.0	0.0	0.0
Llama-3.1-8B-Instruct	metamath	flat_fro	erank_attn_mlp_gap	0.0	0.0	0.0	0.0	0.0
Llama-3.1-8B-Instruct	metamath	flat_fro	gamma_param	0.82061	0.04296303876589736	0.87019	0.79434	0.7973
Llama-3.1-8B-Instruct	metamath	flat_fro	eta_param	0.32537	0.07157228863184409	0.24277	0.36902	0.36432
Llama-3.1-8B-Instruct	metamath	flat_fro	fro_ratio	1.0	0.0	1.0	1.0	1.0
Llama-3.1-8B-Instruct	metamath	flat_fro	original_head1_retention	0.14231333333333332	0.030428409970508365	0.17744	0.12406	0.12544
Llama-3.1-8B-Instruct	metamath	flat_fro	previous_mean_entropy_rank	1.0	0.0	1.0	1.0	1.0
Llama-3.1-8B-Instruct	metamath	flat_fro	base_left_overlap_k16	0.0038543333333333333	2.7319101986216978e-05	0.003862	0.003824	0.003877
Llama-3.1-8B-Instruct	metamath	flat_fro	base_right_overlap_k16	0.006378333333333333	0.0015099779247834495	0.004635	0.007225	0.007275
Llama-3.1-8B-Instruct	metamath	flat_fro	base_bilateral_overlap_k16	1.866666666666667e-05	2.3094010767585044e-06	1.6e-05	2e-05	2e-05
Llama-3.1-8B-Instruct	metamath	flat_fro	target	78.49380844073794	1.6017136090463306	79.98483699772555	76.80060652009098	78.69598180439728
Llama-3.1-8B-Instruct	metamath	flat_fro	off_score	61.51221455255966	0.6423806822749685	61.13870470613176	61.14397331639401	62.253965635153214
Llama-3.1-8B-Instruct	metamath	flat_fro	forgetting_gap	1.4935838949679938	0.6656187009767176	2.2058471289297663	1.3875703885862218	0.887334167387993
Llama-3.1-8B-Instruct	metamath	flat_fro	target_gain	2.9315137730603973	1.0757541902346628	2.729340409401061	1.9711902956785394	4.094010614101592
Llama-3.1-8B-Instruct	metamath	flat_fro	off_gain	2.9400231034028415	0.3379931248867951	3.319988397013759	2.8272358852775668	2.672845027917198
Llama-3.1-8B-Instruct	metamath	flat_fro	forgetting_reduction	2.601269715868973	0.19658327575385554	2.5069802669324637	2.827235885277574	2.46959299539688
Llama-3.1-8B-Instruct	metamath	flat_nuclear	shannon_eff_rank	16.0	0.0	16.0	16.0	16.0
Llama-3.1-8B-Instruct	metamath	flat_nuclear	r2_participation	16.0	0.0	16.0	16.0	16.0
Llama-3.1-8B-Instruct	metamath	flat_nuclear	stable_rank	16.0	0.0	16.0	16.0	16.0
Llama-3.1-8B-Instruct	metamath	flat_nuclear	flatness	1.0	0.0	1.0	1.0	1.0
Llama-3.1-8B-Instruct	metamath	flat_nuclear	gini	0.0	0.0	0.0	0.0	0.0
Llama-3.1-8B-Instruct	metamath	flat_nuclear	decay_slope	0.0	0.0	0.0	0.0	0.0
Llama-3.1-8B-Instruct	metamath	flat_nuclear	erank_energy	16.0	0.0	16.0	16.0	16.0
Llama-3.1-8B-Instruct	metamath	flat_nuclear	entropy_gap	0.0	0.0	0.0	0.0	0.0
Llama-3.1-8B-Instruct	metamath	flat_nuclear	hill_tail_contrast	0.0	0.0	0.0	0.0	0.0
Llama-3.1-8B-Instruct	metamath	flat_nuclear	d_flat_l1	0.0	0.0	0.0	0.0	0.0
Llama-3.1-8B-Instruct	metamath	flat_nuclear	soft_rank	1.0	0.0	1.0	1.0	1.0
Llama-3.1-8B-Instruct	metamath	flat_nuclear	head_tail	0.0	0.0	0.0	0.0	0.0
Llama-3.1-8B-Instruct	metamath	flat_nuclear	erank_iqr	0.0	0.0	0.0	0.0	0.0
Llama-3.1-8B-Instruct	metamath	flat_nuclear	erank_depth_slope	0.0	0.0	0.0	0.0	0.0
Llama-3.1-8B-Instruct	metamath	flat_nuclear	erank_depth_slope_normalized	0.0	0.0	0.0	0.0	0.0
Llama-3.1-8B-Instruct	metamath	flat_nuclear	erank_attn_mlp_gap	0.0	0.0	0.0	0.0	0.0
Llama-3.1-8B-Instruct	metamath	flat_nuclear	gamma_param	0.6788833333333333	0.0719465859741332	0.76192	0.63513	0.6396
Llama-3.1-8B-Instruct	metamath	flat_nuclear	eta_param	0.3211166666666667	0.07194658597413316	0.23808	0.36487	0.3604
Llama-3.1-8B-Instruct	metamath	flat_nuclear	fro_ratio	0.8231933333333333	0.04305268439172327	0.87288	0.79695	0.79975
Llama-3.1-8B-Instruct	metamath	flat_nuclear	original_head1_retention	0.09807333333333333	0.03216069702810145	0.1352	0.07879	0.08023
Llama-3.1-8B-Instruct	metamath	flat_nuclear	previous_mean_entropy_rank	1.0	0.0	1.0	1.0	1.0
Llama-3.1-8B-Instruct	metamath	flat_nuclear	base_left_overlap_k16	0.003884	0.00015124814048443673	0.00371	0.003958	0.003984
Llama-3.1-8B-Instruct	metamath	flat_nuclear	base_right_overlap_k16	0.0062443333333333335	0.0013444617262433815	0.004693	0.006969	0.007071
Llama-3.1-8B-Instruct	metamath	flat_nuclear	base_bilateral_overlap_k16	1.8333333333333336e-05	2.8867513459481298e-06	1.5e-05	2e-05	2e-05
Llama-3.1-8B-Instruct	metamath	flat_nuclear	target	79.35304523629011	1.3484277555677644	80.89461713419257	78.77179681576952	78.39272175890827
Llama-3.1-8B-Instruct	metamath	flat_nuclear	off_score	62.23805314844208	0.8753135499979504	63.241029624404554	61.628387036986474	61.84474278393521
Llama-3.1-8B-Instruct	metamath	flat_nuclear	forgetting_gap	0.7901591375188323	0.47064717309480364	1.3230344057789314	0.43130006161429196	0.6161429451632733
Llama-3.1-8B-Instruct	metamath	flat_nuclear	target_gain	3.79075056861258	0.15163002274449866	3.6391205458680815	3.942380591357079	3.79075056861258
Llama-3.1-8B-Instruct	metamath	flat_nuclear	off_gain	3.6658616992852586	1.6088604919596892	5.4223133152865515	3.3116496058700307	2.2636221766991937
Llama-3.1-8B-Instruct	metamath	flat_nuclear	forgetting_reduction	3.304694473318134	0.5265440225535962	3.389792990083299	3.783506212249504	2.7407842176215995
Llama-3.1-8B-Instruct	metamath	hns_f4_s1	shannon_eff_rank	15.998656666666667	8.962886439902781e-05	15.99876	15.99861	15.9986
Llama-3.1-8B-Instruct	metamath	hns_f4_s1	r2_participation	15.997326666666666	0.00017672954855692822	15.99753	15.99724	15.99721
Llama-3.1-8B-Instruct	metamath	hns_f4_s1	stable_rank	15.41624	0.002439118693298533	15.41343	15.41781	15.41748
Llama-3.1-8B-Instruct	metamath	hns_f4_s1	flatness	0.9999133333333333	5.773502691934081e-06	0.99992	0.99991	0.99991
Llama-3.1-8B-Instruct	metamath	hns_f4_s1	gini	0.00681	0.00022605309110914615	0.00655	0.00696	0.00692
Llama-3.1-8B-Instruct	metamath	hns_f4_s1	decay_slope	-0.00257	8.717797887081345e-05	-0.00247	-0.00263	-0.00261
Llama-3.1-8B-Instruct	metamath	hns_f4_s1	erank_energy	15.99467	0.00034770677301395936	15.99507	15.9945	15.99444
Llama-3.1-8B-Instruct	metamath	hns_f4_s1	entropy_gap	0.00025	1.7320508075688757e-05	0.00023	0.00026	0.00026
Llama-3.1-8B-Instruct	metamath	hns_f4_s1	hill_tail_contrast	0.014833333333333332	0.0005300314456080257	0.0143	0.01484	0.01536
Llama-3.1-8B-Instruct	metamath	hns_f4_s1	d_flat_l1	0.00949	0.00034770677301427356	0.00909	0.00966	0.00972
Llama-3.1-8B-Instruct	metamath	hns_f4_s1	soft_rank	0.98149	7.937253933191219e-05	0.9814	0.98155	0.98152
Llama-3.1-8B-Instruct	metamath	hns_f4_s1	head_tail	0.0321	0.001260991673247686	0.03065	0.03271	0.03294
Llama-3.1-8B-Instruct	metamath	hns_f4_s1	erank_iqr	0.0005633333333333333	3.055050463303895e-05	0.00053	0.00059	0.00057
Llama-3.1-8B-Instruct	metamath	hns_f4_s1	erank_depth_slope	3.3333333333333337e-06	5.773502691896258e-06	1e-05	-0.0	0.0
Llama-3.1-8B-Instruct	metamath	hns_f4_s1	erank_depth_slope_normalized	8.333333333333333e-05	0.00011590225767142474	0.00016	-5e-05	0.00014
Llama-3.1-8B-Instruct	metamath	hns_f4_s1	erank_attn_mlp_gap	-9.333333333333334e-05	5.773502691896257e-06	-9e-05	-9e-05	-0.0001
Llama-3.1-8B-Instruct	metamath	hns_f4_s1	gamma_param	0.6761699999999999	0.07258835099380617	0.75995	0.6321	0.63646
Llama-3.1-8B-Instruct	metamath	hns_f4_s1	eta_param	0.32664333333333334	0.07321287887614675	0.24214	0.37102	0.36677
Llama-3.1-8B-Instruct	metamath	hns_f4_s1	fro_ratio	0.8232633333333332	0.04305268439172331	0.87295	0.79702	0.79982
Llama-3.1-8B-Instruct	metamath	hns_f4_s1	original_head1_retention	0.09572000000000001	0.032317071340082784	0.13303	0.07646	0.07767
Llama-3.1-8B-Instruct	metamath	hns_f4_s1	previous_mean_entropy_rank	0.9999133333333333	5.773502691934081e-06	0.99992	0.99991	0.99991
Llama-3.1-8B-Instruct	metamath	hns_f4_s1	base_left_overlap_k16	0.0038833333333333337	0.0001505899509706186	0.00371	0.003958	0.003982
Llama-3.1-8B-Instruct	metamath	hns_f4_s1	base_right_overlap_k16	0.006168333333333334	0.0012870549068836705	0.004683	0.006868	0.006954
Llama-3.1-8B-Instruct	metamath	hns_f4_s1	base_bilateral_overlap_k16	1.8333333333333336e-05	2.8867513459481298e-06	1.5e-05	2e-05	2e-05
Llama-3.1-8B-Instruct	metamath	hns_f4_s1	target	79.45413191811978	1.241145226970802	80.81880212282032	78.39272175890827	79.15087187263077
Llama-3.1-8B-Instruct	metamath	hns_f4_s1	off_score	62.59873541025738	0.5320194792455603	63.15315891253488	62.09238252054137	62.55066479769591
Llama-3.1-8B-Instruct	metamath	hns_f4_s1	forgetting_gap	0.7290316499290729	0.9605160758475414	1.817409182689256	0.3696857670979625	0.0
Llama-3.1-8B-Instruct	metamath	hns_f4_s1	target_gain	3.891837250442246	0.5690336239169873	3.563305534495825	3.563305534495825	4.548900682335088
Llama-3.1-8B-Instruct	metamath	hns_f4_s1	off_gain	4.026543961100565	1.2022473991478189	5.334442603416875	3.775645089424927	2.9695441904598923
Llama-3.1-8B-Instruct	metamath	hns_f4_s1	forgetting_reduction	3.3658219609078937	0.47491362339810966	2.8954182131729738	3.8451205067658334	3.356927162784873
Llama-3.1-8B-Instruct	tulu	original_lora	shannon_eff_rank	14.562066666666666	0.02113407753684462	14.5783	14.53817	14.56973
Llama-3.1-8B-Instruct	tulu	original_lora	r2_participation	13.12159	0.09219964642014676	13.21301	13.02863	13.12313
Llama-3.1-8B-Instruct	tulu	original_lora	stable_rank	3.528166666666666	0.08291516286743517	3.59453	3.55475	3.43522
Llama-3.1-8B-Instruct	tulu	original_lora	flatness	0.9177233333333333	0.0010761195720426998	0.91862	0.91653	0.91802
Llama-3.1-8B-Instruct	tulu	original_lora	gini	0.23158	0.0017141470181988466	0.22964	0.23289	0.23221
Llama-3.1-8B-Instruct	tulu	original_lora	decay_slope	-0.08058333333333333	0.0001656301099840702	-0.08041	-0.0806	-0.08074
Llama-3.1-8B-Instruct	tulu	original_lora	erank_energy	10.599423333333334	0.11980531137363434	10.72633	10.48828	10.58366
Llama-3.1-8B-Instruct	tulu	original_lora	entropy_gap	0.31783	0.009062389309668836	0.30963	0.32756	0.3163
Llama-3.1-8B-Instruct	tulu	original_lora	hill_tail_contrast	0.8177133333333333	0.01344035837815844	0.80221	0.82485	0.82608
Llama-3.1-8B-Instruct	tulu	original_lora	d_flat_l1	0.34412333333333334	0.0030809305953450883	0.34057	0.34575	0.34605
Llama-3.1-8B-Instruct	tulu	original_lora	soft_rank	0.42463999999999996	0.005056293108592509	0.43035	0.42284	0.42073
Llama-3.1-8B-Instruct	tulu	original_lora	head_tail	1.0068633333333334	0.005225364421103404	1.00659	1.00178	1.01222
Llama-3.1-8B-Instruct	tulu	original_lora	erank_iqr	1.0230733333333333	0.018916131563650455	1.00233	1.03937	1.02752
Llama-3.1-8B-Instruct	tulu	original_lora	erank_depth_slope	-0.011353333333333333	0.003706498797157951	-0.01518	-0.00778	-0.0111
Llama-3.1-8B-Instruct	tulu	original_lora	erank_depth_slope_normalized	-0.35196999999999995	0.11486912378877101	-0.47063	-0.24131	-0.34397
Llama-3.1-8B-Instruct	tulu	original_lora	erank_attn_mlp_gap	0.20613	0.04202972281612146	0.25273	0.17109	0.19457
Llama-3.1-8B-Instruct	tulu	original_lora	gamma_param	1.0	0.0	1.0	1.0	1.0
Llama-3.1-8B-Instruct	tulu	original_lora	eta_param	0.0	0.0	0.0	0.0	0.0
Llama-3.1-8B-Instruct	tulu	original_lora	fro_ratio	1.0	0.0	1.0	1.0	1.0
Llama-3.1-8B-Instruct	tulu	original_lora	original_head1_retention	1.0	0.0	1.0	1.0	1.0
Llama-3.1-8B-Instruct	tulu	original_lora	previous_mean_entropy_rank	0.8952066666666667	0.001963805828826629	0.89746	0.8943	0.89386
Llama-3.1-8B-Instruct	tulu	original_lora	base_left_overlap_k16	0.004406	4.975942121849898e-05	0.004362	0.00446	0.004396
Llama-3.1-8B-Instruct	tulu	original_lora	base_right_overlap_k16	0.03450333333333334	0.0004131952726415598	0.034902	0.034077	0.034531
Llama-3.1-8B-Instruct	tulu	original_lora	base_bilateral_overlap_k16	9.266666666666666e-05	1.5275252316519423e-06	9.4e-05	9.3e-05	9.1e-05
Llama-3.1-8B-Instruct	tulu	original_lora	target	63.154651879235985	0.10671908857479098	63.21626617375231	63.21626617375231	63.03142329020333
Llama-3.1-8B-Instruct	tulu	original_lora	off_score	65.68470484032689	1.9234644179556795	63.7263335960425	67.57125032454785	65.75653060039032
Llama-3.1-8B-Instruct	tulu	original_lora	forgetting_gap	0.922952721696241	0.9048463179983269	1.8085346877068673	0.0	0.9603234773818556
Llama-3.1-8B-Instruct	tulu	original_lora	target_gain	0.0	0.0	0.0	0.0	0.0
Llama-3.1-8B-Instruct	tulu	original_lora	off_gain	0.0	0.0	0.0	0.0	0.0
Llama-3.1-8B-Instruct	tulu	original_lora	forgetting_reduction	0.0	0.0	0.0	0.0	0.0
Llama-3.1-8B-Instruct	tulu	flat_fro	shannon_eff_rank	16.0	0.0	16.0	16.0	16.0
Llama-3.1-8B-Instruct	tulu	flat_fro	r2_participation	16.0	0.0	16.0	16.0	16.0
Llama-3.1-8B-Instruct	tulu	flat_fro	stable_rank	16.0	0.0	16.0	16.0	16.0
Llama-3.1-8B-Instruct	tulu	flat_fro	flatness	1.0	0.0	1.0	1.0	1.0
Llama-3.1-8B-Instruct	tulu	flat_fro	gini	0.0	0.0	0.0	0.0	0.0
Llama-3.1-8B-Instruct	tulu	flat_fro	decay_slope	0.0	0.0	0.0	0.0	0.0
Llama-3.1-8B-Instruct	tulu	flat_fro	erank_energy	16.0	0.0	16.0	16.0	16.0
Llama-3.1-8B-Instruct	tulu	flat_fro	entropy_gap	0.0	0.0	0.0	0.0	0.0
Llama-3.1-8B-Instruct	tulu	flat_fro	hill_tail_contrast	0.0	0.0	0.0	0.0	0.0
Llama-3.1-8B-Instruct	tulu	flat_fro	d_flat_l1	0.0	0.0	0.0	0.0	0.0
Llama-3.1-8B-Instruct	tulu	flat_fro	soft_rank	1.0	0.0	1.0	1.0	1.0
Llama-3.1-8B-Instruct	tulu	flat_fro	head_tail	0.0	0.0	0.0	0.0	0.0
Llama-3.1-8B-Instruct	tulu	flat_fro	erank_iqr	0.0	0.0	0.0	0.0	0.0
Llama-3.1-8B-Instruct	tulu	flat_fro	erank_depth_slope	0.0	0.0	0.0	0.0	0.0
Llama-3.1-8B-Instruct	tulu	flat_fro	erank_depth_slope_normalized	0.0	0.0	0.0	0.0	0.0
Llama-3.1-8B-Instruct	tulu	flat_fro	erank_attn_mlp_gap	0.0	0.0	0.0	0.0	0.0
Llama-3.1-8B-Instruct	tulu	flat_fro	gamma_param	0.8513666666666667	0.0030072800556870728	0.85458	0.8509	0.84862
Llama-3.1-8B-Instruct	tulu	flat_fro	eta_param	0.2751766666666666	0.0051224636000008145	0.2697	0.27598	0.27985
Llama-3.1-8B-Instruct	tulu	flat_fro	fro_ratio	1.0	0.0	1.0	1.0	1.0
Llama-3.1-8B-Instruct	tulu	flat_fro	original_head1_retention	0.15704	0.0020181427105138063	0.15912	0.15691	0.15509
Llama-3.1-8B-Instruct	tulu	flat_fro	previous_mean_entropy_rank	1.0	0.0	1.0	1.0	1.0
Llama-3.1-8B-Instruct	tulu	flat_fro	base_left_overlap_k16	0.004050000000000001	4.886716689148238e-05	0.003994	0.004084	0.004072
Llama-3.1-8B-Instruct	tulu	flat_fro	base_right_overlap_k16	0.012868666666666667	5.991104516976332e-05	0.012886	0.012802	0.012918
Llama-3.1-8B-Instruct	tulu	flat_fro	base_bilateral_overlap_k16	3e-05	0.0	3e-05	3e-05	3e-05
Llama-3.1-8B-Instruct	tulu	flat_fro	target	64.63339494762785	0.2823521685123714	64.69500924214418	64.87985212569316	64.32532347504622
Llama-3.1-8B-Instruct	tulu	flat_fro	off_score	66.4687575346237	1.2743008311795918	65.76388446296637	67.93976819539192	65.70261994551284
Llama-3.1-8B-Instruct	tulu	flat_fro	forgetting_gap	0.1760184218815076	0.16552232589874719	0.1995235496980996	0.0	0.3285317159464232
Llama-3.1-8B-Instruct	tulu	flat_fro	target_gain	1.4787430683918714	0.18484288354898126	1.4787430683918714	1.6635859519408527	1.2939001848428902
Llama-3.1-8B-Instruct	tulu	flat_fro	off_gain	0.7840526942968206	1.1059180423613413	2.0375508669238727	0.36851787084407306	-0.05391065487748392
Llama-3.1-8B-Instruct	tulu	flat_fro	forgetting_reduction	0.7469342998147335	0.8106618059754568	1.6090111380087677	0.0	0.6317917614354325
Llama-3.1-8B-Instruct	tulu	flat_nuclear	shannon_eff_rank	16.0	0.0	16.0	16.0	16.0
Llama-3.1-8B-Instruct	tulu	flat_nuclear	r2_participation	16.0	0.0	16.0	16.0	16.0
Llama-3.1-8B-Instruct	tulu	flat_nuclear	stable_rank	16.0	0.0	16.0	16.0	16.0
Llama-3.1-8B-Instruct	tulu	flat_nuclear	flatness	1.0	0.0	1.0	1.0	1.0
Llama-3.1-8B-Instruct	tulu	flat_nuclear	gini	0.0	0.0	0.0	0.0	0.0
Llama-3.1-8B-Instruct	tulu	flat_nuclear	decay_slope	0.0	0.0	0.0	0.0	0.0
Llama-3.1-8B-Instruct	tulu	flat_nuclear	erank_energy	16.0	0.0	16.0	16.0	16.0
Llama-3.1-8B-Instruct	tulu	flat_nuclear	entropy_gap	0.0	0.0	0.0	0.0	0.0
Llama-3.1-8B-Instruct	tulu	flat_nuclear	hill_tail_contrast	0.0	0.0	0.0	0.0	0.0
Llama-3.1-8B-Instruct	tulu	flat_nuclear	d_flat_l1	0.0	0.0	0.0	0.0	0.0
Llama-3.1-8B-Instruct	tulu	flat_nuclear	soft_rank	1.0	0.0	1.0	1.0	1.0
Llama-3.1-8B-Instruct	tulu	flat_nuclear	head_tail	0.0	0.0	0.0	0.0	0.0
Llama-3.1-8B-Instruct	tulu	flat_nuclear	erank_iqr	0.0	0.0	0.0	0.0	0.0
Llama-3.1-8B-Instruct	tulu	flat_nuclear	erank_depth_slope	0.0	0.0	0.0	0.0	0.0
Llama-3.1-8B-Instruct	tulu	flat_nuclear	erank_depth_slope_normalized	0.0	0.0	0.0	0.0	0.0
Llama-3.1-8B-Instruct	tulu	flat_nuclear	erank_attn_mlp_gap	0.0	0.0	0.0	0.0	0.0
Llama-3.1-8B-Instruct	tulu	flat_nuclear	gamma_param	0.7347366666666667	0.00476513728378666	0.73989	0.73383	0.73049
Llama-3.1-8B-Instruct	tulu	flat_nuclear	eta_param	0.26526333333333335	0.0047651372837866305	0.26011	0.26617	0.26951
Llama-3.1-8B-Instruct	tulu	flat_nuclear	fro_ratio	0.8571633333333333	0.002782163426783793	0.86017	0.85664	0.85468
Llama-3.1-8B-Instruct	tulu	flat_nuclear	original_head1_retention	0.11538999999999999	0.002235508890610813	0.11774	0.11514	0.11329
Llama-3.1-8B-Instruct	tulu	flat_nuclear	previous_mean_entropy_rank	1.0	0.0	1.0	1.0	1.0
Llama-3.1-8B-Instruct	tulu	flat_nuclear	base_left_overlap_k16	0.004285999999999999	5.28488410468955e-05	0.004225	0.004315	0.004318
Llama-3.1-8B-Instruct	tulu	flat_nuclear	base_right_overlap_k16	0.011548999999999999	4.4237992721189795e-05	0.011561	0.0115	0.011586
Llama-3.1-8B-Instruct	tulu	flat_nuclear	base_bilateral_overlap_k16	2.8333333333333335e-05	5.773502691896261e-07	2.8e-05	2.9e-05	2.8e-05
Llama-3.1-8B-Instruct	tulu	flat_nuclear	target	64.26370918052989	0.948540007291475	63.21626617375231	64.51016635859519	65.06469500924214
Llama-3.1-8B-Instruct	tulu	flat_nuclear	off_score	66.64143639829604	1.121329645475733	66.68926130415285	67.73808842704977	65.49695946368549
