base_model,task,module,layer,module_type,lora_mean,lora_median,lora_p50,lora_p90,lora_p95,lora_p99,lora_max,lora_fraction_gt_0p10,lora_fraction_gt_0p25,lora_fraction_gt_0p50,lora_fraction_gt_1p00,hns_mean,hns_median,hns_p50,hns_p90,hns_p95,hns_p99,hns_max,hns_fraction_gt_0p10,hns_fraction_gt_0p25,hns_fraction_gt_0p50,hns_fraction_gt_1p00,scalar_shrink_mean,scalar_shrink_median,scalar_shrink_p50,scalar_shrink_p90,scalar_shrink_p95,scalar_shrink_p99,scalar_shrink_max,scalar_shrink_fraction_gt_0p10,scalar_shrink_fraction_gt_0p25,scalar_shrink_fraction_gt_0p50,scalar_shrink_fraction_gt_1p00,shape_only_mean,shape_only_median,shape_only_p50,shape_only_p90,shape_only_p95,shape_only_p99,shape_only_max,shape_only_fraction_gt_0p10,shape_only_fraction_gt_0p25,shape_only_fraction_gt_0p50,shape_only_fraction_gt_1p00,head_only_mean,head_only_median,head_only_p50,head_only_p90,head_only_p95,head_only_p99,head_only_max,head_only_fraction_gt_0p10,head_only_fraction_gt_0p25,head_only_fraction_gt_0p50,head_only_fraction_gt_1p00,tail_only_mean,tail_only_median,tail_only_p50,tail_only_p90,tail_only_p95,tail_only_p99,tail_only_max,tail_only_fraction_gt_0p10,tail_only_fraction_gt_0p25,tail_only_fraction_gt_0p50,tail_only_fraction_gt_1p00,paired_mean_delta,paired_fraction_hns_lower,hns_to_lora_p99_ratio,scalar_shrink_to_lora_p99_ratio,shape_only_to_lora_p99_ratio,head_only_to_lora_p99_ratio,tail_only_to_lora_p99_ratio
Llama-3.1-8B-Instruct,metamath,layers.30.self_attn.q_proj,30,q_proj,0.02725355045137435,0.02681823312477007,0.02681823312477007,0.03312595410257191,0.0338157391000592,0.036173153140576904,0.038283679987551195,0.0,0.0,0.0,0.0,0.011688271051168328,0.011696307241091941,0.011696307241091941,0.01251539842182018,0.012681679174232838,0.013035467470033011,0.01374024423496991,0.0,0.0,0.0,0.0,0.01967211835794381,0.01935447889322029,0.01935447889322029,0.02391394758369724,0.024405405095218637,0.0261118063569453,0.027640022095487125,0.0,0.0,0.0,0.0,0.016195087594687713,0.01620930438081228,0.01620930438081228,0.017340641849891467,0.017571398045223664,0.018061490190968105,0.01903342467898492,0.0,0.0,0.0,0.0,0.00990876333995885,0.009903055299834216,0.009903055299834216,0.010806170842603744,0.011044608800750968,0.011479139623521992,0.011999398143709691,0.0,0.0,0.0,0.0,0.027966461420052567,0.027567072297051732,0.027567072297051732,0.03367866839970084,0.03434930586475618,0.036649572920246405,0.03886685399175145,0.0,0.0,0.0,0.0,-0.015565279400206017,1.0,0.3603630410479919,0.7218559647114263,0.49930649177242425,0.3173386510960631,1.013170535004732
Llama-3.1-8B-Instruct,metamath,layers.30.self_attn.v_proj,30,v_proj,0.04913223587963464,0.04948066224342661,0.04948066224342661,0.05404090140583681,0.05523470093287658,0.05783332956034166,0.06167582871687209,0.0,0.0,0.0,0.0,0.027373290572643965,0.027595893426866507,0.027595893426866507,0.02960255410064111,0.030220857873051583,0.03130213198384947,0.03255246382708123,0.0,0.0,0.0,0.0,0.03992641951487444,0.0402128610234849,0.0402128610234849,0.043922174517669055,0.044883051839635285,0.0469994407965997,0.05012650145347456,0.0,0.0,0.0,0.0,0.03367940880217461,0.03395306566036446,0.03395306566036446,0.03642344444670243,0.037182141390410844,0.038511686162623154,0.040052729521385715,0.0,0.0,0.0,0.0,0.024421086779653656,0.02464093710403372,0.02464093710403372,0.02654018804735482,0.027200181064422967,0.028342936371379347,0.02963588031192358,0.0,0.0,0.0,0.0,0.0506790443678067,0.05094980313236924,0.05094980313236924,0.05560369197977212,0.056687285834884985,0.05947840079188886,0.06287774010976889,0.0,0.0,0.0,0.0,-0.021758945306990678,1.0,0.5412472742242812,0.8126704990685659,0.6659081615289182,0.49007962340828276,1.0284450375597134
Llama-3.1-8B-Instruct,metamath,layers.31.mlp.down_proj,31,down_proj,0.007137102806247809,0.007050496099795786,0.007050496099795786,0.007638282011853107,0.007969657907243084,0.008822195787936877,0.009061056035767588,0.0,0.0,0.0,0.0,0.006201917767677875,0.0061373681565696295,0.0061373681565696295,0.006654823583224043,0.006924697964799529,0.007522759226206854,0.007817928707759356,0.0,0.0,0.0,0.0,0.006645534486886177,0.0065653684290240336,0.0065653684290240336,0.0071102339664887515,0.007421950929220563,0.008214259022359865,0.008434580592315707,0.0,0.0,0.0,0.0,0.006663728574442867,0.006595597899152759,0.006595597899152759,0.007150013350333181,0.007440208459436659,0.008082384242582874,0.008399523528400912,0.0,0.0,0.0,0.0,0.005449529395971087,0.005392570198890048,0.005392570198890048,0.0058595874898854355,0.006162918367460812,0.006733708597310687,0.00708606923374896,0.0,0.0,0.0,0.0,0.007727825400728063,0.007646695296118673,0.007646695296118673,0.00819301206275573,0.00856367904403913,0.009369965948173504,0.009674147084558722,0.0,0.0,0.0,0.0,-0.0009351850385699338,1.0,0.85270826073631,0.931090084578685,0.9161420168927114,0.7632690045847876,1.0620900026936182
Llama-3.1-8B-Instruct,metamath,layers.31.mlp.gate_proj,31,gate_proj,0.012633984224751245,0.01280961904360459,0.01280961904360459,0.014339703961550194,0.01479938499462282,0.015469424410032703,0.01659753902710206,0.0,0.0,0.0,0.0,0.008660300496087663,0.008676625290861892,0.008676625290861892,0.009397536166427392,0.009671581166086258,0.009986819974360817,0.010606515049619429,0.0,0.0,0.0,0.0,0.011745569172669187,0.011909896308525878,0.011909896308525878,0.013330985331198683,0.013757752472580046,0.014380954436365079,0.015429174644066158,0.0,0.0,0.0,0.0,0.009312817576948594,0.009328900445628818,0.009328900445628818,0.010104692995957346,0.010400413091684976,0.010738625822295265,0.011406468071012914,0.0,0.0,0.0,0.0,0.007995959302608796,0.00803146074707536,0.00803146074707536,0.008748593895887832,0.008976874120531273,0.009366658449701241,0.009884187468359586,0.0,0.0,0.0,0.0,0.013064596065809226,0.0132288677076728,0.0132288677076728,0.014759089367181434,0.015205238143302352,0.01587021908380986,0.017034160540703214,0.0,0.0,0.0,0.0,-0.003973683728663582,1.0,0.6455844580670926,0.9296373320159413,0.6941839293859391,0.6054949558192023,1.0259088291298817
Llama-3.1-8B-Instruct,metamath,layers.31.mlp.up_proj,31,up_proj,0.010210356972821084,0.010140172363985636,0.010140172363985636,0.011109651651323821,0.01140267621155188,0.011938989192136566,0.012480669945525807,0.0,0.0,0.0,0.0,0.008797110058766159,0.008763390013262318,0.008763390013262318,0.009417202432721365,0.009665193264444073,0.009932959905750072,0.010095852830633344,0.0,0.0,0.0,0.0,0.009775269490175835,0.009708523131824465,0.009708523131824465,0.010636989829619487,0.010918265522712953,0.011429898779932796,0.011947159866694715,0.0,0.0,0.0,0.0,0.009189115501804903,0.00915339739176408,0.00915339739176408,0.009835611987972014,0.010097093196063452,0.0103743833017403,0.010545286006725496,0.0,0.0,0.0,0.0,0.008109125590458382,0.008084818241992994,0.008084818241992994,0.008741483129925499,0.008916116346971457,0.00914052520736494,0.009459775516246646,0.0,0.0,0.0,0.0,0.010766018628630688,0.0107057727470799,0.0107057727470799,0.011720943277207775,0.011966740433803774,0.012438686520195776,0.012988531273222604,0.0,0.0,0.0,0.0,-0.0014132469140549244,1.0,0.831976622635044,0.9573590021725562,0.8689498863583217,0.7656029384284231,1.0418542407583657
Llama-3.1-8B-Instruct,metamath,layers.31.self_attn.k_proj,31,k_proj,0.008018177638152105,0.008004510932565842,0.008004510932565842,0.008733434269568638,0.00887725992360339,0.009134488749467233,0.009631808341686858,0.0,0.0,0.0,0.0,0.005326344901840345,0.005324684153172179,0.005324684153172179,0.005669709133206693,0.005745179038331686,0.005926300434968217,0.0063043633091172235,0.0,0.0,0.0,0.0,0.006696430084769705,0.006684953663296396,0.006684953663296396,0.007294132351449038,0.007413995845479204,0.007627744072187298,0.008041819243410731,0.0,0.0,0.0,0.0,0.006378016729228654,0.006377019140451944,0.006377019140451944,0.0067888993532674346,0.00687909863736087,0.007096484257451831,0.007546391482164926,0.0,0.0,0.0,0.0,0.004809598070740885,0.0048267103752120556,0.0048267103752120556,0.005150140873641856,0.005234273199358987,0.005396303848640558,0.005813638522822682,0.0,0.0,0.0,0.0,0.008340509486645453,0.008351336922952923,0.008351336922952923,0.009011851352747251,0.009179121447375049,0.009418890474885176,0.009953119342635054,0.0,0.0,0.0,0.0,-0.002691832736311761,1.0,0.648782936572544,0.8350488222597225,0.7768890467860866,0.5907614532838849,1.0311349363076867
Llama-3.1-8B-Instruct,metamath,layers.31.self_attn.o_proj,31,o_proj,0.018137085889356246,0.01792636282345468,0.01792636282345468,0.020254452348973065,0.020843853116476425,0.02214708829993496,0.023711374779203098,0.0,0.0,0.0,0.0,0.013975280316474405,0.013880034696645893,0.013880034696645893,0.015006747948404904,0.015368926977525989,0.01630391357672332,0.01717208562809565,0.0,0.0,0.0,0.0,0.016349129894515202,0.01616030437990372,0.01616030437990372,0.018256253611523714,0.018789510108231183,0.01995755915230133,0.021381313975812482,0.0,0.0,0.0,0.0,0.015508096763635472,0.015405367201694756,0.015405367201694756,0.016650673580931995,0.017053595193104037,0.018094092720199843,0.01905649332979217,0.0,0.0,0.0,0.0,0.012414064375613616,0.01228873329215091,0.01228873329215091,0.013455032085023376,0.013716780759932483,0.014470833748221267,0.015346720358914157,0.0,0.0,0.0,0.0,0.01924218836411541,0.019016846738323524,0.019016846738323524,0.021287202265412575,0.021964154870566913,0.023305633739182825,0.02492457362814297,0.0,0.0,0.0,0.0,-0.004161805572881837,1.0,0.7361651046820092,0.9011369296956269,0.8169964590899734,0.6533966701285858,1.0523114110332628
Llama-3.1-8B-Instruct,metamath,layers.31.self_attn.q_proj,31,q_proj,0.014916774754263167,0.015056436410285062,0.015056436410285062,0.016908664853799445,0.01732789139742393,0.019529590843192886,0.021431244608263556,0.0,0.0,0.0,0.0,0.008002945439486145,0.008018076492089231,0.008018076492089231,0.008595589395989792,0.008773470271326602,0.00908181756499043,0.009512721393305059,0.0,0.0,0.0,0.0,0.012211808953789777,0.012327243382272531,0.012327243382272531,0.013843818242021555,0.01418205115181737,0.01598540833136874,0.017542325680177724,0.0,0.0,0.0,0.0,0.009777143348965601,0.009794466243602439,0.009794466243602439,0.010501291365874028,0.010717724092576228,0.011096622420349079,0.01162269043655531,0.0,0.0,0.0,0.0,0.007324368846467108,0.0073601872334008505,0.0073601872334008505,0.008028021815837887,0.00812667100495944,0.00845848826689864,0.008936655803149686,0.0,0.0,0.0,0.0,0.015268370204452828,0.01540448974103601,0.01540448974103601,0.01719362313567899,0.017628319016288155,0.0197868297555425,0.021671648269915474,0.0,0.0,0.0,0.0,-0.006913829314777021,1.0,0.4650285629591637,0.8185224390884008,0.5681953354499922,0.4331113915705448,1.0131717512371374
Llama-3.1-8B-Instruct,metamath,layers.31.self_attn.v_proj,31,v_proj,0.024210744426349615,0.02431726281442099,0.02431726281442099,0.027012522556197904,0.02759863091839991,0.028765244820489845,0.029785535995308112,0.0,0.0,0.0,0.0,0.01626771308335684,0.016242151098545016,0.016242151098545016,0.017900239076077604,0.018127548024163793,0.018671957730468473,0.01890709572383704,0.0,0.0,0.0,0.0,0.0218600995469412,0.02195529182017216,0.02195529182017216,0.024392904110864373,0.02491729864541799,0.02597424634302885,0.026896863844209425,0.0,0.0,0.0,0.0,0.018011829448458045,0.017981914223262695,0.017981914223262695,0.019816363762001396,0.02007334395887854,0.020675327955635585,0.020936258170829655,0.0,0.0,0.0,0.0,0.014887965725820757,0.014937488724671006,0.014937488724671006,0.016445676155417536,0.016678602392384494,0.017323119225863923,0.017570359672270087,0.0,0.0,0.0,0.0,0.025092867444373862,0.02516125886816442,0.02516125886816442,0.027877082049223616,0.028387386168558484,0.02957077772855589,0.030554102756747487,0.0,0.0,0.0,0.0,-0.00794303134299278,1.0,0.6491152029816274,0.9029732409761057,0.7187607157408336,0.6022239453885839,1.0280036868482432
Llama-3.1-8B-Instruct,metamath,layers.4.mlp.down_proj,4,down_proj,0.04847439338897615,0.04846431303847545,0.04846431303847545,0.05219446529934306,0.05330044534212053,0.05485884341808898,0.0561347014211603,0.0,0.0,0.0,0.0,0.03408701377260511,0.03416717158776077,0.03416717158776077,0.03667889669838845,0.03748549986496377,0.0382555266812672,0.03869004252035955,0.0,0.0,0.0,0.0,0.03983077096394944,0.03982571802847875,0.03982571802847875,0.042875692296539133,0.04379649773685897,0.045072840956129165,0.046122233259511,0.0,0.0,0.0,0.0,0.04148108122394385,0.041575878085207824,0.041575878085207824,0.044635076280375746,0.04562284729724714,0.04655428389003067,0.04708333515050878,0.0,0.0,0.0,0.0,0.028456413814028397,0.028567164281199955,0.028567164281199955,0.030394456676057093,0.030933840265644625,0.03174510843309149,0.0320668052578125,0.0,0.0,0.0,0.0,0.051987792023201286,0.052186984310123405,0.052186984310123405,0.05576018057163319,0.05689426491994508,0.058760080893253075,0.05974219164984796,0.0,0.0,0.0,0.0,-0.014387379616371038,1.0,0.697344754239805,0.8216148600257764,0.8486194930365596,0.5786689338518566,1.071114103617389
Llama-3.1-8B-Instruct,metamath,layers.4.mlp.gate_proj,4,gate_proj,0.04734076039654621,0.047737958760210086,0.047737958760210086,0.05356662202674023,0.056586945499718364,0.05943346358299216,0.06457130318506094,0.0,0.0,0.0,0.0,0.021804799138525798,0.02190768580234846,0.02190768580234846,0.023464014881300517,0.023823572953995557,0.02439513308531081,0.026018502564779108,0.0,0.0,0.0,0.0,0.037636660861572094,0.037943391983276085,0.037943391983276085,0.04258580772706125,0.044986162225460744,0.04724416616634106,0.05131673798905356,0.0,0.0,0.0,0.0,0.027433720067104376,0.027558651035461477,0.027558651035461477,0.029518078047401378,0.02997062085143999,0.030693323041287853,0.03272600872742004,0.0,0.0,0.0,0.0,0.019371353902037366,0.019482796321676907,0.019482796321676907,0.020973578120271806,0.021387556511132694,0.021999385619659223,0.0238367543007131,0.0,0.0,0.0,0.0,0.04840185467802735,0.04878623690713149,0.04878623690713149,0.054634740316845815,0.05756862882485818,0.060340926217335715,0.06544255868305025,0.0,0.0,0.0,0.0,-0.025535961258020413,1.0,0.4104612387471874,0.7949085131202204,0.5164316731840485,0.37015149872494896,1.0152685470379224
Llama-3.1-8B-Instruct,metamath,layers.4.mlp.up_proj,4,up_proj,0.043169274604764704,0.04318901813544412,0.04318901813544412,0.046076045369288714,0.046734896479614846,0.048938983028989434,0.05040861055676357,0.0,0.0,0.0,0.0,0.036627944291919706,0.03658062017352975,0.03658062017352975,0.038246025622096703,0.03878778318793449,0.03979855561221053,0.04039298838022683,0.0,0.0,0.0,0.0,0.041003368405672265,0.04102054275755118,0.04102054275755118,0.04376263595733511,0.04439081273264754,0.04647031988092408,0.04788594703943139,0.0,0.0,0.0,0.0,0.03856658576049245,0.03851742606022843,0.03851742606022843,0.04026660474320638,0.04084714356201272,0.04190552078080063,0.042525937626751956,0.0,0.0,0.0,0.0,0.03336482566757846,0.03340888555040186,0.03340888555040186,0.03496322477996316,0.035565525459963394,0.036465467354285054,0.03704367794251885,0.0,0.0,0.0,0.0,0.045745632970651665,0.04570130224118961,0.04570130224118961,0.04845665711932014,0.04917726152690026,0.05162658060159918,0.05265610582030082,0.0,0.0,0.0,0.0,-0.006541330312845,1.0,0.8132280883040727,0.9495563047028782,0.856280988838234,0.7451210690807453,1.0549173155277405
Llama-3.1-8B-Instruct,metamath,layers.4.self_attn.k_proj,4,k_proj,0.005613259698796804,0.005665204360285378,0.005665204360285378,0.006062934982782091,0.0062037769970831325,0.006405219655135687,0.006775003437773269,0.0,0.0,0.0,0.0,0.003658894569861705,0.003672907074899389,0.003672907074899389,0.003868597238255101,0.003928856317077789,0.004091021600195194,0.004206240356394889,0.0,0.0,0.0,0.0,0.004770136916508641,0.004815074030916749,0.004815074030916749,0.005151494582325384,0.005271578183122684,0.005441448279714791,0.005757543457154885,0.0,0.0,0.0,0.0,0.004305434418231224,0.004321871907454592,0.004321871907454592,0.004552478654173686,0.004622953564634097,0.004814036088467007,0.00494958966144368,0.0,0.0,0.0,0.0,0.003218855371594723,0.003234910450329095,0.003234910450329095,0.003424837329051376,0.0034870699567044416,0.0036587984492659144,0.003758456959468527,0.0,0.0,0.0,0.0,0.005877700058179844,0.005927319091376895,0.005927319091376895,0.006302732490612395,0.006459613345339948,0.006663581483748508,0.007033602074844817,0.0,0.0,0.0,0.0,-0.0019543651289350996,1.0,0.63870121876539,0.8495334387715889,0.7515801717443251,0.5712213860351065,1.0403361387311156
Llama-3.1-8B-Instruct,metamath,layers.4.self_attn.o_proj,4,o_proj,0.0633544921233746,0.06268864157912918,0.06268864157912918,0.07183040576346685,0.07475209533509616,0.07968531191311211,0.08140569414558764,0.0,0.0,0.0,0.0,0.043374538683961364,0.04303713416407933,0.04303713416407933,0.046721232685927885,0.047887155013041784,0.05071720107987707,0.05164123079077384,0.0,0.0,0.0,0.0,0.05564696551964152,0.05506141022928818,0.05506141022928818,0.0631000334772532,0.06566141843313414,0.06999669493166001,0.07149319009621412,0.0,0.0,0.0,0.0,0.04938343663183069,0.049005879409462,0.049005879409462,0.05319307598866112,0.05452495229506331,0.057748762276554906,0.05879220137935464,0.0,0.0,0.0,0.0,0.03842560687386133,0.03825004180768361,0.03825004180768361,0.041618420354495214,0.04307474974754941,0.044947678962264426,0.04613296866863271,0.0,0.0,0.0,0.0,0.06649718457788961,0.06566953794358203,0.06566953794358203,0.0749156796443439,0.07765325884080944,0.08270888360314906,0.08368134431552861,0.0,0.0,0.0,0.0,-0.019979953439413237,1.0,0.6364686271816127,0.8784140169769751,0.7247102494814032,0.5640647929103274,1.0379439023007628
Llama-3.1-8B-Instruct,metamath,layers.4.self_attn.q_proj,4,q_proj,0.007816737080855538,0.007787691342468862,0.007787691342468862,0.008345020921461197,0.00855717944238817,0.008783225893719337,0.009253826714756271,0.0,0.0,0.0,0.0,0.005853246159319456,0.005840553938026373,0.005840553938026373,0.006129204365350775,0.006208645904124642,0.006305478955019276,0.006422230153026003,0.0,0.0,0.0,0.0,0.007133652451646463,0.007107201227468364,0.007107201227468364,0.007615625406424477,0.007809901828301964,0.008015680231786438,0.008446234936690037,0.0,0.0,0.0,0.0,0.0064144024560058585,0.0064005346462308235,0.0064005346462308235,0.006716854919820971,0.0068032216224609655,0.00690910579865053,0.007038240356357583,0.0,0.0,0.0,0.0,0.005270419523202377,0.005254713915053539,0.005254713915053539,0.005534844256803475,0.005604920890715863,0.005772229641779836,0.005845507148941992,0.0,0.0,0.0,0.0,0.008222030815441787,0.00820163198146116,0.00820163198146116,0.00872735384045099,0.008909532089506154,0.009148168516470163,0.009582518265746234,0.0,0.0,0.0,0.0,-0.0019634909215360827,1.0,0.717900123635459,0.9126123281786762,0.7866250831133761,0.6571878842268434,1.0415499529633854
Llama-3.1-8B-Instruct,metamath,layers.4.self_attn.v_proj,4,v_proj,0.07439464563297496,0.07354686782026126,0.07354686782026126,0.08168730143100467,0.08437215379286392,0.1001129147220573,0.10461716734181593,0.01171875,0.0,0.0,0.0,0.03332039961186761,0.03319695417690391,0.03319695417690391,0.03449423465752418,0.034984344174581454,0.03562367643364336,0.03633930190330188,0.0,0.0,0.0,0.0,0.05323592091888948,0.052626854951992576,0.052626854951992576,0.05846729635032047,0.06038399511122029,0.07164693435456114,0.07486911413800239,0.0,0.0,0.0,0.0,0.04656471983481329,0.04638812230621716,0.04638812230621716,0.048210222766948634,0.04888789381033373,0.04977486541184544,0.050786506490774944,0.0,0.0,0.0,0.0,0.028213412946196156,0.028192911151915842,0.028192911151915842,0.02951395638460928,0.030033937292693127,0.03128746343057063,0.0317019111550612,0.0,0.0,0.0,0.0,0.07645336420542126,0.07569619314204758,0.07569619314204758,0.08362804942945375,0.08625795048770926,0.10145556643330804,0.10591751389049199,0.015625,0.0,0.0,0.0,-0.04107424602110734,1.0,0.3558349742642604,0.7156612566268195,0.4971872565096622,0.3125217512389262,1.0134113736971733
Llama-3.1-8B-Instruct,metamath,layers.5.mlp.down_proj,5,down_proj,0.04891773591753737,0.04855610732704253,0.04855610732704253,0.053654570704895925,0.055591824940443915,0.059242132365918826,0.06114263067501562,0.0,0.0,0.0,0.0,0.032225663512857196,0.032441166232752686,0.032441166232752686,0.03462137188414791,0.03502892824033981,0.03584063794371136,0.03633250514023249,0.0,0.0,0.0,0.0,0.039598251692989785,0.03930396524229242,0.03930396524229242,0.04344371996718391,0.0449917813899848,0.04795107128501402,0.04948935676120617,0.0,0.0,0.0,0.0,0.039811030582995614,0.040072464418407464,0.040072464418407464,0.04276733073618494,0.043273922555434954,0.044281402734409565,0.044880680077768666,0.0,0.0,0.0,0.0,0.02698217050084923,0.027088314777126955,0.027088314777126955,0.029009447048439132,0.02951234945391467,0.030230107456245475,0.03049047316363592,0.0,0.0,0.0,0.0,0.05200641691489677,0.05163201766369656,0.05163201766369656,0.05638438618224665,0.05848790439369254,0.06170170383976393,0.06410979788228889,0.0,0.0,0.0,0.0,-0.016692072404680174,1.0,0.6049856160196215,0.8094082601354775,0.7474647006440983,0.5102805427313828,1.0415172677893016
Llama-3.1-8B-Instruct,metamath,layers.5.mlp.gate_proj,5,gate_proj,0.03538684839061859,0.03558953273066101,0.03558953273066101,0.04067108606668444,0.04196870984377507,0.04475659611207675,0.04595901138042527,0.0,0.0,0.0,0.0,0.022129014943358054,0.022075022442524978,0.022075022442524978,0.02396034829968216,0.02439697702384662,0.02506629377562641,0.025446268036406056,0.0,0.0,0.0,0.0,0.03126013801548541,0.031433613058950524,0.031433613058950524,0.035926135744045795,0.03707445791280306,0.039536240776196115,0.04060324630298095,0.0,0.0,0.0,0.0,0.025049009671954406,0.024987405592646984,0.024987405592646984,0.027124010837324134,0.027619370646758096,0.028369484847453916,0.02880727428825794,0.0,0.0,0.0,0.0,0.020083074012758044,0.020060299653330636,0.020060299653330636,0.021805118475735005,0.022419441471656566,0.02305852865945119,0.023433835165333854,0.0,0.0,0.0,0.0,0.03659886676631202,0.03673079738460403,0.03673079738460403,0.04176608391785043,0.04299313724115088,0.04577307030024775,0.046868827518303104,0.0,0.0,0.0,0.0,-0.01325783344726054,1.0,0.5600580909427723,0.8833612072998549,0.6338615380046502,0.5151984436374344,1.0227111593925866
Llama-3.1-8B-Instruct,metamath,layers.5.mlp.up_proj,5,up_proj,0.04267492840929061,0.04247806191437061,0.04247806191437061,0.04651136461902415,0.04760280138584897,0.04967568997580413,0.051849188426310956,0.0,0.0,0.0,0.0,0.032559818785496,0.032686003866634325,0.032686003866634325,0.03430876080277548,0.03469088102988027,0.035356129390771374,0.03632725512839381,0.0,0.0,0.0,0.0,0.03883045515392601,0.03864823441854603,0.03864823441854603,0.04231490322943129,0.043309869704441874,0.04520303527404991,0.0471670207168637,0.0,0.0,0.0,0.0,0.035780651339626726,0.03592134870738199,0.03592134870738199,0.03770546615347771,0.03811595716413755,0.03885228407751964,0.03992634922116262,0.0,0.0,0.0,0.0,0.029005226339456024,0.02911534326174201,0.02911534326174201,0.030863391349520708,0.031183968992964856,0.031977933031869195,0.03277606898867937,0.0,0.0,0.0,0.0,0.04517388403597911,0.04505774516053368,0.04505774516053368,0.048776393512989444,0.04982378410040853,0.05190953773525478,0.053864374155534925,0.0,0.0,0.0,0.0,-0.010115109623794612,1.0,0.7117390701164397,0.9099629073308747,0.782118659981244,0.6437340487358082,1.0449686307435027
Llama-3.1-8B-Instruct,metamath,layers.5.self_attn.k_proj,5,k_proj,0.00729567593548908,0.0072670248474639085,0.0072670248474639085,0.008160330379282415,0.0083731774441275,0.00858958699596358,0.009016939744265188,0.0,0.0,0.0,0.0,0.004544266172902334,0.004538604687436139,0.004538604687436139,0.004788811828564647,0.004834846962029432,0.004947384206494272,0.005044805189899784,0.0,0.0,0.0,0.0,0.00616262410261959,0.006139646870665071,0.006139646870665071,0.006894113804392456,0.007072780450767996,0.00725434154138992,0.0076140359228887055,0.0,0.0,0.0,0.0,0.0053794144636638355,0.005372648044708705,0.005372648044708705,0.005668705006388776,0.0057229513569705525,0.005856679794741353,0.005973687602651874,0.0,0.0,0.0,0.0,0.004047463554144855,0.004053041171526153,0.004053041171526153,0.004296916543958616,0.004341852484887066,0.0044501584460607075,0.0044991887465559086,0.0,0.0,0.0,0.0,0.007585553823707077,0.0075659988359436485,0.0075659988359436485,0.00841965689564046,0.008629102149748278,0.008836736486281733,0.009258658949069017,0.0,0.0,0.0,0.0,-0.002751409762586746,1.0,0.575974631704545,0.8445506803527202,0.6818348539334341,0.518087592354781,1.0287731517748517
Llama-3.1-8B-Instruct,metamath,layers.5.self_attn.o_proj,5,o_proj,0.06590612551104913,0.06498017501284203,0.06498017501284203,0.0762938082392233,0.07943266944264107,0.08542902735658045,0.0922544427705173,0.0,0.0,0.0,0.0,0.0463906622319895,0.04615486496645715,0.04615486496645715,0.04987537040192406,0.05079871545948125,0.05302909780813345,0.054216952013464347,0.0,0.0,0.0,0.0,0.058634413315063146,0.05781590105175298,0.05781590105175298,0.0678776743071221,0.07067156228918298,0.0760023627341561,0.08209265543155145,0.0,0.0,0.0,0.0,0.052142440543063856,0.05187604699411125,0.05187604699411125,0.056053747426134025,0.05709425439622808,0.05960356042131995,0.060927694651500365,0.0,0.0,0.0,0.0,0.041756489150143745,0.04159652084819692,0.04159652084819692,0.04558230244558066,0.04624457167539466,0.04848649090193215,0.050357153769008664,0.0,0.0,0.0,0.0,0.06896359181193133,0.06796374462849035,0.06796374462849035,0.07889551610468173,0.08174580698639564,0.08781146156553735,0.09472537412874354,0.0,0.0,0.0,0.0,-0.01951546327905962,1.0,0.620738634735828,0.8896550164023583,0.6976968164759141,0.5675645901895817,1.0278878770211515
Llama-3.1-8B-Instruct,metamath,layers.5.self_attn.q_proj,5,q_proj,0.010171976850437676,0.010153372106205946,0.010153372106205946,0.011023581669970257,0.011200410988255752,0.012011100553069221,0.012259160094228585,0.0,0.0,0.0,0.0,0.00807151604147497,0.008101035448272747,0.008101035448272747,0.008461433163208649,0.008604028064042873,0.008797319545572753,0.008843033135611548,0.0,0.0,0.0,0.0,0.00936149524724027,0.009344252564400104,0.009344252564400104,0.010146852973785144,0.01030803586843759,0.011054111930819864,0.011283793475587946,0.0,0.0,0.0,0.0,0.008770960218020957,0.008803038424411446,0.008803038424411446,0.009196248840985688,0.009350518142784717,0.009558303633836274,0.0096091465898731,0.0,0.0,0.0,0.0,0.007223912172670885,0.007234886010137623,0.007234886010137623,0.00758684340387226,0.007692740502033875,0.008002357824967485,0.008020411253339903,0.0,0.0,0.0,0.0,0.010791082113295821,0.010783309565595228,0.010783309565595228,0.011603658084944747,0.01183843367406614,0.012569168115395279,0.012784605017714275,0.0,0.0,0.0,0.0,-0.002100460808962705,1.0,0.7324324283776608,0.9203246515154004,0.7957891611684011,0.6662468430440894,1.0464626501010728
