base_model,task,layer,modules,lora_mean,lora_median,lora_p50,lora_p90,lora_p95,lora_p99,lora_max,lora_fraction_gt_0p10,lora_fraction_gt_0p25,lora_fraction_gt_0p50,lora_fraction_gt_1p00,hns_mean,hns_median,hns_p50,hns_p90,hns_p95,hns_p99,hns_max,hns_fraction_gt_0p10,hns_fraction_gt_0p25,hns_fraction_gt_0p50,hns_fraction_gt_1p00,scalar_shrink_mean,scalar_shrink_median,scalar_shrink_p50,scalar_shrink_p90,scalar_shrink_p95,scalar_shrink_p99,scalar_shrink_max,scalar_shrink_fraction_gt_0p10,scalar_shrink_fraction_gt_0p25,scalar_shrink_fraction_gt_0p50,scalar_shrink_fraction_gt_1p00,shape_only_mean,shape_only_median,shape_only_p50,shape_only_p90,shape_only_p95,shape_only_p99,shape_only_max,shape_only_fraction_gt_0p10,shape_only_fraction_gt_0p25,shape_only_fraction_gt_0p50,shape_only_fraction_gt_1p00,head_only_mean,head_only_median,head_only_p50,head_only_p90,head_only_p95,head_only_p99,head_only_max,head_only_fraction_gt_0p10,head_only_fraction_gt_0p25,head_only_fraction_gt_0p50,head_only_fraction_gt_1p00,tail_only_mean,tail_only_median,tail_only_p50,tail_only_p90,tail_only_p95,tail_only_p99,tail_only_max,tail_only_fraction_gt_0p10,tail_only_fraction_gt_0p25,tail_only_fraction_gt_0p50,tail_only_fraction_gt_1p00,paired_mean_delta,paired_fraction_hns_lower,hns_to_lora_p99_ratio,scalar_shrink_to_lora_p99_ratio,shape_only_to_lora_p99_ratio,head_only_to_lora_p99_ratio,tail_only_to_lora_p99_ratio
Qwen3-8B,commonsense,25,7,0.045135783339086494,0.04686535081092598,0.04686535081092598,0.05006938508836287,0.05049176745454661,0.05144176623260363,0.05168389440966221,0.0,0.0,0.0,0.0,0.021679667733597627,0.022254016767456194,0.022254016767456194,0.023047462901517973,0.023260558888933115,0.023549642638244668,0.02389817923347371,0.0,0.0,0.0,0.0,0.02493711842209472,0.025876489720269777,0.025876489720269777,0.02731882701855208,0.02770294494002453,0.028228082760945124,0.028516550608904304,0.0,0.0,0.0,0.0,0.0402834931563534,0.041419645833447316,0.041419645833447316,0.04321725430354209,0.04372492567682574,0.04437138906346671,0.04498324173064725,0.0,0.0,0.0,0.0,0.01668439364715285,0.017211821245647765,0.017211821245647765,0.017952487905095127,0.018132664840589358,0.018345072508337713,0.01867702238954526,0.0,0.0,0.0,0.0,0.04721486026461036,0.04895911012271634,0.04895911012271634,0.05211587987350978,0.05249083576767408,0.053478143878463676,0.05368053484489723,0.0,0.0,0.0,0.0,-0.02345611560548887,1.0,0.4577922642033815,0.5487385995517053,0.8625557074155098,0.3566182472309954,1.039586075576258
Qwen3-8B,commonsense,26,7,0.037021592142960594,0.03708560888569476,0.03708560888569476,0.040459343900348076,0.041414070666790606,0.04268382853571184,0.04345788573256402,0.0,0.0,0.0,0.0,0.018144052314990777,0.018540502905236185,0.018540502905236185,0.018960482016536488,0.019103894588700873,0.019242128790321247,0.01974234463110276,0.0,0.0,0.0,0.0,0.021893541911560677,0.02190192138477346,0.02190192138477346,0.023882227657502662,0.02448399786830724,0.025165199092231316,0.025553719357514177,0.0,0.0,0.0,0.0,0.03018273873490325,0.030884983982813766,0.030884983982813766,0.03163660657545943,0.03185922313862935,0.03209049975588601,0.03287653945377157,0.0,0.0,0.0,0.0,0.013929268803117241,0.014227644152722416,0.014227644152722416,0.01465318788665677,0.014755410811625406,0.015042502485225399,0.015517925129455446,0.0,0.0,0.0,0.0,0.038798879960393974,0.038969357802902546,0.038969357802902546,0.04210208589634446,0.04306428906310273,0.044351869278066856,0.04499609534276737,0.0,0.0,0.0,0.0,-0.01887753982796981,1.0,0.45080606521090605,0.5895722093245831,0.7518186830180235,0.3524168988880635,1.0390789861073364
Qwen3-8B,commonsense,27,7,0.04641695950641804,0.048870619757821684,0.048870619757821684,0.052143779254481194,0.052751116685544316,0.054821759111284285,0.05678956766110292,0.0,0.0,0.0,0.0,0.017856253990975797,0.01828990673686031,0.01828990673686031,0.018847703085613374,0.018969810307653337,0.019417243953502788,0.019652951802009187,0.0,0.0,0.0,0.0,0.025495012184489914,0.026599955295256245,0.026599955295256245,0.02812173897467935,0.02854947282529019,0.029412418831473316,0.03025660572038307,0.0,0.0,0.0,0.0,0.02856720771151981,0.029367836943230717,0.029367836943230717,0.030263080738295672,0.03044529018661162,0.030982055614694817,0.03198875204848924,0.0,0.0,0.0,0.0,0.014314222533860412,0.0146791734025257,0.0146791734025257,0.01518091595688419,0.015354033121496679,0.01581255056339294,0.016083694849184125,0.0,0.0,0.0,0.0,0.04764034826546516,0.05004901185567008,0.05004901185567008,0.05328251333234831,0.05384885777701575,0.055910863790946355,0.05790137936649716,0.0,0.0,0.0,0.0,-0.02856070551544224,1.0,0.3541886336424769,0.5365099425534338,0.565141580951524,0.2884356653221321,1.0198662847985462
Qwen3-8B,commonsense,28,7,0.04438695934636459,0.046247548596370536,0.046247548596370536,0.04931731298831039,0.04987298439215659,0.05171998755581025,0.05449565057715819,0.0,0.0,0.0,0.0,0.01855546613946653,0.018971740239894584,0.018971740239894584,0.019573101900472532,0.01971837725952047,0.020127320400873353,0.020375158404085825,0.0,0.0,0.0,0.0,0.02433744353313967,0.02520185637899011,0.02520185637899011,0.026771041705405632,0.027139313679314627,0.02851866294088454,0.0293119652092295,0.0,0.0,0.0,0.0,0.03385465182124147,0.03464305474982228,0.03464305474982228,0.035919665078437746,0.036189961064775455,0.036696986726630965,0.03757659149259201,0.0,0.0,0.0,0.0,0.014232008259788459,0.014657209035755132,0.014657209035755132,0.015252923927503503,0.015465731236592548,0.01585782347772526,0.016211553229046324,0.0,0.0,0.0,0.0,0.04597821425769015,0.04779557055893581,0.04779557055893581,0.05081749397001167,0.05137989035291147,0.053174824400949165,0.05588431653788658,0.0,0.0,0.0,0.0,-0.025831493206898058,1.0,0.3891594207975064,0.5514050619233133,0.7095320099803157,0.30660918973759077,1.0281291027684225
Qwen3-8B,commonsense,29,7,0.02798523616901882,0.0291682674335243,0.0291682674335243,0.030531690104018187,0.030933173711008833,0.03167799934702306,0.0324972185267757,0.0,0.0,0.0,0.0,0.015906585676599434,0.016386865724267317,0.016386865724267317,0.017140400519565772,0.017691891438053102,0.01808569567723261,0.018236056341076202,0.0,0.0,0.0,0.0,0.01975408978071034,0.02054529072567716,0.02054529072567716,0.021628647249168013,0.022016821186351433,0.02250212655308169,0.022637807022325686,0.0,0.0,0.0,0.0,0.022559191182296046,0.023262268911381827,0.023262268911381827,0.024363576591920025,0.025067537828367046,0.02559686597005021,0.02586773998050728,0.0,0.0,0.0,0.0,0.013144149969821495,0.013620244047629015,0.013620244047629015,0.014394204783594112,0.01498546046671589,0.015385285044631093,0.015512877971063488,0.0,0.0,0.0,0.0,0.029386017425354474,0.030563379010923618,0.030563379010923618,0.03188837030610614,0.03232768835348078,0.03303860781945235,0.033846301355143237,0.0,0.0,0.0,0.0,-0.012078650492419386,1.0,0.5709229133793834,0.7103392580629093,0.8080329092012458,0.48567729533957843,1.0429512122127482
Qwen3-8B,commonsense,30,7,0.040097266969778,0.040815837880697724,0.040815837880697724,0.043754661507634116,0.04441079027876524,0.04610080595575295,0.050020894062189264,0.0,0.0,0.0,0.0,0.01542242984396577,0.015718784598003244,0.015718784598003244,0.016538970622134993,0.01742095015820909,0.01839946444132187,0.018869378379263228,0.0,0.0,0.0,0.0,0.020143581016345447,0.020544851422833556,0.020544851422833556,0.02178157008226842,0.02214759316445187,0.02295992009613664,0.024502915725298783,0.0,0.0,0.0,0.0,0.030689096232529398,0.031251429077051904,0.031251429077051904,0.033011995410493156,0.035083747100525,0.03742446507686717,0.03846924267301714,0.0,0.0,0.0,0.0,0.011576501282849677,0.011770104399866975,0.011770104399866975,0.012605553301240385,0.013953466625707046,0.0150993128370712,0.01564570902176242,0.0,0.0,0.0,0.0,0.04137859181461707,0.04217698384341491,0.04217698384341491,0.04494433769862845,0.04562912871411205,0.047313581674078516,0.05111335970655847,0.0,0.0,0.0,0.0,-0.02467483712581223,1.0,0.39911372610234785,0.498037281998352,0.8117963298252695,0.32752817492091907,1.0263070393929679
Qwen3-8B,commonsense,31,7,0.05136715623771026,0.052591960812759464,0.052591960812759464,0.05666358889358,0.06709922521222682,0.07267218057970931,0.07544039235566659,0.0,0.0,0.0,0.0,0.015847679106071374,0.01609654154333311,0.01609654154333311,0.016543005128731393,0.017182201211769423,0.017587202365645704,0.01797782297290884,0.0,0.0,0.0,0.0,0.025809668189635225,0.02643252694375158,0.02643252694375158,0.02835897873068502,0.032626462785887766,0.03522693912893408,0.036375038235685664,0.0,0.0,0.0,0.0,0.03123484646829907,0.03170054085509286,0.03170054085509286,0.032671804313353224,0.034170249652861605,0.0349904645563901,0.035865621327590275,0.0,0.0,0.0,0.0,0.011734711695058343,0.011914685027835875,0.011914685027835875,0.012446000049691677,0.01364990288263256,0.01405435211502425,0.014458417653065847,0.0,0.0,0.0,0.0,0.05246575059861072,0.05365946452008856,0.05365946452008856,0.057661896600975086,0.0680198868334125,0.07343462100289283,0.07616466139767923,0.0,0.0,0.0,0.0,-0.03551947713163888,1.0,0.24200735722186656,0.48473761001702675,0.48148361969146325,0.1933938407092238,1.0104915033111914
Qwen3-8B,commonsense,32,7,0.04825784819052144,0.048990992166379255,0.048990992166379255,0.052089572893732464,0.052961946093581576,0.05390397379970441,0.055260757857150754,0.0,0.0,0.0,0.0,0.017698026432615484,0.01805214503807983,0.01805214503807983,0.018631339492568105,0.019246450020219734,0.01960831828426827,0.01981636051435396,0.0,0.0,0.0,0.0,0.030260703127403817,0.030825394695697395,0.030825394695697395,0.03252570554590295,0.03399980392716344,0.03489491422009552,0.035764483489086306,0.0,0.0,0.0,0.0,0.027671953465723022,0.02816039486391988,0.02816039486391988,0.029151295664239255,0.02978502667565683,0.030387239597073783,0.03071604019404723,0.0,0.0,0.0,0.0,0.015619315239430557,0.0159749158336156,0.0159749158336156,0.01651356685991344,0.01716779716547409,0.01755550536501857,0.017797443566127044,0.0,0.0,0.0,0.0,0.04895545137574918,0.04966781106673516,0.04966781106673516,0.05277872563218794,0.05364753230217712,0.05461486628925884,0.05591210220070664,0.0,0.0,0.0,0.0,-0.030559821757905954,1.0,0.3637638730889966,0.6473532795514766,0.5637291178195181,0.3256810978398561,1.0131881276915864
Qwen3-8B,commonsense,33,7,0.042477853886999345,0.044054500481416375,0.044054500481416375,0.04771547363896389,0.04817339281213805,0.04921739338078895,0.05032857457476737,0.0,0.0,0.0,0.0,0.015654968899001045,0.0159623488969285,0.0159623488969285,0.016455155703927346,0.017088353759026204,0.017393476668484346,0.017573836908152642,0.0,0.0,0.0,0.0,0.025118217226184972,0.02612118070869296,0.02612118070869296,0.02770783559830569,0.027935111313159424,0.028338152149951185,0.02867022553900442,0.0,0.0,0.0,0.0,0.02591624295527179,0.026373114869082323,0.026373114869082323,0.027336215863082707,0.02872625312538977,0.029290528749608993,0.029634194360826215,0.0,0.0,0.0,0.0,0.012967420642617623,0.013301266590433212,0.013301266590433212,0.013817288363195753,0.014452624246224625,0.014746322042513058,0.01494829791564791,0.0,0.0,0.0,0.0,0.04337831902056491,0.04494690752640039,0.04494690752640039,0.04855007984792076,0.048983252500265216,0.05006535597251091,0.051196037236275006,0.0,0.0,0.0,0.0,-0.026822884987998293,1.0,0.35340101280685765,0.5757751519001092,0.5951255590273089,0.2996160712620957,1.0172289211897383
Qwen3-8B,commonsense,34,7,0.11310014639738772,0.11290026429810979,0.11290026429810979,0.12280945902544341,0.1271666693369395,0.13725551880889073,0.1426111656928895,0.91796875,0.0,0.0,0.0,0.019743196263149486,0.019744781725259362,0.019744781725259362,0.021016778999137065,0.021633493132212973,0.022939246585567015,0.023423565938665483,0.0,0.0,0.0,0.0,0.05541145674428481,0.05532646408996311,0.05532646408996311,0.06013191777841773,0.06197096661570498,0.06684652296045716,0.06940621568874071,0.0,0.0,0.0,0.0,0.039025191124756754,0.039023229964532516,0.039023229964532516,0.04163830714943494,0.04293884962033909,0.04567161668424954,0.04668241183815401,0.0,0.0,0.0,0.0,0.01808663771602522,0.01812889465508414,0.01812889465508414,0.019474188083242347,0.019934926962488247,0.021391912348597563,0.021968480319361522,0.0,0.0,0.0,0.0,0.11337702826974502,0.11315424622024428,0.11315424622024428,0.12306765306859632,0.12743851186973718,0.1375160129028558,0.14284362383294302,0.91796875,0.0,0.0,0.0,-0.09335695013423824,1.0,0.1671280454486259,0.48702247851710556,0.3327488546951684,0.15585466095817127,1.0018978770123466
Qwen3-8B,commonsense,35,7,0.04698525610712981,0.04874876295970362,0.04874876295970362,0.050430576988425645,0.05082414709798577,0.05153152782115016,0.052040555730844366,0.0,0.0,0.0,0.0,0.011493413249441278,0.011645068725939619,0.011645068725939619,0.01188922098841934,0.011930387088701328,0.012069427795872249,0.012107760138832887,0.0,0.0,0.0,0.0,0.024062077735140183,0.024926431269941297,0.024926431269941297,0.025781035780457567,0.02595177571301676,0.026374733916050896,0.026588358404840917,0.0,0.0,0.0,0.0,0.022443354298773498,0.02274558579278363,0.02274558579278363,0.023241470548573808,0.023308652760558043,0.02358054702713589,0.023672822927295938,0.0,0.0,0.0,0.0,0.009879325893416198,0.010075952590416347,0.010075952590416347,0.01032172322873643,0.010366017385912724,0.010500086031924776,0.010540350141152947,0.0,0.0,0.0,0.0,0.047352584206494026,0.049106745415745945,0.049106745415745945,0.05075869048289145,0.051170002984982504,0.05186614004042675,0.05238315536691564,0.0,0.0,0.0,0.0,-0.03549184285768853,1.0,0.23421443737824857,0.5118174257823164,0.4575945644184392,0.20376042543056933,1.0064933494779724
Llama-3.1-8B-Instruct,magicoder,0,7,0.0019592372375036066,0.00198219395566882,0.00198219395566882,0.0021968074646991605,0.002271351526500468,0.002330692764388994,0.0025121823569310997,0.0,0.0,0.0,0.0,0.001085782272639335,0.0010969274292653456,0.0010969274292653456,0.0011797476896941166,0.0012107790898415198,0.0012740393262406552,0.0013472483606208467,0.0,0.0,0.0,0.0,0.0017662076917925105,0.0017899178863354612,0.0017899178863354612,0.0019971608534548237,0.0020667677108594067,0.0021238649277360625,0.002300007384351585,0.0,0.0,0.0,0.0,0.0011916854897794267,0.0012024734344024076,0.0012024734344024076,0.0012891537775157856,0.0013212262696708265,0.0013895313175033418,0.0014641056568456602,0.0,0.0,0.0,0.0,0.001023976748000382,0.001034028123891595,0.001034028123891595,0.0011226066054626264,0.0011540160388613017,0.001213497124147598,0.0012926606834650378,0.0,0.0,0.0,0.0,0.001992199502631937,0.0020149012892364416,0.0020149012892364416,0.00222502483920755,0.0022997623911309045,0.002360047198538252,0.002540316421851493,0.0,0.0,0.0,0.0,-0.0008734549648642719,1.0,0.546635466375875,0.9112590729189685,0.5961881114208617,0.5206594119520185,1.012594724880846
Llama-3.1-8B-Instruct,magicoder,1,7,0.00267155458317095,0.002683761696654536,0.002683761696654536,0.0028131894843908076,0.002863849903588146,0.002930477113024061,0.0029624872167324135,0.0,0.0,0.0,0.0,0.0010556551742436338,0.0010619767407722223,0.0010619767407722223,0.0011032764362536866,0.0011183158569313184,0.00114692513271574,0.001168569711453539,0.0,0.0,0.0,0.0,0.0020811636522512986,0.0020956395647250686,0.0020956395647250686,0.0022149125022207427,0.002234537509259501,0.0022946677207764557,0.002326258027360977,0.0,0.0,0.0,0.0,0.0012614360043811002,0.0012663100718733828,0.0012663100718733828,0.0013123113215957648,0.0013238532432808035,0.0013577533677395742,0.0013855502040871516,0.0,0.0,0.0,0.0,0.000990285791992789,0.0009964658254402745,0.0009964658254402745,0.001042486626051829,0.0010549008570900685,0.0010865254748602198,0.0011084286388156686,0.0,0.0,0.0,0.0,0.0026958646658461764,0.002708155230576487,0.002708155230576487,0.0028349512324087464,0.002886945517071164,0.0029526792993958034,0.0029845696953804163,0.0,0.0,0.0,0.0,-0.0016158994089273161,1.0,0.39137829386839607,0.783035537311707,0.463321607838275,0.37076743238543725,1.0075763043065815
Llama-3.1-8B-Instruct,magicoder,2,7,0.0038659066000054235,0.0038605265909843704,0.0038605265909843704,0.004167671448490177,0.004330210071043734,0.004518260119853169,0.004797725483450637,0.0,0.0,0.0,0.0,0.0016530909019882288,0.0016449049349773776,0.0016449049349773776,0.001763754235001138,0.0018221284908092113,0.0019059966214382826,0.002000981435719614,0.0,0.0,0.0,0.0,0.0032258149358970287,0.003218258045578529,0.003218258045578529,0.0035023774624052756,0.0036399619811273744,0.0038046265360703207,0.004047602771630025,0.0,0.0,0.0,0.0,0.0019362340650532143,0.0019290378177342598,0.0019290378177342598,0.0020593752520532047,0.0021232439521530885,0.002215755063926503,0.002323159806889812,0.0,0.0,0.0,0.0,0.0015320999426028212,0.0015234852877559317,0.0015234852877559317,0.001644153160831579,0.0017046095920840805,0.0017851637841405428,0.0018828751521355682,0.0,0.0,0.0,0.0,0.003915797155539386,0.003910259930050593,0.003910259930050593,0.004213014144356847,0.00437879874211274,0.004567274773215179,0.004845691287912609,0.0,0.0,0.0,0.0,-0.0022128156980171947,1.0,0.42184304818205604,0.8420556663731793,0.490400066651875,0.39509982532801935,1.010848125619559
Llama-3.1-8B-Instruct,magicoder,3,7,0.005528575322112789,0.005537806178585418,0.005537806178585418,0.006441940882462222,0.006615503630553806,0.007107937677325386,0.007753058672595211,0.0,0.0,0.0,0.0,0.0019941147555389716,0.0019951693456131073,0.0019951693456131073,0.0022136917777215814,0.002265397081192392,0.002380861431040676,0.0025502816342719645,0.0,0.0,0.0,0.0,0.004457360391302588,0.004468774777521186,0.004468774777521186,0.005207639224081284,0.005357461234669951,0.005756125794231042,0.006295623038987198,0.0,0.0,0.0,0.0,0.0024633952378072975,0.002463146010787461,0.002463146010787461,0.0027305415346515,0.0027897891792274684,0.0029296864902568455,0.003133655834708595,0.0,0.0,0.0,0.0,0.0018578193542468364,0.0018577811142712506,0.0018577811142712506,0.0020879996446247742,0.0021372632827744435,0.0022565301514848096,0.0024357737869970075,0.0,0.0,0.0,0.0,0.005576442359065931,0.00558446932014374,0.00558446932014374,0.006486035989409267,0.006656653056940364,0.007148691387692912,0.007790742916684678,0.0,0.0,0.0,0.0,-0.003534460566573817,1.0,0.3349581185321478,0.8098165819029788,0.41217109986806244,0.3174662263406211,1.0057335491977557
Llama-3.1-8B-Instruct,magicoder,4,7,0.005943805602448789,0.0059490544434400855,0.0059490544434400855,0.006735273914004872,0.0069181004271814325,0.007335194433253635,0.007884359581367904,0.0,0.0,0.0,0.0,0.0021783342549434297,0.002180066671640707,0.002180066671640707,0.002377711544785402,0.0024758502683735095,0.002571584874939014,0.002699562612415852,0.0,0.0,0.0,0.0,0.004835619557416531,0.004835771813284239,0.004835771813284239,0.005498677387690018,0.005675055272999011,0.006000053805959473,0.006472437267464519,0.0,0.0,0.0,0.0,0.0026538314278614847,0.0026558556462050083,0.0026558556462050083,0.002891728154400027,0.0030027696758328786,0.0031125242636536286,0.0032729829425335332,0.0,0.0,0.0,0.0,0.0020334254936380082,0.0020401895021315173,0.0020401895021315173,0.0022407104642842924,0.002333262368013663,0.002443292506987449,0.002565778289149951,0.0,0.0,0.0,0.0,0.005994653597894321,0.005997931533185509,0.005997931533185509,0.006781486390606637,0.006967886021428838,0.007382613336307086,0.007926953430332456,0.0,0.0,0.0,0.0,-0.003765471347505359,1.0,0.3505816919154724,0.8179815628006549,0.4243274383489003,0.3330917168208846,1.0064645734322297
