checkpoint	benchmark	level	comparison	metric	mean_difference	ci_low	ci_high	bootstrap_defined	bootstrap_resamples	uncertainty
Qwen3-8B/tulu/seed43	tulu	atomic_benchmark	hns_f4_s1 minus scalar_e	new_damage_rate	-0.0036968576709796672	-0.016635859519408505	0.009242144177449169	2000	2000	paired test samples conditional on one fixed source checkpoint
Qwen3-8B/tulu/seed43	tulu	atomic_benchmark	hns_f4_s1 minus flat_e	recovery_rate	-0.07999999999999996	-0.18757440476190476	0.023269656699889223	2000	2000	paired test samples conditional on one fixed source checkpoint
Qwen3-8B/tulu/seed43	tulu	atomic_benchmark	hns_f4_s1 minus flat_e	retention_rate	0.032258064516129004	0.0	0.11111111111111105	2000	2000	paired test samples conditional on one fixed source checkpoint
Qwen3-8B/tulu/seed43	tulu	atomic_benchmark	hns_f4_s1 minus flat_e	new_success_rate	-0.0073937153419593345	-0.020332717190388167	0.0036968576709796655	2000	2000	paired test samples conditional on one fixed source checkpoint
Qwen3-8B/tulu/seed43	tulu	atomic_benchmark	hns_f4_s1 minus flat_e	new_damage_rate	0.0	-0.0073937153419593345	0.0073937153419593345	2000	2000	paired test samples conditional on one fixed source checkpoint
Qwen3-8B/tulu/seed43	tulu	atomic_benchmark	scalar_e minus flat_e	recovery_rate	-0.020000000000000018	-0.12700101317122592	0.07692307692307687	2000	2000	paired test samples conditional on one fixed source checkpoint
Qwen3-8B/tulu/seed43	tulu	atomic_benchmark	scalar_e minus flat_e	retention_rate	-0.09677419354838712	-0.21621621621621623	0.0	2000	2000	paired test samples conditional on one fixed source checkpoint
Qwen3-8B/tulu/seed43	tulu	atomic_benchmark	scalar_e minus flat_e	new_success_rate	-0.009242144177449167	-0.022181146025878003	0.0018484288354898327	2000	2000	paired test samples conditional on one fixed source checkpoint
Qwen3-8B/tulu/seed43	tulu	atomic_benchmark	scalar_e minus flat_e	new_damage_rate	0.0036968576709796672	-0.007393715341959336	0.0166358595194085	2000	2000	paired test samples conditional on one fixed source checkpoint
Qwen3-8B/tulu/seed43	winogrande	atomic_benchmark	hns_f4_s1 minus scalar_e	recovery_rate	0.0547945205479452	-0.028169014084507032	0.14121848739495776	2000	2000	paired test samples conditional on one fixed source checkpoint
Qwen3-8B/tulu/seed43	winogrande	atomic_benchmark	hns_f4_s1 minus scalar_e	retention_rate	-0.044117647058823484	-0.08956753119647667	0.0	2000	2000	paired test samples conditional on one fixed source checkpoint
Qwen3-8B/tulu/seed43	winogrande	atomic_benchmark	hns_f4_s1 minus scalar_e	new_success_rate	-0.003157063930544594	-0.007103393843725336	0.0	2000	2000	paired test samples conditional on one fixed source checkpoint
Qwen3-8B/tulu/seed43	winogrande	atomic_benchmark	hns_f4_s1 minus scalar_e	new_damage_rate	0.0	-0.002367797947908445	0.0023677979479084454	2000	2000	paired test samples conditional on one fixed source checkpoint
Qwen3-8B/tulu/seed43	winogrande	atomic_benchmark	hns_f4_s1 minus flat_e	recovery_rate	-0.0136986301369863	-0.06329616234679526	0.03125	2000	2000	paired test samples conditional on one fixed source checkpoint
Qwen3-8B/tulu/seed43	winogrande	atomic_benchmark	hns_f4_s1 minus flat_e	retention_rate	0.007352941176470562	-0.023622047244094557	0.039999999999999925	2000	2000	paired test samples conditional on one fixed source checkpoint
Qwen3-8B/tulu/seed43	winogrande	atomic_benchmark	hns_f4_s1 minus flat_e	new_success_rate	0.0	0.0	0.0	2000	2000	paired test samples conditional on one fixed source checkpoint
Qwen3-8B/tulu/seed43	winogrande	atomic_benchmark	hns_f4_s1 minus flat_e	new_damage_rate	0.0	0.0	0.0	2000	2000	paired test samples conditional on one fixed source checkpoint
Qwen3-8B/tulu/seed43	winogrande	atomic_benchmark	scalar_e minus flat_e	recovery_rate	-0.0684931506849315	-0.16666666666666669	0.027787558685445968	2000	2000	paired test samples conditional on one fixed source checkpoint
Qwen3-8B/tulu/seed43	winogrande	atomic_benchmark	scalar_e minus flat_e	retention_rate	0.051470588235294046	0.007246376811594235	0.10074050134892079	2000	2000	paired test samples conditional on one fixed source checkpoint
Qwen3-8B/tulu/seed43	winogrande	atomic_benchmark	scalar_e minus flat_e	new_success_rate	0.003157063930544594	0.0	0.007103393843725336	2000	2000	paired test samples conditional on one fixed source checkpoint
Qwen3-8B/tulu/seed43	winogrande	atomic_benchmark	scalar_e minus flat_e	new_damage_rate	0.0	-0.0023677979479084454	0.002367797947908445	2000	2000	paired test samples conditional on one fixed source checkpoint
Qwen3-8B/tulu/seed44	arc_challenge	atomic_benchmark	hns_f4_s1 minus scalar_e	recovery_rate	-0.125	-0.3125	0.0	2000	2000	paired test samples conditional on one fixed source checkpoint
Qwen3-8B/tulu/seed44	arc_challenge	atomic_benchmark	hns_f4_s1 minus scalar_e	retention_rate	0.031746031746031744	0.0	0.0847457627118644	2000	2000	paired test samples conditional on one fixed source checkpoint
Qwen3-8B/tulu/seed44	arc_challenge	atomic_benchmark	hns_f4_s1 minus scalar_e	new_success_rate	0.0	-0.002559726962457338	0.002559726962457338	2000	2000	paired test samples conditional on one fixed source checkpoint
Qwen3-8B/tulu/seed44	arc_challenge	atomic_benchmark	hns_f4_s1 minus scalar_e	new_damage_rate	0.0	0.0	0.0	2000	2000	paired test samples conditional on one fixed source checkpoint
Qwen3-8B/tulu/seed44	arc_challenge	atomic_benchmark	hns_f4_s1 minus flat_e	recovery_rate	0.0	0.0	0.0	2000	2000	paired test samples conditional on one fixed source checkpoint
Qwen3-8B/tulu/seed44	arc_challenge	atomic_benchmark	hns_f4_s1 minus flat_e	retention_rate	0.0	0.0	0.0	2000	2000	paired test samples conditional on one fixed source checkpoint
Qwen3-8B/tulu/seed44	arc_challenge	atomic_benchmark	hns_f4_s1 minus flat_e	new_success_rate	0.0	0.0	0.0	2000	2000	paired test samples conditional on one fixed source checkpoint
Qwen3-8B/tulu/seed44	arc_challenge	atomic_benchmark	hns_f4_s1 minus flat_e	new_damage_rate	0.0	0.0	0.0	2000	2000	paired test samples conditional on one fixed source checkpoint
Qwen3-8B/tulu/seed44	arc_challenge	atomic_benchmark	scalar_e minus flat_e	recovery_rate	0.125	0.0	0.3125	2000	2000	paired test samples conditional on one fixed source checkpoint
Qwen3-8B/tulu/seed44	arc_challenge	atomic_benchmark	scalar_e minus flat_e	retention_rate	-0.031746031746031744	-0.0847457627118644	0.0	2000	2000	paired test samples conditional on one fixed source checkpoint
Qwen3-8B/tulu/seed44	arc_challenge	atomic_benchmark	scalar_e minus flat_e	new_success_rate	0.0	-0.002559726962457338	0.002559726962457338	2000	2000	paired test samples conditional on one fixed source checkpoint
Qwen3-8B/tulu/seed44	arc_challenge	atomic_benchmark	scalar_e minus flat_e	new_damage_rate	0.0	0.0	0.0	2000	2000	paired test samples conditional on one fixed source checkpoint
Qwen3-8B/tulu/seed44	arc_easy	atomic_benchmark	hns_f4_s1 minus scalar_e	recovery_rate	0.0	0.0	0.0	2000	2000	paired test samples conditional on one fixed source checkpoint
Qwen3-8B/tulu/seed44	arc_easy	atomic_benchmark	hns_f4_s1 minus scalar_e	retention_rate	0.0	-0.049180327868852514	0.0491803278688524	2000	2000	paired test samples conditional on one fixed source checkpoint
Qwen3-8B/tulu/seed44	arc_easy	atomic_benchmark	hns_f4_s1 minus scalar_e	new_success_rate	0.0008417508417508414	0.0	0.0021043771043771048	2000	2000	paired test samples conditional on one fixed source checkpoint
Qwen3-8B/tulu/seed44	arc_easy	atomic_benchmark	hns_f4_s1 minus scalar_e	new_damage_rate	-0.00042087542087542086	-0.0012626262626262627	0.0	2000	2000	paired test samples conditional on one fixed source checkpoint
Qwen3-8B/tulu/seed44	arc_easy	atomic_benchmark	hns_f4_s1 minus flat_e	recovery_rate	0.0	0.0	0.0	2000	2000	paired test samples conditional on one fixed source checkpoint
Qwen3-8B/tulu/seed44	arc_easy	atomic_benchmark	hns_f4_s1 minus flat_e	retention_rate	0.016666666666666607	0.0	0.05359577922077911	2000	2000	paired test samples conditional on one fixed source checkpoint
Qwen3-8B/tulu/seed44	arc_easy	atomic_benchmark	hns_f4_s1 minus flat_e	new_success_rate	0.0004208754208754207	-0.000841750841750842	0.002104377104377104	2000	2000	paired test samples conditional on one fixed source checkpoint
Qwen3-8B/tulu/seed44	arc_easy	atomic_benchmark	hns_f4_s1 minus flat_e	new_damage_rate	-0.00042087542087542086	-0.0012626262626262627	0.0	2000	2000	paired test samples conditional on one fixed source checkpoint
Qwen3-8B/tulu/seed44	arc_easy	atomic_benchmark	scalar_e minus flat_e	recovery_rate	0.0	0.0	0.0	2000	2000	paired test samples conditional on one fixed source checkpoint
Qwen3-8B/tulu/seed44	arc_easy	atomic_benchmark	scalar_e minus flat_e	retention_rate	0.016666666666666607	0.0	0.05660377358490565	2000	2000	paired test samples conditional on one fixed source checkpoint
Qwen3-8B/tulu/seed44	arc_easy	atomic_benchmark	scalar_e minus flat_e	new_success_rate	-0.0004208754208754207	-0.002104377104377104	0.0008417508417508418	2000	2000	paired test samples conditional on one fixed source checkpoint
Qwen3-8B/tulu/seed44	arc_easy	atomic_benchmark	scalar_e minus flat_e	new_damage_rate	0.0	0.0	0.0	2000	2000	paired test samples conditional on one fixed source checkpoint
Qwen3-8B/tulu/seed44	boolq	atomic_benchmark	hns_f4_s1 minus scalar_e	recovery_rate	0.0	-0.11117424242424247	0.1111111111111111	2000	2000	paired test samples conditional on one fixed source checkpoint
Qwen3-8B/tulu/seed44	boolq	atomic_benchmark	hns_f4_s1 minus scalar_e	retention_rate	-0.08450704225352113	-0.16666666666666669	-0.013888888888888895	2000	2000	paired test samples conditional on one fixed source checkpoint
Qwen3-8B/tulu/seed44	boolq	atomic_benchmark	hns_f4_s1 minus scalar_e	new_success_rate	0.0003058103975535167	-0.0006116207951070337	0.0015290519877675841	2000	2000	paired test samples conditional on one fixed source checkpoint
Qwen3-8B/tulu/seed44	boolq	atomic_benchmark	hns_f4_s1 minus scalar_e	new_damage_rate	0.0009174311926605504	-0.0003058103975535168	0.0024464831804281344	2000	2000	paired test samples conditional on one fixed source checkpoint
Qwen3-8B/tulu/seed44	boolq	atomic_benchmark	hns_f4_s1 minus flat_e	recovery_rate	-0.022727272727272763	-0.07692307692307693	0.0	2000	2000	paired test samples conditional on one fixed source checkpoint
Qwen3-8B/tulu/seed44	boolq	atomic_benchmark	hns_f4_s1 minus flat_e	retention_rate	0.014084507042253558	-0.03076923076923077	0.06349206349206349	2000	2000	paired test samples conditional on one fixed source checkpoint
Qwen3-8B/tulu/seed44	boolq	atomic_benchmark	hns_f4_s1 minus flat_e	new_success_rate	-0.0003058103975535169	-0.0009174311926605505	0.0	2000	2000	paired test samples conditional on one fixed source checkpoint
Qwen3-8B/tulu/seed44	boolq	atomic_benchmark	hns_f4_s1 minus flat_e	new_damage_rate	0.0003058103975535167	0.0	0.0009174311926605505	2000	2000	paired test samples conditional on one fixed source checkpoint
Qwen3-8B/tulu/seed44	boolq	atomic_benchmark	scalar_e minus flat_e	recovery_rate	-0.022727272727272763	-0.1276732133115112	0.07504807692307668	2000	2000	paired test samples conditional on one fixed source checkpoint
Qwen3-8B/tulu/seed44	boolq	atomic_benchmark	scalar_e minus flat_e	retention_rate	0.09859154929577468	0.024361883153715173	0.18181818181818177	2000	2000	paired test samples conditional on one fixed source checkpoint
Qwen3-8B/tulu/seed44	boolq	atomic_benchmark	scalar_e minus flat_e	new_success_rate	-0.0006116207951070336	-0.0015290519877675843	0.0	2000	2000	paired test samples conditional on one fixed source checkpoint
Qwen3-8B/tulu/seed44	boolq	atomic_benchmark	scalar_e minus flat_e	new_damage_rate	-0.0006116207951070337	-0.001834862385321101	0.0006116207951070336	2000	2000	paired test samples conditional on one fixed source checkpoint
Qwen3-8B/tulu/seed44	hellaswag	atomic_benchmark	hns_f4_s1 minus scalar_e	recovery_rate	0.03899721448467969	0.005197475315585527	0.07466781609195401	2000	2000	paired test samples conditional on one fixed source checkpoint
Qwen3-8B/tulu/seed44	hellaswag	atomic_benchmark	hns_f4_s1 minus scalar_e	retention_rate	-0.03322259136212624	-0.06601695224873043	0.0	2000	2000	paired test samples conditional on one fixed source checkpoint
Qwen3-8B/tulu/seed44	hellaswag	atomic_benchmark	hns_f4_s1 minus scalar_e	new_success_rate	0.0009958175662218684	0.00019916351324437368	0.0017924716191993627	2000	2000	paired test samples conditional on one fixed source checkpoint
Qwen3-8B/tulu/seed44	hellaswag	atomic_benchmark	hns_f4_s1 minus scalar_e	new_damage_rate	0.000995817566221868	0.00019916351324437368	0.0018920533758215495	2000	2000	paired test samples conditional on one fixed source checkpoint
Qwen3-8B/tulu/seed44	hellaswag	atomic_benchmark	hns_f4_s1 minus flat_e	recovery_rate	0.008356545961002826	-0.011267605633802802	0.028490028490028463	2000	2000	paired test samples conditional on one fixed source checkpoint
Qwen3-8B/tulu/seed44	hellaswag	atomic_benchmark	hns_f4_s1 minus flat_e	retention_rate	-0.009966777408637828	-0.030719353405956346	0.009493670886075889	2000	2000	paired test samples conditional on one fixed source checkpoint
Qwen3-8B/tulu/seed44	hellaswag	atomic_benchmark	hns_f4_s1 minus flat_e	new_success_rate	-9.958175662218684e-05	-0.0006970722963553079	0.000597490539733121	2000	2000	paired test samples conditional on one fixed source checkpoint
Qwen3-8B/tulu/seed44	hellaswag	atomic_benchmark	hns_f4_s1 minus flat_e	new_damage_rate	-0.00039832702648874736	-0.0008987253535152365	0.0	2000	2000	paired test samples conditional on one fixed source checkpoint
Qwen3-8B/tulu/seed44	hellaswag	atomic_benchmark	scalar_e minus flat_e	recovery_rate	-0.03064066852367686	-0.06515895965904796	0.0028189426413553625	2000	2000	paired test samples conditional on one fixed source checkpoint
Qwen3-8B/tulu/seed44	hellaswag	atomic_benchmark	scalar_e minus flat_e	retention_rate	0.023255813953488413	-0.013031451914348272	0.060001501501501436	2000	2000	paired test samples conditional on one fixed source checkpoint
Qwen3-8B/tulu/seed44	hellaswag	atomic_benchmark	scalar_e minus flat_e	new_success_rate	-0.0010953993228440552	-0.0019916351324437364	-0.00019916351324437368	2000	2000	paired test samples conditional on one fixed source checkpoint
Qwen3-8B/tulu/seed44	hellaswag	atomic_benchmark	scalar_e minus flat_e	new_damage_rate	-0.0013941445927106153	-0.002290380402310297	-0.0004979087831109342	2000	2000	paired test samples conditional on one fixed source checkpoint
Qwen3-8B/tulu/seed44	magicoder	atomic_benchmark	hns_f4_s1 minus scalar_e	recovery_rate	0.09090909090909088	-0.3333333333333333	0.5	2000	2000	paired test samples conditional on one fixed source checkpoint
Qwen3-8B/tulu/seed44	magicoder	atomic_benchmark	hns_f4_s1 minus scalar_e	retention_rate	-0.025000000000000022	-0.13888888888888884	0.09090909090909094	2000	2000	paired test samples conditional on one fixed source checkpoint
Qwen3-8B/tulu/seed44	magicoder	atomic_benchmark	hns_f4_s1 minus scalar_e	new_success_rate	0.012195121951219511	0.0	0.03048780487804878	2000	2000	paired test samples conditional on one fixed source checkpoint
Qwen3-8B/tulu/seed44	magicoder	atomic_benchmark	hns_f4_s1 minus scalar_e	new_damage_rate	-0.01219512195121951	-0.03658536585365854	0.012195121951219511	2000	2000	paired test samples conditional on one fixed source checkpoint
Qwen3-8B/tulu/seed44	magicoder	atomic_benchmark	hns_f4_s1 minus flat_e	recovery_rate	0.09090909090909088	0.0	0.3	2000	2000	paired test samples conditional on one fixed source checkpoint
Qwen3-8B/tulu/seed44	magicoder	atomic_benchmark	hns_f4_s1 minus flat_e	retention_rate	0.0	0.0	0.0	2000	2000	paired test samples conditional on one fixed source checkpoint
Qwen3-8B/tulu/seed44	magicoder	atomic_benchmark	hns_f4_s1 minus flat_e	new_success_rate	0.006097560975609755	0.0	0.01829268292682927	2000	2000	paired test samples conditional on one fixed source checkpoint
Qwen3-8B/tulu/seed44	magicoder	atomic_benchmark	hns_f4_s1 minus flat_e	new_damage_rate	0.0	-0.018292682926829267	0.018292682926829267	2000	2000	paired test samples conditional on one fixed source checkpoint
Qwen3-8B/tulu/seed44	magicoder	atomic_benchmark	scalar_e minus flat_e	recovery_rate	0.0	-0.3846153846153846	0.375	2000	2000	paired test samples conditional on one fixed source checkpoint
Qwen3-8B/tulu/seed44	magicoder	atomic_benchmark	scalar_e minus flat_e	retention_rate	0.025000000000000022	-0.09090909090909094	0.13888888888888884	2000	2000	paired test samples conditional on one fixed source checkpoint
Qwen3-8B/tulu/seed44	magicoder	atomic_benchmark	scalar_e minus flat_e	new_success_rate	-0.006097560975609756	-0.01829268292682927	0.0	2000	2000	paired test samples conditional on one fixed source checkpoint
Qwen3-8B/tulu/seed44	magicoder	atomic_benchmark	scalar_e minus flat_e	new_damage_rate	0.01219512195121951	-0.018292682926829267	0.04268292682926829	2000	2000	paired test samples conditional on one fixed source checkpoint
Qwen3-8B/tulu/seed44	metamath	atomic_benchmark	hns_f4_s1 minus scalar_e	recovery_rate	-0.11904761904761901	-0.23913043478260865	0.0	2000	2000	paired test samples conditional on one fixed source checkpoint
Qwen3-8B/tulu/seed44	metamath	atomic_benchmark	hns_f4_s1 minus scalar_e	retention_rate	-0.04938271604938271	-0.12049185754005026	0.013893779342723038	2000	2000	paired test samples conditional on one fixed source checkpoint
Qwen3-8B/tulu/seed44	metamath	atomic_benchmark	hns_f4_s1 minus scalar_e	new_success_rate	0.003032600454890069	-0.0007581501137225175	0.0075815011372251705	2000	2000	paired test samples conditional on one fixed source checkpoint
Qwen3-8B/tulu/seed44	metamath	atomic_benchmark	hns_f4_s1 minus scalar_e	new_damage_rate	0.003032600454890068	-0.003790750568612585	0.009855951478392723	2000	2000	paired test samples conditional on one fixed source checkpoint
Qwen3-8B/tulu/seed44	metamath	atomic_benchmark	hns_f4_s1 minus flat_e	recovery_rate	-0.0714285714285714	-0.19999999999999998	0.05266714082503537	2000	2000	paired test samples conditional on one fixed source checkpoint
Qwen3-8B/tulu/seed44	metamath	atomic_benchmark	hns_f4_s1 minus flat_e	retention_rate	-0.03703703703703698	-0.10144927536231885	0.022484825003228598	2000	2000	paired test samples conditional on one fixed source checkpoint
Qwen3-8B/tulu/seed44	metamath	atomic_benchmark	hns_f4_s1 minus flat_e	new_success_rate	0.0007581501137225184	0.0	0.0022744503411675516	2000	2000	paired test samples conditional on one fixed source checkpoint
Qwen3-8B/tulu/seed44	metamath	atomic_benchmark	hns_f4_s1 minus flat_e	new_damage_rate	-0.0022744503411675516	-0.006065200909780135	0.0007581501137225175	2000	2000	paired test samples conditional on one fixed source checkpoint
Qwen3-8B/tulu/seed44	metamath	atomic_benchmark	scalar_e minus flat_e	recovery_rate	0.047619047619047616	-0.09999999999999998	0.1951219512195122	2000	2000	paired test samples conditional on one fixed source checkpoint
Qwen3-8B/tulu/seed44	metamath	atomic_benchmark	scalar_e minus flat_e	retention_rate	0.012345679012345734	-0.050632911392405	0.0736939571150097	2000	2000	paired test samples conditional on one fixed source checkpoint
Qwen3-8B/tulu/seed44	metamath	atomic_benchmark	scalar_e minus flat_e	new_success_rate	-0.0022744503411675507	-0.006065200909780137	0.001516300227445034	2000	2000	paired test samples conditional on one fixed source checkpoint
Qwen3-8B/tulu/seed44	metamath	atomic_benchmark	scalar_e minus flat_e	new_damage_rate	-0.00530705079605762	-0.01288855193328279	0.0022744503411675516	2000	2000	paired test samples conditional on one fixed source checkpoint
Qwen3-8B/tulu/seed44	openbookqa	atomic_benchmark	hns_f4_s1 minus scalar_e	recovery_rate	0.0	0.0	0.0	2000	2000	paired test samples conditional on one fixed source checkpoint
Qwen3-8B/tulu/seed44	openbookqa	atomic_benchmark	hns_f4_s1 minus scalar_e	retention_rate	0.038461538461538436	0.0	0.125	2000	2000	paired test samples conditional on one fixed source checkpoint
Qwen3-8B/tulu/seed44	openbookqa	atomic_benchmark	hns_f4_s1 minus scalar_e	new_success_rate	0.0	-0.006	0.006	2000	2000	paired test samples conditional on one fixed source checkpoint
Qwen3-8B/tulu/seed44	openbookqa	atomic_benchmark	hns_f4_s1 minus scalar_e	new_damage_rate	0.004	0.0	0.01	2000	2000	paired test samples conditional on one fixed source checkpoint
Qwen3-8B/tulu/seed44	openbookqa	atomic_benchmark	hns_f4_s1 minus flat_e	recovery_rate	-0.125	-0.4285714285714286	0.0	2000	2000	paired test samples conditional on one fixed source checkpoint
Qwen3-8B/tulu/seed44	openbookqa	atomic_benchmark	hns_f4_s1 minus flat_e	retention_rate	0.0	0.0	0.0	2000	2000	paired test samples conditional on one fixed source checkpoint
Qwen3-8B/tulu/seed44	openbookqa	atomic_benchmark	hns_f4_s1 minus flat_e	new_success_rate	-0.004	-0.01	0.0	2000	2000	paired test samples conditional on one fixed source checkpoint
Qwen3-8B/tulu/seed44	openbookqa	atomic_benchmark	hns_f4_s1 minus flat_e	new_damage_rate	0.0	0.0	0.0	2000	2000	paired test samples conditional on one fixed source checkpoint
Qwen3-8B/tulu/seed44	openbookqa	atomic_benchmark	scalar_e minus flat_e	recovery_rate	-0.125	-0.4285714285714286	0.0	2000	2000	paired test samples conditional on one fixed source checkpoint
Qwen3-8B/tulu/seed44	openbookqa	atomic_benchmark	scalar_e minus flat_e	retention_rate	-0.038461538461538436	-0.125	0.0	2000	2000	paired test samples conditional on one fixed source checkpoint
Qwen3-8B/tulu/seed44	openbookqa	atomic_benchmark	scalar_e minus flat_e	new_success_rate	-0.004	-0.01	0.0	2000	2000	paired test samples conditional on one fixed source checkpoint
Qwen3-8B/tulu/seed44	openbookqa	atomic_benchmark	scalar_e minus flat_e	new_damage_rate	-0.004	-0.01	0.0	2000	2000	paired test samples conditional on one fixed source checkpoint
Qwen3-8B/tulu/seed44	piqa	atomic_benchmark	hns_f4_s1 minus scalar_e	recovery_rate	0.05633802816901412	-0.047619047619047616	0.16176470588235292	2000	2000	paired test samples conditional on one fixed source checkpoint
Qwen3-8B/tulu/seed44	piqa	atomic_benchmark	hns_f4_s1 minus scalar_e	retention_rate	-0.07272727272727264	-0.17107319078947367	0.021276595744680882	2000	2000	paired test samples conditional on one fixed source checkpoint
Qwen3-8B/tulu/seed44	piqa	atomic_benchmark	hns_f4_s1 minus scalar_e	new_success_rate	0.0	-0.001632208922742111	0.001632208922742111	2000	2000	paired test samples conditional on one fixed source checkpoint
Qwen3-8B/tulu/seed44	piqa	atomic_benchmark	hns_f4_s1 minus scalar_e	new_damage_rate	-0.000544069640914037	-0.001632208922742111	0.0	2000	2000	paired test samples conditional on one fixed source checkpoint
Qwen3-8B/tulu/seed44	piqa	atomic_benchmark	hns_f4_s1 minus flat_e	recovery_rate	0.014084507042253558	-0.02985074626865669	0.06557916307161345	2000	2000	paired test samples conditional on one fixed source checkpoint
Qwen3-8B/tulu/seed44	piqa	atomic_benchmark	hns_f4_s1 minus flat_e	retention_rate	-0.018181818181818188	-0.061232339089481905	0.0	2000	2000	paired test samples conditional on one fixed source checkpoint
Qwen3-8B/tulu/seed44	piqa	atomic_benchmark	hns_f4_s1 minus flat_e	new_success_rate	-0.000544069640914037	-0.001632208922742111	0.0	2000	2000	paired test samples conditional on one fixed source checkpoint
Qwen3-8B/tulu/seed44	piqa	atomic_benchmark	hns_f4_s1 minus flat_e	new_damage_rate	0.0	0.0	0.0	2000	2000	paired test samples conditional on one fixed source checkpoint
Qwen3-8B/tulu/seed44	piqa	atomic_benchmark	scalar_e minus flat_e	recovery_rate	-0.04225352112676056	-0.1515151515151515	0.06581140350877185	2000	2000	paired test samples conditional on one fixed source checkpoint
Qwen3-8B/tulu/seed44	piqa	atomic_benchmark	scalar_e minus flat_e	retention_rate	0.05454545454545445	-0.0357142857142857	0.14894410924102885	2000	2000	paired test samples conditional on one fixed source checkpoint
Qwen3-8B/tulu/seed44	piqa	atomic_benchmark	scalar_e minus flat_e	new_success_rate	-0.000544069640914037	-0.001632208922742111	0.0	2000	2000	paired test samples conditional on one fixed source checkpoint
Qwen3-8B/tulu/seed44	piqa	atomic_benchmark	scalar_e minus flat_e	new_damage_rate	0.000544069640914037	0.0	0.001632208922742111	2000	2000	paired test samples conditional on one fixed source checkpoint
Qwen3-8B/tulu/seed44	siqa	atomic_benchmark	hns_f4_s1 minus scalar_e	recovery_rate	-0.07352941176470584	-0.16218419506462986	0.014089537223340047	2000	2000	paired test samples conditional on one fixed source checkpoint
Qwen3-8B/tulu/seed44	siqa	atomic_benchmark	hns_f4_s1 minus scalar_e	retention_rate	0.0	-0.06452660242982829	0.06578947368421051	2000	2000	paired test samples conditional on one fixed source checkpoint
Qwen3-8B/tulu/seed44	siqa	atomic_benchmark	hns_f4_s1 minus scalar_e	new_success_rate	0.0015353121801432957	-0.000511770726714432	0.004094165813715455	2000	2000	paired test samples conditional on one fixed source checkpoint
Qwen3-8B/tulu/seed44	siqa	atomic_benchmark	hns_f4_s1 minus scalar_e	new_damage_rate	0.0020470829068577278	0.0005117707267144318	0.0040941658137154556	2000	2000	paired test samples conditional on one fixed source checkpoint
Qwen3-8B/tulu/seed44	siqa	atomic_benchmark	hns_f4_s1 minus flat_e	recovery_rate	0.01470588235294118	0.0	0.04918032786885246	2000	2000	paired test samples conditional on one fixed source checkpoint
Qwen3-8B/tulu/seed44	siqa	atomic_benchmark	hns_f4_s1 minus flat_e	retention_rate	0.01176470588235301	-0.03076923076923077	0.05209703947368417	2000	2000	paired test samples conditional on one fixed source checkpoint
Qwen3-8B/tulu/seed44	siqa	atomic_benchmark	hns_f4_s1 minus flat_e	new_success_rate	-0.001023541453428864	-0.00255885363357216	0.0	2000	2000	paired test samples conditional on one fixed source checkpoint
Qwen3-8B/tulu/seed44	siqa	atomic_benchmark	hns_f4_s1 minus flat_e	new_damage_rate	-0.0005117707267144316	-0.001535312180143296	0.0	2000	2000	paired test samples conditional on one fixed source checkpoint
Qwen3-8B/tulu/seed44	siqa	atomic_benchmark	scalar_e minus flat_e	recovery_rate	0.08823529411764702	0.0	0.17858475479744126	2000	2000	paired test samples conditional on one fixed source checkpoint
Qwen3-8B/tulu/seed44	siqa	atomic_benchmark	scalar_e minus flat_e	retention_rate	0.01176470588235301	-0.04111015981735154	0.06495642515379348	2000	2000	paired test samples conditional on one fixed source checkpoint
Qwen3-8B/tulu/seed44	siqa	atomic_benchmark	scalar_e minus flat_e	new_success_rate	-0.00255885363357216	-0.00511770726714432	0.0	2000	2000	paired test samples conditional on one fixed source checkpoint
Qwen3-8B/tulu/seed44	siqa	atomic_benchmark	scalar_e minus flat_e	new_damage_rate	-0.0025588536335721594	-0.00511770726714432	-0.0005117707267144319	2000	2000	paired test samples conditional on one fixed source checkpoint
Qwen3-8B/tulu/seed44	tulu	atomic_benchmark	hns_f4_s1 minus scalar_e	recovery_rate	-0.05882352941176472	-0.1875	0.06386447733580009	2000	2000	paired test samples conditional on one fixed source checkpoint
Qwen3-8B/tulu/seed44	tulu	atomic_benchmark	hns_f4_s1 minus scalar_e	retention_rate	0.02777777777777779	-0.1250801282051282	0.1739402173913042	2000	2000	paired test samples conditional on one fixed source checkpoint
Qwen3-8B/tulu/seed44	tulu	atomic_benchmark	hns_f4_s1 minus scalar_e	new_success_rate	0.0018484288354898327	-0.0073937153419593345	0.011090573012939003	2000	2000	paired test samples conditional on one fixed source checkpoint
Qwen3-8B/tulu/seed44	tulu	atomic_benchmark	hns_f4_s1 minus scalar_e	new_damage_rate	0.0036968576709796655	-0.0073937153419593345	0.016635859519408498	2000	2000	paired test samples conditional on one fixed source checkpoint
Qwen3-8B/tulu/seed44	tulu	atomic_benchmark	hns_f4_s1 minus flat_e	recovery_rate	-0.05882352941176472	-0.19052197802197807	0.06123233908948197	2000	2000	paired test samples conditional on one fixed source checkpoint
Qwen3-8B/tulu/seed44	tulu	atomic_benchmark	hns_f4_s1 minus flat_e	retention_rate	0.02777777777777779	-0.06451612903225801	0.1282051282051282	2000	2000	paired test samples conditional on one fixed source checkpoint
