cohort	pr_definition	model	checkpoint	method	outcome	log_energy_ratio	raw_fpr	full_moment_pr
A_all_versions	full_moment_pr	Energy+FPR	Llama-3.1-8B-Instruct/tulu/seed44	original_lora	target_gain	1.6985463714149998		-1.3498302263060322
A_all_versions	full_moment_pr	Energy+FPR	Llama-3.1-8B-Instruct/tulu/seed44	hns_f4_s1	target_gain	-0.03896285783160903		-0.05534021460325816
A_all_versions	full_moment_pr	Energy+FPR	Llama-3.1-8B-Instruct/tulu/seed44	functional_hns_a05	target_gain	-0.4197723763329686		0.6900045055639229
A_all_versions	full_moment_pr	Energy+FPR	Llama-3.1-8B-Instruct/tulu/seed44	functional_hns_a10	target_gain	-0.5814290113227136		1.076388951454144
A_all_versions	full_moment_pr	Energy+FPR	Llama-3.1-8B-Instruct/tulu/seed44	functional_flat	target_gain	-0.5804564102644928		1.0727634319189097
A_all_versions	full_moment_pr	Energy+FPR	Qwen3-8B/magicoder/seed42	scalar_e	target_gain	0.06487879923274589		-0.9834036317140897
A_all_versions	full_moment_pr	Energy+FPR	Qwen3-8B/metamath/seed42	scalar_e	target_gain	-0.1309491772026757		-1.0475789030616396
A_all_versions	full_moment_pr	Energy+FPR	Qwen3-8B/tulu/seed42	scalar_e	target_gain	-0.06131173274268429		-1.3038869457336049
A_all_versions	full_moment_pr	Energy+FPR	Qwen3-8B/magicoder/seed43	scalar_e	target_gain	0.0652684811595651		-0.9999051548395952
A_all_versions	full_moment_pr	Energy+FPR	Qwen3-8B/metamath/seed43	scalar_e	target_gain	-0.1170838829592385		-1.0885273326105815
A_all_versions	full_moment_pr	Energy+FPR	Qwen3-8B/tulu/seed43	scalar_e	target_gain	-0.052266181383016794		-1.2751967665649362
A_all_versions	full_moment_pr	Energy+FPR	Qwen3-8B/magicoder/seed44	scalar_e	target_gain	0.07474734036048038		-1.0194672474453568
A_all_versions	full_moment_pr	Energy+FPR	Qwen3-8B/metamath/seed44	scalar_e	target_gain	-0.11284119477608245		-1.0736305902657994
A_all_versions	full_moment_pr	Energy+FPR	Qwen3-8B/tulu/seed44	scalar_e	target_gain	-0.0524744570713284		-1.312831860379745
A_all_versions	full_moment_pr	Energy+FPR	Qwen3-8B/magicoder/seed42	flat_e	target_gain	0.06487879923274589		-0.7525323703864985
A_all_versions	full_moment_pr	Energy+FPR	Qwen3-8B/metamath/seed42	flat_e	target_gain	-0.1309491772026757		-0.3432774601385915
A_all_versions	full_moment_pr	Energy+FPR	Qwen3-8B/tulu/seed42	flat_e	target_gain	-0.06131173274268429		-0.07405291874326776
A_all_versions	full_moment_pr	Energy+FPR	Qwen3-8B/magicoder/seed43	flat_e	target_gain	0.0652684811595651		-0.7471755584333993
A_all_versions	full_moment_pr	Energy+FPR	Qwen3-8B/metamath/seed43	flat_e	target_gain	-0.1170838829592385		-0.24521304359291504
A_all_versions	full_moment_pr	Energy+FPR	Qwen3-8B/tulu/seed43	flat_e	target_gain	-0.052266181383016794		-0.04751090919450314
A_all_versions	full_moment_pr	Energy+FPR	Qwen3-8B/magicoder/seed44	flat_e	target_gain	0.07474734036048038		-0.749202986486931
A_all_versions	full_moment_pr	Energy+FPR	Qwen3-8B/metamath/seed44	flat_e	target_gain	-0.11284119477608245		-0.260223047919843
A_all_versions	full_moment_pr	Energy+FPR	Qwen3-8B/tulu/seed44	flat_e	target_gain	-0.0524744570713284		-0.01936276916806772
A_all_versions	full_moment_pr	Energy+FPR	Llama-3.1-8B-Instruct/magicoder/seed42	scalar_e	target_gain	0.014802435426660033		-1.2761377252244468
A_all_versions	full_moment_pr	Energy+FPR	Llama-3.1-8B-Instruct/metamath/seed42	scalar_e	target_gain	-0.050120203573434614		-1.4402613619633235
A_all_versions	full_moment_pr	Energy+FPR	Llama-3.1-8B-Instruct/tulu/seed42	scalar_e	target_gain	-0.036229729285539886		-1.3747805738152554
A_all_versions	full_moment_pr	Energy+FPR	Llama-3.1-8B-Instruct/magicoder/seed43	scalar_e	target_gain	0.07175312687996667		-1.232159922018054
A_all_versions	full_moment_pr	Energy+FPR	Llama-3.1-8B-Instruct/metamath/seed43	scalar_e	target_gain	0.1175784433186418		-0.9528664169433383
A_all_versions	full_moment_pr	Energy+FPR	Llama-3.1-8B-Instruct/tulu/seed43	scalar_e	target_gain	-0.03245949233812014		-1.4149213563884004
A_all_versions	full_moment_pr	Energy+FPR	Llama-3.1-8B-Instruct/magicoder/seed44	scalar_e	target_gain	0.06639512435587856		-1.249817317828218
A_all_versions	full_moment_pr	Energy+FPR	Llama-3.1-8B-Instruct/metamath/seed44	scalar_e	target_gain	0.11929576207622603		-0.9515339892145996
A_all_versions	full_moment_pr	Energy+FPR	Llama-3.1-8B-Instruct/tulu/seed44	scalar_e	target_gain	-0.03896285783160903		-1.3498302263060327
A_all_versions	full_moment_pr	Energy+FPR	Llama-3.1-8B-Instruct/magicoder/seed42	flat_e	target_gain	0.014802435426660033		-0.6277148756187855
A_all_versions	full_moment_pr	Energy+FPR	Llama-3.1-8B-Instruct/metamath/seed42	flat_e	target_gain	-0.050120203573434614		0.0929614368761842
A_all_versions	full_moment_pr	Energy+FPR	Llama-3.1-8B-Instruct/tulu/seed42	flat_e	target_gain	-0.036229729285539886		0.037148014348839534
A_all_versions	full_moment_pr	Energy+FPR	Llama-3.1-8B-Instruct/magicoder/seed43	flat_e	target_gain	0.07175312687996667		-0.7070990356030228
A_all_versions	full_moment_pr	Energy+FPR	Llama-3.1-8B-Instruct/metamath/seed43	flat_e	target_gain	0.1175784433186418		-0.5525746319310043
A_all_versions	full_moment_pr	Energy+FPR	Llama-3.1-8B-Instruct/tulu/seed43	flat_e	target_gain	-0.03245949233812014		0.02697399373868679
A_all_versions	full_moment_pr	Energy+FPR	Llama-3.1-8B-Instruct/magicoder/seed44	flat_e	target_gain	0.06639512435587856		-0.712224693589233
A_all_versions	full_moment_pr	Energy+FPR	Llama-3.1-8B-Instruct/metamath/seed44	flat_e	target_gain	0.11929576207622603		-0.5268995736687925
A_all_versions	full_moment_pr	Energy+FPR	Llama-3.1-8B-Instruct/tulu/seed44	flat_e	target_gain	-0.03896285783160903		-0.08415622172165216
A_all_versions	raw_fpr	Energy	Qwen3-8B/magicoder/seed42	original_lora	off_gain	3.247126697561175		
A_all_versions	raw_fpr	Energy	Qwen3-8B/magicoder/seed42	hns_f4_s1	off_gain	0.06487879923274588		
A_all_versions	raw_fpr	Energy	Qwen3-8B/magicoder/seed42	functional_hns_a05	off_gain	-0.9489824619617976		
A_all_versions	raw_fpr	Energy	Qwen3-8B/magicoder/seed42	functional_hns_a10	off_gain	-1.2102312781423785		
A_all_versions	raw_fpr	Energy	Qwen3-8B/magicoder/seed42	functional_flat	off_gain	-1.282549355155238		
A_all_versions	raw_fpr	Energy	Qwen3-8B/magicoder/seed43	original_lora	off_gain	3.0448227873639278		
A_all_versions	raw_fpr	Energy	Qwen3-8B/magicoder/seed43	hns_f4_s1	off_gain	0.0652684811595651		
A_all_versions	raw_fpr	Energy	Qwen3-8B/magicoder/seed43	functional_hns_a05	off_gain	-0.8891767567356392		
A_all_versions	raw_fpr	Energy	Qwen3-8B/magicoder/seed43	functional_hns_a10	off_gain	-1.1497631966959758		
A_all_versions	raw_fpr	Energy	Qwen3-8B/magicoder/seed43	functional_flat	off_gain	-1.2016882774110038		
A_all_versions	raw_fpr	Energy	Qwen3-8B/magicoder/seed44	original_lora	off_gain	3.0723202593046843		
A_all_versions	raw_fpr	Energy	Qwen3-8B/magicoder/seed44	hns_f4_s1	off_gain	0.07474734036048036		
A_all_versions	raw_fpr	Energy	Qwen3-8B/magicoder/seed44	functional_hns_a05	off_gain	-0.9039947870152061		
A_all_versions	raw_fpr	Energy	Qwen3-8B/magicoder/seed44	functional_hns_a10	off_gain	-1.1704015256798637		
A_all_versions	raw_fpr	Energy	Qwen3-8B/magicoder/seed44	functional_flat	off_gain	-1.2221659676910568		
A_all_versions	raw_fpr	Energy	Qwen3-8B/metamath/seed42	original_lora	off_gain	2.3720878408119477		
A_all_versions	raw_fpr	Energy	Qwen3-8B/metamath/seed42	hns_f4_s1	off_gain	-0.13094917720267568		
A_all_versions	raw_fpr	Energy	Qwen3-8B/metamath/seed42	functional_hns_a05	off_gain	-0.5415073209624517		
A_all_versions	raw_fpr	Energy	Qwen3-8B/metamath/seed42	functional_hns_a10	off_gain	-0.7102103449692562		
A_all_versions	raw_fpr	Energy	Qwen3-8B/metamath/seed42	functional_flat	off_gain	-0.7275226432722102		
A_all_versions	raw_fpr	Energy	Qwen3-8B/metamath/seed43	original_lora	off_gain	2.1727665877232973		
A_all_versions	raw_fpr	Energy	Qwen3-8B/metamath/seed43	hns_f4_s1	off_gain	-0.11708388295923847		
A_all_versions	raw_fpr	Energy	Qwen3-8B/metamath/seed43	functional_hns_a05	off_gain	-0.4946384267054401		
A_all_versions	raw_fpr	Energy	Qwen3-8B/metamath/seed43	functional_hns_a10	off_gain	-0.6585761357767823		
A_all_versions	raw_fpr	Energy	Qwen3-8B/metamath/seed43	functional_flat	off_gain	-0.6683003763633594		
A_all_versions	raw_fpr	Energy	Qwen3-8B/metamath/seed44	original_lora	off_gain	2.177969520003555		
A_all_versions	raw_fpr	Energy	Qwen3-8B/metamath/seed44	hns_f4_s1	off_gain	-0.11284119477608244		
A_all_versions	raw_fpr	Energy	Qwen3-8B/metamath/seed44	functional_hns_a05	off_gain	-0.4974280567083096		
A_all_versions	raw_fpr	Energy	Qwen3-8B/metamath/seed44	functional_hns_a10	off_gain	-0.6651487702031011		
A_all_versions	raw_fpr	Energy	Qwen3-8B/metamath/seed44	functional_flat	off_gain	-0.676869108763895		
A_all_versions	raw_fpr	Energy	Qwen3-8B/tulu/seed42	original_lora	off_gain	1.3367065711005552		
A_all_versions	raw_fpr	Energy	Qwen3-8B/tulu/seed42	hns_f4_s1	off_gain	-0.06131173274268428		
A_all_versions	raw_fpr	Energy	Qwen3-8B/tulu/seed42	functional_hns_a05	off_gain	-0.29790823482497214		
A_all_versions	raw_fpr	Energy	Qwen3-8B/tulu/seed42	functional_hns_a10	off_gain	-0.4271965788074279		
A_all_versions	raw_fpr	Energy	Qwen3-8B/tulu/seed42	functional_flat	off_gain	-0.42766655924010244		
A_all_versions	raw_fpr	Energy	Qwen3-8B/tulu/seed43	original_lora	off_gain	1.1885563890612743		
A_all_versions	raw_fpr	Energy	Qwen3-8B/tulu/seed43	hns_f4_s1	off_gain	-0.05226618138301679		
A_all_versions	raw_fpr	Energy	Qwen3-8B/tulu/seed43	functional_hns_a05	off_gain	-0.268164639118344		
A_all_versions	raw_fpr	Energy	Qwen3-8B/tulu/seed43	functional_hns_a10	off_gain	-0.3811355935236802		
A_all_versions	raw_fpr	Energy	Qwen3-8B/tulu/seed43	functional_flat	off_gain	-0.38245761227019986		
A_all_versions	raw_fpr	Energy	Qwen3-8B/tulu/seed44	original_lora	off_gain	1.2163912989557137		
A_all_versions	raw_fpr	Energy	Qwen3-8B/tulu/seed44	hns_f4_s1	off_gain	-0.05247445707132838		
A_all_versions	raw_fpr	Energy	Qwen3-8B/tulu/seed44	functional_hns_a05	off_gain	-0.27481757719082156		
A_all_versions	raw_fpr	Energy	Qwen3-8B/tulu/seed44	functional_hns_a10	off_gain	-0.3919420269719875		
A_all_versions	raw_fpr	Energy	Qwen3-8B/tulu/seed44	functional_flat	off_gain	-0.3922083235789192		
A_all_versions	raw_fpr	Energy	Llama-3.1-8B-Instruct/magicoder/seed42	original_lora	off_gain	2.994858950936376		
A_all_versions	raw_fpr	Energy	Llama-3.1-8B-Instruct/magicoder/seed42	hns_f4_s1	off_gain	0.01480243542666003		
A_all_versions	raw_fpr	Energy	Llama-3.1-8B-Instruct/magicoder/seed42	functional_hns_a05	off_gain	-0.833481463862353		
A_all_versions	raw_fpr	Energy	Llama-3.1-8B-Instruct/magicoder/seed42	functional_hns_a10	off_gain	-1.0943481807473268		
A_all_versions	raw_fpr	Energy	Llama-3.1-8B-Instruct/magicoder/seed42	functional_flat	off_gain	-1.1114366126066715		
A_all_versions	raw_fpr	Energy	Llama-3.1-8B-Instruct/magicoder/seed43	original_lora	off_gain	2.844187299244994		
A_all_versions	raw_fpr	Energy	Llama-3.1-8B-Instruct/magicoder/seed43	hns_f4_s1	off_gain	0.07175312687996666		
A_all_versions	raw_fpr	Energy	Llama-3.1-8B-Instruct/magicoder/seed43	functional_hns_a05	off_gain	-0.8304706509913871		
A_all_versions	raw_fpr	Energy	Llama-3.1-8B-Instruct/magicoder/seed43	functional_hns_a10	off_gain	-1.1119311036987145		
A_all_versions	raw_fpr	Energy	Llama-3.1-8B-Instruct/magicoder/seed43	functional_flat	off_gain	-1.1170449251947903		
A_all_versions	raw_fpr	Energy	Llama-3.1-8B-Instruct/magicoder/seed44	original_lora	off_gain	2.8838671447338755		
A_all_versions	raw_fpr	Energy	Llama-3.1-8B-Instruct/magicoder/seed44	hns_f4_s1	off_gain	0.06639512435587855		
A_all_versions	raw_fpr	Energy	Llama-3.1-8B-Instruct/magicoder/seed44	functional_hns_a05	off_gain	-0.8383820321439499		
A_all_versions	raw_fpr	Energy	Llama-3.1-8B-Instruct/magicoder/seed44	functional_hns_a10	off_gain	-1.1194099901815056		
A_all_versions	raw_fpr	Energy	Llama-3.1-8B-Instruct/magicoder/seed44	functional_flat	off_gain	-1.1252604954760526		
A_all_versions	raw_fpr	Energy	Llama-3.1-8B-Instruct/metamath/seed42	original_lora	off_gain	0.9396603029102223		
A_all_versions	raw_fpr	Energy	Llama-3.1-8B-Instruct/metamath/seed42	hns_f4_s1	off_gain	-0.0501202035734346		
A_all_versions	raw_fpr	Energy	Llama-3.1-8B-Instruct/metamath/seed42	functional_hns_a05	off_gain	-0.20908234051981903		
A_all_versions	raw_fpr	Energy	Llama-3.1-8B-Instruct/metamath/seed42	functional_hns_a10	off_gain	-0.28997784477642324		
A_all_versions	raw_fpr	Energy	Llama-3.1-8B-Instruct/metamath/seed42	functional_flat	off_gain	-0.29023950689367617		
A_all_versions	raw_fpr	Energy	Llama-3.1-8B-Instruct/metamath/seed43	original_lora	off_gain	2.15815629623268		
A_all_versions	raw_fpr	Energy	Llama-3.1-8B-Instruct/metamath/seed43	hns_f4_s1	off_gain	0.11757844331864177		
A_all_versions	raw_fpr	Energy	Llama-3.1-8B-Instruct/metamath/seed43	functional_hns_a05	off_gain	-0.6452705348817865		
A_all_versions	raw_fpr	Energy	Llama-3.1-8B-Instruct/metamath/seed43	functional_hns_a10	off_gain	-0.9334764463485106		
A_all_versions	raw_fpr	Energy	Llama-3.1-8B-Instruct/metamath/seed43	functional_flat	off_gain	-0.932144644958309		
A_all_versions	raw_fpr	Energy	Llama-3.1-8B-Instruct/metamath/seed44	original_lora	off_gain	2.1281432950540977		
A_all_versions	raw_fpr	Energy	Llama-3.1-8B-Instruct/metamath/seed44	hns_f4_s1	off_gain	0.119295762076226		
A_all_versions	raw_fpr	Energy	Llama-3.1-8B-Instruct/metamath/seed44	functional_hns_a05	off_gain	-0.6353557948889782		
A_all_versions	raw_fpr	Energy	Llama-3.1-8B-Instruct/metamath/seed44	functional_hns_a10	off_gain	-0.9257645355282149		
A_all_versions	raw_fpr	Energy	Llama-3.1-8B-Instruct/metamath/seed44	functional_flat	off_gain	-0.9249102508655792		
A_all_versions	raw_fpr	Energy	Llama-3.1-8B-Instruct/tulu/seed42	original_lora	off_gain	1.6844709710365018		
A_all_versions	raw_fpr	Energy	Llama-3.1-8B-Instruct/tulu/seed42	hns_f4_s1	off_gain	-0.03622972928553988		
A_all_versions	raw_fpr	Energy	Llama-3.1-8B-Instruct/tulu/seed42	functional_hns_a05	off_gain	-0.4183853341269242		
A_all_versions	raw_fpr	Energy	Llama-3.1-8B-Instruct/tulu/seed42	functional_hns_a10	off_gain	-0.5789421134652528		
A_all_versions	raw_fpr	Energy	Llama-3.1-8B-Instruct/tulu/seed42	functional_flat	off_gain	-0.5784543355877066		
A_all_versions	raw_fpr	Energy	Llama-3.1-8B-Instruct/tulu/seed43	original_lora	off_gain	1.6905793171512855		
A_all_versions	raw_fpr	Energy	Llama-3.1-8B-Instruct/tulu/seed43	hns_f4_s1	off_gain	-0.032459492338120136		
A_all_versions	raw_fpr	Energy	Llama-3.1-8B-Instruct/tulu/seed43	functional_hns_a05	off_gain	-0.420588038194985		
A_all_versions	raw_fpr	Energy	Llama-3.1-8B-Instruct/tulu/seed43	functional_hns_a10	off_gain	-0.5867943389349509		
A_all_versions	raw_fpr	Energy	Llama-3.1-8B-Instruct/tulu/seed43	functional_flat	off_gain	-0.5858184630069887		
A_all_versions	raw_fpr	Energy	Llama-3.1-8B-Instruct/tulu/seed44	original_lora	off_gain	1.6985463714149995		
A_all_versions	raw_fpr	Energy	Llama-3.1-8B-Instruct/tulu/seed44	hns_f4_s1	off_gain	-0.03896285783160902		
A_all_versions	raw_fpr	Energy	Llama-3.1-8B-Instruct/tulu/seed44	functional_hns_a05	off_gain	-0.41977237633296854		
A_all_versions	raw_fpr	Energy	Llama-3.1-8B-Instruct/tulu/seed44	functional_hns_a10	off_gain	-0.5814290113227135		
A_all_versions	raw_fpr	Energy	Llama-3.1-8B-Instruct/tulu/seed44	functional_flat	off_gain	-0.5804564102644927		
A_all_versions	raw_fpr	Energy	Qwen3-8B/magicoder/seed42	scalar_e	off_gain	0.06487879923274588		
A_all_versions	raw_fpr	Energy	Qwen3-8B/metamath/seed42	scalar_e	off_gain	-0.13094917720267568		
A_all_versions	raw_fpr	Energy	Qwen3-8B/tulu/seed42	scalar_e	off_gain	-0.06131173274268428		
A_all_versions	raw_fpr	Energy	Qwen3-8B/magicoder/seed43	scalar_e	off_gain	0.0652684811595651		
A_all_versions	raw_fpr	Energy	Qwen3-8B/metamath/seed43	scalar_e	off_gain	-0.11708388295923847		
A_all_versions	raw_fpr	Energy	Qwen3-8B/tulu/seed43	scalar_e	off_gain	-0.05226618138301679		
A_all_versions	raw_fpr	Energy	Qwen3-8B/magicoder/seed44	scalar_e	off_gain	0.07474734036048036		
A_all_versions	raw_fpr	Energy	Qwen3-8B/metamath/seed44	scalar_e	off_gain	-0.11284119477608244		
A_all_versions	raw_fpr	Energy	Qwen3-8B/tulu/seed44	scalar_e	off_gain	-0.05247445707132838		
A_all_versions	raw_fpr	Energy	Qwen3-8B/magicoder/seed42	flat_e	off_gain	0.06487879923274588		
A_all_versions	raw_fpr	Energy	Qwen3-8B/metamath/seed42	flat_e	off_gain	-0.13094917720267568		
A_all_versions	raw_fpr	Energy	Qwen3-8B/tulu/seed42	flat_e	off_gain	-0.06131173274268428		
A_all_versions	raw_fpr	Energy	Qwen3-8B/magicoder/seed43	flat_e	off_gain	0.0652684811595651		
A_all_versions	raw_fpr	Energy	Qwen3-8B/metamath/seed43	flat_e	off_gain	-0.11708388295923847		
A_all_versions	raw_fpr	Energy	Qwen3-8B/tulu/seed43	flat_e	off_gain	-0.05226618138301679		
A_all_versions	raw_fpr	Energy	Qwen3-8B/magicoder/seed44	flat_e	off_gain	0.07474734036048036		
A_all_versions	raw_fpr	Energy	Qwen3-8B/metamath/seed44	flat_e	off_gain	-0.11284119477608244		
A_all_versions	raw_fpr	Energy	Qwen3-8B/tulu/seed44	flat_e	off_gain	-0.05247445707132838		
A_all_versions	raw_fpr	Energy	Llama-3.1-8B-Instruct/magicoder/seed42	scalar_e	off_gain	0.01480243542666003		
A_all_versions	raw_fpr	Energy	Llama-3.1-8B-Instruct/metamath/seed42	scalar_e	off_gain	-0.0501202035734346		
A_all_versions	raw_fpr	Energy	Llama-3.1-8B-Instruct/tulu/seed42	scalar_e	off_gain	-0.03622972928553988		
A_all_versions	raw_fpr	Energy	Llama-3.1-8B-Instruct/magicoder/seed43	scalar_e	off_gain	0.07175312687996666		
A_all_versions	raw_fpr	Energy	Llama-3.1-8B-Instruct/metamath/seed43	scalar_e	off_gain	0.11757844331864177		
A_all_versions	raw_fpr	Energy	Llama-3.1-8B-Instruct/tulu/seed43	scalar_e	off_gain	-0.032459492338120136		
A_all_versions	raw_fpr	Energy	Llama-3.1-8B-Instruct/magicoder/seed44	scalar_e	off_gain	0.06639512435587855		
A_all_versions	raw_fpr	Energy	Llama-3.1-8B-Instruct/metamath/seed44	scalar_e	off_gain	0.119295762076226		
A_all_versions	raw_fpr	Energy	Llama-3.1-8B-Instruct/tulu/seed44	scalar_e	off_gain	-0.03896285783160902		
A_all_versions	raw_fpr	Energy	Llama-3.1-8B-Instruct/magicoder/seed42	flat_e	off_gain	0.01480243542666003		
A_all_versions	raw_fpr	Energy	Llama-3.1-8B-Instruct/metamath/seed42	flat_e	off_gain	-0.0501202035734346		
A_all_versions	raw_fpr	Energy	Llama-3.1-8B-Instruct/tulu/seed42	flat_e	off_gain	-0.03622972928553988		
A_all_versions	raw_fpr	Energy	Llama-3.1-8B-Instruct/magicoder/seed43	flat_e	off_gain	0.07175312687996666		
A_all_versions	raw_fpr	Energy	Llama-3.1-8B-Instruct/metamath/seed43	flat_e	off_gain	0.11757844331864177		
A_all_versions	raw_fpr	Energy	Llama-3.1-8B-Instruct/tulu/seed43	flat_e	off_gain	-0.032459492338120136		
A_all_versions	raw_fpr	Energy	Llama-3.1-8B-Instruct/magicoder/seed44	flat_e	off_gain	0.06639512435587855		
A_all_versions	raw_fpr	Energy	Llama-3.1-8B-Instruct/metamath/seed44	flat_e	off_gain	0.119295762076226		
A_all_versions	raw_fpr	Energy	Llama-3.1-8B-Instruct/tulu/seed44	flat_e	off_gain	-0.03896285783160902		
A_all_versions	raw_fpr	FPR	Qwen3-8B/magicoder/seed42	original_lora	off_gain		-1.0131594973414682	
A_all_versions	raw_fpr	FPR	Qwen3-8B/magicoder/seed42	hns_f4_s1	off_gain		-0.7696525855930961	
A_all_versions	raw_fpr	FPR	Qwen3-8B/magicoder/seed42	functional_hns_a05	off_gain		0.36443490618890984	
A_all_versions	raw_fpr	FPR	Qwen3-8B/magicoder/seed42	functional_hns_a10	off_gain		1.599135526590829	
