cohort	group	feature	outcome	n_checkpoints	n_defined	mean_rho	ci_low	ci_high	positive	zero	negative
B_edited_only	base/Llama-3.1-8B-Instruct	full_moment_pr	gain_magicoder	9	9	-0.5111798374068068	-0.689720444897206	-0.31329653231747584	0	0	9
B_edited_only	task/magicoder	full_moment_pr	gain_magicoder	6	6	-0.7157606626778595	-0.9518153596092809	-0.4340395849783621	0	0	6
B_edited_only	task/metamath	full_moment_pr	gain_magicoder	6	6	0.20219015503418458	-0.3067027561459862	0.7200509567232187	3	0	3
B_edited_only	task/tulu	full_moment_pr	gain_magicoder	6	6	-0.49402434546610374	-0.6709635972069642	-0.2510441118753674	1	0	5
B_edited_only	base/Qwen3-8B	full_moment_pr	gain_metamath	9	9	-0.21605840396687984	-0.5918538557487169	0.15929385860138415	4	0	5
B_edited_only	base/Llama-3.1-8B-Instruct	full_moment_pr	gain_metamath	9	9	-0.001483104750911451	-0.5902677968034102	0.5809523809523811	5	0	4
B_edited_only	task/magicoder	full_moment_pr	gain_metamath	6	6	-0.7163018098064846	-0.9258256193302943	-0.36190476190476195	1	0	5
B_edited_only	task/metamath	full_moment_pr	gain_metamath	6	6	0.5444561151667193	0.24719672296267514	0.8395551693344165	5	0	1
B_edited_only	task/tulu	full_moment_pr	gain_metamath	6	6	-0.1544665684369216	-0.6434914799559498	0.4120610571593472	3	0	3
B_edited_only	base/Qwen3-8B	full_moment_pr	gain_tulu	9	9	0.208806383501146	-0.10406260356920694	0.4945269076609735	6	0	3
B_edited_only	base/Llama-3.1-8B-Instruct	full_moment_pr	gain_tulu	9	9	0.34713387362171916	0.08197424885339756	0.587519586244694	7	0	2
B_edited_only	task/magicoder	full_moment_pr	gain_tulu	6	6	0.07264975288616884	-0.36996431999700263	0.5182181966160717	3	0	3
B_edited_only	task/metamath	full_moment_pr	gain_tulu	6	6	0.4550540982568614	0.161336051407831	0.6750969606741096	5	0	1
B_edited_only	task/tulu	full_moment_pr	gain_tulu	6	6	0.3062065345412675	0.0937665815902464	0.5201958224868367	5	0	1
B_edited_only	base/Qwen3-8B	full_moment_pr	gain_commonsense	9	9	-0.8349206349206351	-0.9047619047619047	-0.7650793650793651	0	0	9
B_edited_only	base/Llama-3.1-8B-Instruct	full_moment_pr	gain_commonsense	9	9	0.13015873015873014	-0.33333333333333337	0.574761904761904	6	0	3
B_edited_only	task/magicoder	full_moment_pr	gain_commonsense	6	6	-0.40952380952380957	-0.8857142857142858	0.14285714285714282	2	0	4
B_edited_only	task/metamath	full_moment_pr	gain_commonsense	6	6	0.047619047619047616	-0.5714285714285714	0.6380952380952382	3	0	3
B_edited_only	task/tulu	full_moment_pr	gain_commonsense	6	6	-0.6952380952380953	-0.8857142857142858	-0.3904761904761905	1	0	5
B_edited_only	base/Qwen3-8B	full_moment_pr	gain_arc_challenge	9	9	-0.4203977613469474	-0.7155451065267278	-0.017899909426149833	1	0	8
B_edited_only	base/Llama-3.1-8B-Instruct	full_moment_pr	gain_arc_challenge	9	9	0.02231491626915421	-0.42550168133909677	0.454109612389825	5	0	4
B_edited_only	task/magicoder	full_moment_pr	gain_arc_challenge	6	6	-0.4817521190063942	-0.8460205791079213	-0.07337514641414274	2	0	4
B_edited_only	task/metamath	full_moment_pr	gain_arc_challenge	6	6	0.14525900232695096	-0.3369342933434561	0.6446646767723163	3	0	3
B_edited_only	task/tulu	full_moment_pr	gain_arc_challenge	6	6	-0.2606311509372466	-0.7031903574975366	0.2462844463329927	1	0	5
B_edited_only	base/Qwen3-8B	full_moment_pr	gain_arc_easy	9	9	-0.7239785424327247	-0.854091577378889	-0.5708900116135538	0	0	9
B_edited_only	base/Llama-3.1-8B-Instruct	full_moment_pr	gain_arc_easy	9	9	0.04026602323272294	-0.4931091246391371	0.5417600927610692	4	0	5
B_edited_only	task/magicoder	full_moment_pr	gain_arc_easy	6	6	-0.667605445791078	-0.8629480737311966	-0.3920751627857669	0	0	6
B_edited_only	task/metamath	full_moment_pr	gain_arc_easy	6	6	0.012721250344512361	-0.6059512097122572	0.6315005919266693	3	0	3
B_edited_only	task/tulu	full_moment_pr	gain_arc_easy	6	6	-0.3706845833534371	-0.7665976499299177	0.20715281838246544	1	0	5
B_edited_only	base/Qwen3-8B	full_moment_pr	gain_boolq	9	9	-0.7256577629371717	-0.9371922074492761	-0.3599914374515291	1	0	8
B_edited_only	base/Llama-3.1-8B-Instruct	full_moment_pr	gain_boolq	9	9	0.45334218454579683	0.02341630040122428	0.7837652881482986	7	0	2
B_edited_only	task/magicoder	full_moment_pr	gain_boolq	6	6	-0.06098165299714098	-0.694104856843801	0.6331232038466599	3	0	3
B_edited_only	task/metamath	full_moment_pr	gain_boolq	6	6	-0.012061057159347077	-0.6265553330506584	0.5964204481349279	3	0	3
B_edited_only	task/tulu	full_moment_pr	gain_boolq	6	6	-0.33543065743057415	-0.8237054949059504	0.19069604198536957	2	0	4
B_edited_only	base/Qwen3-8B	full_moment_pr	gain_hellaswag	9	9	-0.026045683725349187	-0.5149977162353901	0.46919241151274604	4	0	5
B_edited_only	base/Llama-3.1-8B-Instruct	full_moment_pr	gain_hellaswag	9	9	0.473015873015873	-0.0031746031746031776	0.8668253968253959	7	0	2
B_edited_only	task/magicoder	full_moment_pr	gain_hellaswag	6	6	-0.17142857142857149	-0.7714285714285715	0.4761904761904763	3	0	3
B_edited_only	task/metamath	full_moment_pr	gain_hellaswag	6	6	0.6857142857142858	0.28571428571428575	0.9523809523809526	5	0	1
B_edited_only	task/tulu	full_moment_pr	gain_hellaswag	6	6	0.15616956965007153	-0.4000000000000001	0.6895029029834049	3	0	3
B_edited_only	base/Qwen3-8B	full_moment_pr	gain_openbookqa	9	9	-0.6069525529373412	-0.7986426063856364	-0.4007531678244349	0	0	9
B_edited_only	base/Llama-3.1-8B-Instruct	full_moment_pr	gain_openbookqa	9	9	-0.3739409629750383	-0.7946914751564651	0.11554557130109917	2	0	7
B_edited_only	task/magicoder	full_moment_pr	gain_openbookqa	6	6	-0.12026857636406169	-0.6328806564997139	0.4226398831568208	2	0	4
B_edited_only	task/metamath	full_moment_pr	gain_openbookqa	6	6	-0.822237888578107	-0.9544310148144962	-0.5959458289465155	0	0	6
B_edited_only	task/tulu	full_moment_pr	gain_openbookqa	6	6	-0.5288338089264006	-0.8073789122659397	-0.22983639889609386	0	0	6
B_edited_only	base/Qwen3-8B	full_moment_pr	gain_piqa	9	9	-0.22134580666402037	-0.6387019272879478	0.24898290963095518	3	0	6
B_edited_only	base/Llama-3.1-8B-Instruct	full_moment_pr	gain_piqa	9	9	-0.2529885490702478	-0.6759523236679257	0.22818551483110097	3	0	6
B_edited_only	task/magicoder	full_moment_pr	gain_piqa	6	6	-0.6588116561683317	-0.8782065717112465	-0.30226008403683907	1	0	5
B_edited_only	task/metamath	full_moment_pr	gain_piqa	6	6	0.5921287329841615	0.1841503255715338	0.8559264996761002	5	0	1
B_edited_only	task/tulu	full_moment_pr	gain_piqa	6	6	-0.6448186104172321	-0.818048448929499	-0.4816091574636972	0	0	6
B_edited_only	base/Qwen3-8B	full_moment_pr	gain_siqa	9	9	-0.2637328752858965	-0.6348395009394975	0.16545664696878812	3	0	6
B_edited_only	base/Llama-3.1-8B-Instruct	full_moment_pr	gain_siqa	9	9	-0.2403658938270543	-0.7027764386048374	0.20751466605655897	5	0	4
B_edited_only	task/magicoder	full_moment_pr	gain_siqa	6	6	-0.8144984686921778	-0.9352841011197713	-0.6724107859786913	0	0	6
B_edited_only	task/metamath	full_moment_pr	gain_siqa	6	6	0.18865610406948616	-0.4321279604770307	0.7652589780050127	4	0	2
B_edited_only	task/tulu	full_moment_pr	gain_siqa	6	6	-0.13030578904673448	-0.46895719142356446	0.18807798391105082	4	0	2
B_edited_only	base/Qwen3-8B	full_moment_pr	gain_winogrande	9	9	-0.7106614806670541	-0.9103009539949117	-0.4341088590836896	1	0	8
B_edited_only	base/Llama-3.1-8B-Instruct	full_moment_pr	gain_winogrande	9	9	0.32754553428845923	-0.04882869406397626	0.6559380726593822	7	0	2
B_edited_only	task/magicoder	full_moment_pr	gain_winogrande	6	6	-0.36416077829328514	-0.8886309990864243	0.22391720561776576	2	0	4
B_edited_only	task/metamath	full_moment_pr	gain_winogrande	6	6	-0.07906118258403666	-0.584930684478065	0.40185096934088205	3	0	3
B_edited_only	task/tulu	full_moment_pr	gain_winogrande	6	6	-0.13145195869057072	-0.6436223725427818	0.43152579941816005	3	0	3
C_energy_matched	base/Qwen3-8B	log_energy_ratio	target_gain	9	0				0	0	0
C_energy_matched	base/Llama-3.1-8B-Instruct	log_energy_ratio	target_gain	9	0				0	0	0
C_energy_matched	task/magicoder	log_energy_ratio	target_gain	6	0				0	0	0
C_energy_matched	task/metamath	log_energy_ratio	target_gain	6	0				0	0	0
C_energy_matched	task/tulu	log_energy_ratio	target_gain	6	0				0	0	0
C_energy_matched	base/Qwen3-8B	log_energy_ratio	off_gain	9	0				0	0	0
C_energy_matched	base/Llama-3.1-8B-Instruct	log_energy_ratio	off_gain	9	0				0	0	0
C_energy_matched	task/magicoder	log_energy_ratio	off_gain	6	0				0	0	0
C_energy_matched	task/metamath	log_energy_ratio	off_gain	6	0				0	0	0
C_energy_matched	task/tulu	log_energy_ratio	off_gain	6	0				0	0	0
C_energy_matched	base/Qwen3-8B	log_energy_ratio	fg_reduction	9	0				0	0	0
C_energy_matched	base/Llama-3.1-8B-Instruct	log_energy_ratio	fg_reduction	9	0				0	0	0
C_energy_matched	task/magicoder	log_energy_ratio	fg_reduction	6	0				0	0	0
C_energy_matched	task/metamath	log_energy_ratio	fg_reduction	6	0				0	0	0
C_energy_matched	task/tulu	log_energy_ratio	fg_reduction	6	0				0	0	0
C_energy_matched	base/Qwen3-8B	log_energy_ratio	gain_magicoder	9	0				0	0	0
C_energy_matched	base/Llama-3.1-8B-Instruct	log_energy_ratio	gain_magicoder	9	0				0	0	0
C_energy_matched	task/magicoder	log_energy_ratio	gain_magicoder	6	0				0	0	0
C_energy_matched	task/metamath	log_energy_ratio	gain_magicoder	6	0				0	0	0
C_energy_matched	task/tulu	log_energy_ratio	gain_magicoder	6	0				0	0	0
C_energy_matched	base/Qwen3-8B	log_energy_ratio	gain_metamath	9	0				0	0	0
C_energy_matched	base/Llama-3.1-8B-Instruct	log_energy_ratio	gain_metamath	9	0				0	0	0
C_energy_matched	task/magicoder	log_energy_ratio	gain_metamath	6	0				0	0	0
C_energy_matched	task/metamath	log_energy_ratio	gain_metamath	6	0				0	0	0
C_energy_matched	task/tulu	log_energy_ratio	gain_metamath	6	0				0	0	0
C_energy_matched	base/Qwen3-8B	log_energy_ratio	gain_tulu	9	0				0	0	0
C_energy_matched	base/Llama-3.1-8B-Instruct	log_energy_ratio	gain_tulu	9	0				0	0	0
C_energy_matched	task/magicoder	log_energy_ratio	gain_tulu	6	0				0	0	0
C_energy_matched	task/metamath	log_energy_ratio	gain_tulu	6	0				0	0	0
C_energy_matched	task/tulu	log_energy_ratio	gain_tulu	6	0				0	0	0
C_energy_matched	base/Qwen3-8B	log_energy_ratio	gain_commonsense	9	0				0	0	0
C_energy_matched	base/Llama-3.1-8B-Instruct	log_energy_ratio	gain_commonsense	9	0				0	0	0
C_energy_matched	task/magicoder	log_energy_ratio	gain_commonsense	6	0				0	0	0
C_energy_matched	task/metamath	log_energy_ratio	gain_commonsense	6	0				0	0	0
C_energy_matched	task/tulu	log_energy_ratio	gain_commonsense	6	0				0	0	0
C_energy_matched	base/Qwen3-8B	log_energy_ratio	gain_arc_challenge	9	0				0	0	0
C_energy_matched	base/Llama-3.1-8B-Instruct	log_energy_ratio	gain_arc_challenge	9	0				0	0	0
C_energy_matched	task/magicoder	log_energy_ratio	gain_arc_challenge	6	0				0	0	0
C_energy_matched	task/metamath	log_energy_ratio	gain_arc_challenge	6	0				0	0	0
C_energy_matched	task/tulu	log_energy_ratio	gain_arc_challenge	6	0				0	0	0
C_energy_matched	base/Qwen3-8B	log_energy_ratio	gain_arc_easy	9	0				0	0	0
C_energy_matched	base/Llama-3.1-8B-Instruct	log_energy_ratio	gain_arc_easy	9	0				0	0	0
C_energy_matched	task/magicoder	log_energy_ratio	gain_arc_easy	6	0				0	0	0
C_energy_matched	task/metamath	log_energy_ratio	gain_arc_easy	6	0				0	0	0
C_energy_matched	task/tulu	log_energy_ratio	gain_arc_easy	6	0				0	0	0
C_energy_matched	base/Qwen3-8B	log_energy_ratio	gain_boolq	9	0				0	0	0
C_energy_matched	base/Llama-3.1-8B-Instruct	log_energy_ratio	gain_boolq	9	0				0	0	0
C_energy_matched	task/magicoder	log_energy_ratio	gain_boolq	6	0				0	0	0
C_energy_matched	task/metamath	log_energy_ratio	gain_boolq	6	0				0	0	0
C_energy_matched	task/tulu	log_energy_ratio	gain_boolq	6	0				0	0	0
C_energy_matched	base/Qwen3-8B	log_energy_ratio	gain_hellaswag	9	0				0	0	0
C_energy_matched	base/Llama-3.1-8B-Instruct	log_energy_ratio	gain_hellaswag	9	0				0	0	0
C_energy_matched	task/magicoder	log_energy_ratio	gain_hellaswag	6	0				0	0	0
C_energy_matched	task/metamath	log_energy_ratio	gain_hellaswag	6	0				0	0	0
C_energy_matched	task/tulu	log_energy_ratio	gain_hellaswag	6	0				0	0	0
C_energy_matched	base/Qwen3-8B	log_energy_ratio	gain_openbookqa	9	0				0	0	0
C_energy_matched	base/Llama-3.1-8B-Instruct	log_energy_ratio	gain_openbookqa	9	0				0	0	0
C_energy_matched	task/magicoder	log_energy_ratio	gain_openbookqa	6	0				0	0	0
C_energy_matched	task/metamath	log_energy_ratio	gain_openbookqa	6	0				0	0	0
C_energy_matched	task/tulu	log_energy_ratio	gain_openbookqa	6	0				0	0	0
C_energy_matched	base/Qwen3-8B	log_energy_ratio	gain_piqa	9	0				0	0	0
C_energy_matched	base/Llama-3.1-8B-Instruct	log_energy_ratio	gain_piqa	9	0				0	0	0
C_energy_matched	task/magicoder	log_energy_ratio	gain_piqa	6	0				0	0	0
C_energy_matched	task/metamath	log_energy_ratio	gain_piqa	6	0				0	0	0
C_energy_matched	task/tulu	log_energy_ratio	gain_piqa	6	0				0	0	0
C_energy_matched	base/Qwen3-8B	log_energy_ratio	gain_siqa	9	0				0	0	0
C_energy_matched	base/Llama-3.1-8B-Instruct	log_energy_ratio	gain_siqa	9	0				0	0	0
C_energy_matched	task/magicoder	log_energy_ratio	gain_siqa	6	0				0	0	0
C_energy_matched	task/metamath	log_energy_ratio	gain_siqa	6	0				0	0	0
C_energy_matched	task/tulu	log_energy_ratio	gain_siqa	6	0				0	0	0
C_energy_matched	base/Qwen3-8B	log_energy_ratio	gain_winogrande	9	0				0	0	0
C_energy_matched	base/Llama-3.1-8B-Instruct	log_energy_ratio	gain_winogrande	9	0				0	0	0
C_energy_matched	task/magicoder	log_energy_ratio	gain_winogrande	6	0				0	0	0
C_energy_matched	task/metamath	log_energy_ratio	gain_winogrande	6	0				0	0	0
C_energy_matched	task/tulu	log_energy_ratio	gain_winogrande	6	0				0	0	0
C_energy_matched	base/Qwen3-8B	raw_fpr	target_gain	9	9	-0.2628917115316043	-0.7480056452854309	0.19708338473559034	4	0	5
C_energy_matched	base/Llama-3.1-8B-Instruct	raw_fpr	target_gain	9	9	-0.05555555555555555	-0.5406694893093822	0.429558378198271	4	0	5
C_energy_matched	task/magicoder	raw_fpr	target_gain	6	6	-0.8720084679281462	-0.9776709006307399	-0.7276709006307397	0	0	6
C_energy_matched	task/metamath	raw_fpr	target_gain	6	6	0.4166666666666667	0.0	0.75	5	0	1
C_energy_matched	task/tulu	raw_fpr	target_gain	6	6	-0.022329099369260214	-0.5833333333333334	0.5163460352255527	3	0	3
C_energy_matched	base/Qwen3-8B	raw_fpr	off_gain	9	9	0.3333333333333333	-0.2222222222222222	0.8888888888888888	6	0	3
C_energy_matched	base/Llama-3.1-8B-Instruct	raw_fpr	off_gain	9	9	-0.2777777777777778	-0.6111111111111112	0.1111111111111111	2	0	7
C_energy_matched	task/magicoder	raw_fpr	off_gain	6	6	-0.5	-0.9166666666666666	0.08333333333333333	1	0	5
C_energy_matched	task/metamath	raw_fpr	off_gain	6	6	0.4166666666666667	-0.08333333333333333	0.9166666666666666	4	0	2
C_energy_matched	task/tulu	raw_fpr	off_gain	6	6	0.16666666666666666	-0.3333333333333333	0.75	3	0	3
C_energy_matched	base/Qwen3-8B	raw_fpr	fg_reduction	9	2	0.8660254037844387	0.8660254037844387	0.8660254037844387	2	0	0
C_energy_matched	base/Llama-3.1-8B-Instruct	raw_fpr	fg_reduction	9	7	0.23342494231650873	-0.33800362911206266	0.7857142857142857	4	0	3
C_energy_matched	task/magicoder	raw_fpr	fg_reduction	6	3	-0.6220084679281462	-0.8660254037844387	-0.5	0	0	3
C_energy_matched	task/metamath	raw_fpr	fg_reduction	6	5	0.9464101615137755	0.8928203230275511	1.0	5	0	0
C_energy_matched	task/tulu	raw_fpr	fg_reduction	6	1	0.5	0.5	0.5	1	0	0
C_energy_matched	base/Qwen3-8B	raw_fpr	gain_magicoder	9	9	0.1111111111111111	-0.5257834230632086	0.7331195790392573	5	0	4
C_energy_matched	base/Llama-3.1-8B-Instruct	raw_fpr	gain_magicoder	9	9	-0.24800564528543084	-0.666839382851364	0.2222222222222222	3	0	6
C_energy_matched	task/magicoder	raw_fpr	gain_magicoder	6	6	-0.8720084679281462	-0.9776709006307399	-0.7053418012614796	0	0	6
C_energy_matched	task/metamath	raw_fpr	gain_magicoder	6	6	0.4776709006307398	-0.022329099369260214	0.9776709006307399	4	0	2
C_energy_matched	task/tulu	raw_fpr	gain_magicoder	6	6	0.18899576603592685	-0.41068360252295916	0.7663460352255527	4	0	2
C_energy_matched	base/Qwen3-8B	raw_fpr	gain_metamath	9	9	0.2222222222222222	-0.2777777777777778	0.6111111111111112	6	1	2
C_energy_matched	base/Llama-3.1-8B-Instruct	raw_fpr	gain_metamath	9	9	-0.1111111111111111	-0.5555555555555556	0.3333333333333333	3	0	6
C_energy_matched	task/magicoder	raw_fpr	gain_metamath	6	6	-0.25	-0.6666666666666666	0.3333333333333333	1	1	4
C_energy_matched	task/metamath	raw_fpr	gain_metamath	6	6	0.4166666666666667	0.0	0.75	5	0	1
C_energy_matched	task/tulu	raw_fpr	gain_metamath	6	6	0.0	-0.6666666666666666	0.6666666666666666	3	0	3
C_energy_matched	base/Qwen3-8B	raw_fpr	gain_tulu	9	9	0.1111111111111111	-0.3888888888888889	0.6111111111111112	4	2	3
C_energy_matched	base/Llama-3.1-8B-Instruct	raw_fpr	gain_tulu	9	9	0.2222222222222222	-0.20733615597604876	0.5962250448649377	6	0	3
C_energy_matched	task/magicoder	raw_fpr	gain_tulu	6	6	-0.14433756729740646	-0.7276709006307397	0.4389957660359269	2	1	3
C_energy_matched	task/metamath	raw_fpr	gain_tulu	6	6	0.6666666666666666	0.3333333333333333	0.9166666666666666	5	1	0
C_energy_matched	task/tulu	raw_fpr	gain_tulu	6	6	-0.022329099369260214	-0.5833333333333334	0.4941665124598844	3	0	3
C_energy_matched	base/Qwen3-8B	raw_fpr	gain_commonsense	9	9	-0.2777777777777778	-0.7222222222222222	0.2222222222222222	3	0	6
C_energy_matched	base/Llama-3.1-8B-Instruct	raw_fpr	gain_commonsense	9	9	0.05555555555555555	-0.3888888888888889	0.5	6	0	3
C_energy_matched	task/magicoder	raw_fpr	gain_commonsense	6	6	-0.4166666666666667	-0.9166666666666666	0.16666666666666666	2	0	4
C_energy_matched	task/metamath	raw_fpr	gain_commonsense	6	6	0.3333333333333333	0.0	0.5	5	0	1
C_energy_matched	task/tulu	raw_fpr	gain_commonsense	6	6	-0.25	-0.8333333333333334	0.3333333333333333	2	0	4
C_energy_matched	base/Qwen3-8B	raw_fpr	gain_arc_challenge	9	8	0.125	-0.5122595264191645	0.6540063509461097	5	0	3
C_energy_matched	base/Llama-3.1-8B-Instruct	raw_fpr	gain_arc_challenge	9	9	0.1924500897298753	-0.23710828846839568	0.5813389786187642	6	0	3
C_energy_matched	task/magicoder	raw_fpr	gain_arc_challenge	6	6	-0.16666666666666666	-0.75	0.4330127018922194	3	0	3
C_energy_matched	task/metamath	raw_fpr	gain_arc_challenge	6	6	0.7053418012614796	0.5610042339640732	0.8720084679281462	6	0	0
C_energy_matched	task/tulu	raw_fpr	gain_arc_challenge	6	5	-0.10000000000000002	-0.6464101615137755	0.5196152422706632	2	0	3
C_energy_matched	base/Qwen3-8B	raw_fpr	gain_arc_easy	9	9	0.1924500897298753	-0.31844726708715987	0.6329058247451813	6	0	3
C_energy_matched	base/Llama-3.1-8B-Instruct	raw_fpr	gain_arc_easy	9	9	0.40377495513506234	-0.08133897861876416	0.7777777777777778	6	1	2
C_energy_matched	task/magicoder	raw_fpr	gain_arc_easy	6	6	0.08333333333333333	-0.4166666666666667	0.5	4	0	2
C_energy_matched	task/metamath	raw_fpr	gain_arc_easy	6	6	0.4166666666666667	-0.2053418012614796	0.9776709006307399	4	0	2
C_energy_matched	task/tulu	raw_fpr	gain_arc_easy	6	6	0.3943375672974065	-0.14433756729740646	0.849679368558886	4	1	1
C_energy_matched	base/Qwen3-8B	raw_fpr	gain_boolq	9	9	-0.4444444444444444	-0.870014113213577	0.051566846126417216	2	0	7
C_energy_matched	base/Llama-3.1-8B-Instruct	raw_fpr	gain_boolq	9	9	0.37400282264271545	0.040297337653227766	0.6775640234837018	7	0	2
C_energy_matched	task/magicoder	raw_fpr	gain_boolq	6	6	0.14433756729740646	-0.45590002874571106	0.7440169358562926	4	0	2
C_energy_matched	task/metamath	raw_fpr	gain_boolq	6	6	0.0	-0.5833333333333334	0.5833333333333334	3	0	3
C_energy_matched	task/tulu	raw_fpr	gain_boolq	6	6	-0.25	-0.788675134594813	0.2886751345948129	2	0	4
C_energy_matched	base/Qwen3-8B	raw_fpr	gain_hellaswag	9	9	0.09622504486493764	-0.4444444444444444	0.6072221194177008	5	0	4
C_energy_matched	base/Llama-3.1-8B-Instruct	raw_fpr	gain_hellaswag	9	9	0.4444444444444444	-0.05555555555555555	0.8333333333333334	7	0	2
C_energy_matched	task/magicoder	raw_fpr	gain_hellaswag	6	6	0.0	-0.6666666666666666	0.6666666666666666	3	0	3
C_energy_matched	task/metamath	raw_fpr	gain_hellaswag	6	6	0.16666666666666666	-0.4166666666666667	0.6666666666666666	4	0	2
C_energy_matched	task/tulu	raw_fpr	gain_hellaswag	6	6	0.6443375672974064	0.16666666666666666	0.9776709006307399	5	0	1
C_energy_matched	base/Qwen3-8B	raw_fpr	gain_openbookqa	9	8	-0.1875	-0.6830127018922194	0.29168454797844556	2	2	4
C_energy_matched	base/Llama-3.1-8B-Instruct	raw_fpr	gain_openbookqa	9	9	-0.1517806004204932	-0.6368945341743197	0.39988596344165195	3	0	6
C_energy_matched	task/magicoder	raw_fpr	gain_openbookqa	6	6	0.3333333333333333	-0.26634603522555267	0.8110042339640732	3	2	1
C_energy_matched	task/metamath	raw_fpr	gain_openbookqa	6	5	-0.7464101615137755	-0.9196152422706632	-0.5732050807568878	0	0	5
C_energy_matched	task/tulu	raw_fpr	gain_openbookqa	6	6	-0.18899576603592685	-0.7663460352255527	0.41068360252295916	2	0	4
C_energy_matched	base/Qwen3-8B	raw_fpr	gain_piqa	9	9	0.16666666666666666	-0.19245008972987523	0.47022786750765305	5	2	2
C_energy_matched	base/Llama-3.1-8B-Instruct	raw_fpr	gain_piqa	9	9	0.1924500897298753	-0.16666666666666666	0.5515668461264173	5	1	3
C_energy_matched	task/magicoder	raw_fpr	gain_piqa	6	6	0.3110042339640731	-0.08333333333333333	0.6220084679281462	4	1	1
C_energy_matched	task/metamath	raw_fpr	gain_piqa	6	6	-0.06100423396407312	-0.5163460352255528	0.3333333333333333	3	0	3
C_energy_matched	task/tulu	raw_fpr	gain_piqa	6	6	0.2886751345948129	-0.10566243270259355	0.6606836025229592	3	2	1
C_energy_matched	base/Qwen3-8B	raw_fpr	gain_siqa	9	9	-0.18155273291284013	-0.6372666858304741	0.28867513459481287	3	1	5
C_energy_matched	base/Llama-3.1-8B-Instruct	raw_fpr	gain_siqa	9	9	-0.31844726708715987	-0.8184472670871599	0.2222222222222222	3	0	6
C_energy_matched	task/magicoder	raw_fpr	gain_siqa	6	6	-0.8943375672974065	-1.0	-0.7276709006307399	0	0	6
C_energy_matched	task/metamath	raw_fpr	gain_siqa	6	6	0.4553418012614796	0.0	0.8720084679281462	4	1	1
C_energy_matched	task/tulu	raw_fpr	gain_siqa	6	6	-0.3110042339640731	-0.8943375672974065	0.3333333333333333	2	0	4
C_energy_matched	base/Qwen3-8B	raw_fpr	gain_winogrande	9	9	-0.3035612008409864	-0.799572491411848	0.23738072238882008	3	0	6
C_energy_matched	base/Llama-3.1-8B-Instruct	raw_fpr	gain_winogrande	9	9	-0.04066948930938208	-0.47022786750765305	0.3482193995795068	5	0	4
C_energy_matched	task/magicoder	raw_fpr	gain_winogrande	6	6	-0.3943375672974065	-0.8720084679281462	0.16666666666666666	2	0	4
C_energy_matched	task/metamath	raw_fpr	gain_winogrande	6	6	0.3333333333333333	-0.18301270189221933	0.6830127018922193	5	0	1
C_energy_matched	task/tulu	raw_fpr	gain_winogrande	6	6	-0.4553418012614796	-0.8720084679281462	0.16666666666666666	1	0	5
C_energy_matched	base/Qwen3-8B	full_moment_pr	target_gain	9	9	-0.20733615597604876	-0.6368945341743197	0.22259437387837452	4	0	5
C_energy_matched	base/Llama-3.1-8B-Instruct	full_moment_pr	target_gain	9	9	-0.05555555555555555	-0.5261555747193629	0.4150444636082498	4	0	5
C_energy_matched	task/magicoder	full_moment_pr	target_gain	6	6	-0.788675134594813	-0.9330127018922193	-0.6220084679281462	0	0	6
C_energy_matched	task/metamath	full_moment_pr	target_gain	6	6	0.4166666666666667	0.0	0.75	5	0	1
C_energy_matched	task/tulu	full_moment_pr	target_gain	6	6	-0.022329099369260214	-0.5223290993692602	0.5163460352255528	3	0	3
C_energy_matched	base/Qwen3-8B	full_moment_pr	off_gain	9	9	0.3888888888888889	-0.16666666666666666	0.8333333333333334	6	0	3
C_energy_matched	base/Llama-3.1-8B-Instruct	full_moment_pr	off_gain	9	9	-0.2777777777777778	-0.6111111111111112	0.1111111111111111	2	0	7
C_energy_matched	task/magicoder	full_moment_pr	off_gain	6	6	-0.4166666666666667	-0.8333333333333334	0.16666666666666666	1	0	5
C_energy_matched	task/metamath	full_moment_pr	off_gain	6	6	0.4166666666666667	-0.08333333333333333	0.9166666666666666	4	0	2
C_energy_matched	task/tulu	full_moment_pr	off_gain	6	6	0.16666666666666666	-0.3333333333333333	0.75	3	0	3
C_energy_matched	base/Qwen3-8B	full_moment_pr	fg_reduction	9	2	0.8660254037844387	0.8660254037844387	0.8660254037844387	2	0	0
C_energy_matched	base/Llama-3.1-8B-Instruct	full_moment_pr	fg_reduction	9	7	0.23342494231650873	-0.3524929971490206	0.7857142857142857	4	0	3
C_energy_matched	task/magicoder	full_moment_pr	fg_reduction	6	3	-0.6220084679281462	-0.8660254037844387	-0.5	0	0	3
C_energy_matched	task/metamath	full_moment_pr	fg_reduction	6	5	0.9464101615137755	0.8928203230275511	1.0	5	0	0
C_energy_matched	task/tulu	full_moment_pr	fg_reduction	6	1	0.5	0.5	0.5	1	0	0
C_energy_matched	base/Qwen3-8B	full_moment_pr	gain_magicoder	9	9	0.16666666666666666	-0.42566938650486114	0.7480056452854309	5	0	4
C_energy_matched	base/Llama-3.1-8B-Instruct	full_moment_pr	gain_magicoder	9	9	-0.24800564528543084	-0.666839382851364	0.23710828846839568	3	0	6
C_energy_matched	task/magicoder	full_moment_pr	gain_magicoder	6	6	-0.788675134594813	-0.9553418012614796	-0.6220084679281462	0	0	6
