cohort	checkpoint	feature	outcome	spearman	n_arms
B_edited_only	Llama-3.1-8B-Instruct/metamath/seed44	raw_fpr	gain_commonsense	0.8857142857142858	6
B_edited_only	Llama-3.1-8B-Instruct/tulu/seed42	raw_fpr	gain_commonsense	0.028571428571428574	6
B_edited_only	Llama-3.1-8B-Instruct/tulu/seed43	raw_fpr	gain_commonsense	-0.942857142857143	6
B_edited_only	Llama-3.1-8B-Instruct/tulu/seed44	raw_fpr	gain_commonsense	-1.0	6
B_edited_only	Qwen3-8B/magicoder/seed42	raw_fpr	gain_commonsense	-0.8857142857142858	6
B_edited_only	Qwen3-8B/magicoder/seed43	raw_fpr	gain_commonsense	-1.0	6
B_edited_only	Qwen3-8B/magicoder/seed44	raw_fpr	gain_commonsense	-0.942857142857143	6
B_edited_only	Qwen3-8B/metamath/seed42	raw_fpr	gain_commonsense	-0.6571428571428573	6
B_edited_only	Qwen3-8B/metamath/seed43	raw_fpr	gain_commonsense	-0.8285714285714287	6
B_edited_only	Qwen3-8B/metamath/seed44	raw_fpr	gain_commonsense	-0.8857142857142858	6
B_edited_only	Qwen3-8B/tulu/seed42	raw_fpr	gain_commonsense	-0.8857142857142858	6
B_edited_only	Qwen3-8B/tulu/seed43	raw_fpr	gain_commonsense	-0.7714285714285715	6
B_edited_only	Qwen3-8B/tulu/seed44	raw_fpr	gain_commonsense	-0.7714285714285715	6
B_edited_only	Llama-3.1-8B-Instruct/magicoder/seed42	full_moment_pr	gain_commonsense	0.7142857142857143	6
B_edited_only	Llama-3.1-8B-Instruct/magicoder/seed43	full_moment_pr	gain_commonsense	-0.6571428571428573	6
B_edited_only	Llama-3.1-8B-Instruct/magicoder/seed44	full_moment_pr	gain_commonsense	0.2571428571428572	6
B_edited_only	Llama-3.1-8B-Instruct/metamath/seed42	full_moment_pr	gain_commonsense	0.8285714285714287	6
B_edited_only	Llama-3.1-8B-Instruct/metamath/seed43	full_moment_pr	gain_commonsense	0.8857142857142858	6
B_edited_only	Llama-3.1-8B-Instruct/metamath/seed44	full_moment_pr	gain_commonsense	0.942857142857143	6
B_edited_only	Llama-3.1-8B-Instruct/tulu/seed42	full_moment_pr	gain_commonsense	0.028571428571428574	6
B_edited_only	Llama-3.1-8B-Instruct/tulu/seed43	full_moment_pr	gain_commonsense	-0.8857142857142858	6
B_edited_only	Llama-3.1-8B-Instruct/tulu/seed44	full_moment_pr	gain_commonsense	-0.942857142857143	6
B_edited_only	Qwen3-8B/magicoder/seed42	full_moment_pr	gain_commonsense	-0.8857142857142858	6
B_edited_only	Qwen3-8B/magicoder/seed43	full_moment_pr	gain_commonsense	-1.0	6
B_edited_only	Qwen3-8B/magicoder/seed44	full_moment_pr	gain_commonsense	-0.8857142857142858	6
B_edited_only	Qwen3-8B/metamath/seed42	full_moment_pr	gain_commonsense	-0.6571428571428573	6
B_edited_only	Qwen3-8B/metamath/seed43	full_moment_pr	gain_commonsense	-0.7714285714285715	6
B_edited_only	Qwen3-8B/metamath/seed44	full_moment_pr	gain_commonsense	-0.942857142857143	6
B_edited_only	Qwen3-8B/tulu/seed42	full_moment_pr	gain_commonsense	-0.8857142857142858	6
B_edited_only	Qwen3-8B/tulu/seed43	full_moment_pr	gain_commonsense	-0.7142857142857143	6
B_edited_only	Qwen3-8B/tulu/seed44	full_moment_pr	gain_commonsense	-0.7714285714285715	6
B_edited_only	Llama-3.1-8B-Instruct/magicoder/seed42	log_energy_ratio	gain_arc_challenge	0.4312287725435882	6
B_edited_only	Llama-3.1-8B-Instruct/magicoder/seed43	log_energy_ratio	gain_arc_challenge	-0.2732295333235123	6
B_edited_only	Llama-3.1-8B-Instruct/magicoder/seed44	log_energy_ratio	gain_arc_challenge	0.03080205518168487	6
B_edited_only	Llama-3.1-8B-Instruct/metamath/seed42	log_energy_ratio	gain_arc_challenge	-0.9411239481143202	6
B_edited_only	Llama-3.1-8B-Instruct/metamath/seed43	log_energy_ratio	gain_arc_challenge	-0.6982532518267538	6
B_edited_only	Llama-3.1-8B-Instruct/metamath/seed44	log_energy_ratio	gain_arc_challenge	-0.7084472691787521	6
B_edited_only	Llama-3.1-8B-Instruct/tulu/seed42	log_energy_ratio	gain_arc_challenge	0.3696246621802185	6
B_edited_only	Llama-3.1-8B-Instruct/tulu/seed43	log_energy_ratio	gain_arc_challenge	0.8804062740424288	6
B_edited_only	Llama-3.1-8B-Instruct/tulu/seed44	log_energy_ratio	gain_arc_challenge	0.9411239481143202	6
B_edited_only	Qwen3-8B/magicoder/seed42	log_energy_ratio	gain_arc_challenge	0.9240616554505461	6
B_edited_only	Qwen3-8B/magicoder/seed43	log_energy_ratio	gain_arc_challenge	0.8932596002688613	6
B_edited_only	Qwen3-8B/magicoder/seed44	log_energy_ratio	gain_arc_challenge	0.8804062740424288	6
B_edited_only	Qwen3-8B/metamath/seed42	log_energy_ratio	gain_arc_challenge	0.6375355777548621	6
B_edited_only	Qwen3-8B/metamath/seed43	log_energy_ratio	gain_arc_challenge	0.8128970193249391	6
B_edited_only	Qwen3-8B/metamath/seed44	log_energy_ratio	gain_arc_challenge	0.6468431588153823	6
B_edited_only	Qwen3-8B/tulu/seed42	log_energy_ratio	gain_arc_challenge	0.0	6
B_edited_only	Qwen3-8B/tulu/seed43	log_energy_ratio	gain_arc_challenge	-0.852573586519139	6
B_edited_only	Qwen3-8B/tulu/seed44	log_energy_ratio	gain_arc_challenge	0.35921060405354976	6
B_edited_only	Llama-3.1-8B-Instruct/magicoder/seed42	raw_fpr	gain_arc_challenge	-0.6377481392176932	6
B_edited_only	Llama-3.1-8B-Instruct/magicoder/seed43	raw_fpr	gain_arc_challenge	0.3142857142857143	6
B_edited_only	Llama-3.1-8B-Instruct/magicoder/seed44	raw_fpr	gain_arc_challenge	0.05797710356524484	6
B_edited_only	Llama-3.1-8B-Instruct/metamath/seed42	raw_fpr	gain_arc_challenge	0.942857142857143	6
B_edited_only	Llama-3.1-8B-Instruct/metamath/seed43	raw_fpr	gain_arc_challenge	0.7714285714285715	6
B_edited_only	Llama-3.1-8B-Instruct/metamath/seed44	raw_fpr	gain_arc_challenge	0.8116794499134278	6
B_edited_only	Llama-3.1-8B-Instruct/tulu/seed42	raw_fpr	gain_arc_challenge	-0.11595420713048968	6
B_edited_only	Llama-3.1-8B-Instruct/tulu/seed43	raw_fpr	gain_arc_challenge	-0.942857142857143	6
B_edited_only	Llama-3.1-8B-Instruct/tulu/seed44	raw_fpr	gain_arc_challenge	-0.8857142857142858	6
B_edited_only	Qwen3-8B/magicoder/seed42	raw_fpr	gain_arc_challenge	-0.8116794499134278	6
B_edited_only	Qwen3-8B/magicoder/seed43	raw_fpr	gain_arc_challenge	-0.9276336570439174	6
B_edited_only	Qwen3-8B/magicoder/seed44	raw_fpr	gain_arc_challenge	-0.942857142857143	6
B_edited_only	Qwen3-8B/metamath/seed42	raw_fpr	gain_arc_challenge	-0.4285714285714286	6
B_edited_only	Qwen3-8B/metamath/seed43	raw_fpr	gain_arc_challenge	-0.6179143806533246	6
B_edited_only	Qwen3-8B/metamath/seed44	raw_fpr	gain_arc_challenge	-0.4058397249567139	6
B_edited_only	Qwen3-8B/tulu/seed42	raw_fpr	gain_arc_challenge	-0.20701966780270628	6
B_edited_only	Qwen3-8B/tulu/seed43	raw_fpr	gain_arc_challenge	0.9258200997725515	6
B_edited_only	Qwen3-8B/tulu/seed44	raw_fpr	gain_arc_challenge	-0.3380617018914066	6
B_edited_only	Llama-3.1-8B-Instruct/magicoder/seed42	full_moment_pr	gain_arc_challenge	-0.6377481392176932	6
B_edited_only	Llama-3.1-8B-Instruct/magicoder/seed43	full_moment_pr	gain_arc_challenge	0.3142857142857143	6
B_edited_only	Llama-3.1-8B-Instruct/magicoder/seed44	full_moment_pr	gain_arc_challenge	0.05797710356524484	6
B_edited_only	Llama-3.1-8B-Instruct/metamath/seed42	full_moment_pr	gain_arc_challenge	0.942857142857143	6
B_edited_only	Llama-3.1-8B-Instruct/metamath/seed43	full_moment_pr	gain_arc_challenge	0.7142857142857143	6
B_edited_only	Llama-3.1-8B-Instruct/metamath/seed44	full_moment_pr	gain_arc_challenge	0.753702346348183	6
B_edited_only	Llama-3.1-8B-Instruct/tulu/seed42	full_moment_pr	gain_arc_challenge	-0.11595420713048968	6
B_edited_only	Llama-3.1-8B-Instruct/tulu/seed43	full_moment_pr	gain_arc_challenge	-0.8857142857142858	6
B_edited_only	Llama-3.1-8B-Instruct/tulu/seed44	full_moment_pr	gain_arc_challenge	-0.942857142857143	6
B_edited_only	Qwen3-8B/magicoder/seed42	full_moment_pr	gain_arc_challenge	-0.8116794499134278	6
B_edited_only	Qwen3-8B/magicoder/seed43	full_moment_pr	gain_arc_challenge	-0.9276336570439174	6
B_edited_only	Qwen3-8B/magicoder/seed44	full_moment_pr	gain_arc_challenge	-0.8857142857142858	6
B_edited_only	Qwen3-8B/metamath/seed42	full_moment_pr	gain_arc_challenge	-0.4285714285714286	6
B_edited_only	Qwen3-8B/metamath/seed43	full_moment_pr	gain_arc_challenge	-0.6179143806533246	6
B_edited_only	Qwen3-8B/metamath/seed44	full_moment_pr	gain_arc_challenge	-0.4928053803045812	6
B_edited_only	Qwen3-8B/tulu/seed42	full_moment_pr	gain_arc_challenge	-0.20701966780270628	6
B_edited_only	Qwen3-8B/tulu/seed43	full_moment_pr	gain_arc_challenge	0.9258200997725515	6
B_edited_only	Qwen3-8B/tulu/seed44	full_moment_pr	gain_arc_challenge	-0.3380617018914066	6
B_edited_only	Llama-3.1-8B-Instruct/magicoder/seed42	log_energy_ratio	gain_arc_easy	-0.09107651110783746	6
B_edited_only	Llama-3.1-8B-Instruct/magicoder/seed43	log_energy_ratio	gain_arc_easy	0.8316554899054915	6
B_edited_only	Llama-3.1-8B-Instruct/magicoder/seed44	log_energy_ratio	gain_arc_easy	0.8804062740424288	6
B_edited_only	Llama-3.1-8B-Instruct/metamath/seed42	log_energy_ratio	gain_arc_easy	-0.8804062740424288	6
B_edited_only	Llama-3.1-8B-Instruct/metamath/seed43	log_energy_ratio	gain_arc_easy	-0.8804062740424288	6
B_edited_only	Llama-3.1-8B-Instruct/metamath/seed44	log_energy_ratio	gain_arc_easy	-0.7589709258986453	6
B_edited_only	Llama-3.1-8B-Instruct/tulu/seed42	log_energy_ratio	gain_arc_easy	-0.870967741935484	6
B_edited_only	Llama-3.1-8B-Instruct/tulu/seed43	log_energy_ratio	gain_arc_easy	0.8932596002688613	6
B_edited_only	Llama-3.1-8B-Instruct/tulu/seed44	log_energy_ratio	gain_arc_easy	0.8932596002688613	6
B_edited_only	Qwen3-8B/magicoder/seed42	log_energy_ratio	gain_arc_easy	0.9411239481143202	6
B_edited_only	Qwen3-8B/magicoder/seed43	log_energy_ratio	gain_arc_easy	0.9240616554505461	6
B_edited_only	Qwen3-8B/magicoder/seed44	log_energy_ratio	gain_arc_easy	0.8316554899054915	6
B_edited_only	Qwen3-8B/metamath/seed42	log_energy_ratio	gain_arc_easy	0.8932596002688613	6
B_edited_only	Qwen3-8B/metamath/seed43	log_energy_ratio	gain_arc_easy	0.8932596002688613	6
B_edited_only	Qwen3-8B/metamath/seed44	log_energy_ratio	gain_arc_easy	0.8316554899054915	6
B_edited_only	Qwen3-8B/tulu/seed42	log_energy_ratio	gain_arc_easy	0.5236349380886428	6
B_edited_only	Qwen3-8B/tulu/seed43	log_energy_ratio	gain_arc_easy	0.7589709258986453	6
B_edited_only	Qwen3-8B/tulu/seed44	log_energy_ratio	gain_arc_easy	0.48387096774193544	6
B_edited_only	Llama-3.1-8B-Instruct/magicoder/seed42	raw_fpr	gain_arc_easy	-0.028571428571428574	6
B_edited_only	Llama-3.1-8B-Instruct/magicoder/seed43	raw_fpr	gain_arc_easy	-0.7247137945655605	6
B_edited_only	Llama-3.1-8B-Instruct/magicoder/seed44	raw_fpr	gain_arc_easy	-0.7714285714285715	6
B_edited_only	Llama-3.1-8B-Instruct/metamath/seed42	raw_fpr	gain_arc_easy	0.942857142857143	6
B_edited_only	Llama-3.1-8B-Instruct/metamath/seed43	raw_fpr	gain_arc_easy	1.0	6
B_edited_only	Llama-3.1-8B-Instruct/metamath/seed44	raw_fpr	gain_arc_easy	0.942857142857143	6
B_edited_only	Llama-3.1-8B-Instruct/tulu/seed42	raw_fpr	gain_arc_easy	0.9411239481143202	6
B_edited_only	Llama-3.1-8B-Instruct/tulu/seed43	raw_fpr	gain_arc_easy	-0.898645105261295	6
B_edited_only	Llama-3.1-8B-Instruct/tulu/seed44	raw_fpr	gain_arc_easy	-0.9856107606091624	6
B_edited_only	Qwen3-8B/magicoder/seed42	raw_fpr	gain_arc_easy	-0.8285714285714287	6
B_edited_only	Qwen3-8B/magicoder/seed43	raw_fpr	gain_arc_easy	-0.9856107606091624	6
B_edited_only	Qwen3-8B/magicoder/seed44	raw_fpr	gain_arc_easy	-0.7247137945655605	6
B_edited_only	Qwen3-8B/metamath/seed42	raw_fpr	gain_arc_easy	-0.9276336570439174	6
B_edited_only	Qwen3-8B/metamath/seed43	raw_fpr	gain_arc_easy	-0.753702346348183	6
B_edited_only	Qwen3-8B/metamath/seed44	raw_fpr	gain_arc_easy	-0.8406680016960504	6
B_edited_only	Qwen3-8B/tulu/seed42	raw_fpr	gain_arc_easy	-0.4058397249567139	6
B_edited_only	Qwen3-8B/tulu/seed43	raw_fpr	gain_arc_easy	-0.6	6
B_edited_only	Qwen3-8B/tulu/seed44	raw_fpr	gain_arc_easy	-0.33394720739540396	6
B_edited_only	Llama-3.1-8B-Instruct/magicoder/seed42	full_moment_pr	gain_arc_easy	-0.028571428571428574	6
B_edited_only	Llama-3.1-8B-Instruct/magicoder/seed43	full_moment_pr	gain_arc_easy	-0.7247137945655605	6
B_edited_only	Llama-3.1-8B-Instruct/magicoder/seed44	full_moment_pr	gain_arc_easy	-0.7714285714285715	6
B_edited_only	Llama-3.1-8B-Instruct/metamath/seed42	full_moment_pr	gain_arc_easy	0.942857142857143	6
B_edited_only	Llama-3.1-8B-Instruct/metamath/seed43	full_moment_pr	gain_arc_easy	0.942857142857143	6
B_edited_only	Llama-3.1-8B-Instruct/metamath/seed44	full_moment_pr	gain_arc_easy	0.8285714285714287	6
B_edited_only	Llama-3.1-8B-Instruct/tulu/seed42	full_moment_pr	gain_arc_easy	0.9411239481143202	6
B_edited_only	Llama-3.1-8B-Instruct/tulu/seed43	full_moment_pr	gain_arc_easy	-0.8406680016960504	6
B_edited_only	Llama-3.1-8B-Instruct/tulu/seed44	full_moment_pr	gain_arc_easy	-0.9276336570439174	6
B_edited_only	Qwen3-8B/magicoder/seed42	full_moment_pr	gain_arc_easy	-0.8285714285714287	6
B_edited_only	Qwen3-8B/magicoder/seed43	full_moment_pr	gain_arc_easy	-0.9856107606091624	6
B_edited_only	Qwen3-8B/magicoder/seed44	full_moment_pr	gain_arc_easy	-0.6667366910003157	6
B_edited_only	Qwen3-8B/metamath/seed42	full_moment_pr	gain_arc_easy	-0.9276336570439174	6
B_edited_only	Qwen3-8B/metamath/seed43	full_moment_pr	gain_arc_easy	-0.8116794499134278	6
B_edited_only	Qwen3-8B/metamath/seed44	full_moment_pr	gain_arc_easy	-0.898645105261295	6
B_edited_only	Qwen3-8B/tulu/seed42	full_moment_pr	gain_arc_easy	-0.4058397249567139	6
B_edited_only	Qwen3-8B/tulu/seed43	full_moment_pr	gain_arc_easy	-0.6571428571428573	6
B_edited_only	Qwen3-8B/tulu/seed44	full_moment_pr	gain_arc_easy	-0.33394720739540396	6
B_edited_only	Llama-3.1-8B-Instruct/magicoder/seed42	log_energy_ratio	gain_boolq	-0.3946648814672956	6
B_edited_only	Llama-3.1-8B-Instruct/magicoder/seed43	log_energy_ratio	gain_boolq	-0.8804062740424288	6
B_edited_only	Llama-3.1-8B-Instruct/magicoder/seed44	log_energy_ratio	gain_boolq	-0.9379580992210835	6
B_edited_only	Llama-3.1-8B-Instruct/metamath/seed42	log_energy_ratio	gain_boolq	-0.8316554899054915	6
B_edited_only	Llama-3.1-8B-Instruct/metamath/seed43	log_energy_ratio	gain_boolq	-0.9240616554505461	6
B_edited_only	Llama-3.1-8B-Instruct/metamath/seed44	log_energy_ratio	gain_boolq	-0.7589709258986453	6
B_edited_only	Llama-3.1-8B-Instruct/tulu/seed42	log_energy_ratio	gain_boolq	-0.27721849663516385	6
B_edited_only	Llama-3.1-8B-Instruct/tulu/seed43	log_energy_ratio	gain_boolq	-0.09677419354838712	6
B_edited_only	Llama-3.1-8B-Instruct/tulu/seed44	log_energy_ratio	gain_boolq	0.9240616554505461	6
B_edited_only	Qwen3-8B/magicoder/seed42	log_energy_ratio	gain_boolq	0.9379580992210835	6
B_edited_only	Qwen3-8B/magicoder/seed43	log_energy_ratio	gain_boolq	0.9379580992210835	6
B_edited_only	Qwen3-8B/magicoder/seed44	log_energy_ratio	gain_boolq	0.8804062740424288	6
B_edited_only	Qwen3-8B/metamath/seed42	log_energy_ratio	gain_boolq	0.8804062740424288	6
B_edited_only	Qwen3-8B/metamath/seed43	log_energy_ratio	gain_boolq	0.9411239481143202	6
B_edited_only	Qwen3-8B/metamath/seed44	log_energy_ratio	gain_boolq	0.8932596002688613	6
B_edited_only	Qwen3-8B/tulu/seed42	log_energy_ratio	gain_boolq	0.8932596002688613	6
B_edited_only	Qwen3-8B/tulu/seed43	log_energy_ratio	gain_boolq	-0.7620007620011432	6
B_edited_only	Qwen3-8B/tulu/seed44	log_energy_ratio	gain_boolq	0.9411239481143202	6
B_edited_only	Llama-3.1-8B-Instruct/magicoder/seed42	raw_fpr	gain_boolq	0.4285714285714286	6
B_edited_only	Llama-3.1-8B-Instruct/magicoder/seed43	raw_fpr	gain_boolq	0.8857142857142858	6
B_edited_only	Llama-3.1-8B-Instruct/magicoder/seed44	raw_fpr	gain_boolq	0.9710083124552246	6
B_edited_only	Llama-3.1-8B-Instruct/metamath/seed42	raw_fpr	gain_boolq	0.8406680016960504	6
B_edited_only	Llama-3.1-8B-Instruct/metamath/seed43	raw_fpr	gain_boolq	0.9276336570439174	6
B_edited_only	Llama-3.1-8B-Instruct/metamath/seed44	raw_fpr	gain_boolq	0.942857142857143	6
B_edited_only	Llama-3.1-8B-Instruct/tulu/seed42	raw_fpr	gain_boolq	-0.08696565534786727	6
B_edited_only	Llama-3.1-8B-Instruct/tulu/seed43	raw_fpr	gain_boolq	0.21251185925162072	6
B_edited_only	Llama-3.1-8B-Instruct/tulu/seed44	raw_fpr	gain_boolq	-0.9276336570439174	6
B_edited_only	Qwen3-8B/magicoder/seed42	raw_fpr	gain_boolq	-0.7944613465542746	6
B_edited_only	Qwen3-8B/magicoder/seed43	raw_fpr	gain_boolq	-0.9710083124552246	6
B_edited_only	Qwen3-8B/magicoder/seed44	raw_fpr	gain_boolq	-0.942857142857143	6
B_edited_only	Qwen3-8B/metamath/seed42	raw_fpr	gain_boolq	-0.942857142857143	6
B_edited_only	Qwen3-8B/metamath/seed43	raw_fpr	gain_boolq	-0.942857142857143	6
B_edited_only	Qwen3-8B/metamath/seed44	raw_fpr	gain_boolq	-0.898645105261295	6
B_edited_only	Qwen3-8B/tulu/seed42	raw_fpr	gain_boolq	-0.9276336570439174	6
B_edited_only	Qwen3-8B/tulu/seed43	raw_fpr	gain_boolq	0.8366600265340757	6
B_edited_only	Qwen3-8B/tulu/seed44	raw_fpr	gain_boolq	-1.0	6
B_edited_only	Llama-3.1-8B-Instruct/magicoder/seed42	full_moment_pr	gain_boolq	0.4285714285714286	6
B_edited_only	Llama-3.1-8B-Instruct/magicoder/seed43	full_moment_pr	gain_boolq	0.8857142857142858	6
B_edited_only	Llama-3.1-8B-Instruct/magicoder/seed44	full_moment_pr	gain_boolq	0.9710083124552246	6
B_edited_only	Llama-3.1-8B-Instruct/metamath/seed42	full_moment_pr	gain_boolq	0.8406680016960504	6
B_edited_only	Llama-3.1-8B-Instruct/metamath/seed43	full_moment_pr	gain_boolq	0.9276336570439174	6
B_edited_only	Llama-3.1-8B-Instruct/metamath/seed44	full_moment_pr	gain_boolq	0.8285714285714287	6
B_edited_only	Llama-3.1-8B-Instruct/tulu/seed42	full_moment_pr	gain_boolq	-0.08696565534786727	6
B_edited_only	Llama-3.1-8B-Instruct/tulu/seed43	full_moment_pr	gain_boolq	0.21251185925162072	6
B_edited_only	Llama-3.1-8B-Instruct/tulu/seed44	full_moment_pr	gain_boolq	-0.9276336570439174	6
B_edited_only	Qwen3-8B/magicoder/seed42	full_moment_pr	gain_boolq	-0.7944613465542746	6
B_edited_only	Qwen3-8B/magicoder/seed43	full_moment_pr	gain_boolq	-0.9710083124552246	6
B_edited_only	Qwen3-8B/magicoder/seed44	full_moment_pr	gain_boolq	-0.8857142857142858	6
B_edited_only	Qwen3-8B/metamath/seed42	full_moment_pr	gain_boolq	-0.942857142857143	6
B_edited_only	Qwen3-8B/metamath/seed43	full_moment_pr	gain_boolq	-0.8857142857142858	6
B_edited_only	Qwen3-8B/metamath/seed44	full_moment_pr	gain_boolq	-0.8406680016960504	6
B_edited_only	Qwen3-8B/tulu/seed42	full_moment_pr	gain_boolq	-0.9276336570439174	6
B_edited_only	Qwen3-8B/tulu/seed43	full_moment_pr	gain_boolq	0.7171371656006363	6
B_edited_only	Qwen3-8B/tulu/seed44	full_moment_pr	gain_boolq	-1.0	6
B_edited_only	Llama-3.1-8B-Instruct/magicoder/seed42	log_energy_ratio	gain_hellaswag	-0.8804062740424288	6
B_edited_only	Llama-3.1-8B-Instruct/magicoder/seed43	log_energy_ratio	gain_hellaswag	0.09107651110783746	6
B_edited_only	Llama-3.1-8B-Instruct/magicoder/seed44	log_energy_ratio	gain_hellaswag	-0.8804062740424288	6
B_edited_only	Llama-3.1-8B-Instruct/metamath/seed42	log_energy_ratio	gain_hellaswag	-0.9411239481143202	6
B_edited_only	Llama-3.1-8B-Instruct/metamath/seed43	log_energy_ratio	gain_hellaswag	-0.9411239481143202	6
B_edited_only	Llama-3.1-8B-Instruct/metamath/seed44	log_energy_ratio	gain_hellaswag	-0.9411239481143202	6
B_edited_only	Llama-3.1-8B-Instruct/tulu/seed42	log_energy_ratio	gain_hellaswag	-0.9411239481143202	6
B_edited_only	Llama-3.1-8B-Instruct/tulu/seed43	log_energy_ratio	gain_hellaswag	0.7589709258986453	6
B_edited_only	Llama-3.1-8B-Instruct/tulu/seed44	log_energy_ratio	gain_hellaswag	0.7589709258986453	6
B_edited_only	Qwen3-8B/magicoder/seed42	log_energy_ratio	gain_hellaswag	0.9411239481143202	6
B_edited_only	Qwen3-8B/magicoder/seed43	log_energy_ratio	gain_hellaswag	0.9411239481143202	6
B_edited_only	Qwen3-8B/magicoder/seed44	log_energy_ratio	gain_hellaswag	0.9411239481143202	6
B_edited_only	Qwen3-8B/metamath/seed42	log_energy_ratio	gain_hellaswag	0.09107651110783746	6
B_edited_only	Qwen3-8B/metamath/seed43	log_energy_ratio	gain_hellaswag	-0.9411239481143202	6
B_edited_only	Qwen3-8B/metamath/seed44	log_energy_ratio	gain_hellaswag	-0.7589709258986453	6
B_edited_only	Qwen3-8B/tulu/seed42	log_energy_ratio	gain_hellaswag	0.5236349380886428	6
B_edited_only	Qwen3-8B/tulu/seed43	log_energy_ratio	gain_hellaswag	-0.6982532518267538	6
B_edited_only	Qwen3-8B/tulu/seed44	log_energy_ratio	gain_hellaswag	-0.8804062740424288	6
B_edited_only	Llama-3.1-8B-Instruct/magicoder/seed42	raw_fpr	gain_hellaswag	0.7142857142857143	6
B_edited_only	Llama-3.1-8B-Instruct/magicoder/seed43	raw_fpr	gain_hellaswag	0.08571428571428573	6
B_edited_only	Llama-3.1-8B-Instruct/magicoder/seed44	raw_fpr	gain_hellaswag	0.942857142857143	6
B_edited_only	Llama-3.1-8B-Instruct/metamath/seed42	raw_fpr	gain_hellaswag	0.942857142857143	6
B_edited_only	Llama-3.1-8B-Instruct/metamath/seed43	raw_fpr	gain_hellaswag	0.942857142857143	6
B_edited_only	Llama-3.1-8B-Instruct/metamath/seed44	raw_fpr	gain_hellaswag	0.8857142857142858	6
B_edited_only	Llama-3.1-8B-Instruct/tulu/seed42	raw_fpr	gain_hellaswag	0.942857142857143	6
B_edited_only	Llama-3.1-8B-Instruct/tulu/seed43	raw_fpr	gain_hellaswag	-0.6	6
B_edited_only	Llama-3.1-8B-Instruct/tulu/seed44	raw_fpr	gain_hellaswag	-0.8857142857142858	6
B_edited_only	Qwen3-8B/magicoder/seed42	raw_fpr	gain_hellaswag	-1.0	6
B_edited_only	Qwen3-8B/magicoder/seed43	raw_fpr	gain_hellaswag	-0.942857142857143	6
B_edited_only	Qwen3-8B/magicoder/seed44	raw_fpr	gain_hellaswag	-0.7714285714285715	6
B_edited_only	Qwen3-8B/metamath/seed42	raw_fpr	gain_hellaswag	-0.2571428571428572	6
B_edited_only	Qwen3-8B/metamath/seed43	raw_fpr	gain_hellaswag	0.942857142857143	6
B_edited_only	Qwen3-8B/metamath/seed44	raw_fpr	gain_hellaswag	0.5428571428571429	6
B_edited_only	Qwen3-8B/tulu/seed42	raw_fpr	gain_hellaswag	-0.4058397249567139	6
B_edited_only	Qwen3-8B/tulu/seed43	raw_fpr	gain_hellaswag	0.7142857142857143	6
B_edited_only	Qwen3-8B/tulu/seed44	raw_fpr	gain_hellaswag	0.942857142857143	6
B_edited_only	Llama-3.1-8B-Instruct/magicoder/seed42	full_moment_pr	gain_hellaswag	0.7142857142857143	6
B_edited_only	Llama-3.1-8B-Instruct/magicoder/seed43	full_moment_pr	gain_hellaswag	0.08571428571428573	6
B_edited_only	Llama-3.1-8B-Instruct/magicoder/seed44	full_moment_pr	gain_hellaswag	0.942857142857143	6
B_edited_only	Llama-3.1-8B-Instruct/metamath/seed42	full_moment_pr	gain_hellaswag	0.942857142857143	6
B_edited_only	Llama-3.1-8B-Instruct/metamath/seed43	full_moment_pr	gain_hellaswag	1.0	6
B_edited_only	Llama-3.1-8B-Instruct/metamath/seed44	full_moment_pr	gain_hellaswag	0.942857142857143	6
B_edited_only	Llama-3.1-8B-Instruct/tulu/seed42	full_moment_pr	gain_hellaswag	0.942857142857143	6
B_edited_only	Llama-3.1-8B-Instruct/tulu/seed43	full_moment_pr	gain_hellaswag	-0.5428571428571429	6
B_edited_only	Llama-3.1-8B-Instruct/tulu/seed44	full_moment_pr	gain_hellaswag	-0.7714285714285715	6
B_edited_only	Qwen3-8B/magicoder/seed42	full_moment_pr	gain_hellaswag	-1.0	6
B_edited_only	Qwen3-8B/magicoder/seed43	full_moment_pr	gain_hellaswag	-0.942857142857143	6
B_edited_only	Qwen3-8B/magicoder/seed44	full_moment_pr	gain_hellaswag	-0.8285714285714287	6
B_edited_only	Qwen3-8B/metamath/seed42	full_moment_pr	gain_hellaswag	-0.2571428571428572	6
B_edited_only	Qwen3-8B/metamath/seed43	full_moment_pr	gain_hellaswag	0.8857142857142858	6
B_edited_only	Qwen3-8B/metamath/seed44	full_moment_pr	gain_hellaswag	0.6	6
B_edited_only	Qwen3-8B/tulu/seed42	full_moment_pr	gain_hellaswag	-0.4058397249567139	6
B_edited_only	Qwen3-8B/tulu/seed43	full_moment_pr	gain_hellaswag	0.7714285714285715	6
B_edited_only	Qwen3-8B/tulu/seed44	full_moment_pr	gain_hellaswag	0.942857142857143	6
B_edited_only	Llama-3.1-8B-Instruct/magicoder/seed42	log_energy_ratio	gain_openbookqa	-0.8890008890013336	6
B_edited_only	Llama-3.1-8B-Instruct/magicoder/seed43	log_energy_ratio	gain_openbookqa	0.6160411036336974	6
B_edited_only	Llama-3.1-8B-Instruct/magicoder/seed44	log_energy_ratio	gain_openbookqa	-0.8316554899054915	6
B_edited_only	Llama-3.1-8B-Instruct/metamath/seed42	log_energy_ratio	gain_openbookqa	0.8804062740424288	6
