base	task	seed	module	gain	storage_roundoff_common_gain	effective_common_gain	saved_hns_fro_relative_error	functional_energy_over_hns	source_basis_sha256	nuclear_ratio
Qwen3-8B	magicoder	44	base_model.model.model.layers.30.mlp.gate_proj	0.657317609370024	0.9999997575029362	0.6573174499724338	5.790082076018166e-07	9.76352714447626	246f9faa0456c20302774e2d0f3bfb82149891ac10c7afab23fcd21f08bee561	0.657317609370024
Qwen3-8B	magicoder	44	base_model.model.model.layers.30.mlp.up_proj	0.5840291163001081	0.9999999299998815	0.5840290754180008	4.121279788549259e-07	10.661116267844093	d49e422dce267c07515b2ca500407657d8de30c88ed39cdbc3d5054a9d2f247c	0.5840291163001081
Qwen3-8B	magicoder	44	base_model.model.model.layers.30.self_attn.k_proj	0.6291722954185327	1.000000458604917	0.6291725839600409	8.354685123723726e-07	6.459244513395125	8003fa7374adbb311075cb0fcdd57cbf3116d41300f2cb884661ff431a772e97	0.6291722954185327
Qwen3-8B	magicoder	44	base_model.model.model.layers.30.self_attn.o_proj	0.5462956813750236	1.0000011515293055	0.5462963104505102	6.450507634703229e-07	10.798816020356155	d49c6a23992a34a666bda6081ddf67b8e70daee0be5471d8bd9c3ba4f36f9d93	0.5462956813750236
Qwen3-8B	magicoder	44	base_model.model.model.layers.30.self_attn.q_proj	0.6589520441034853	1.0000001327723738	0.6589521315941124	8.213559812286775e-07	9.141632648045887	0f4a810a6b5151c2b1e2fdfd179adbdd57a96a06db51c33c4615bb56d85d11d1	0.6589520441034853
Qwen3-8B	magicoder	44	base_model.model.model.layers.30.self_attn.v_proj	0.5783421951010261	1.0	0.5783421951010261	4.937970021767768e-07	5.869837484951194	448c92f8e00d41e7367e4c225537b4f7c3d2f31839bd7a9ae6c6ce382f9acd09	0.578342195101026
Qwen3-8B	magicoder	44	base_model.model.model.layers.31.mlp.down_proj	0.5743008180275909	1.0000011085026606	0.5743014546415757	1.0617087651265678e-06	10.45175319942754	321db97cb82ac6360000ba1679f3f4a71965316e8d92619d836041229c66e761	0.574300818027591
Qwen3-8B	magicoder	44	base_model.model.model.layers.31.mlp.gate_proj	0.6980524950479803	1.0000003345784496	0.6980527286013019	6.685439442044583e-07	9.509242198846174	638cc1b91425a8bc3bc6f9ef75be2d31b2037298c5e29c8cac90ef3533d36b68	0.6980524950479802
Qwen3-8B	magicoder	44	base_model.model.model.layers.31.mlp.up_proj	0.6334620481737026	0.9999995220619092	0.6334617454180607	3.947352189559439e-07	10.1068819000835	a7308de4a406dfa2e1f6fcd26738c8f41357634489dc28443b35e0881ec7bbf3	0.6334620481737026
Qwen3-8B	magicoder	44	base_model.model.model.layers.31.self_attn.k_proj	0.7564202707585495	0.9999997094102883	0.756420050950601	8.007526648423635e-07	3.3153160841258713	28e9127836fe19d8a3f4ad50c3c29edb5c082b659957b7e56ed2eca4d74ce0fd	0.7564202707585495
Qwen3-8B	magicoder	44	base_model.model.model.layers.31.self_attn.o_proj	0.7283732863853848	1.000000139482584	0.7283733879807729	4.093026955143131e-07	6.13874245118098	934cdfedf8e4db50632b0ab7380a10ea7a61db2ff526b59706aa00ff2f5071b6	0.7283732863853848
Qwen3-8B	magicoder	44	base_model.model.model.layers.31.self_attn.q_proj	0.7129130273000628	1.0000001037143398	0.7129131012393667	7.501920704644505e-07	6.726258423661854	be585282cf14bebc00daa2e9e5ba3dc6e4b55c11ec76e5c097646b3e860a0f7d	0.7129130273000628
Qwen3-8B	magicoder	44	base_model.model.model.layers.31.self_attn.v_proj	0.5628513133068345	1.0000012024115694	0.5628519900857655	7.978274398912077e-07	6.727481747490677	88d33a5d2ea2c24d0d5781690baf87fdbe075f9b14d5ee3adb524707a5ffb628	0.5628513133068346
Qwen3-8B	magicoder	44	base_model.model.model.layers.32.mlp.down_proj	0.5087228076788465	1.0000011823825288	0.5087234091838063	1.2403414126893608e-06	11.287943531891086	98afd23fac7934cffb9d16616dd370b42b423b9f2c12865c08f4896704b8ac25	0.5087228076788465
Qwen3-8B	magicoder	44	base_model.model.model.layers.32.mlp.gate_proj	0.7085272050884519	1.0000017054144705	0.7085284134210003	1.032145915624838e-06	9.446725888538351	6a1b6c3fc3536e7f93db95e47ad466eefb889cd41d3fd8811193aaef3e5c56fd	0.708527205088452
Qwen3-8B	magicoder	44	base_model.model.model.layers.32.mlp.up_proj	0.6192906156953981	0.9999986363754406	0.6192897712155052	1.1731757787458719e-09	10.06937488238192	0ceeb000b82f97f45c67a8b801a7b7a1345c1b39c63f11c59add834d97180a32	0.619290615695398
Qwen3-8B	magicoder	44	base_model.model.model.layers.32.self_attn.k_proj	0.7165844982666131	1.00000062014374	0.7165849426520038	6.551176006119874e-07	5.329137202338835	3780b1e5f4d97d84d75e8e3c2ed45113ea92bf74a3363e15badabc73f25b744c	0.7165844982666131
Qwen3-8B	magicoder	44	base_model.model.model.layers.32.self_attn.o_proj	0.6495492692431137	0.999999638257951	0.6495490342738302	7.51523292485956e-08	8.684732045080128	db096da187e50c0bd6f5ecf50d99dbd79f06c719a904a57d82c2f15a27c11d24	0.6495492692431138
Qwen3-8B	magicoder	44	base_model.model.model.layers.32.self_attn.q_proj	0.6587917222543744	1.0000007953222216	0.6587922462060706	1.4106550767500892e-06	8.562585824509384	f8c0553b4f165d160bb1e4d5c2eb2ec87de03b98b3f3888cc5e08c118240eb76	0.6587917222543744
Qwen3-8B	magicoder	44	base_model.model.model.layers.32.self_attn.v_proj	0.5019116623500521	1.000000306323551	0.5019118160974149	8.9088930321779e-07	8.734903787437213	afcaf10a89976381da8d13da99cefcc0754b6f3344d025facc4f96378957d920	0.5019116623500521
Qwen3-8B	magicoder	44	base_model.model.model.layers.33.mlp.down_proj	0.44785444148061776	1.0000001685418518	0.4478545169628347	1.1990375203829728e-06	12.837169710745275	9707322fbd94f804566c02567253a00f87ce90592ff3b4d8c02da699eb95b1d0	0.44785444148061776
Qwen3-8B	magicoder	44	base_model.model.model.layers.33.mlp.gate_proj	0.6633855037617007	1.0000015645606257	0.6633865416685395	1.0220522475012928e-06	9.9336217424209	d7c3490b89c954056148915abe3286f64b1b444dfe4c8de8855e74003d67095e	0.6633855037617008
Qwen3-8B	magicoder	44	base_model.model.model.layers.33.mlp.up_proj	0.5312877628682565	1.0000008155406246	0.5312881961550104	1.1254147906925027e-06	11.409533435262423	f2dbc4e5e8f6d20925363d765f25f1701ea6f54f567cc77811e5f7655b539368	0.5312877628682565
Qwen3-8B	magicoder	44	base_model.model.model.layers.33.self_attn.k_proj	0.7815143880771473	1.0000002075470504	0.7815145502781534	6.294957517472e-07	2.731843229955547	4a1ed0f06c46d6e4472e50ca89dec9e52faf600d8b75c5856aeebf6e4b968f38	0.7815143880771473
Qwen3-8B	magicoder	44	base_model.model.model.layers.33.self_attn.o_proj	0.6668281267124322	1.0000028981570641	0.6668300592850782	1.428996846186692e-06	7.39301188927463	5729fc4a95ff4863712ceec1e6cb75ec941eb0fa5862c7b723257f0aa09e2a6e	0.6668281267124323
Qwen3-8B	magicoder	44	base_model.model.model.layers.33.self_attn.q_proj	0.7585039777877102	0.999998854546416	0.7585031089566103	3.6305150219462234e-08	5.642288956089536	cafcd96723ac153ddf71eba6fc188b572ea8f69bd027457cae2c7b88fb9c34c3	0.7585039777877102
Qwen3-8B	magicoder	44	base_model.model.model.layers.33.self_attn.v_proj	0.5019284267232658	1.0000017965943997	0.5019293284850662	6.537460095490388e-07	8.246476929548326	9079f1c6167cc240bc9a35943cbbfaf8669877d2e5b2bd0152d306443460bafb	0.5019284267232658
Qwen3-8B	magicoder	44	base_model.model.model.layers.34.mlp.down_proj	0.4339533327297101	1.0000019239143885	0.43395416761877087	7.776750832189094e-07	12.40424474283494	c813519e1aec3645ac6d185c74033f5c33510b210eedd692a9b9ddf80660aad8	0.4339533327297101
Qwen3-8B	magicoder	44	base_model.model.model.layers.34.mlp.gate_proj	0.472737678820411	1.0000002915459396	0.4727378166451618	8.207786350578061e-07	12.773732015166546	cab992900406a84533283fccf7767eb0dcf2095286c45f58144d92c186450f70	0.47273767882041107
Qwen3-8B	magicoder	44	base_model.model.model.layers.34.mlp.up_proj	0.4733625133443902	1.000000505383324	0.4733627525739107	1.3573929098509296e-06	12.665314409251582	e1284704d76f669a5094c624ef662de1ef78c0f67c05e8ddf9c9b44e4552f959	0.47336251334439017
Qwen3-8B	magicoder	44	base_model.model.model.layers.34.self_attn.k_proj	0.6625557384658773	1.0	0.6625557384658773	7.257224139411989e-07	7.955216456358921	db6578aea505fa4dc7213b883d3be4a4a0bce95c02dad940d1a9bd1ace48d1d2	0.6625557384658773
Qwen3-8B	magicoder	44	base_model.model.model.layers.34.self_attn.o_proj	0.6061366472849041	1.0000016879792608	0.606137670430994	9.406035013093117e-07	8.78748966336742	b294e1a2469d25daeea098ef33b247ec6ca6aa7b7ebad9b4069c4a0299a29400	0.6061366472849041
Qwen3-8B	magicoder	44	base_model.model.model.layers.34.self_attn.q_proj	0.5675517858185681	0.9999995847092413	0.5675515501195564	2.1127631577577688e-07	9.730389758217724	ee1eafac369cb1819a1d934cb2ab1fbe16fe513f8f3be30f85aedcd2df148775	0.5675517858185681
Qwen3-8B	magicoder	44	base_model.model.model.layers.34.self_attn.v_proj	0.5060077410799632	1.0000005217447332	0.5060080050868371	5.943438858846406e-07	9.283259430414503	0d41652b2c19254a1c812271fa6438661dc4c585c9576b1269287654ff42f429	0.5060077410799632
Qwen3-8B	magicoder	44	base_model.model.model.layers.35.mlp.down_proj	0.5236455864676972	0.9999990138667388	0.5236450700833674	4.128089046151473e-07	10.081747425766437	2e6bedf3c09ebb65fa06f5dae7f262fc321524be89f961faa3d2c4df6f811fc3	0.5236455864676972
Qwen3-8B	magicoder	44	base_model.model.model.layers.35.mlp.gate_proj	0.42209482555994565	1.0000014909146349	0.4220954548672984	6.723288636933944e-07	12.767738885564972	e8fbd37faf3aeb86975e4c88a87bfaea8693e406b5fb1e85e6a0b937408ddd79	0.4220948255599457
Qwen3-8B	magicoder	44	base_model.model.model.layers.35.mlp.up_proj	0.44170816502846666	1.0000026599595306	0.44170933995431	3.5321147784372897e-07	12.139469444753702	c128bc9966f33589d76fb9933ebb4c14834f3033b89faf531da2b759dbd57c61	0.44170816502846666
Qwen3-8B	magicoder	44	base_model.model.model.layers.35.self_attn.k_proj	0.6684670890135098	1.0000003501185601	0.6684673230562446	1.0287275953313468e-06	6.944559824375649	d2229cf5b8fb7f87c6f16edfc1768cd9c6d0d4894c8d4db2e117967c1a579956	0.6684670890135097
Qwen3-8B	magicoder	44	base_model.model.model.layers.35.self_attn.o_proj	0.4152389862697744	1.000001482684716	0.4152396019382728	1.2232171888726384e-06	12.921077039073117	fbe6ec8d12479b710d41e21b0431628d8913afad380edde267a3e6dbf1c925f6	0.4152389862697744
Qwen3-8B	magicoder	44	base_model.model.model.layers.35.self_attn.q_proj	0.5166498246585732	1.0000008365165252	0.5166502568446892	6.305394504302342e-07	10.942247543970785	df6e2086aea96d36cc1cff0259f5204635d146203d0c705412ffa657760c3c1b	0.5166498246585733
Qwen3-8B	magicoder	44	base_model.model.model.layers.35.self_attn.v_proj	0.46228017860667686	0.9999982187162132	0.46227935515448976	3.9102373783350686e-08	11.237765959600411	188abfa06fe7058071e3650a35c7a2ff414b65231f219e319aabe05acaa20a6a	0.46228017860667686
Qwen3-8B	magicoder	44	base_model.model.model.layers.4.mlp.down_proj	0.5786847915452676	0.999998206134572	0.5786837534626263	3.528382848116962e-07	9.633238077541575	7bcf03bab211ac45abdfb80a2110c378fa92ee89999b495370bb3b9d14423aa5	0.5786847915452676
Qwen3-8B	magicoder	44	base_model.model.model.layers.4.mlp.gate_proj	0.598394869021714	0.9999993532828167	0.5983944820294699	5.975983154993258e-07	11.638825563285218	28365e980b948a3908c02be30ffca8652c50c31cdfdd35fa36b66c57c48327a9	0.598394869021714
Qwen3-8B	magicoder	44	base_model.model.model.layers.4.mlp.up_proj	0.5633893938802992	1.0000015811839975	0.5633902847025931	8.935562505474337e-07	10.780233625181163	232022db790b3aba3860377543d8ef1a237e2b0910ec9c88ed83a2fefac44e44	0.5633893938802992
Qwen3-8B	magicoder	44	base_model.model.model.layers.4.self_attn.k_proj	0.8156565812161768	1.0000004504156883	0.8156569486006973	1.1170822438177908e-06	2.5518395244512373	7ae63d933d39f14ba0c2360aad8e623b6b38f1dc91e2cb57874618470952d6dd	0.8156565812161768
Qwen3-8B	magicoder	44	base_model.model.model.layers.4.self_attn.o_proj	0.6572010053006128	0.9999995419370756	0.6572007042611984	4.822019858963245e-07	4.172305032331344	3ac9b21e2872c354c83a7433d790a1ff2a7b23aeee614b878213fbebc27193d7	0.6572010053006128
Qwen3-8B	magicoder	44	base_model.model.model.layers.4.self_attn.q_proj	0.676556417523033	1.0000009218068273	0.6765570411773577	1.1463326918814687e-06	8.755042086815658	e0a25bbe7f3b778c878c4105084334af1ea7830cab1a42a22feddc3ea637ecc5	0.676556417523033
Qwen3-8B	magicoder	44	base_model.model.model.layers.4.self_attn.v_proj	0.5626423884703372	1.000000464598697	0.5626426498732578	6.08052014960947e-07	9.399200018743173	2fcc5bfce326e7144db8ef770c19fd63465a41b75797a0827825ba5dfd249bf8	0.5626423884703372
Qwen3-8B	magicoder	44	base_model.model.model.layers.5.mlp.down_proj	0.6185351878151106	0.9999979070171433	0.6185338932315663	5.929666706538939e-07	6.059032761028436	ab0846452b60166e0f9a6d2cc96db219130b67ef35ed75f7b848be79dad4643c	0.6185351878151106
Qwen3-8B	magicoder	44	base_model.model.model.layers.5.mlp.gate_proj	0.751888028992888	0.9999984387458906	0.7518868551046128	5.676122172282305e-08	6.936739481737569	a8521da0356fed29d41385e4b929612d4729445e46ccceea0ff4ec49015c16a8	0.751888028992888
Qwen3-8B	magicoder	44	base_model.model.model.layers.5.mlp.up_proj	0.6629230708121643	1.0000020710937547	0.6629244437879961	1.2598599632429597e-06	8.570009409342022	eefc30f28537c3a1b227c6359d06f0e3017a7b92cb91188f9b2fdf960e281290	0.6629230708121643
Qwen3-8B	magicoder	44	base_model.model.model.layers.5.self_attn.k_proj	0.8340103761388444	0.9999988189679991	0.8340093911459011	2.0477973161625584e-07	2.72453848887782	fa0a48cd8b414cf8dc04bf0307ca48d7b762f53b57bc36c2ab029833396d6693	0.8340103761388445
Qwen3-8B	magicoder	44	base_model.model.model.layers.5.self_attn.o_proj	0.7224417299899335	0.9999990898577372	0.7224410724651826	3.9076445412788985e-07	3.42273641730565	4ca75fa725a8aa6f125598a591fbae01fb858ee38ae606fc9c2b4974e8dc3633	0.7224417299899334
Qwen3-8B	magicoder	44	base_model.model.model.layers.5.self_attn.q_proj	0.7623050603490296	1.0000001903621332	0.7623052054630469	7.515548119396698e-07	4.015249739087468	aa078e1e3a5eae8cf4ecc79fd7477d6ee4da24dc9efe26e745ae91ed05090eb8	0.7623050603490297
Qwen3-8B	magicoder	44	base_model.model.model.layers.5.self_attn.v_proj	0.5098264109540234	1.0000007152259707	0.509826775595113	6.53583431153848e-07	11.018738953575868	ae76b5645d9035f890a2d5848e42e649649fa642418575677aefe700b6705b60	0.5098264109540234
Qwen3-8B	magicoder	44	base_model.model.model.layers.6.mlp.down_proj	0.35818044392297593	0.9999990730322599	0.35818011190125926	4.173477887725596e-07	11.86561438401867	d197701b83ad2b21503b2e68f5f997a16b18587d722df4f6303857f87632a9fa	0.35818044392297593
Qwen3-8B	magicoder	44	base_model.model.model.layers.6.mlp.gate_proj	0.6979070927212793	1.0000010590995445	0.6979078318743632	1.1554591956564053e-06	7.941495654899626	462c725ced4bf0cff11310a04b00f39579a833528ac5f1ccf8b86c4e5c67f8fa	0.6979070927212793
Qwen3-8B	magicoder	44	base_model.model.model.layers.6.mlp.up_proj	0.5409981673482165	1.0000033540089857	0.540999981860931	1.2449438120398781e-06	9.721766596151042	205f0a8e8901a8d96f9b1352efbbcdb6842e6c5a5d2fcd55d4e7cc14fd68ccd6	0.5409981673482165
Qwen3-8B	magicoder	44	base_model.model.model.layers.6.self_attn.k_proj	0.8886616142949534	1.0000010635869088	0.8886625594638127	1.322843435236365e-06	2.097499860578122	23c28e7364b12d19001eb3bda65967532a33343fce3bc184f75824cd02d3296d	0.8886616142949534
Qwen3-8B	magicoder	44	base_model.model.model.layers.6.self_attn.o_proj	0.732390039434801	1.0000023695870794	0.7323917748967755	1.347502647908172e-06	4.322417168784592	e3c0c5d9bbbf8a33570b61f6154bfbb320a47ce9c167e2795f8652c0ec3947ba	0.732390039434801
Qwen3-8B	magicoder	44	base_model.model.model.layers.6.self_attn.q_proj	0.7776164375331795	1.000000942000148	0.7776171700479789	6.982217559681203e-07	4.391799488719225	193bc14704ebb2bbcc9ac0beb45d77c85b6d95b4367f6644f8737a3eb9b75937	0.7776164375331795
Qwen3-8B	magicoder	44	base_model.model.model.layers.6.self_attn.v_proj	0.6847912675345872	0.9999978248525673	0.6847897780126196	3.2856322973451313e-07	6.797204702137998	110c56afe0e4498ef7aa909c504d372f2f765c38cc698d64fd20c6916aa69860	0.6847912675345872
Qwen3-8B	magicoder	44	base_model.model.model.layers.7.mlp.down_proj	0.47978487030192946	1.0000008223465409	0.4797852648513579	9.77342172303608e-07	4.9102584353256695	98623bd3bd132eed6a3ea0d0c1da19a715b97022f4d0efba4d6f82baf2647d87	0.47978487030192946
Qwen3-8B	magicoder	44	base_model.model.model.layers.7.mlp.gate_proj	0.7010264005521825	0.999999942697777	0.7010263603818113	6.008355490916273e-07	9.246089891554266	36161978b356046bf1000ab6931b1e22256dde368ed8db01858c851f35286951	0.7010264005521825
Qwen3-8B	magicoder	44	base_model.model.model.layers.7.mlp.up_proj	0.5968862033845599	1.0000006231750123	0.596886575349127	6.874998872419269e-07	8.222300538951417	cf07d69c38a07be34770f8e36b22d9f2383562faaa7cffeef4918c72316bd5f3	0.5968862033845598
Qwen3-8B	magicoder	44	base_model.model.model.layers.7.self_attn.k_proj	0.7273772065208924	1.0000012185401261	0.7273780928592054	1.0482006433942814e-06	4.327054050641271	557ac90738bc4d7a440d3653114d1d9a84040404c3d307fbfca66c4d6ac84761	0.7273772065208924
Qwen3-8B	magicoder	44	base_model.model.model.layers.7.self_attn.o_proj	0.6845016085817742	0.9999999125687239	0.6845015487349251	3.6506874590003235e-07	4.044042688518643	e0eabe535c8b7b0ed3559002c33bf28f17d9183a4437b48b508fa6a41cd09f4f	0.6845016085817742
Qwen3-8B	magicoder	44	base_model.model.model.layers.7.self_attn.q_proj	0.7498191550773954	0.9999979961159828	0.7498176525267748	2.7785150535919456e-07	5.840100176948287	4433bb817f0bdca174a426bf4f05d4c93f5c493be4e45405f5c1d489df27772a	0.7498191550773954
Qwen3-8B	magicoder	44	base_model.model.model.layers.7.self_attn.v_proj	0.576038799059586	1.000000175116483	0.5760388999334746	4.382207674513694e-07	7.90902649393351	01e2cbee59c2abc0ad3cf39cf98979222bb6a375de5335773deddd8b0a1ca985	0.5760387990595859
Qwen3-8B	magicoder	44	base_model.model.model.layers.8.mlp.down_proj	0.5292200429341907	0.9999980850044408	0.5292190294801586	7.599052982421028e-07	4.002294385441198	cc35fe67d91d4b118bc8da2f2f8a37b8b7b2ebe4852b8632106eec4d61b74495	0.5292200429341907
Qwen3-8B	magicoder	44	base_model.model.model.layers.8.mlp.gate_proj	0.6600644509691649	0.9999984387382143	0.6600634204357615	2.998093111550304e-07	4.372254582147719	de8f5e553d4ffd0bdb54b181ddaeee1fce2ab1db66bd48c9632aac89072b6847	0.6600644509691648
Qwen3-8B	magicoder	44	base_model.model.model.layers.8.mlp.up_proj	0.6952301264914645	1.00000033933634	0.695230362408311	6.699872185933486e-07	3.1458802775787937	04bfaf516c8ef2560ec8f0021156f10a1e53e9954f5259f4be54d875d2fff07b	0.6952301264914645
Qwen3-8B	magicoder	44	base_model.model.model.layers.8.self_attn.k_proj	0.7322567391761946	1.0000011563932583	0.7322575859529511	9.047115596683142e-07	2.903114092057486	0d67f4efe0496c76df03d0e000830eb1e4ef57318c8b3e6ca1f9f9fb710cc622	0.7322567391761945
Qwen3-8B	magicoder	44	base_model.model.model.layers.8.self_attn.o_proj	0.651617153793664	0.9999992488796519	0.6516166643507606	8.179037069844242e-07	7.383586328851998	f57f901b2c2dfc6688c4884795f1734b331d8ece07723e347ea9383cd2e2ea37	0.6516171537936641
Qwen3-8B	magicoder	44	base_model.model.model.layers.8.self_attn.q_proj	0.7317195260418435	0.9999996851744778	0.7317192956778616	8.374714959291651e-07	6.065225302436685	19c68349269d9ff4eeec8dc3e5ad5a62c7fb628967d8136991d7fd86167f9cbd	0.7317195260418435
Qwen3-8B	magicoder	44	base_model.model.model.layers.8.self_attn.v_proj	0.5418125341322472	0.9999988390526828	0.5418119051164393	2.855857836880915e-07	9.077928158674641	d6adeb40a43bc3b964f18a03f600113d04f7d2b2645488d128f8c6739ddc8df8	0.5418125341322473
Qwen3-8B	magicoder	44	base_model.model.model.layers.9.mlp.down_proj	0.480972689485928	0.9999985185977073	0.48097197697188304	5.547580441689348e-07	6.539488676266106	6b983465e15e6b989dce81769d45432c885345045cda9a0a0ac2c5c50becd5c4	0.48097268948592803
Qwen3-8B	magicoder	44	base_model.model.model.layers.9.mlp.gate_proj	0.6572597974970354	1.000000061479311	0.6572598379049149	1.0996005648244989e-06	4.335532631213644	ce00fecbcfb86bfff55d7117c8dbe9fb094963f1cae8db0d94c7524d49b37374	0.6572597974970354
Qwen3-8B	magicoder	44	base_model.model.model.layers.9.mlp.up_proj	0.6132365957435447	0.9999984887498949	0.613235668989675	2.715129154839957e-07	6.840144951296466	bbef2624ff0c969297133be1d3ef6f730a1da6c94037f9e45990a0016c20d9f6	0.6132365957435447
Qwen3-8B	magicoder	44	base_model.model.model.layers.9.self_attn.k_proj	0.7463155638535043	1.0000014471637781	0.7463166438943554	7.461771969197173e-07	2.215474577785525	c1809b7c98eb4097d64060655fa0053b3c2694259e73cae0b98ecb85f81e3de0	0.7463155638535042
Qwen3-8B	magicoder	44	base_model.model.model.layers.9.self_attn.o_proj	0.6723400073267349	1.000001013255147	0.6723406885787078	8.459628302315281e-07	5.445725848226825	9c395d6bcf74f88fbc5527049f53dd74e5d10d419a3ab082ede756e45ceecbdd	0.6723400073267349
Qwen3-8B	magicoder	44	base_model.model.model.layers.9.self_attn.q_proj	0.7390575843382027	1.0000026832159106	0.7390595673892718	1.375465442210455e-06	6.006581063194893	eb2e4604e14d8b54cb8b53fc6a82c8b4cb6b64f243971f971c837ddfa25fb7b1	0.7390575843382027
Qwen3-8B	magicoder	44	base_model.model.model.layers.9.self_attn.v_proj	0.5701576796846533	1.0000007360578784	0.5701580993537053	7.633407179685747e-07	8.314436643063102	44c419ebc7e1084e8b17f06ae7968ff2eaa434d7d4faaa70943d73e703abd0ee	0.5701576796846531
Qwen3-8B	metamath	44	base_model.model.model.layers.0.mlp.down_proj	0.6121707879503705	1.0	0.6121707879503705	3.777629020706996e-07	1.759674393765244	5bfd003b377e72b541aa7dd23381cdcc642365f3f3f65673597efc3177e14998	0.6121707879503704
Qwen3-8B	metamath	44	base_model.model.model.layers.0.mlp.gate_proj	0.7211369303596602	1.0000001985884275	0.7211370735691092	5.285754618444827e-07	6.317461333347209	9904b6559fd2cc7c05ccdee0a6d8a6e5bdf38b747d99e8a37549ee174f63ea13	0.7211369303596602
Qwen3-8B	metamath	44	base_model.model.model.layers.0.mlp.up_proj	0.7762268708772148	1.0000003220015619	0.7762271208234796	4.204467658475153e-07	5.089929931792475	2b6d2a42ebc688b84d0930ed72ef4c25b00a18594cee5a2498d9d5babdb9c554	0.7762268708772148
Qwen3-8B	metamath	44	base_model.model.model.layers.0.self_attn.k_proj	0.8131716551463046	1.000000688431298	0.8131722149591226	1.0178727942733445e-06	2.764082625921603	b203824c73c8c98c842aee65c4fd6b7c71e64706c9d8814deed792744a7df519	0.8131716551463045
Qwen3-8B	metamath	44	base_model.model.model.layers.0.self_attn.o_proj	0.6970611945746368	1.0000005499016609	0.6970615778897454	5.404579157541889e-07	4.7306437467530635	262f4bc1e8c46df4afa90c651f47140a1cbc7df166d4da0440755505507f5c00	0.6970611945746368
Qwen3-8B	metamath	44	base_model.model.model.layers.0.self_attn.q_proj	0.7294328151446982	1.0	0.7294328151446982	3.7754959203439853e-07	5.048553180295887	e1bac18b8cfc0fcb96ada6f3d5763103b43cfeff1907f0a07fb99f4b85ca31fe	0.7294328151446983
Qwen3-8B	metamath	44	base_model.model.model.layers.0.self_attn.v_proj	0.7800854584793371	1.0000004832465244	0.7800858354529235	4.5386600078245465e-07	2.636667202785319	41cce9ec6fe59ae24fdd7e164c5066e25f94b850b56550e7d1ed374527c344b8	0.7800854584793371
Qwen3-8B	metamath	44	base_model.model.model.layers.1.mlp.down_proj	0.5887577628756384	1.0000005428510546	0.5887580824834109	5.812679000349874e-07	3.6552100210759826	192b1c91a749ed79dd4f98e7964fe07b9daee8692b5ce1ac47605b6e484d8346	0.5887577628756384
Qwen3-8B	metamath	44	base_model.model.model.layers.1.mlp.gate_proj	0.3398496154223266	1.0000008737814359	0.33984991237661155	1.14831853981201e-06	14.240277744987111	1ec83acb093b4a3fd0a64620bbe82a0674f612ff74344f36f580dc2d63a50c0c	0.3398496154223267
Qwen3-8B	metamath	44	base_model.model.model.layers.1.mlp.up_proj	0.49101229589364326	1.0000001647391452	0.4910123767825892	7.740177221382538e-07	7.520003201091878	02bec9100ca3c5a842324ee1edcd66cf1746cfc8496fa56fdd3c26387b0ecd20	0.4910122958936433
Qwen3-8B	metamath	44	base_model.model.model.layers.1.self_attn.k_proj	0.7937547730168986	1.0000000895712187	0.7937548441144809	4.6724457480884496e-07	2.248984181056283	d293cae3fbe154aa707c61064843a7d1289411680479f3b41c4d503709775e91	0.7937547730168986
Qwen3-8B	metamath	44	base_model.model.model.layers.1.self_attn.o_proj	0.609097903846901	1.0000015041077752	0.6090988199957941	7.376353066135266e-07	3.5419465758107367	d8033829a657d626ccd8f9620f7b369cbef1155048a68a2c25e9a570e6c15fd0	0.609097903846901
Qwen3-8B	metamath	44	base_model.model.model.layers.1.self_attn.q_proj	0.5776755820935062	1.0000007894793812	0.5776760381564673	6.209148206703929e-07	8.444854743070461	488a69d32b79ea2d75c87f22d7869bc8f793825d21475c7e1a4b309d26aa6d25	0.5776755820935062
Qwen3-8B	metamath	44	base_model.model.model.layers.1.self_attn.v_proj	0.5027804532149379	1.0000009629422462	0.5027809373634768	1.2752309270780415e-06	3.0765294798993934	f7084c8b60cf3b51efe87073cdc2e6ab2e9ba00bf5855f56a2014e3dfddea3c0	0.5027804532149379
Qwen3-8B	metamath	44	base_model.model.model.layers.10.mlp.down_proj	0.5918640024082024	1.0000001836456478	0.5918641111014505	7.086688178503664e-07	2.945107425960002	1455ea7696495208997b2085568b34c977f80d701961c4023319d652d72164ec	0.5918640024082022
Qwen3-8B	metamath	44	base_model.model.model.layers.10.mlp.gate_proj	0.5208378335796506	1.0000007975759624	0.520838248987387	9.113392069881598e-07	7.9802349259606995	f28c7ca5cd93131b3f54bdbd21e575cfae9b9c9de4c271ce337852ffd153a360	0.5208378335796506
Qwen3-8B	metamath	44	base_model.model.model.layers.10.mlp.up_proj	0.752425467768046	1.0000010562789567	0.7524262625392341	7.543902225126686e-07	3.9196916726424074	7a26f75a81b0b8fb6e6aed979c04a8314d4476f20b677f153d2ec80fc577dc0f	0.752425467768046
Qwen3-8B	metamath	44	base_model.model.model.layers.10.self_attn.k_proj	0.6617712085207185	1.0000018487370868	0.6617724319616946	9.418146935669114e-07	2.1741423092970598	65c32230f02bb52c4a191ef7ef7f1171e79ab89e335cfb8add33cf0995518071	0.6617712085207186
