base	task	seed	module	fro_matching_gain	energy_matching_gain	old_fro_scalar_energy_over_hns
Llama-3.1-8B-Instruct	metamath	43	base_model.model.model.layers.14.mlp.up_proj	0.8977200256484021	0.5768401694936953	2.4219815742316197
Llama-3.1-8B-Instruct	metamath	43	base_model.model.model.layers.14.self_attn.k_proj	0.8612173988378747	0.5611170462643251	2.3556928590194457
Llama-3.1-8B-Instruct	metamath	43	base_model.model.model.layers.14.self_attn.o_proj	0.8481884623714605	0.5901948417166372	2.065351156983521
Llama-3.1-8B-Instruct	metamath	43	base_model.model.model.layers.14.self_attn.q_proj	0.8245654878561962	0.4856009679412064	2.8833092116556247
Llama-3.1-8B-Instruct	metamath	43	base_model.model.model.layers.14.self_attn.v_proj	0.8441670307628979	0.6253474814166513	1.822275193196513
Llama-3.1-8B-Instruct	metamath	43	base_model.model.model.layers.15.mlp.down_proj	0.7646851198315938	0.4669490342979606	2.681799560989351
Llama-3.1-8B-Instruct	metamath	43	base_model.model.model.layers.15.mlp.gate_proj	0.7380857949298681	0.26380215589947625	7.828111685098787
Llama-3.1-8B-Instruct	metamath	43	base_model.model.model.layers.15.mlp.up_proj	0.849089724049579	0.5256422385470101	2.6093158814285866
Llama-3.1-8B-Instruct	metamath	43	base_model.model.model.layers.15.self_attn.k_proj	0.8699308418992208	0.5207156814338963	2.7910533832075135
Llama-3.1-8B-Instruct	metamath	43	base_model.model.model.layers.15.self_attn.o_proj	0.862602905067042	0.6068280258440806	2.0206475687259755
Llama-3.1-8B-Instruct	metamath	43	base_model.model.model.layers.15.self_attn.q_proj	0.8007968784692303	0.3555758519477885	5.072011442292318
Llama-3.1-8B-Instruct	metamath	43	base_model.model.model.layers.15.self_attn.v_proj	0.846189177126813	0.5349348896857699	2.5022637459336985
Llama-3.1-8B-Instruct	metamath	43	base_model.model.model.layers.16.mlp.down_proj	0.7792199263007203	0.4285016932336114	3.306853954215263
Llama-3.1-8B-Instruct	metamath	43	base_model.model.model.layers.16.mlp.gate_proj	0.7313625848811082	0.26637152559362004	7.538585792591908
Llama-3.1-8B-Instruct	metamath	43	base_model.model.model.layers.16.mlp.up_proj	0.8387781855452383	0.4607684620010304	3.313818843448218
Llama-3.1-8B-Instruct	metamath	43	base_model.model.model.layers.16.self_attn.k_proj	0.875903680156352	0.5110667912873073	2.9373613668660705
Llama-3.1-8B-Instruct	metamath	43	base_model.model.model.layers.16.self_attn.o_proj	0.8627972926647453	0.5698558466093658	2.2923848548777865
Llama-3.1-8B-Instruct	metamath	43	base_model.model.model.layers.16.self_attn.q_proj	0.8252343925453295	0.4651699501077228	3.1472506760895493
Llama-3.1-8B-Instruct	metamath	43	base_model.model.model.layers.16.self_attn.v_proj	0.7966212008600337	0.481423321596332	2.7381010428807673
Llama-3.1-8B-Instruct	metamath	43	base_model.model.model.layers.17.mlp.down_proj	0.716019525515289	0.32246039008921695	4.930568319478891
Llama-3.1-8B-Instruct	metamath	43	base_model.model.model.layers.17.mlp.gate_proj	0.764916046942962	0.2836473401248203	7.272271983619231
Llama-3.1-8B-Instruct	metamath	43	base_model.model.model.layers.17.mlp.up_proj	0.8271380796286849	0.3920352788915965	4.451493355179531
Llama-3.1-8B-Instruct	metamath	43	base_model.model.model.layers.17.self_attn.k_proj	0.8311710528354286	0.402818529325184	4.257571403638852
Llama-3.1-8B-Instruct	metamath	43	base_model.model.model.layers.17.self_attn.o_proj	0.786380342583954	0.4498665041439436	3.0556104145345278
Llama-3.1-8B-Instruct	metamath	43	base_model.model.model.layers.17.self_attn.q_proj	0.7704934176821794	0.30409976974273856	6.419566221013808
Llama-3.1-8B-Instruct	metamath	43	base_model.model.model.layers.17.self_attn.v_proj	0.7581611593253318	0.3982933398077281	3.6234057975208747
Llama-3.1-8B-Instruct	metamath	43	base_model.model.model.layers.18.mlp.down_proj	0.7494855771474851	0.4051189225169914	3.422642208650667
Llama-3.1-8B-Instruct	metamath	43	base_model.model.model.layers.18.mlp.gate_proj	0.7175208220654954	0.2530421831301333	8.040502022798371
Llama-3.1-8B-Instruct	metamath	43	base_model.model.model.layers.18.mlp.up_proj	0.8161713120482668	0.3884745651705212	4.4140522788422
Llama-3.1-8B-Instruct	metamath	43	base_model.model.model.layers.18.self_attn.k_proj	0.8303120429551255	0.48150720109561856	2.9735627043405692
Llama-3.1-8B-Instruct	metamath	43	base_model.model.model.layers.18.self_attn.o_proj	0.8286906870349204	0.48555162835487486	2.9128229421555116
Llama-3.1-8B-Instruct	metamath	43	base_model.model.model.layers.18.self_attn.q_proj	0.8637128525690613	0.45259783772105167	3.641780908397925
Llama-3.1-8B-Instruct	metamath	43	base_model.model.model.layers.18.self_attn.v_proj	0.8386056978610332	0.5137052959592064	2.6649405900137966
Llama-3.1-8B-Instruct	metamath	43	base_model.model.model.layers.19.mlp.down_proj	0.7258376982647576	0.36385716606586177	3.9793961553631054
Llama-3.1-8B-Instruct	metamath	43	base_model.model.model.layers.19.mlp.gate_proj	0.7146214805708642	0.23564913828400413	9.196454379316013
Llama-3.1-8B-Instruct	metamath	43	base_model.model.model.layers.19.mlp.up_proj	0.8207105228919064	0.3699241584012569	4.922147397254815
Llama-3.1-8B-Instruct	metamath	43	base_model.model.model.layers.19.self_attn.k_proj	0.8626842643062403	0.4545929124742127	3.6012927942233484
Llama-3.1-8B-Instruct	metamath	43	base_model.model.model.layers.19.self_attn.o_proj	0.8304755252460047	0.4565082216427707	3.3094549142275245
Llama-3.1-8B-Instruct	metamath	43	base_model.model.model.layers.19.self_attn.q_proj	0.7962007611711496	0.3425115125381632	5.403744787365744
Llama-3.1-8B-Instruct	metamath	43	base_model.model.model.layers.19.self_attn.v_proj	0.7424194325553874	0.3537857686242634	4.403702215565786
Llama-3.1-8B-Instruct	metamath	43	base_model.model.model.layers.2.mlp.down_proj	0.8257813473736657	0.5550049331687253	2.213790151143629
Llama-3.1-8B-Instruct	metamath	43	base_model.model.model.layers.2.mlp.gate_proj	0.8167652773829479	0.33091559090867934	6.092002526782197
Llama-3.1-8B-Instruct	metamath	43	base_model.model.model.layers.2.mlp.up_proj	0.8527189309004385	0.40493526463268886	4.434458651080157
Llama-3.1-8B-Instruct	metamath	43	base_model.model.model.layers.2.self_attn.k_proj	0.8484526216102983	0.5203346238091902	2.658824922455891
Llama-3.1-8B-Instruct	metamath	43	base_model.model.model.layers.2.self_attn.o_proj	0.855274645201199	0.5961976265330836	2.0579305266430237
Llama-3.1-8B-Instruct	metamath	43	base_model.model.model.layers.2.self_attn.q_proj	0.8739124970873539	0.479569664775475	3.320721789152484
Llama-3.1-8B-Instruct	metamath	43	base_model.model.model.layers.2.self_attn.v_proj	0.7182657671791365	0.48127486707023287	2.227326945795587
Llama-3.1-8B-Instruct	metamath	43	base_model.model.model.layers.20.mlp.down_proj	0.7979602688968738	0.47325697342835255	2.8429452236273973
Llama-3.1-8B-Instruct	metamath	43	base_model.model.model.layers.20.mlp.gate_proj	0.7913898622388893	0.317721329210268	6.20423477568758
Llama-3.1-8B-Instruct	metamath	43	base_model.model.model.layers.20.mlp.up_proj	0.8380446632986555	0.3899302190077272	4.619133799001688
Llama-3.1-8B-Instruct	metamath	43	base_model.model.model.layers.20.self_attn.k_proj	0.9008121225519246	0.6462924656231096	1.9427202092784175
Llama-3.1-8B-Instruct	metamath	43	base_model.model.model.layers.20.self_attn.o_proj	0.8868755568351643	0.6048837857290579	2.1497179592749416
Llama-3.1-8B-Instruct	metamath	43	base_model.model.model.layers.20.self_attn.q_proj	0.8127009465899603	0.3831680398327705	4.498657983874979
Llama-3.1-8B-Instruct	metamath	43	base_model.model.model.layers.20.self_attn.v_proj	0.7925721599825315	0.46590837047666284	2.8938538925411144
Llama-3.1-8B-Instruct	metamath	43	base_model.model.model.layers.21.mlp.down_proj	0.7886314602711614	0.4605922333064553	2.931669273452859
Llama-3.1-8B-Instruct	metamath	43	base_model.model.model.layers.21.mlp.gate_proj	0.8036923153477313	0.3209769239350355	6.269487056789445
Llama-3.1-8B-Instruct	metamath	43	base_model.model.model.layers.21.mlp.up_proj	0.8112629717512586	0.36130966888404525	5.041550719040749
Llama-3.1-8B-Instruct	metamath	43	base_model.model.model.layers.21.self_attn.k_proj	0.8545565496545366	0.550919126384198	2.406057012912069
Llama-3.1-8B-Instruct	metamath	43	base_model.model.model.layers.21.self_attn.o_proj	0.8546586751700248	0.5090409682138736	2.8189017419496203
Llama-3.1-8B-Instruct	metamath	43	base_model.model.model.layers.21.self_attn.q_proj	0.8132362861532599	0.4251620537715764	3.6586806559711
Llama-3.1-8B-Instruct	metamath	43	base_model.model.model.layers.21.self_attn.v_proj	0.8064021755485324	0.4572842359998176	3.1097889868267603
Llama-3.1-8B-Instruct	metamath	43	base_model.model.model.layers.22.mlp.down_proj	0.8077748474386099	0.5275714664896582	2.3443262700100553
Llama-3.1-8B-Instruct	metamath	43	base_model.model.model.layers.22.mlp.gate_proj	0.7450069698555825	0.2539116902675763	8.609050957776665
Llama-3.1-8B-Instruct	metamath	43	base_model.model.model.layers.22.mlp.up_proj	0.8347729267633403	0.38357851560606315	4.73617960126972
Llama-3.1-8B-Instruct	metamath	43	base_model.model.model.layers.22.self_attn.k_proj	0.8601472144480778	0.5019757146263584	2.936162996737391
Llama-3.1-8B-Instruct	metamath	43	base_model.model.model.layers.22.self_attn.o_proj	0.8381745388724015	0.5550904254957086	2.280034694079309
Llama-3.1-8B-Instruct	metamath	43	base_model.model.model.layers.22.self_attn.q_proj	0.8587740571123199	0.42722458055527135	4.040595430944163
Llama-3.1-8B-Instruct	metamath	43	base_model.model.model.layers.22.self_attn.v_proj	0.8220644414557575	0.5166684411400054	2.5315578504849885
Llama-3.1-8B-Instruct	metamath	43	base_model.model.model.layers.23.mlp.down_proj	0.790609030686454	0.46693765632095846	2.8668551020692736
Llama-3.1-8B-Instruct	metamath	43	base_model.model.model.layers.23.mlp.gate_proj	0.7592899102598516	0.27141981679770594	7.825861392560858
Llama-3.1-8B-Instruct	metamath	43	base_model.model.model.layers.23.mlp.up_proj	0.8135534322337639	0.32358930450119405	6.320971702616794
Llama-3.1-8B-Instruct	metamath	43	base_model.model.model.layers.23.self_attn.k_proj	0.8317097729005873	0.4210631960609877	3.901656610947814
Llama-3.1-8B-Instruct	metamath	43	base_model.model.model.layers.23.self_attn.o_proj	0.8594070200810865	0.5499664877784269	2.44188575120738
Llama-3.1-8B-Instruct	metamath	43	base_model.model.model.layers.23.self_attn.q_proj	0.8626377197074195	0.5398577633813477	2.5532784879303
Llama-3.1-8B-Instruct	metamath	43	base_model.model.model.layers.23.self_attn.v_proj	0.7874430526490708	0.5427265368266352	2.1051168002804457
Llama-3.1-8B-Instruct	metamath	43	base_model.model.model.layers.24.mlp.down_proj	0.7822080052432486	0.4462874724437969	3.0719569152659694
Llama-3.1-8B-Instruct	metamath	43	base_model.model.model.layers.24.mlp.gate_proj	0.7344090982868434	0.24668907149834937	8.862908716572905
Llama-3.1-8B-Instruct	metamath	43	base_model.model.model.layers.24.mlp.up_proj	0.7771441521571296	0.2878724488368299	7.2879093545094
Llama-3.1-8B-Instruct	metamath	43	base_model.model.model.layers.24.self_attn.k_proj	0.8627624594585535	0.4761796131660757	3.282773234842576
Llama-3.1-8B-Instruct	metamath	43	base_model.model.model.layers.24.self_attn.o_proj	0.8683385068642806	0.5741006220906013	2.2877158753988818
Llama-3.1-8B-Instruct	metamath	43	base_model.model.model.layers.24.self_attn.q_proj	0.8469655606522604	0.4429467354476325	3.656187775783988
Llama-3.1-8B-Instruct	metamath	43	base_model.model.model.layers.24.self_attn.v_proj	0.7970225890345902	0.43606143630999394	3.3407647810927834
Llama-3.1-8B-Instruct	metamath	43	base_model.model.model.layers.25.mlp.down_proj	0.8358613471103435	0.5239551772143267	2.544955618613229
Llama-3.1-8B-Instruct	metamath	43	base_model.model.model.layers.25.mlp.gate_proj	0.7719576716017993	0.2763111737481092	7.805308619820752
Llama-3.1-8B-Instruct	metamath	43	base_model.model.model.layers.25.mlp.up_proj	0.8099853616477893	0.32605570826278224	6.171215677560799
Llama-3.1-8B-Instruct	metamath	43	base_model.model.model.layers.25.self_attn.k_proj	0.8100962689652117	0.4322066057610982	3.513099605803945
Llama-3.1-8B-Instruct	metamath	43	base_model.model.model.layers.25.self_attn.o_proj	0.9116663612382419	0.6787313421723912	1.8041641642077952
Llama-3.1-8B-Instruct	metamath	43	base_model.model.model.layers.25.self_attn.q_proj	0.8508320363227287	0.48496288103311824	3.078014560234011
Llama-3.1-8B-Instruct	metamath	43	base_model.model.model.layers.25.self_attn.v_proj	0.6571186469946562	0.23410993432435143	7.878579040099834
Llama-3.1-8B-Instruct	metamath	43	base_model.model.model.layers.26.mlp.down_proj	0.822535044276829	0.5739898593519612	2.053526827176611
Llama-3.1-8B-Instruct	metamath	43	base_model.model.model.layers.26.mlp.gate_proj	0.7053733962383502	0.22533224865860413	9.799218698717763
Llama-3.1-8B-Instruct	metamath	43	base_model.model.model.layers.26.mlp.up_proj	0.7727636086106411	0.28517132577953386	7.343136720693156
Llama-3.1-8B-Instruct	metamath	43	base_model.model.model.layers.26.self_attn.k_proj	0.8062585297780823	0.3723888796011175	4.6876506441837025
Llama-3.1-8B-Instruct	metamath	43	base_model.model.model.layers.26.self_attn.o_proj	0.8510526122759714	0.4965970117623623	2.9370045168320145
Llama-3.1-8B-Instruct	metamath	43	base_model.model.model.layers.26.self_attn.q_proj	0.8168556114805777	0.38279189986375334	4.553707334410779
Llama-3.1-8B-Instruct	metamath	43	base_model.model.model.layers.26.self_attn.v_proj	0.81085306833689	0.5349621094426814	2.2974088173307123
Llama-3.1-8B-Instruct	metamath	43	base_model.model.model.layers.27.mlp.down_proj	0.7275436420865359	0.4590290874646442	2.5121044141053708
Llama-3.1-8B-Instruct	metamath	43	base_model.model.model.layers.27.mlp.gate_proj	0.691127351335348	0.21928067481782812	9.933800707679424
Llama-3.1-8B-Instruct	metamath	43	base_model.model.model.layers.27.mlp.up_proj	0.8354400490636529	0.41617506094447926	4.029753465039621
Llama-3.1-8B-Instruct	metamath	43	base_model.model.model.layers.27.self_attn.k_proj	0.9015250227013901	0.6862081383593802	1.726012124412199
Llama-3.1-8B-Instruct	metamath	43	base_model.model.model.layers.27.self_attn.o_proj	0.8827527929886743	0.5899369686070978	2.239066417047316
Llama-3.1-8B-Instruct	metamath	43	base_model.model.model.layers.27.self_attn.q_proj	0.8012960472509831	0.3506171482345301	5.222996017205901
Llama-3.1-8B-Instruct	metamath	43	base_model.model.model.layers.27.self_attn.v_proj	0.7375427179783297	0.40850066788142586	3.2597839491620135
Llama-3.1-8B-Instruct	metamath	43	base_model.model.model.layers.28.mlp.down_proj	0.7658297817393717	0.5453485031130634	1.9720424156279182
Llama-3.1-8B-Instruct	metamath	43	base_model.model.model.layers.28.mlp.gate_proj	0.6809760966309497	0.2147451825249503	10.055805756704665
Llama-3.1-8B-Instruct	metamath	43	base_model.model.model.layers.28.mlp.up_proj	0.782913790856577	0.3030516995329275	6.674126569762882
Llama-3.1-8B-Instruct	metamath	43	base_model.model.model.layers.28.self_attn.k_proj	0.905972446923706	0.7192056879274417	1.5868057034605092
Llama-3.1-8B-Instruct	metamath	43	base_model.model.model.layers.28.self_attn.o_proj	0.8661154464606077	0.5913452322835853	2.1452078058716832
Llama-3.1-8B-Instruct	metamath	43	base_model.model.model.layers.28.self_attn.q_proj	0.8776835733927738	0.5302450802584487	2.739823870028886
Llama-3.1-8B-Instruct	metamath	43	base_model.model.model.layers.28.self_attn.v_proj	0.8443497736157305	0.5492984327532988	2.362805987637081
Llama-3.1-8B-Instruct	metamath	43	base_model.model.model.layers.29.mlp.down_proj	0.7261916074943076	0.4766949071141403	2.3207129564753046
Llama-3.1-8B-Instruct	metamath	43	base_model.model.model.layers.29.mlp.gate_proj	0.710911005428966	0.2263841372480707	9.861398065152798
Llama-3.1-8B-Instruct	metamath	43	base_model.model.model.layers.29.mlp.up_proj	0.8268268878901982	0.3662128207842621	5.097557031277139
Llama-3.1-8B-Instruct	metamath	43	base_model.model.model.layers.29.self_attn.k_proj	0.8599061468392862	0.6004856164807267	2.050675243724677
Llama-3.1-8B-Instruct	metamath	43	base_model.model.model.layers.29.self_attn.o_proj	0.8527492237117941	0.5716430774429623	2.225321522475576
Llama-3.1-8B-Instruct	metamath	43	base_model.model.model.layers.29.self_attn.q_proj	0.9123459861052988	0.7670311115676657	1.4147938780945013
Llama-3.1-8B-Instruct	metamath	43	base_model.model.model.layers.29.self_attn.v_proj	0.7951223861006327	0.5951061504782058	1.7851679627372332
Llama-3.1-8B-Instruct	metamath	43	base_model.model.model.layers.3.mlp.down_proj	0.8109398201125164	0.5687037603921288	2.033316818703857
Llama-3.1-8B-Instruct	metamath	43	base_model.model.model.layers.3.mlp.gate_proj	0.7086191725389887	0.22581699097569874	9.847195604251285
Llama-3.1-8B-Instruct	metamath	43	base_model.model.model.layers.3.mlp.up_proj	0.8425672503987669	0.3570684209354751	5.568090216351452
Llama-3.1-8B-Instruct	metamath	43	base_model.model.model.layers.3.self_attn.k_proj	0.867727422553322	0.6396993197039893	1.8399874778174012
Llama-3.1-8B-Instruct	metamath	43	base_model.model.model.layers.3.self_attn.o_proj	0.8426833613915274	0.5282489936493109	2.5447872557994917
Llama-3.1-8B-Instruct	metamath	43	base_model.model.model.layers.3.self_attn.q_proj	0.8998278772635556	0.6654222764829447	1.828623160528317
Llama-3.1-8B-Instruct	metamath	43	base_model.model.model.layers.3.self_attn.v_proj	0.7258277265630247	0.3081601099088603	5.547716603565681
Llama-3.1-8B-Instruct	metamath	43	base_model.model.model.layers.30.mlp.down_proj	0.7562151397353223	0.49473383244008656	2.33640170447664
Llama-3.1-8B-Instruct	metamath	43	base_model.model.model.layers.30.mlp.gate_proj	0.6929126804602015	0.2186464690588831	10.043199313795387
Llama-3.1-8B-Instruct	metamath	43	base_model.model.model.layers.30.mlp.up_proj	0.8717342012945699	0.4346112302444147	4.023150527600075
Llama-3.1-8B-Instruct	metamath	43	base_model.model.model.layers.30.self_attn.k_proj	0.8434302092320551	0.4446662589370471	3.5977414600694497
Llama-3.1-8B-Instruct	metamath	43	base_model.model.model.layers.30.self_attn.o_proj	0.8522482039201411	0.47782056296601094	3.1812845623748682
Llama-3.1-8B-Instruct	metamath	43	base_model.model.model.layers.30.self_attn.q_proj	0.7220348976600892	0.2760766999982507	6.840012051569256
Llama-3.1-8B-Instruct	metamath	43	base_model.model.model.layers.30.self_attn.v_proj	0.7890919152134923	0.439896581224649	3.217762706967982
Llama-3.1-8B-Instruct	metamath	43	base_model.model.model.layers.31.mlp.down_proj	0.7880208436374586	0.46053542024036914	2.9278534462613712
Llama-3.1-8B-Instruct	metamath	43	base_model.model.model.layers.31.mlp.gate_proj	0.7767185317269726	0.2765240417724153	7.88971911699147
Llama-3.1-8B-Instruct	metamath	43	base_model.model.model.layers.31.mlp.up_proj	0.8610289333597606	0.4800263069290082	3.2174026365997714
Llama-3.1-8B-Instruct	metamath	43	base_model.model.model.layers.31.self_attn.k_proj	0.8772653662941989	0.5014441273456433	3.0606725556854157
Llama-3.1-8B-Instruct	metamath	43	base_model.model.model.layers.31.self_attn.o_proj	0.7926659956264658	0.49705108379620566	2.5431876482251767
Llama-3.1-8B-Instruct	metamath	43	base_model.model.model.layers.31.self_attn.q_proj	0.790744566983822	0.3486328354386815	5.144413357822245
Llama-3.1-8B-Instruct	metamath	43	base_model.model.model.layers.31.self_attn.v_proj	0.875118218507496	0.5853986202296098	2.2347557402736165
Llama-3.1-8B-Instruct	metamath	43	base_model.model.model.layers.4.mlp.down_proj	0.7804741974934006	0.5154886273046653	2.2923394213211443
Llama-3.1-8B-Instruct	metamath	43	base_model.model.model.layers.4.mlp.gate_proj	0.7569169914907465	0.2609335260735255	8.414663297736663
Llama-3.1-8B-Instruct	metamath	43	base_model.model.model.layers.4.mlp.up_proj	0.848465036686908	0.42364594146730883	4.011084406171866
Llama-3.1-8B-Instruct	metamath	43	base_model.model.model.layers.4.self_attn.k_proj	0.7209484907554272	0.2789962954089368	6.677464698949422
Llama-3.1-8B-Instruct	metamath	43	base_model.model.model.layers.4.self_attn.o_proj	0.8354559146713891	0.5223837538101387	2.5578068860655683
Llama-3.1-8B-Instruct	metamath	43	base_model.model.model.layers.4.self_attn.q_proj	0.8612617658412577	0.46756080268941447	3.39308035524773
Llama-3.1-8B-Instruct	metamath	43	base_model.model.model.layers.4.self_attn.v_proj	0.689856170038531	0.3619704324251004	3.632209689893558
Llama-3.1-8B-Instruct	metamath	43	base_model.model.model.layers.5.mlp.down_proj	0.7916060740523372	0.503359863903138	2.473210426974173
Llama-3.1-8B-Instruct	metamath	43	base_model.model.model.layers.5.mlp.gate_proj	0.7470606206935351	0.26419129410763176	7.996034959826686
Llama-3.1-8B-Instruct	metamath	43	base_model.model.model.layers.5.mlp.up_proj	0.8654564133606794	0.45970966362267707	3.5442400980560413
Llama-3.1-8B-Instruct	metamath	43	base_model.model.model.layers.5.self_attn.k_proj	0.8623697565756472	0.5598430792908419	2.3727632480985417
Llama-3.1-8B-Instruct	metamath	43	base_model.model.model.layers.5.self_attn.o_proj	0.8203456728971539	0.4697833296067597	3.0492889501437723
Llama-3.1-8B-Instruct	metamath	43	base_model.model.model.layers.5.self_attn.q_proj	0.8537698248262943	0.4672193770182729	3.3391806152574186
Llama-3.1-8B-Instruct	metamath	43	base_model.model.model.layers.5.self_attn.v_proj	0.7288105830773611	0.3685820842404363	3.9098572164931666
Llama-3.1-8B-Instruct	metamath	43	base_model.model.model.layers.6.mlp.down_proj	0.7978981124705872	0.4958797273689999	2.5890603147078233
Llama-3.1-8B-Instruct	metamath	43	base_model.model.model.layers.6.mlp.gate_proj	0.7999246035358324	0.32806518561771686	5.945355370581541
Llama-3.1-8B-Instruct	metamath	43	base_model.model.model.layers.6.mlp.up_proj	0.8825133696362883	0.556797372926556	2.512165411972705
Llama-3.1-8B-Instruct	metamath	43	base_model.model.model.layers.6.self_attn.k_proj	0.7955464473843561	0.3594581211651663	4.898177075550426
Llama-3.1-8B-Instruct	metamath	43	base_model.model.model.layers.6.self_attn.o_proj	0.8577580531938939	0.5580767625277181	2.362336332001882
Llama-3.1-8B-Instruct	metamath	43	base_model.model.model.layers.6.self_attn.q_proj	0.8013596769167904	0.39284924280054573	4.161051879390666
Llama-3.1-8B-Instruct	metamath	43	base_model.model.model.layers.6.self_attn.v_proj	0.7519966489060831	0.45145744776541474	2.774585845785602
Llama-3.1-8B-Instruct	metamath	43	base_model.model.model.layers.7.mlp.down_proj	0.8209212109502514	0.5124203817176107	2.5665525622855205
Llama-3.1-8B-Instruct	metamath	43	base_model.model.model.layers.7.mlp.gate_proj	0.7966458918693714	0.31678845618948553	6.324001247242884
Llama-3.1-8B-Instruct	metamath	43	base_model.model.model.layers.7.mlp.up_proj	0.834008388930658	0.4907512859520444	2.888138031957214
Llama-3.1-8B-Instruct	metamath	43	base_model.model.model.layers.7.self_attn.k_proj	0.8305054625629187	0.48668731633016726	2.9119568174205397
Llama-3.1-8B-Instruct	metamath	43	base_model.model.model.layers.7.self_attn.o_proj	0.8348133575686111	0.5718634727354488	2.1310520847323065
Llama-3.1-8B-Instruct	metamath	43	base_model.model.model.layers.7.self_attn.q_proj	0.8897366592580565	0.67089805309578	1.7587734728199285
Llama-3.1-8B-Instruct	metamath	43	base_model.model.model.layers.7.self_attn.v_proj	0.7092367155937848	0.294325231858492	5.806673811092058
Llama-3.1-8B-Instruct	metamath	43	base_model.model.model.layers.8.mlp.down_proj	0.7759094369333042	0.5018921340512195	2.3900186479171626
Llama-3.1-8B-Instruct	metamath	43	base_model.model.model.layers.8.mlp.gate_proj	0.7750288040646484	0.29343450034864527	6.976110291405034
Llama-3.1-8B-Instruct	metamath	43	base_model.model.model.layers.8.mlp.up_proj	0.8241380258732629	0.40253669226279326	4.191688092388316
Llama-3.1-8B-Instruct	metamath	43	base_model.model.model.layers.8.self_attn.k_proj	0.8212507746457806	0.4459387697458333	3.3915726285197265
Llama-3.1-8B-Instruct	metamath	43	base_model.model.model.layers.8.self_attn.o_proj	0.8079020910948966	0.4788882501366927	2.8460930942859086
Llama-3.1-8B-Instruct	metamath	43	base_model.model.model.layers.8.self_attn.q_proj	0.7617184939236517	0.35496815662306963	4.604794034298415
Llama-3.1-8B-Instruct	metamath	43	base_model.model.model.layers.8.self_attn.v_proj	0.7679935326648657	0.4312527293814822	3.1714028503933207
Llama-3.1-8B-Instruct	metamath	43	base_model.model.model.layers.9.mlp.down_proj	0.7786270603691648	0.439930363586827	3.1325002257195123
Llama-3.1-8B-Instruct	metamath	43	base_model.model.model.layers.9.mlp.gate_proj	0.7645170484815716	0.2954080969196636	6.6977596581799075
Llama-3.1-8B-Instruct	metamath	43	base_model.model.model.layers.9.mlp.up_proj	0.8438702502323213	0.46072303110720925	3.354837644550149
Llama-3.1-8B-Instruct	metamath	43	base_model.model.model.layers.9.self_attn.k_proj	0.7873428383070048	0.33957690962515386	5.375903442552184
Llama-3.1-8B-Instruct	metamath	43	base_model.model.model.layers.9.self_attn.o_proj	0.8152155196752535	0.4797771415892148	2.887126231236278
Llama-3.1-8B-Instruct	metamath	43	base_model.model.model.layers.9.self_attn.q_proj	0.8522414768041903	0.4546433477160809	3.513853503434967
Llama-3.1-8B-Instruct	metamath	43	base_model.model.model.layers.9.self_attn.v_proj	0.7131334008033924	0.3996170666547507	3.1845898053852464
Llama-3.1-8B-Instruct	tulu	43	base_model.model.model.layers.0.mlp.down_proj	0.8399767642308796	0.6695764816594623	1.57374427485885
Llama-3.1-8B-Instruct	tulu	43	base_model.model.model.layers.0.mlp.gate_proj	0.9596759901890631	0.6936183993589019	1.9142914030667708
Llama-3.1-8B-Instruct	tulu	43	base_model.model.model.layers.0.mlp.up_proj	0.9768605963978054	0.8330421795723506	1.3750902423174822
Llama-3.1-8B-Instruct	tulu	43	base_model.model.model.layers.0.self_attn.k_proj	0.8480060536690831	0.6344690501666868	1.7863930548246427
Llama-3.1-8B-Instruct	tulu	43	base_model.model.model.layers.0.self_attn.o_proj	0.8719454614093638	0.55254770802758	2.4902278126731896
Llama-3.1-8B-Instruct	tulu	43	base_model.model.model.layers.0.self_attn.q_proj	0.8961529876468892	0.5529147506632053	2.626926741785768
Llama-3.1-8B-Instruct	tulu	43	base_model.model.model.layers.0.self_attn.v_proj	0.8860037808977191	0.7540326946891636	1.3806728854730317
Llama-3.1-8B-Instruct	tulu	43	base_model.model.model.layers.1.mlp.down_proj	0.5171232245952812	0.33066839128796777	2.4456973933862933
Llama-3.1-8B-Instruct	tulu	43	base_model.model.model.layers.1.mlp.gate_proj	0.9607623732937484	0.6636256623995508	2.095972734830795
Llama-3.1-8B-Instruct	tulu	43	base_model.model.model.layers.1.mlp.up_proj	0.9735705219981726	0.8302031978780637	1.3752005192757857
Llama-3.1-8B-Instruct	tulu	43	base_model.model.model.layers.1.self_attn.k_proj	0.8815741450701722	0.7621082679755432	1.3380869735886156
Llama-3.1-8B-Instruct	tulu	43	base_model.model.model.layers.1.self_attn.o_proj	0.9084050345678446	0.6724459085710984	1.8249221984263801
Llama-3.1-8B-Instruct	tulu	43	base_model.model.model.layers.1.self_attn.q_proj	0.9128607392379752	0.7659726601946373	1.4203079596721846
Llama-3.1-8B-Instruct	tulu	43	base_model.model.model.layers.1.self_attn.v_proj	0.895963783273287	0.7446720275880605	1.447607514008846
Llama-3.1-8B-Instruct	tulu	43	base_model.model.model.layers.10.mlp.down_proj	0.8848031239848242	0.7267470953197884	1.4822678376829594
Llama-3.1-8B-Instruct	tulu	43	base_model.model.model.layers.10.mlp.gate_proj	0.8316732419717717	0.4308757888899683	3.7256433184305
