base	task	seed	method	name	magicoder	metamath	tulu	commonsense	target	off_score	forgetting_gap	path	modules	functional_pr	functional_erank	protected_functional_pr	cov_functional_pr	cov_functional_erank	functional_energy_ratio	fro_ratio	max_target_to_source_gain	floored_direction_fraction	max_nuclear_relative_error	max_saved_update_error	functional_rms_ratio	functional_squared_energy_ratio	target_gain_lora	off_score_gain_lora	fg_reduction_lora	target_gain_hns	off_score_gain_hns	fg_reduction_hns
Llama-3.1-8B-Instruct	tulu	42	functional_hns_a10	Functional-HNS α=1	58.536585365853654	63.98786959818044	64.87985212569316	70.37895960030787	64.87985212569316	64.30113818811398	0.3375808114323462	/dataset1/zailong/workspace/peft-sft-lab/reports/functional_hns_pilot_2x3_seed42_20260914/adapters/Llama-3.1-8B-Instruct/tulu/functional_hns_a10	224	15.9873100004878	15.993591653483207	15.9873100004878	13.287900967114517	14.6285541876632	0.2483222839521996	0.8878842601538005	4.501666651700259	0.0	1.4289050132010317e-06	0.0	0.2483222839521996	0.061663956707236844	1.6635859519408527	0.475034021514233	1.5703452020710789	0.0	-2.1143054468644635	-0.009206116871917913
Llama-3.1-8B-Instruct	tulu	42	functional_flat	Protected Exact Functional Flat	59.14634146341463	64.74601971190296	65.24953789279112	70.35732350930049	65.24953789279112	64.7498948948727	0.3447928417681396	/dataset1/zailong/workspace/peft-sft-lab/reports/functional_hns_pilot_2x3_seed42_20260914/adapters/Llama-3.1-8B-Instruct/tulu/functional_flat	224	15.999999999999957	15.999999999999977	15.999999999999957	13.317983450718497	14.622631638368132	0.24839684276072221	0.887353255328441	4.47121948736072	0.0	1.3173760695650572e-06	0.0	0.24839684276072221	0.06170099149349496	2.033271719038815	0.9237907282729481	1.5631331717352854	0.3696857670979625	-1.6655487401057485	-0.016418147207711342
Llama-3.1-8B-Instruct	tulu	43	original_lora	LoRA	64.02439024390245	64.89764973464746	62.84658040665434	73.77639264331081	62.84658040665434	67.56614420728691	0	/dataset1/zailong/runs/peft-sft-lab/hns-training-seeds-3task-20260912/Llama-3.1-8B-Instruct/seed43/lora/tulu	224	3.5435618573036516	5.848725069141855	3.5435618573036516	3.1918134134858	5.459573087347815	1.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0	-2.402957486136785	-0.1197115577202652	0
Llama-3.1-8B-Instruct	tulu	43	hns_f4_s1	HNS α=0 (4+1)	63.41463414634146	67.24791508718727	65.24953789279112	72.39501806149278	65.24953789279112	67.68585576500718	0	/dataset1/zailong/runs/peft-sft-lab/hns-training-seeds-3task-20260912/Llama-3.1-8B-Instruct/seed43/hns_step_grid/adapters/Llama-3.1-8B-Instruct/tulu/hns_f4_s1	224	11.742778964261273	13.818829295964584	11.742778964261273	9.245814784647756	12.270509351987219	0.34629923142025526	0.856708929272187	3.3100020042744105	0.0	1.844166697129168e-08	0.0	0.34629923142025526	0.1199231576822595	2.402957486136785	0.1197115577202652	0	0.0	0.0	0
Llama-3.1-8B-Instruct	tulu	43	functional_hns_a05	Functional-HNS α=0.5	59.756097560975604	67.17210007581501	63.58595194085028	71.7733930900011	63.58595194085028	66.23386357559724	0	/dataset1/zailong/workspace/peft-sft-lab/reports/functional_hns_three_seed_20260914/adapters/Llama-3.1-8B-Instruct/tulu/seed43/functional_hns_a05	224	14.96354004145184	15.498969125862697	14.96354004145184	11.924605487874615	13.994754075692846	0.27271512680427856	0.8662536101993362	3.6652497503811485	0.0	1.1892579181438379e-06	0.0	0.27271512680427856	0.07437354038787374	0.7393715341959393	-1.3322806316896703	0	-1.6635859519408456	-1.4519921894099355	0
Llama-3.1-8B-Instruct	tulu	43	functional_hns_a10	Functional-HNS α=1	59.756097560975604	68.6125852918878	63.95563770794824	71.3252013669252	63.95563770794824	66.56462807326287	0.022166889226568287	/dataset1/zailong/workspace/peft-sft-lab/reports/functional_hns_three_seed_20260914/adapters/Llama-3.1-8B-Instruct/tulu/seed43/functional_hns_a10	224	15.987322468828772	15.993602426398816	15.987322468828772	13.431344345550741	14.670693933094825	0.24619781467565996	0.8861410200101394	4.753894533060888	0.0	1.2083165386034267e-06	0.0	0.24619781467565996	0.06061336395107061	1.1090573012939018	-1.001516134024044	-0.022166889226568287	-1.293900184842883	-1.1212276917443091	-0.022166889226568287
Llama-3.1-8B-Instruct	tulu	43	functional_flat	Protected Exact Functional Flat	61.58536585365854	68.68840030326004	64.51016635859519	71.30546866509697	64.51016635859519	67.19307827400519	0.028744456502645715	/dataset1/zailong/workspace/peft-sft-lab/reports/functional_hns_three_seed_20260914/adapters/Llama-3.1-8B-Instruct/tulu/seed43/functional_flat	224	15.99999999999996	15.999999999999977	15.99999999999996	13.408548256726393	14.671789516043852	0.24634572728582185	0.8854729850720503	4.527716109716418	0.0	1.2731158482992555e-06	0.0	0.24634572728582185	0.060686217351980515	1.6635859519408456	-0.37306593328172255	-0.028744456502645715	-0.7393715341959393	-0.49277749100198776	-0.028744456502645715
Llama-3.1-8B-Instruct	tulu	44	original_lora	LoRA	64.02439024390245	59.36315390447309	62.10720887245841	73.70140145924779	62.10720887245841	65.69631520254111	1.0108668182966885	/dataset1/zailong/runs/peft-sft-lab/hns-training-seeds-3task-20260912/Llama-3.1-8B-Instruct/seed44/lora/tulu	224	3.4625288109062846	5.764982337710935	3.4625288109062846	3.263783138223129	5.375834721646932	1.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	-2.7726432532347545	-0.5119839068709808	-1.0108668182966885
Llama-3.1-8B-Instruct	tulu	44	hns_f4_s1	HNS α=0 (4+1)	62.80487804878049	64.0636846095527	64.87985212569316	71.7563346699031	64.87985212569316	66.2082991094121	0	/dataset1/zailong/runs/peft-sft-lab/hns-training-seeds-3task-20260912/Llama-3.1-8B-Instruct/seed44/hns_step_grid/adapters/Llama-3.1-8B-Instruct/tulu/hns_f4_s1	224	11.266417711103593	13.613016275311576	11.266417711103593	8.65480189730593	12.01653997923533	0.3432288227838517	0.8547514303102044	3.6278984206633393	0.0	2.3532044979290845e-08	0.0	0.3432288227838517	0.11780602478958867	2.7726432532347545	0.5119839068709808	1.0108668182966885	0.0	0.0	0
Llama-3.1-8B-Instruct	tulu	44	functional_hns_a05	Functional-HNS α=0.5	63.41463414634146	62.85064442759667	64.69500924214418	71.19916299723074	64.69500924214418	65.82148052372295	0.06417967912472022	/dataset1/zailong/workspace/peft-sft-lab/reports/functional_hns_three_seed_20260914/adapters/Llama-3.1-8B-Instruct/tulu/seed44/functional_hns_a05	224	14.883683974508182	15.47451171427091	14.883683974508182	11.758856260088606	13.963050411927231	0.271517447845534	0.864305402903334	4.255739073877525	0.0	1.2052413769225723e-06	0.0	0.271517447845534	0.07372172448455228	2.587800369685773	0.12516532118183932	0.9466871391719682	-0.18484288354898126	-0.3868185856891415	-0.06417967912472022
Llama-3.1-8B-Instruct	tulu	44	functional_hns_a10	Functional-HNS α=1	61.58536585365854	62.547384382107666	65.06469500924214	70.97494325052563	65.06469500924214	65.03589782876395	0.13891959469309256	/dataset1/zailong/workspace/peft-sft-lab/reports/functional_hns_three_seed_20260914/adapters/Llama-3.1-8B-Instruct/tulu/seed44/functional_hns_a10	224	15.987810300550471	15.993862875315088	15.987810300550471	13.367988642092858	14.664502658102158	0.24580390724331777	0.8839740790436194	5.0430837799526245	0.0	1.1906765264857455e-06	0.0	0.24580390724331777	0.06041956081608157	2.9574861367837357	-0.6604173737771646	0.8719472236035959	0.18484288354898126	-1.1724012806481454	-0.13891959469309256
Llama-3.1-8B-Instruct	tulu	44	functional_flat	Protected Exact Functional Flat	62.80487804878049	62.85064442759667	63.4011090573013	70.95428085406624	63.4011090573013	65.5366011101478	0.14580706017955455	/dataset1/zailong/workspace/peft-sft-lab/reports/functional_hns_three_seed_20260914/adapters/Llama-3.1-8B-Instruct/tulu/seed44/functional_flat	224	15.999999999999957	15.999999999999977	15.999999999999957	13.352889843609152	14.653254860902734	0.2459510874756148	0.8833658815874822	5.1071273699224164	0.0	1.1349231465729304e-06	0.0	0.2459510874756148	0.06049193743043753	1.2939001848428902	-0.15971409239331535	0.8650597581171339	-1.4787430683918643	-0.6716979992642962	-0.14580706017955455
